"admission_age","charge_class_code","charge_type","charge_subtype","sex","race_desc","county","month_of_release","year_of_release","facility_name","days_held"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2017","Polk County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","ASIAN/PACIFIC ISLANDER","Dubuque","September","2012","Dubuque County Juvenile Detention Center","3"
"12","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2013","North Iowa Juvenile Detention Services","27"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Bremer","September","2004","North Iowa Juvenile Detention Services","3"
"12","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cherokee","September","2012","Northwest Iowa Youth Service Center","12"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Clay","September","2003","Northwest Iowa Youth Service Center","9"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Tama","September","2005","Central Iowa Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2017","Polk County Juvenile Detention Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","14"
"13","FELD","PROPERTY","BURGLARY","FEMALE","MULTI-RACIAL","Lee","September","2016","South Iowa Area Detention Service Agency","4"
"13","FELD","PROPERTY","BURGLARY","FEMALE","OTHER/UNKNOWN","Polk","September","2016","Polk County Juvenile Detention Center","7"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2004","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2004","Linn County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Out of State","September","2008","Woodbury County Juvenile Detention Center","20"
"13","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2015","Polk County Juvenile Detention Center","12"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2018","Polk County Juvenile Detention Center","8"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Linn","September","2003","Linn County Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Bremer","September","2008","North Iowa Juvenile Detention Services","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Out of State","September","2017","Northwest Iowa Youth Service Center","23"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Woodbury","September","2016","Woodbury County Juvenile Detention Center","11"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2019","Polk County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Van Buren","September","2011","South Iowa Area Detention Service Agency","12"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","NATIVE AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","6"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Des Moines","September","2014","South Iowa Area Detention Service Agency","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2004","North Iowa Juvenile Detention Services","6"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","23"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Des Moines","September","2007","South Iowa Area Detention Service Agency","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","OTHER/UNKNOWN","Polk","September","2018","Polk County Juvenile Detention Center","25"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Clay","September","2003","Northwest Iowa Youth Service Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dallas","September","2005","Polk County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Guthrie","September","2013","Central Iowa Juvenile Detention Center","9"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2009","Dubuque County Juvenile Detention Center","9"
"13","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","11"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Franklin","September","2010","Central Iowa Juvenile Detention Center","6"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Marshall","September","2003","Central Iowa Juvenile Detention Center","23"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Black Hawk","September","2009","North Iowa Juvenile Detention Services","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","41"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2010","Linn County Juvenile Detention Center","28"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2008","Dubuque County Juvenile Detention Center","2"
"14","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Linn","September","2007","Linn County Juvenile Detention Center","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Floyd","September","2006","North Iowa Juvenile Detention Services","3"
"14","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","2"
"16","AGMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Bremer","September","2010","North Iowa Juvenile Detention Services","8"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","13"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Marshall","September","2020","Central Iowa Juvenile Detention Center","85"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2014","Central Iowa Juvenile Detention Center","30"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2005","Linn County Juvenile Detention Center","3"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2008","Linn County Juvenile Detention Center","27"
"16","AGMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Webster","September","2009","Central Iowa Juvenile Detention Center","6"
"14","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2010","Polk County Juvenile Detention Center","17"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2003","Linn County Juvenile Detention Center","12"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Marion","September","2005","South Iowa Area Detention Service Agency - Lucas County","3"
"16","FELD","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2006","Woodbury County Juvenile Detention Center","22"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Dubuque","September","2007","Dubuque County Juvenile Detention Center","2"
"17","AGMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Plymouth","September","2008","Northwest Iowa Youth Service Center","10"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2006","Linn County Juvenile Detention Center","1"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Tama","September","2009","Central Iowa Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Johnson","September","2003","Linn County Juvenile Detention Center","25"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Plymouth","September","2007","Northwest Iowa Youth Service Center","7"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2014","Polk County Juvenile Detention Center","35"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2012","Polk County Juvenile Detention Center","9"
"14","SMMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Webster","September","2019","Central Iowa Juvenile Detention Center","23"
"17","FELD","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Des Moines","September","2009","South Iowa Area Detention Service Agency","90"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Davis","September","2011","South Iowa Area Detention Service Agency","2"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Keokuk","September","2006","South Iowa Area Detention Service Agency - Lucas County","94"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Lee","September","2006","South Iowa Area Detention Service Agency","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Montgomery","September","2003","Southwest Iowa Juvenile Detention Center","6"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Fremont","September","2005","Southwest Iowa Juvenile Detention Center","15"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2004","Polk County Juvenile Detention Center","18"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2004","Linn County Juvenile Detention Center","3"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Ringgold","September","2011","Central Iowa Juvenile Detention Center","17"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2003","Scott County Juvenile Detention Center","14"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Appanoose","September","2008","South Iowa Area Detention Service Agency - Lucas County","3"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","4"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wapello","September","2014","South Iowa Area Detention Service Agency","18"
"14","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Wapello","September","2012","South Iowa Area Detention Service Agency","9"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2008","Polk County Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","2"
"15","FELD","PROPERTY","BURGLARY","FEMALE","CAUCASIAN","Wapello","September","2003","South Iowa Area Detention Service Agency - Lucas County","22"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","8"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Cerro Gordo","September","2006","North Iowa Juvenile Detention Services","3"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2006","Linn County Juvenile Detention Center","22"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Linn","September","2020","Linn County Juvenile Detention Center","15"
"15","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Scott","September","2004","Scott County Juvenile Detention Center","58"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Marshall","September","2014","Central Iowa Juvenile Detention Center","4"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Bremer","September","2008","North Iowa Juvenile Detention Services","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2004","Linn County Juvenile Detention Center","3"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Cerro Gordo","September","2004","North Iowa Juvenile Detention Services","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2011","Southwest Iowa Juvenile Detention Center","14"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Linn","September","2007","Linn County Juvenile Detention Center","29"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Carroll","September","2005","Central Iowa Juvenile Detention Center","5"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Woodbury","September","2007","Woodbury County Juvenile Detention Center","30"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Woodbury","September","2004","Woodbury County Juvenile Detention Center","31"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Shelby","September","2004","Southwest Iowa Juvenile Detention Center","14"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Chickasaw","September","2007","North Iowa Juvenile Detention Services","5"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Cedar","September","2003","Woodbury County Juvenile Detention Center","5"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Story","September","2014","Central Iowa Juvenile Detention Center","4"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","11"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Sioux","September","2013","Northwest Iowa Youth Service Center","10"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wapello","September","2013","South Iowa Area Detention Service Agency","4"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Warren","September","2013","Central Iowa Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2007","Linn County Juvenile Detention Center","27"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","12"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","4"
"16","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Warren","September","2006","Polk County Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2007","Linn County Juvenile Detention Center","1"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","63"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Des Moines","September","2005","South Iowa Area Detention Service Agency","4"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Polk","September","2005","Polk County Juvenile Detention Center","1"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2009","Polk County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2004","Central Iowa Juvenile Detention Center","4"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dickinson","September","2004","Northwest Iowa Youth Service Center","1"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2018","Woodbury County Juvenile Detention Center","7"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2018","Polk County Juvenile Detention Center","11"
"15","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2019","Polk County Juvenile Detention Center","4"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Cerro Gordo","September","2008","North Iowa Juvenile Detention Services","9"
"14","SRMS","DRUG","DRUG POSSESSION","MALE","NATIVE AMERICAN","Federal Hold","September","2014","Woodbury County Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2003","Polk County Juvenile Detention Center","9"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2004","Polk County Juvenile Detention Center","7"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","14"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2005","South Iowa Area Detention Service Agency - Lucas County","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2006","Polk County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2007","Polk County Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2008","Polk County Juvenile Detention Center","4"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2008","Polk County Juvenile Detention Center","30"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Humboldt","September","2013","Central Iowa Juvenile Detention Center","7"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Story","September","2007","Central Iowa Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","FEMALE","AFRICAN AMERICAN","Johnson","September","2020","Linn County Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2007","Linn County Juvenile Detention Center","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Cerro Gordo","September","2017","Central Iowa Juvenile Detention Center","43"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Des Moines","September","2004","South Iowa Area Detention Service Agency","9"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Des Moines","September","2017","South Iowa Area Detention Service Agency","35"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2015","Polk County Juvenile Detention Center","12"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Pottawattamie","September","2005","Southwest Iowa Juvenile Detention Center","8"
"15","AGMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Buena Vista","September","2018","Northwest Iowa Youth Service Center","14"
"17","SMMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Page","September","2007","Southwest Iowa Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Pottawattamie","September","2004","Southwest Iowa Juvenile Detention Center","14"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2016","Polk County Juvenile Detention Center","6"
"16","FELD","PROPERTY","BURGLARY","MALE","AFRICAN AMERICAN","Polk","September","2018","Polk County Juvenile Detention Center","9"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Appanoose","September","2013","Central Iowa Juvenile Detention Center","28"
"16","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Dubuque","September","2006","Dubuque County Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2006","Linn County Juvenile Detention Center","1"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Linn","September","2007","Linn County Juvenile Detention Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2006","Polk County Juvenile Detention Center","7"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Lucas","September","2005","South Iowa Area Detention Service Agency - Lucas County","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2003","North Iowa Juvenile Detention Services","28"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","MULTI-RACIAL","Woodbury","September","2019","Woodbury County Juvenile Detention Center","12"
"15","FELB","DRUG","DRUG TRAFFICKING","MALE","HISPANIC","Woodbury","September","2014","Woodbury County Juvenile Detention Center","24"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Scott","September","2019","Scott County Juvenile Detention Center","3"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Franklin","September","2007","North Iowa Juvenile Detention Services","40"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Hardin","September","2005","Central Iowa Juvenile Detention Center","6"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2003","North Iowa Juvenile Detention Services","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2019","Woodbury County Juvenile Detention Center","24"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","24"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Story","September","2007","Central Iowa Juvenile Detention Center","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","8"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","18"
"15","FELB","DRUG","DRUG TRAFFICKING","MALE","HISPANIC","Pottawattamie","September","2009","Southwest Iowa Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wapello","September","2008","South Iowa Area Detention Service Agency - Lucas County","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Appanoose","September","2007","South Iowa Area Detention Service Agency - Lucas County","4"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","AFRICAN AMERICAN","Johnson","September","2020","Linn County Juvenile Detention Center","3"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2004","North Iowa Juvenile Detention Services","6"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","AFRICAN AMERICAN","Polk","September","2003","Polk County Juvenile Detention Center","9"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Warren","September","2005","Polk County Juvenile Detention Center","2"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Woodbury","September","2011","Woodbury County Juvenile Detention Center","8"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Linn","September","2014","Linn County Juvenile Detention Center","20"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Polk","September","2005","Polk County Juvenile Detention Center","5"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Woodbury","September","2004","Woodbury County Juvenile Detention Center","1"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Monroe","September","2004","South Iowa Area Detention Service Agency - Lucas County","8"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Bremer","September","2013","North Iowa Juvenile Detention Services","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Montgomery","September","2007","Southwest Iowa Juvenile Detention Center","6"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2008","Southwest Iowa Juvenile Detention Center","3"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Marion","September","2003","South Iowa Area Detention Service Agency - Lucas County","47"
"17","FELB","DRUG","DRUG TRAFFICKING","MALE","HISPANIC","Woodbury","September","2004","Woodbury County Juvenile Detention Center","13"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Mahaska","September","2007","South Iowa Area Detention Service Agency - Lucas County","11"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Des Moines","September","2017","South Iowa Area Detention Service Agency","1"
"15","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Dubuque","September","2007","Dubuque County Juvenile Detention Center","2"
"17","FELC","DRUG","DRUG TRAFFICKING","MALE","AFRICAN AMERICAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","3"
"13","FELC","DRUG","DRUG TRAFFICKING","MALE","AFRICAN AMERICAN","Black Hawk","September","2008","North Iowa Juvenile Detention Services","2"
"14","FELC","DRUG","DRUG TRAFFICKING","MALE","AFRICAN AMERICAN","Black Hawk","September","2006","North Iowa Juvenile Detention Services","28"
"15","SRMS","DRUG","DRUG POSSESSION","FEMALE","CAUCASIAN","Polk","September","2013","Polk County Juvenile Detention Center","16"
"17","FELC","DRUG","DRUG TRAFFICKING","MALE","AFRICAN AMERICAN","Black Hawk","September","2005","North Iowa Juvenile Detention Services","11"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Polk","September","2017","Polk County Juvenile Detention Center","11"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Pottawattamie","September","2006","Southwest Iowa Juvenile Detention Center","4"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Emmet","September","2014","Northwest Iowa Youth Service Center","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Webster","September","2005","Central Iowa Juvenile Detention Center","14"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Poweshiek","September","2003","Central Iowa Juvenile Detention Center","2"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Scott","September","2005","Scott County Juvenile Detention Center","52"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Shelby","September","2017","Southwest Iowa Juvenile Detention Center","11"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Sioux","September","2005","Northwest Iowa Youth Service Center","11"
"17","FELC","DRUG","DRUG TRAFFICKING","MALE","AFRICAN AMERICAN","Black Hawk","September","2008","North Iowa Juvenile Detention Services","35"
"16","FELD","PROPERTY","BURGLARY","MALE","CAUCASIAN","Union","September","2006","South Iowa Area Detention Service Agency - Lucas County","43"
"13","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Polk","September","2006","Polk County Juvenile Detention Center","3"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Story","September","2015","Central Iowa Juvenile Detention Center","53"
"15","FELC","DRUG","OTHER DRUG","MALE","AFRICAN AMERICAN","Black Hawk","September","2004","North Iowa Juvenile Detention Services","3"
"16","AGMS","DRUG","OTHER DRUG","MALE","CAUCASIAN","Linn","September","2011","Linn County Juvenile Detention Center","1"
"16","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Polk","September","2003","South Iowa Area Detention Service Agency - Lucas County","6"
"16","FELD","PROPERTY","BURGLARY","MALE","HISPANIC","Polk","September","2006","Polk County Juvenile Detention Center","2"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Pottawattamie","September","2016","Southwest Iowa Juvenile Detention Center","3"
"16","SRMS","DRUG","DRUG POSSESSION","MALE","HISPANIC","Johnson","September","2005","Linn County Juvenile Detention Center","6"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Wapello","September","2018","South Iowa Area Detention Service Agency","2"
"17","SRMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Warren","September","2005","Polk County Juvenile Detention Center","9"
"17","AGMS","DRUG","DRUG POSSESSION","MALE","CAUCASIAN","Webster","September","2016","Central Iowa Juvenile Detention Center","28"
