"company_name","form_numbers","effective_date","increase","approved","type_of_product","proposed"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2015","2015-01-01T00:00:00.000","0.021","Yes","Small Group","0.021"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all pre-ACA compliant SG grandfathered and transitional business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2015","2015-01-01T00:00:00.000","0.061","Yes","Small Group","0.061"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA product lines = 14.5% average (with significant plan variations).","2015-01-01T00:00:00.000","0.145","Yes","ACA Individual","0.145"
"Wellmark Health Plan of Iowa","All ACA product lines = 1.5% average (with significant plan variations).","2015-01-01T00:00:00.000","0.015","Yes","ACA Small Group","0.015"
"Wellmark Health Plan of Iowa","All ACA product lines = 11.9% average (with significant plan variations).","2015-01-01T00:00:00.000","0.119","Yes","ACA Individual","0.119"
"Wellmark Blue Cross Blue Shield of Iowa","All ACA product lines = 4.4% average (with significant plan variations).","2015-01-01T00:00:00.000","0.044","Yes","ACA Small Group","0.044"
"Federated Mutual Insurance Company","All ACA product lines = 5.8% average (with plan variations).","2015-01-01T00:00:00.000","0.058","Yes","ACA Small Group","0.058"
"Freedom Life Insurance Company of America","All ACA product lines = 9.89% average (with plan variations).  However, the carrier has ZERO ACA compliant policies inforce, so no member is affected by this proposal","2015-01-01T00:00:00.000","0.099","Yes","ACA Individual","0.099"
"UnitedHealthcare Plan of the River Valley","All ACA product lines =7.7% average (with plan variations).","2015-01-01T00:00:00.000","0.077","Yes","ACA Small Group","0.077"
"UnitedHealthcare Insurance Company","All ACA product lines =7.7% average (with plan variations).","2015-01-01T00:00:00.000","0.077","Yes","ACA Small Group","0.077"
"Berkshire Life Insurance Company of America","Form BG01P(06/04)-IA","2015-01-01T00:00:00.000","0.15","Yes","Long Term Care","0.25"
"Health Alliance Midwest","All 2014 plans will be discontinued on 12-31-14 and new 2015 plans will be available.  There are *NO* Iowa policies inforce, so an average incease cannot be calculated","2015-01-01T00:00:00.000",,"Yes","ACA Small Group",
"Avera Health Plans","All ACA product lines = 2.3% average (with plan variations).","2015-01-01T00:00:00.000","0.023","Yes","ACA Small Group","0.023"
"Avera Health Plans","All ACA product lines = 4.8% average (with plan variations).","2015-01-01T00:00:00.000","0.048","Yes","ACA Individual","0.048"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","All ACA product lines = 8.7% average (with plan variations).  This does *NOT* include a larger IHAWP increase, however, those premiums are not paid for by CHC-Iowa members)  If IHAWP is included, the average is 15.2%","2015-01-01T00:00:00.000","0.087","Yes","ACA Individual","0.087"
"Sanford Health Plan","All ACA product lines =9.75% average (with plan variations).","2015-01-01T00:00:00.000","0.098","Yes","ACA Small Group","0.098"
"Gundersen Health Plan, Inc.","GundersenONE products =3.2% ==>> GundersenONE HSA rates *decreased* by 4/10ths of 1%)
Total Average = .83% or 8/10th of 1% for the two products.  Recorded as 1% to avoid confusion.","2015-01-01T00:00:00.000","0.01","Yes","ACA Individual","0.01"
"Gundersen Health Plan, Inc.","GundersenSG products = 5.3% ==>> the GundersenSG HSA increase was 4.8%

Total Average = 5.27% for the two product lines","2015-01-01T00:00:00.000","0.053","Yes","ACA Small Group","0.053"
"CoOportunity Health","Split by:  Premier = 11.7%
Preferred = 16.5%
Avg =11.9%","2015-01-01T00:00:00.000","0.119","Yes","ACA Small Group","0.119"
"CoOportunity Health","Split by:  Premier = 15.6%
Preferred = 21.2%
Avg =19% || Doesn't include larger increase on IMCP, but those premiums aren't paid for by CoOp members.  If IMCP plans are included, the average is 23.6%.","2015-01-01T00:00:00.000","0.19","Yes","ACA Individual","0.19"
"Wellmark Health Plan of Iowa","Individual WHPI (0.00% on All individual grandfathered | transition policies)","2015-01-01T00:00:00.000","0.0","Yes","Major Medical","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","Wellmark Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  This rate increase represents a trend increase + new ACA fees","2015-01-01T00:00:00.000","0.059","Yes","Major Medical","0.059"
"UnitedHealthcare Insurance Company","Small Group - ACA compliant 2014 rate decrease","2014-10-01T00:00:00.000","-0.077","Yes","Small Group","-0.077"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group - ACA compliant 2014 rate decrease","2014-10-01T00:00:00.000","-0.077","Yes","Small Group","-0.077"
"Wellmark Health Plan of Iowa","Rate filing proposal applies to all SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2014","2014-10-01T00:00:00.000","0.021","Yes","Small Group","0.021"
"Wellmark Blue Cross Blue Shield of Iowa","Rate filing proposal applies to all SG grandfathered and transitional business with effective/renewal dates of 10/1, 11/1, and 12/1 of 2014","2014-10-01T00:00:00.000","0.041","Yes","Small Group","0.041"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.6"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.75"
"Continental General Insurance Company (FKA United Teacher)","Form LG-020302-UTA -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.2"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCGPand 1LTCGP0008 -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.2"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCIP and 2LTCIP, 4LTCIP -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.2"
"Continental General Insurance Company (FKA United Teacher)","Forms L-6000 and LTC-020201 -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.2"
"Northwestern Long Term Care Insurance Company","Rates for UU.LTC.(1014) -- this is not a rate increase, but rather -- a review of the initial submission of rates for a new product.","2014-06-01T00:00:00.000",,"Yes","Long Term Care",
"Senior Health Insurance Company of Pennsylvania","CSHIC-5000-IA et al [Not a rate increase -- updated projections of experience only]","2014-04-17T00:00:00.000",,"Yes","Long Term Care",
"Physicians Mutual Insurance Company","P124IA, P130IA,  P131IA et al | INS and IID negotiated this to 17% year 1 and 13.7% year 2 for a compounded total of 1.33 (or 33%) vs. the original 40% proposal","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.4"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.44"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.5"
"MetLife Insurance Company of Connecticut","H-LTC2J-36  -- IID and INS negotiated this filing from 78.40% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.784"
"MetLife Insurance Company of Connecticut","H-LTC3J-1  -- IID and INS negotiated this filing from 76.30% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.763"
"MetLife Insurance Company of Connecticut","H-LTC3JFO20 -- IID and INS negotiated this filing from 76.90% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.769"
"MetLife Insurance Company of Connecticut","H-LTC3JFQ  -- IID and INS negotiated this filing from 66% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.66"
"MetLife Insurance Company of Connecticut","H-LTC3JP5  -- IID and INS negotiated this filing from 75.60% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.756"
"MetLife Insurance Company of Connecticut","H-LTC3JQ -- IID and INS negotiated this filing from 65.70% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.657"
"MetLife Insurance Company of Connecticut","H-LTC4JFQ6 -- IID and INS negotiated this filing from 65.50% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.655"
"MetLife Insurance Company of Connecticut","H-LTC4JQ -- IID and INS negotiated this filing from 70.60% (average) down to 17%.","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.706"
"MedAmerica Insurance Company","Form 14515-IA","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.38"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401","2014-07-01T00:00:00.000","0.17","Yes","Long Term Care","0.35"
"MedAmerica Insurance Company","Form LTC-LBP8-IA, LTC-LBP9-MA-IA, LTC-CD8-IA, LTC-CD9-MA-IA","2014-07-01T00:00:00.000","0.083","Yes","Long Term Care","0.083"
"MedAmerica Insurance Company","Form NTQ11-337-MA-IA-401, LTQ11-336-MA-IA-401, HTQ11-338-MA-IA-401","2014-07-01T00:00:00.000","0.158","Yes","Long Term Care","0.158"
"SILAC Insurance Company","2002, 2002+, 2002(97), 2002+(97)  || Disapproved for lack of response to INS requests, and opining actuary is no longer employed @ the company","2014-03-25T00:00:00.000","0.0","*disapproved*","Long Term Care","1.99"
"Freedom Life Insurance Company of America","HDHP-06 | GF AG Ind Maj Med","2014-05-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"Wellmark Health Plan of Iowa","Grandfathered Small Group Rate filing  || Filing proposal applies to all SG grandfathered business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2014","2014-07-01T00:00:00.000","0.02","Yes","Small Group","0.02"
"Wellmark Blue Cross Blue Shield of Iowa","Grandfathered Small Group Rate filing  || Filing proposal applies to all SG grandfathered business with effective/renewal dates of 7/1, 8/1, and 9/1 of 2014","2014-07-01T00:00:00.000","0.02","Yes","Small Group","0.02"
"American Republic Insurance Company","A-3541IA | A-3542IA - IID & INS negotiation:  non-inflation policies capped @ 15%.  People with inflation policies can *eliminate* the rate increase by choosing a lower inflation % (3.4% vs 5%).  For other policies, a 3-yr phase-in was required.","2014-04-01T00:00:00.000","0.15","Yes","Long Term Care","0.423"
"Prudential Insurance Company of America","Form GRP 113290 || ILTC-3 || with automatic inflation protection.  IID and INS negotiated this filing from a maximum of 45% down to 17.7%","2014-04-01T00:00:00.000","0.177","Yes","Long Term Care","0.45"
"Prudential Insurance Company of America","Form GRP 113290 || ILTC-3 || without automatic inflation protection.","2014-04-01T00:00:00.000","0.1","Yes","Long Term Care","0.1"
"Prudential Insurance Company of America","GRP99183 || Forms ILTC-1, ILTC2 -- IID and INS negotiated this rate filing from a maximum of 55% down to 17.7%.  The average proposal was 44.60% but it was negotiated down to 17.7% for all policies.","2014-04-01T00:00:00.000","0.177","Yes","Long Term Care","0.446"
"American Fidelity Assurance Company","IID and INS negotiated 2-year phase for lifetime benefits || 17.50% each in 2014 and 2015 || NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2014-04-01T00:00:00.000","0.175","Yes","Long Term Care","0.6"
"American Fidelity Assurance Company","IID and INS negotiated 2-year phase for non-lifetime benefits || 14% each in 2014 and 2015 || NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2014-04-01T00:00:00.000","0.14","Yes","Long Term Care","0.3"
"Medico Insurance Company","IID and INS negotiated 2-year phase for non-lifetime benefits || 20% each in 2014 and 2015 || 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2014-04-01T00:00:00.000","0.2","Yes","Long Term Care","0.4"
"Medico Insurance Company","IID and INS negotiated 3-year phase for lifetime benefits || 22% each in 2014, 2015, and 2016 || 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2014-04-01T00:00:00.000","0.22","Yes","Long Term Care","0.8"
"Wellmark Health Plan of Iowa","Grandfathered Small Group Rate filing  || Filing proposal applies to all SG grandfathered business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2014","2014-04-01T00:00:00.000","0.0","Yes","Small Group","0.0"
"American General Life Insurance Company of Delaware","Form 64028-IA","2014-05-01T00:00:00.000","0.165","Yes","Long Term Care","0.25"
"Medical Associates Health Plans","Small Group | non-grandfathered business Transitional 1-1-14","2014-01-01T00:00:00.000","0.025","Yes","Small Group","0.025"
"Avera Health Plans","Small Group | non-grandfathered business Transitional 2-1-2014","2014-02-01T00:00:00.000","0.08","Yes","Small Group","0.08"
"Wellmark Blue Cross Blue Shield of Iowa","Grandfathered rate increase filing | Filing proposal applies to all SG grandfathered business with effective/renewal dates of 4/1, 5/1, and 6/1 of 2014","2014-04-01T00:00:00.000","0.0","Yes","Small Group","0.0"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- proposal was negotiated from an average of 29.2% (with individual cells ranging from 0 to 40%) down to an average of 15.9% (with cells ranging from 0 to 16.5%).","2014-01-01T00:00:00.000","0.159","Yes","Long Term Care","0.292"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Grandfathered business only.  This represents an extension of trend previously utilized.  The IID and Magnum negotiated it down from 9.2% to 8%.","2014-01-01T00:00:00.000","0.08","Yes","Small Group","0.092"
"UnitedHealthcare Insurance Company","Small Group -- Grandfathered business only.  This represents an extension of trend previously utilized.","2014-01-01T00:00:00.000","0.092","Yes","Small Group","0.092"
"Genworth Life Insurance Company","Form 7000 PCS I with lifetime benefits  || negotiated from 95% as filed to an annual increase of 14.3% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.143","Yes","Long Term Care","0.95"
"Genworth Life Insurance Company","Form 7000 PCS I with limited benefits  || negotiated from 60% as filed to an annual increase of 9.9% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.099","Yes","Long Term Care","0.6"
"Genworth Life Insurance Company","Form 7030 PCS II with lifetime benefits  || negotiated from 78% as filed to an annual increase of 12.30% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.123","Yes","Long Term Care","0.78"
"Genworth Life Insurance Company","Form 7030 PCS II with limited benefits  || negotiated from 63% as filed to an annual increase of 10.3% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.103","Yes","Long Term Care","0.63"
"Genworth Life Insurance Company","Form 7035 Choice I with lifetime benefits  || negotiated from 60% as filed to an annual increase of 9.9% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.099","Yes","Long Term Care","0.6"
"Genworth Life Insurance Company","Form 7035 Choice I with limited benefits  || negotiated from 44% as filed to an annual increase of 7.6% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.076","Yes","Long Term Care","0.44"
"Genworth Life Insurance Company","Forms 5000, 6484 Pre-PCS I with lifetime benefits  || negotiated from 88% as filed to an annual increase of 13.5% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.135","Yes","Long Term Care","0.88"
"Genworth Life Insurance Company","Forms 5000, 6484 Pre-PCS I with limited benefits  || negotiated from 35% as filed to an annual increase of 6.2% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","0.062","Yes","Long Term Care","0.35"
"The State Life Insurance Company","Form R501 -- this is not a rate increase on existing policies.  The new rates apply to new business going forward, so existing policies are not impacted by this.","2014-01-01T00:00:00.000",,"Yes","Long Term Care",
"The State Life Insurance Company","Form SA3 -- this is not a rate increase on existing policies.  The new rates apply to new business going forward, so existing policies are not impacted by this.","2014-01-01T00:00:00.000",,"Yes","Long Term Care",
"Avera Health Plans","Small Group Block of Business (Grandfathered business only)","2014-01-01T00:00:00.000","0.17","Yes","Small Group","0.17"
"Bankers Life & Casualty Company","Form GR-N560,  GR-N565 ||This filing is not a rate increase on existing policies.  The filing includes new rates for new business only going forward 2014 and beyond.","2014-01-01T00:00:00.000",,"Yes","Long Term Care",
"Bankers Life & Casualty Company","Forms GR-N500, GR-N510 ||This filing is not a rate increase on existing policies.  The filing includes new rates for new business only going forward 2014 and beyond.","2014-01-01T00:00:00.000",,"Yes","Long Term Care",
"Bankers Life & Casualty Company","Forms GR-N620,  GR-N630, GR-N640, GR-N650, GR-N670, GR-N680 ||This filing is not a rate increase on existing policies.  The filing includes new rates for new business only going forward 2014 and beyond.","2014-01-01T00:00:00.000",,"Yes","Long Term Care",
"Golden Rule Insurance Company","Association Group  - FACT Group Gen 25","2014-04-15T00:00:00.000","0.058","Yes","Major Medical","0.058"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R","2014-01-01T00:00:00.000","0.165","Yes","Long Term Care","0.18"
"Wellmark Blue Cross Blue Shield of Iowa","Grandfathered rate increase filing | Filing proposal applies to all SG grandfathered business with effective/renewal dates of 1/1, 2/1, and 3/1 of 2014","2014-01-01T00:00:00.000","0.039","Yes","Small Group","0.039"
"Wellmark Health Plan of Iowa","Grandfathered Small Group Rate filing  || -.14% equates to approximately 0% rate increase in 2014 for grandfathered business.  Applies to new business and renewals on Jan-Mar of 2014","2014-01-01T00:00:00.000","-0.001","Yes","Small Group","0.0"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3)","2013-10-01T00:00:00.000","0.15","Yes","Long Term Care","0.25"
"Allianz Life Insurance Company of North America","Form 7-P-Q-IA (Group 2), 7-P-Q-IA-1, N-4040-P-IA(Q), N-4040-P-IA(NQ)","2013-10-01T00:00:00.000","0.057","Yes","Long Term Care","0.25"
"Allianz Life Insurance Company of North America","Form N-2000-P (Group 1), N-2001-P, N-2350-P, N-2720-P-IA, N-2720-P-IA(Q), N-2720-P-IA(NQ), N-2721-P-IA, et al","2013-10-01T00:00:00.000","0.078","Yes","Long Term Care","0.25"
"Wellmark Blue Cross Blue Shield of Iowa","Wellmark Pools III, IV, V, Blue Transitions, Farm Bureau Pools I, II, III, IV, V, and other misc pools.  This rate increase represents ACA fees only -- nothing for trend and loss ratios.","2014-01-01T00:00:00.000","0.048","Yes","Major Medical","0.048"
"Wellmark Health Plan of Iowa","Individual WHPI (0% for non-grandfathered and -10% (negative) for grandfathered business.","2014-01-01T00:00:00.000","0.0","Yes","Major Medical","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","•	Addition of ACA fees and taxes on billing statements beginning 1/1/2014
•	Extension of premiums for small employers with non-grandfathered health plans who change their plan-year to 12/1/2013","2014-01-01T00:00:00.000",,"Yes","Small Group",
"Wellmark Health Plan of Iowa","•	Addition of ACA fees and taxes on billing statements beginning 1/1/2014
•	Extension of premiums for small employers with non-grandfathered health plans who change their plan-year to 12/1/2013 
* Prev approved 3% 4th qtr 2013 increase changed to 0%","2014-01-01T00:00:00.000",,"Yes","Small Group",
"Transamerica Life Insurance Company","3122 (00) 288/3132 (00) 288, GLTP 2 1289 /GLTC 2 1290, GLTP 3 1091/GLTC 3 1091, GLTP 3R 1091/GLTC 3R 1091, GCC 1 387/GCC 1 387 CERT","2013-10-01T00:00:00.000","0.17","Yes","Long Term Care","0.17"
"Transamerica Life Insurance Company","GP001 796 (GC001 796) -- IID and L&E negotiated this increase from 17% (as filed) down to 14% based upon several concerns.","2013-10-01T00:00:00.000","0.14","Yes","Long Term Care","0.17"
"Transamerica Life Insurance Company","IP-70-IA-494, et al","2014-10-01T00:00:00.000","0.17","Yes","Long Term Care","0.17"
"Metropolitan Life Insurance Company","1LTC-97 & 2LTC-97 -- IID negoatited the 58% proposal to be phased-in over 3-years with maximum annual increase of 17% (17% year 1, 17% year 2, and 15.4% year 3)","2013-09-01T00:00:00.000","0.17","Yes","Long Term Care","0.58"
"Metropolitan Life Insurance Company","Form LTC2-FAC-IA et al -- IID negoatited the 58% proposal to be phased-in over 3-years with maximum annual increase of 17% (17% year 1, 17% year 2, and 15.4% year 3)","2013-09-01T00:00:00.000","0.17","Yes","Long Term Care","0.58"
"Metropolitan Life Insurance Company","Form LTC-FAC-IA et al -- IID negotiated the 58% proposal to be phased-in over 3-years with maximum annual increase of 17% (17% year 1, 17% year 2, and 15.4% year 3)","2013-09-01T00:00:00.000","0.17","Yes","Long Term Care","0.58"
"Metropolitan Life Insurance Company","Form  LTC2007-IA","2013-09-01T00:00:00.000","0.0","*disapproved*","Long Term Care","0.58"
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1  -- IID and INS negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-09-01T00:00:00.000","0.183","Yes","Long Term Care","0.4"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- IID and INS negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-09-01T00:00:00.000","0.183","Yes","Long Term Care","0.4"
"Physicians Mutual Insurance Company","P103IA & P104IA et al","2013-09-01T00:00:00.000","0.143","Yes","Long Term Care","0.143"
"New York Life Insurance Company","Forms ILTC-4300 et al -- negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-08-01T00:00:00.000","0.183","Yes","Long Term Care","0.4"
"New York Life Insurance Company","Forms ILTC-5000 (IA) (1001) -- negotiated 2-year phase-in of 40% cell increases.  Cells greater than 18.3% subject to [18.3%, remainder] over 2-years","2013-08-01T00:00:00.000","0.183","Yes","Long Term Care","0.4"
"MedAmerica Insurance Company","Form SPL-336 -- IID negotiated the increase to be phased-in over 3-years so that no individual cell increase exceeds 16.70%","2013-08-01T00:00:00.000","0.167","Yes","Long Term Care","0.37"
"Continental Casualty Company","Forms P1-N0075-A14, P1-N0076-A14, P1-N0080-A14, P1-N0081-A14 et al","2013-07-01T00:00:00.000","0.18","Yes","Long Term Care","0.8"
"American Heritage Life Insurance Company (Mutual of Omaha)","Forms BSC-LTC-4/95(IA), PRM-LTC-4/95(IA) and QLTC3/97(IA) ||
requested 29.4% / IID negotiatated 2-yr phase-in, 18% on 7/'13 & 9.7% on 7/'14 -- Round #1 of 2-year phase-in","2013-07-01T00:00:00.000","0.18","Yes","Long Term Care",
"American Heritage Life Insurance Company (Mutual of Omaha)","Forms BSC-LTC-4/95(IA), PRM-LTC-4/95(IA) and QLTC3/97(IA) ||
requested 29.4% / IID negotiatated 2-yr phase-in, 18% on 7/'13 & 9.7% on 7/'14 -- Round #2 of 2-year phase-in","2014-07-01T00:00:00.000","0.097","Yes","Long Term Care",
"John Hancock Life Insurance Company","Forms LTC-91 et al -- (applies to non-inflation policies only)  This does not affect the landing spot filings previously approved.
Negotiated max cell increases from 68% (as proposed) down to 15% max.  Overall avg = 8.9%","2013-07-01T00:00:00.000","0.089","Yes","Long Term Care","0.68"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","Small Employer Group Rate Manual 7-1-13","2013-07-01T00:00:00.000","0.134","Yes","Small Group","0.134"
"Coventry Health and Life Insurance Company","Small Employer Group Rate Manual 7-1-13","2013-07-01T00:00:00.000","0.15","Yes","Small Group","0.15"
"CMFG Life Insurance Company","Form 97-LTC-HHC1(IA)","2013-11-01T00:00:00.000","0.1","Yes","Long Term Care","0.1"
"CMFG Life Insurance Company","Form Series 5701","2013-11-01T00:00:00.000","0.1","Yes","Long Term Care","0.1"
"Mutual of Omaha Insurance Company","Form series LTC04G","2013-05-06T00:00:00.000","0.221","*withdrawn*","Long Term Care","0.221"
"Senior Health Insurance Company of Pennsylvania","CSHIC-5000-IA et al [Not a rate increase -- updated projections of experience only]","2013-05-03T00:00:00.000",,"Yes","Long Term Care",
"RiverSource Life Insurance Company","Forms 32040 and 30240-IA","2013-06-01T00:00:00.000","0.17","Yes","Long Term Care","0.2"
"Wellmark Blue Cross Blue Shield of Iowa","SG-Alliance Select (Applies to new business and renewals on Oct  through Dec of 2013)","2013-10-01T00:00:00.000","0.047","Yes","Small Group","0.047"
"Wellmark Health Plan of Iowa","SG-Blue Choice, Blue Access and Blue Advantage (Applies to new business and renewals on Oct through Dec of 2013)","2013-10-01T00:00:00.000","0.039","Yes","Small Group","0.039"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2013-05-01T00:00:00.000","0.1","Yes","Long Term Care","0.1"
"RiverSource Life Insurance Company","Form 30225-IA","2013-05-01T00:00:00.000","0.15","Yes","Long Term Care","0.15"
"Coventry Health and Life Insurance Company","Large Employer Group Rate Manual 7-1-12 (no state rate authority -- filed as is)","2013-07-01T00:00:00.000","0.115","Yes","Small Group","0.115"
"Aetna Health of Iowa, Inc.  -- PKA Coventry Health Care of Iowa","Large Employer Group Rate Manual 7-1-12 (no state rate authority -- filed as is)","2013-07-01T00:00:00.000","0.115","Yes","Small Group","0.115"
"Time Insurance Company","Small Group","2013-06-01T00:00:00.000","0.12","Yes","Small Group","0.147"
"John Alden Life Insurance Company","Small Group","2013-06-01T00:00:00.000","0.12","Yes","Small Group","0.147"
"MEGA Life and Health Insurance Company","Form 25876 SIGNATURE","2013-03-20T00:00:00.000","0.0","*withdrawn*","Hospital Surgical","0.058"
"Mutual of Omaha Insurance Company","Forms HCA et al  -- This is not a rate increase filing, but rather updated projections after the initial rate increase.","2013-03-01T00:00:00.000",,"Yes","Long Term Care",
"Wellmark Blue Cross Blue Shield of Iowa","SG-Alliance Select (Applies to new business and renewals on July through Sept of 2013)","2013-07-01T00:00:00.000","0.047","Yes","Small Group","0.047"
"Wellmark Health Plan of Iowa","SG-Blue Choice, Blue Access and Blue Advantage (Applies to new business and renewals on July through Sept of 2013)","2013-07-01T00:00:00.000","0.038","Yes","Small Group","0.038"
"Madison National Life Insurance Company, Inc.","Form MNL MMP 0205","2013-04-01T00:00:00.000","0.045","Yes","Small Group","0.058"
"Celtic Insurance Company","G5-541-00041 (CeltiCare 1.0/2.0/2.1)","2013-03-01T00:00:00.000","0.057","Yes","Major Medical","0.057"
"ManhattanLife Assurance Co of America - AKA Central United Life Ins Co","MMGR/OR","2013-03-01T00:00:00.000","0.058","Yes","Major Medical","0.058"
"Golden Rule Insurance Company","Association Group  - FACT Group Gen 25","2013-04-15T00:00:00.000","0.15","Yes","Major Medical","0.15"
"UnitedHealthcare Insurance Company","Small Group -- Eastern Iowa markets","2013-02-01T00:00:00.000","0.066","Yes","Small Group","0.066"
"UnitedHealthcare Plan of the River Valley, Inc.","Small Group -- Eastern Iowa markets","2013-03-01T00:00:00.000","0.089","Yes","Small Group","0.1"
"Wellmark Blue Cross Blue Shield of Iowa","Basic and Standard plans (pricing is set by statute (513C) - negotiation/modification is not possible. (DPStandard CMM 4/96 et al)","2013-04-01T00:00:00.000","0.133","Yes","Major Medical","0.133"
"Wellmark Blue Cross Blue Shield of Iowa","Blue Transitions","2013-04-01T00:00:00.000","0.122","Yes","Major Medical","0.122"
"Wellmark Health Plan of Iowa","Farm Bureau Individual Old WHPI","2013-04-01T00:00:00.000","-0.019","Yes","Major Medical","-0.019"
"Wellmark Blue Cross Blue Shield of Iowa","Farm Bureau Pools I, II, III, IV, and V","2013-04-01T00:00:00.000","0.133","Yes","Major Medical","0.133"
"Wellmark Blue Cross Blue Shield of Iowa","Group Conversion","2013-04-01T00:00:00.000","0.0","Yes","Major Medical","0.0"
"Wellmark Blue Cross Blue Shield of Iowa","H.I.A., Banks, Creameries and Individual CMM, Pre 4/96 Alliance Select - Old and New Products","2013-04-01T00:00:00.000","0.0","Yes","Major Medical","0.0"
