"federal_fiscal_year","case_id","gender","minority","hispanic","age_group","age_at_application","referral_source","veteran","closure_reason_description","employment_status_description","soc_code","occupational_title","closure_hours_worked_per_week","closure_weekly_earnings","hourly_wage","monthly_earnings","annual_earnings"
"2015","6002","Female","Non-Minority","Hispanic-No","Non-Transition","43","Family member or friend","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","6004","Male","Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome.","Employment without Supports","37-2011.00","Meat Packer","32","459.00","0.00","1836.00","23868.00"
"2015","6004","Male","Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome.","Employment without Supports","51-3023.00","Meat Packer","32","459.00","0.00","1836.00","23868.00"
"2015","6004","Male","Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome.","Employment without Supports","51-6011.00","Meat Packer","32","459.00","0.00","1836.00","23868.00"
"2015","6060","Male","Non-Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-5081.01","Courtesy Clerk","30","293.00","0.00","1172.00","15236.00"
"2015","6060","Male","Non-Minority","Hispanic-No","Transition","21","Self-referral","No","Achieved employment outcome.","Employment without Supports","49-3091.00","Courtesy Clerk","30","293.00","0.00","1172.00","15236.00"
"2015","6089","Male","Non-Minority","Hispanic-No","Transition","17","Family member or friend","NO","Achieved employment outcome.","Employment without Supports","35-3021.00","Fast Food Worker","35","254.00","0.00","1016.00","13208.00"
"2015","6089","Male","Non-Minority","Hispanic-No","Transition","17","Family member or friend","NO","Achieved employment outcome.","Employment without Supports","49-3023.01","Fast Food Worker","35","254.00","0.00","1016.00","13208.00"
"2015","6107","Female","Minority","Hispanic-No","Non-Transition","45","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-1199.00","Contracting Specialist","40","978.00","0.00","3912.00","50856.00"
"2015","6108","Male","Non-Minority","Hispanic-No","Non-Transition","43","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","15-1151.00","Line Chef","40","424.00","0.00","1696.00","22048.00"
"2015","6108","Male","Non-Minority","Hispanic-No","Non-Transition","43","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","35-2012.00","Line Chef","40","424.00","0.00","1696.00","22048.00"
"2015","11161","Female","Minority","Hispanic-No","Non-Transition","53","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1099.00","SCL Worker","37","455.00","0.00","1820.00","23660.00"
"2015","11211","Male","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Homemaker","43-5081.03","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","11211","Male","Non-Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","12202","Male","Non-Minority","Hispanic-No","Non-Transition","42","Self-referral","NO","Achieved employment outcome.","Employment without Supports","41-9091.00","Maintenance Worker","40","400.00","0.00","1600.00","20800.00"
"2015","12202","Male","Non-Minority","Hispanic-No","Non-Transition","42","Self-referral","NO","Achieved employment outcome.","Employment without Supports","47-2141.00","Maintenance Worker","40","400.00","0.00","1600.00","20800.00"
"2015","13211","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","NO","Achieved employment outcome.","Homemaker","35-9031.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13211","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13266","Male","Non-Minority","Hispanic-No","Non-Transition","69","Self-referral","Yes","Achieved employment outcome.","Self-employment (except BEP)","37-2012.00","Housekeeping Cleaner","20","185.00","0.00","740.00","9620.00"
"2015","13292","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","NO","Achieved employment outcome.","Homemaker","31-9095.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13292","Male","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13305","Female","Non-Minority","Hispanic-No","Non-Transition","41","Self-referral","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13320","Female","Non-Minority","Hispanic-No","Non-Transition","52","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-3021.00","Music Instructor","6","120.00","0.00","480.00","6240.00"
"2015","13341","Male","Non-Minority","Hispanic-No","Non-Transition","68","Library","NO","Achieved employment outcome.","Employment without Supports","19-4099.00","Research Assistant","10","150.00","0.00","600.00","7800.00"
"2015","13352","Female","Non-Minority","Hispanic-No","Non-Transition","48","Family member or friend","NO","Achieved employment outcome.","Homemaker","43-9051.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13352","Female","Non-Minority","Hispanic-No","Non-Transition","48","Family member or friend","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13353","Male","Non-Minority","Hispanic","Non-Transition","60","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-2031.00","Morning Stock Person","30","270.00","0.00","1080.00","14040.00"
"2015","13353","Male","Non-Minority","Hispanic","Non-Transition","60","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-5081.01","Morning Stock Person","30","270.00","0.00","1080.00","14040.00"
"2015","13375","Female","Non-Minority","Hispanic-No","Non-Transition","56","Self-referral","NO","Achieved employment outcome.","Employment without Supports","41-9041.00","Telemarketer / Job Retention","40","673.00","0.00","2692.00","34996.00"
"2015","13380","Male","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-9151.00","Director of RSVP","15","148.00","0.00","592.00","7696.00"
"2015","13390","Female","Non-Minority","Hispanic-No","Non-Transition","28","Self-referral","No","Achieved employment outcome.","Employment without Supports","29-1122.00","Geriatrics Occupational Therapists","40","1570.00","0.00","6280.00","81640.00"
"2015","13437","Male","Minority","Hispanic-No","Non-Transition","35","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-2031.00","Furniture Sales","45","1125.00","0.00","4500.00","58500.00"
"2015","13460","Male","Minority","Hispanic-No","Non-Transition","37","Self-referral","NO","Achieved employment outcome.","Employment without Supports","21-1015.00","Vocational Rehabilitation Counselor","40","794.00","0.00","3176.00","41288.00"
"2015","13460","Male","Minority","Hispanic-No","Non-Transition","37","Self-referral","NO","Achieved employment outcome.","Employment without Supports","21-1091.00","Vocational Rehabilitation Counselor","40","794.00","0.00","3176.00","41288.00"
"2015","13467","Male","Minority","Hispanic-No","Non-Transition","58","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative","30","218.00","0.00","872.00","11336.00"
"2015","13480","Female","Non-Minority","Hispanic-No","Non-Transition","44","Self-referral","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13498","Female","Non-Minority","Hispanic-No","Non-Transition","58","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-1111.00","Program Planner II / Management Analyst","40","1250.00","0.00","5000.00","65000.00"
"2015","13516","Female","Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome.","Employment without Supports","13-1031.00","Examiner","40","1029.00","0.00","4116.00","53508.00"
"2015","13516","Female","Minority","Hispanic-No","Non-Transition","43","Self-referral","NO","Achieved employment outcome.","Employment without Supports","13-1041.04","Examiner","40","1029.00","0.00","4116.00","53508.00"
"2015","13517","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","Employment without Supports","31-9094.00","Medical Transcriptionist-Job Retention","40","440.00","0.00","1760.00","22880.00"
"2015","13517","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Medical Transcriptionist-Job Retention","40","440.00","0.00","1760.00","22880.00"
"2015","13532","Female","Non-Minority","Hispanic-No","Transition","24","Self-referral","No","Achieved employment outcome.","Homemaker","31-1011.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13532","Female","Non-Minority","Hispanic-No","Transition","24","Self-referral","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13535","Female","Non-Minority","Hispanic-No","Non-Transition","55","Self-referral","NO","Achieved employment outcome.","Homemaker","29-2099.99","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13535","Female","Non-Minority","Hispanic-No","Non-Transition","55","Self-referral","NO","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13605","Female","Non-Minority","Hispanic-No","Non-Transition","42","Self-referral","NO","Achieved employment outcome.","Employment without Supports","53-7062.00","Laborers & Freight, Stock & Material Movers, Hand","41","417.00","0.00","1668.00","21684.00"
"2015","13622","Male","Minority","Hispanic-No","Non-Transition","42","Self-referral","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13671","Female","Non-Minority","Hispanic-No","Non-Transition","65","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","0","Food Preparation Worker","9","90.00","0.00","360.00","4680.00"
"2015","13671","Female","Non-Minority","Hispanic-No","Non-Transition","65","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","35-2021.00","Food Preparation Worker","9","90.00","0.00","360.00","4680.00"
"2015","13681","Female","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Employment without Supports","39-9011.00","Child Care Worker","20","180.00","0.00","720.00","9360.00"
"2015","13688","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Employment without Supports","29-1141.00","Bookkeeper","31","268.00","0.00","1072.00","13936.00"
"2015","13688","Female","Non-Minority","Hispanic-No","Non-Transition","49","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-3031.00","Bookkeeper","31","268.00","0.00","1072.00","13936.00"
"2015","13697","Male","Non-Minority","Hispanic-No","Non-Transition","54","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2015","13716","Male","Non-Minority","Hispanic-No","Non-Transition","48","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","11-9013.00","Farm & Ranch Manager","40","962.00","0.00","3848.00","50024.00"
"2015","13718","Female","Non-Minority","Hispanic-No","Non-Transition","45","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Employment without Supports","21-1093.00","Community Coordinator","40","1299.00","0.00","5196.00","67548.00"
"2015","13721","Male","Non-Minority","Hispanic-No","Transition","21","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment with Supports","43-5081.01","Retail Stocker/Custodian","12","87.00","0.00","348.00","4524.00"
"2015","13729","Male","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","11-9013.00","Farmer-Job Retention","40","300.00","0.00","1200.00","15600.00"
"2015","13730","Female","Non-Minority","Hispanic-No","Transition","23","Family member or friend","NO","Achieved employment outcome.","Employment without Supports","35-2021.00","Food Preparation Worker","12","87.00","0.00","348.00","4524.00"
"2015","13732","Male","Non-Minority","Hispanic-No","Non-Transition","57","Self-referral","No","Achieved employment outcome.","Employment without Supports","53-1021.00","Product Processor - Job Retention","16","163.00","0.00","652.00","8476.00"
"2015","13736","Male","Non-Minority","Hispanic","Non-Transition","55","Self-referral","No","Achieved employment outcome.","Employment without Supports","27-3091.00","Spanish/English Interpreter / Job Retention","6","150.00","0.00","600.00","7800.00"
"2015","13745","Female","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","NO","Achieved employment outcome.","Employment without Supports","39-9099.00","Direct Support Professional","24","224.00","0.00","896.00","11648.00"
"2015","13764","Female","Non-Minority","Hispanic-No","Non-Transition","44","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1093.00","Recruiter Assistant/ Supported Employment","4","33.00","0.00","132.00","1716.00"
"2015","13768","Male","Non-Minority","Hispanic-No","Non-Transition","58","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-1011.00","Store Manager","17","125.00","0.00","500.00","6500.00"
"2015","13785","Female","Non-Minority","Hispanic-No","Non-Transition","31","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Employment without Supports","35-3021.00","Crew Member-Job Retention","25","187.00","0.00","748.00","9724.00"
"2015","13788","Male","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-9141.00","Retention: Property Owner/Manager","20","929.00","0.00","3716.00","48308.00"
"2015","13791","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative","40","506.00","0.00","2024.00","26312.00"
"2015","13793","Female","Non-Minority","Hispanic-No","Non-Transition","38","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-2031.00","Floor Assoicate-Job Retention","50","464.00","0.00","1856.00","24128.00"
"2015","13832","Male","Non-Minority","Hispanic-No","Transition","22","Mental Health Provider","NO","Achieved employment outcome.","Employment with Supports","37-2011.00","Janitors and Cleaners, Except Maids and Housekeepi","20","180.00","0.00","720.00","9360.00"
"2015","13865","Female","Non-Minority","Hispanic-No","Non-Transition","80","Self-referral","No","Achieved employment outcome.","Employment without Supports","11-9081.00","B&B Owner/Operator","40","290.00","0.00","1160.00","15080.00"
"2015","13873","Male","Non-Minority","Hispanic-No","Non-Transition","61","State Employment Service Agency","NO","Achieved employment outcome.","Employment without Supports","27-1024.00","Graphic Designer","25","625.00","0.00","2500.00","32500.00"
"2015","13924","Male","Non-Minority","Hispanic-No","Non-Transition","55","State Employment Service Agency","No","Achieved employment outcome.","Employment without Supports","999999","BEP Business Manager","40","937.00","0.00","3748.00","48724.00"
"2015","13928","Male","Non-Minority","Hispanic-No","Non-Transition","39","Self-referral","No","Achieved employment outcome.","Employment without Supports","23-1011.00","Lawyer","20","750.00","0.00","3000.00","39000.00"
"2015","13939","Male","Minority","Hispanic-No","Non-Transition","49","Community Rehabilitation Program","No","Achieved employment outcome.","Employment without Supports","43-5081.00","Laundry Worker","40","342.00","0.00","1368.00","17784.00"
"2015","13939","Male","Minority","Hispanic-No","Non-Transition","49","Community Rehabilitation Program","No","Achieved employment outcome.","Employment without Supports","51-6011.00","Laundry Worker","40","342.00","0.00","1368.00","17784.00"
"2015","13957","Female","Non-Minority","Hispanic-No","Non-Transition","63","Self-referral","No","Achieved employment outcome.","Employment without Supports","27-3042.00","Technical Analyst","25","625.00","0.00","2500.00","32500.00"
"2015","13959","Male","Non-Minority","Hispanic-No","Non-Transition","59","Self-referral","No","Achieved employment outcome.","Employment without Supports","21-1015.00","VIST Coordinator","40","1538.00","0.00","6152.00","79976.00"
"2015","13965","Male","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-3061.00","Construction Worker","40","600.00","0.00","2400.00","31200.00"
"2015","13965","Male","Non-Minority","Hispanic-No","Non-Transition","40","Self-referral","No","Achieved employment outcome.","Employment without Supports","47-4099.00","Construction Worker","40","600.00","0.00","2400.00","31200.00"
"2015","13980","Female","Non-Minority","Hispanic-No","Non-Transition","37","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment with Supports","35-2021.00","Food Service Worker","6","44.00","0.00","176.00","2288.00"
"2015","13992","Female","Non-Minority","Hispanic-No","Non-Transition","25","Self-referral","NO","Achieved employment outcome.","Employment without Supports","29-2056.00","Cashier","40","400.00","0.00","1600.00","20800.00"
"2015","13992","Female","Non-Minority","Hispanic-No","Non-Transition","25","Self-referral","NO","Achieved employment outcome.","Employment without Supports","41-2011.00","Cashier","40","400.00","0.00","1600.00","20800.00"
"2015","13998","Male","Non-Minority","Hispanic-No","Non-Transition","55","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","37-1012.00","Lawn Service Worker/Job Retention","10","200.00","0.00","800.00","10400.00"
"2015","14019","Female","Non-Minority","Hispanic-No","Non-Transition","35","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","21-1012.00","School Counselor","12","322.00","0.00","1288.00","16744.00"
"2015","14020","Male","Non-Minority","Hispanic-No","Non-Transition","44","Self-referral","No","Achieved employment outcome.","Employment without Supports","27-4014.00","Radio Sound Engineer","25","225.00","0.00","900.00","11700.00"
"2015","14070","Male","Non-Minority","Hispanic-No","Non-Transition","73","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Self-employment (except BEP)","23-1011.00","Lawyer","40","1923.00","0.00","7692.00","99996.00"
"2015","14075","Female","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-3099.00","ESL Teacher","40","865.00","0.00","3460.00","44980.00"
"2015","14086","Male","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome.","Employment without Supports","13-1161.00","Marketing Consultant/Independent Contractor","24","400.00","0.00","1600.00","20800.00"
"2015","14086","Male","Non-Minority","Hispanic-No","Non-Transition","46","Self-referral","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Marketing Consultant/Independent Contractor","24","400.00","0.00","1600.00","20800.00"
"2015","14092","Female","Non-Minority","Hispanic-No","Non-Transition","50","Self-referral","NO","Achieved employment outcome.","Employment without Supports","39-9011.00","Child Care Owner","40","350.00","0.00","1400.00","18200.00"
"2015","14127","Male","Non-Minority","Hispanic-No","Non-Transition","52","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","43-5081.01","Courtesy Clerk","30","270.00","0.00","1080.00","14040.00"
"2015","14171","Male","Minority","Hispanic-No","Non-Transition","48","Self-referral","No","Achieved employment outcome.","Employment without Supports","35-9011.00","Kitchen Attendant","25","281.00","0.00","1124.00","14612.00"
"2015","14182","Male","Non-Minority","Hispanic-No","Non-Transition","51","Self-referral","NO","Achieved employment outcome.","Employment without Supports","13-1151.00","Network and Computer Systems Administrator","40","577.00","0.00","2308.00","30004.00"
"2015","14182","Male","Non-Minority","Hispanic-No","Non-Transition","51","Self-referral","NO","Achieved employment outcome.","Employment without Supports","15-1142.00","Network and Computer Systems Administrator","40","577.00","0.00","2308.00","30004.00"
"2015","14210","Female","Non-Minority","Hispanic-No","Non-Transition","39","Ophthalmologist/Optometrist","No","Achieved employment outcome.","Employment without Supports","35-9021.00","Dishwasher","12","87.00","0.00","348.00","4524.00"
"2015","14232","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","No","Achieved employment outcome.","Employment without Supports","41-2011.00","Cashier; job retention","40","342.00","0.00","1368.00","17784.00"
"2015","14268","Female","Non-Minority","Hispanic-No","Non-Transition","26","VR Counselor or other Agency staff","NO","Achieved employment outcome.","Employment without Supports","27-1024.00","Graphics Designer","37","666.00","0.00","2664.00","34632.00"
"2015","14294","Female","Non-Minority","Hispanic-No","Non-Transition","54","Self-referral","NO","Achieved employment outcome.","Employment without Supports","39-9011.00","Child Care Worker","40","400.00","0.00","1600.00","20800.00"
"2015","14305","Male","Non-Minority","Hispanic-No","Non-Transition","57","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","11-3051.00","Industrial Production Manager","40","1150.00","0.00","4600.00","59800.00"
"2015","14328","Male","Non-Minority","Hispanic-No","Non-Transition","58","VR Counselor or other Agency staff","NO","Achieved employment outcome.","Employment without Supports","43-5081.03","Stock Clerk- Stockroom","40","504.00","0.00","2016.00","26208.00"
"2016","997","MALE","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome.","Employment without Supports","0","Customer Service Representative","40","500.00","12.50","2000.00","26000.00"
"2016","997","MALE","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome.","Employment without Supports","25-3099.99","Customer Service Representative","40","500.00","12.50","2000.00","26000.00"
"2016","997","MALE","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome.","Employment without Supports","35-2021.00","Customer Service Representative","40","500.00","12.50","2000.00","26000.00"
"2016","997","MALE","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative","40","500.00","12.50","2000.00","26000.00"
"2016","997","MALE","Non-Minority","Hispanic-No","Transition","14","Other sources","No","Achieved employment outcome.","Employment without Supports","43-4171.00","Customer Service Representative","40","500.00","12.50","2000.00","26000.00"
"2016","1610","MALE","Non-Minority","Hispanic-No","Non-Transition","47","Other sources","No","Achieved employment outcome.","Employment with Supports","0","Dishwasher","28","338.00","12.07","1352.00","17576.00"
"2016","1610","MALE","Non-Minority","Hispanic-No","Non-Transition","47","Other sources","No","Achieved employment outcome.","Employment with Supports","35-9021.00","Dishwasher","28","338.00","12.07","1352.00","17576.00"
"2016","1610","MALE","Non-Minority","Hispanic-No","Non-Transition","47","Other sources","No","Achieved employment outcome.","Employment with Supports","51-5011.00","Dishwasher","28","338.00","12.07","1352.00","17576.00"
"2016","1610","MALE","Non-Minority","Hispanic-No","Non-Transition","47","Other sources","No","Achieved employment outcome.","Employment with Supports","51-6011.00","Dishwasher","28","338.00","12.07","1352.00","17576.00"
"2016","1735","Male","Non-Minority","Hispanic-No","Transition","15","Family member or friend","No","Achieved employment outcome.","Employment without Supports","0","Courtesy Clerk","20","200.00","10.00","800.00","10400.00"
"2016","1735","Male","Non-Minority","Hispanic-No","Transition","15","Family member or friend","No","Achieved employment outcome.","Employment without Supports","25-2031.00","Courtesy Clerk","20","200.00","10.00","800.00","10400.00"
"2016","1735","Male","Non-Minority","Hispanic-No","Transition","15","Family member or friend","No","Achieved employment outcome.","Employment without Supports","27-3011.00","Courtesy Clerk","20","200.00","10.00","800.00","10400.00"
"2016","1735","Male","Non-Minority","Hispanic-No","Transition","15","Family member or friend","No","Achieved employment outcome.","Employment without Supports","27-3091.00","Courtesy Clerk","20","200.00","10.00","800.00","10400.00"
"2016","1735","Male","Non-Minority","Hispanic-No","Transition","15","Family member or friend","No","Achieved employment outcome.","Employment without Supports","43-5081.01","Courtesy Clerk","20","200.00","10.00","800.00","10400.00"
"2016","2902","Male","Non-Minority","Hispanic-No","Transition","15","Statewide Referral System","No","Achieved employment outcome.","Employment without Supports","0","Receptionist/Information Clerk","12","96.00","8.00","384.00","4992.00"
"2016","2902","Male","Non-Minority","Hispanic-No","Transition","15","Statewide Referral System","No","Achieved employment outcome.","Employment without Supports","27-4014.00","Receptionist/Information Clerk","12","96.00","8.00","384.00","4992.00"
"2016","2902","Male","Non-Minority","Hispanic-No","Transition","15","Statewide Referral System","No","Achieved employment outcome.","Employment without Supports","43-4081.00","Receptionist/Information Clerk","12","96.00","8.00","384.00","4992.00"
"2016","2902","Male","Non-Minority","Hispanic-No","Transition","15","Statewide Referral System","No","Achieved employment outcome.","Employment without Supports","43-4171.00","Receptionist/Information Clerk","12","96.00","8.00","384.00","4992.00"
"2016","2944","Male","Non-Minority","Hispanic-No","Transition","14","Transition","No","Achieved employment outcome.","Employment without Supports","0","Automotive Service Technician and Mechanic","40","520.00","13.00","2080.00","27040.00"
"2016","2944","Male","Non-Minority","Hispanic-No","Transition","14","Transition","No","Achieved employment outcome.","Employment without Supports","49-3023.00","Automotive Service Technician and Mechanic","40","520.00","13.00","2080.00","27040.00"
"2016","2951","Male","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","11-3031.00","Financial Planner","20","200.00","10.00","800.00","10400.00"
"2016","2951","Male","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","25-9041.00","Financial Planner","20","200.00","10.00","800.00","10400.00"
"2016","2951","Male","Non-Minority","Hispanic-No","Non-Transition","30","Self-referral","No","Achieved employment outcome.","Self-employment (except BEP)","43-4051.00","Financial Planner","20","200.00","10.00","800.00","10400.00"
"2016","3720","Female","Non-Minority","Hispanic-No","Transition","17","Self-referral","No","Achieved employment outcome.","Employment without Supports","25-2031.00","Background Actor","40","400.00","10.00","1600.00","20800.00"
"2016","3720","Female","Non-Minority","Hispanic-No","Transition","17","Self-referral","No","Achieved employment outcome.","Employment without Supports","27-2011.00","Background Actor","40","400.00","10.00","1600.00","20800.00"
"2016","4171","FEMALE","Non-Minority","Hispanic-No","Non-Transition","49","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","43-4051.00","Customer Service Representative","8","72.00","9.00","288.00","3744.00"
"2016","4171","FEMALE","Non-Minority","Hispanic-No","Non-Transition","49","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","43-9021.00","Customer Service Representative","8","72.00","9.00","288.00","3744.00"
"2016","5556","MALE","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","*","35-9011.00","Lobby Attendant","0","0.00","0.00","0.00","0.00"
"2016","5556","MALE","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","*","35-9021.00","Lobby Attendant","0","0.00","0.00","0.00","0.00"
"2016","5556","MALE","Non-Minority","Hispanic-No","Non-Transition","43","Self-referral","No","Achieved employment outcome.","*","43-5081.00","Lobby Attendant","0","0.00","0.00","0.00","0.00"
"2016","5874","FEMALE","Non-Minority","Hispanic-No","Transition","23","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","11-9111.00","Cooks, Institution and Cafeteria","25","200.00","8.00","800.00","10400.00"
"2016","5874","FEMALE","Non-Minority","Hispanic-No","Transition","23","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","35-2012.00","Cooks, Institution and Cafeteria","25","200.00","8.00","800.00","10400.00"
"2016","5874","FEMALE","Non-Minority","Hispanic-No","Transition","23","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","39-9011.00","Cooks, Institution and Cafeteria","25","200.00","8.00","800.00","10400.00"
"2016","5933","FEMALE","Non-Minority","Hispanic-No","Transition","18","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","19-3032.00","Food Preparation Worker","25","200.00","8.00","800.00","10400.00"
"2016","5933","FEMALE","Non-Minority","Hispanic-No","Transition","18","VR Counselor or other Agency staff","No","Achieved employment outcome.","Employment without Supports","35-2021.00","Food Preparation Worker","25","200.00","8.00","800.00","10400.00"
"2016","5994","Female","Non-Minority","Hispanic-No","Non-Transition","57","Family member or friend","No","Achieved employment outcome.","Homemaker","0","Homemaker","0","0.00","0.00","0.00","0.00"
"2016","5994","Female","Non-Minority","Hispanic-No","Non-Transition","57","Family member or friend","No","Achieved employment outcome.","Homemaker","39-2021.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2016","5994","Female","Non-Minority","Hispanic-No","Non-Transition","57","Family member or friend","No","Achieved employment outcome.","Homemaker","43-4051.00","Homemaker","0","0.00","0.00","0.00","0.00"
"2016","5994","Female","Non-Minority","Hispanic-No","Non-Transition","57","Family member or friend","No","Achieved employment outcome.","Homemaker","599999","Homemaker","0","0.00","0.00","0.00","0.00"
"2016","13349","MALE","Non-Minority","Hispanic","Non-Transition","31","Education Post-Secondary","No","Achieved employment outcome.","Employment without Supports","21-1015.00","Vocational Rehabilitation Counselor","40","902.00","22.55","3608.00","46904.00"
"2016","13667","MALE","Non-Minority","Hispanic-No","Non-Transition","25","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Employment without Supports","47-2061.00","Automotive Body and Related Repairers","12","96.00","8.00","384.00","4992.00"
"2016","13667","MALE","Non-Minority","Hispanic-No","Non-Transition","25","Medical Health or Primary Care Provider","No","Achieved employment outcome.","Employment without Supports","49-3021.00","Automotive Body and Related Repairers","12","96.00","8.00","384.00","4992.00"
