"budget_line_code","fiscal_year","function","dept_name","fund","appropriation","budget_unit_code","budget_unit","object_class","gov_recommendation","dept_request","adopted_budget"
"2021-0001-K11-5881100-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","7662464","7662464","7662464"
"2021-0001-K15-5881500-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","506522","506522","506522"
"2021-0001-K15-5881500-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05J - Salary Adjustment","7006",,
"2021-0001-K15-5881550-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881550","Infectious Diseases","05A - Appropriation","1289684","1289684","1289684"
"2021-0001-K19-5881900-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1650416","1650416","1650416"
"2021-0001-K19-5881930-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","73081","73081","73081"
"2021-0001-K19-5881940-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1172197","1172197","1172197"
"2021-0001-K19-5881950-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","814769","814769","814769"
"2021-0001-K19-5881960-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","574757","824757","374757"
"2021-0001-K19-5882080-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5882080","Nursing Examiners","05J - Salary Adjustment","29663",,
"2021-0001-K21-5882100-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation",,,"215500"
"2021-0001-K21-5882200-05A","2021","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","933871","933871","718371"
"2021-0001-K21-5882200-05J","2021","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05J - Salary Adjustment","2268",,
"2021-0216-KG1-5880KG1-05A","2021","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","5880KG1","Gambling/SUD Prevention & Treatment","05A - Appropriation","0",,"1450000"
"2021-0216-KG1-588KG11-05A","2021","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","588KG11","Gambling Treatment Program","05A - Appropriation","300000","300000","300000"
"2021-0943-K99-5881K99-05A","2021","Human Services","Public Health, Department of","0943 - Technology Reinvestment Fund","K99 - State Medical Examiner Office","5881K99","State Medical Examiner IT Replacement","05A - Appropriation","395000","395000","395000"
"2022-0001-830-5880830-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","223521","223521","223521"
"2022-0001-K01-5880200-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","23659379","23659379","23659379"
"2022-0001-K05-5880500-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1267840","1267840","1267681"
"2022-0001-K05-5880550-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","734000","734000","734000"
"2022-0001-K05-5880600-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","649963","649963","650000"
"2022-0001-K05-5880650-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","3164878","3164878","3165000"
"2022-0001-K07-5880700-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","1977221","1977221","2012184"
"2022-0001-K07-5880850-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1862152","1862152","1862189"
"2022-0001-K07-5880871-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","384000","384000","384000"
"2022-0001-K09-5880900-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","2071879","871879","880765"
"2022-0001-K09-5880950-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","2626427","2626427","3817541"
"2022-0001-K09-5881019-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2000000","2000000","2100000"
"2022-0001-K09-588CC09-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","96000","96000","521000"
"2022-0001-K11-5881100-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","7662464","7662464","7662464"
"2022-0001-K15-5881500-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","506522","506522","506522"
"2022-0001-K15-5881550-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881550","Infectious Diseases","05A - Appropriation","1289684","1289684","1289684"
"2022-0001-K19-5881900-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1650416","1650416","1650416"
"2022-0001-K19-5881930-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","73081","73081","73081"
"2022-0001-K19-5881940-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1172197","1172197","1172197"
"2022-0001-K19-5881950-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","1196150","814769","1196150"
"2022-0001-K19-5881960-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","374757","374757","374757"
"2022-0001-K21-5882100-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","215500","215500","215500"
"2022-0001-K21-5882200-05A","2022","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","718371","718371","718371"
"2022-0216-KG1-5880KG1-05A","2022","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","5880KG1","Gambling/SUD Prevention & Treatment","05A - Appropriation","1450000","1450000","1450000"
"2022-0216-KG1-588KG11-05A","2022","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","588KG11","Gambling Treatment Program","05A - Appropriation","300000","300000","300000"
"2023-0001-830-5880830-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","830 - Iowa Registry for Congenital & Inherited Disorders","5880830","Birth Defects Instit Registry","05A - Appropriation","223521","223521","223521"
"2023-0001-K01-5880200-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K01 - Addictive Disorders","5880200","Other Add. Disorders Services","05A - Appropriation","23659379","23659379","23659379"
"2023-0001-K05-5880500-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880500","Child Health Services","05A - Appropriation","1267681","1267681","1267681"
"2023-0001-K05-5880550-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880550","Child Enabling Services","05A - Appropriation","734000","734000","734000"
"2023-0001-K05-5880600-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880600","Child Population Based","05A - Appropriation","650000","650000","650000"
"2023-0001-K05-5880650-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K05 - Healthy Children and Families","5880650","Child Infrastructure Bldg","05A - Appropriation","3165000","3165000","3165000"
"2023-0001-K07-5880700-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880700","Client Services","05A - Appropriation","2012184","2012184","2012184"
"2023-0001-K07-5880850-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880850","Chronic Conditions Infrastructure Building","05A - Appropriation","1862189","1862189","1862189"
"2023-0001-K07-5880871-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K07 - Chronic Conditions","5880871","Regional Autism Assistance Program (U of I)","05A - Appropriation","384000","384000","384000"
"2023-0001-K09-5880900-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880900","Primary Health Systems","05A - Appropriation","880765","880765","880765"
"2023-0001-K09-5880950-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5880950","Community Capacity Building","05A - Appropriation","3017541","2817541","3017541"
"2023-0001-K09-5881019-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","5881019","Medical Residency Training Program","05A - Appropriation","2100000","2100000","2100000"
"2023-0001-K09-588CC09-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K09 - Community Capacity","588CC09","Community Capacity","05A - Appropriation","521000","521000","521000"
"2023-0001-K11-5881100-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K11 - Essential Public Health Services","5881100","Elderly Wellness","05A - Appropriation","7662464","7662464","7662464"
"2023-0001-K15-5881500-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881500","Epidemiology","05A - Appropriation","506522","506522","506522"
"2023-0001-K15-5881550-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K15 - Infectious Diseases","5881550","Infectious Diseases","05A - Appropriation","1289684","1289684","1289684"
"2023-0001-K19-5881900-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881900","Environmental Activities","05A - Appropriation","1890416","1650416","1650416"
"2023-0001-K19-5881930-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881930","Disaster Preparedness","05A - Appropriation","73081","73081","73081"
"2023-0001-K19-5881940-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881940","Emergency Medical Services","05A - Appropriation","1172197","1172197","1172197"
"2023-0001-K19-5881950-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881950","State Medical Examiner","05A - Appropriation","1196150","1196150","1196150"
"2023-0001-K19-5881960-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K19 - Public Protection","5881960","Health Care Oversight","05A - Appropriation","374757","374757","374757"
"2023-0001-K21-5882100-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882100","Department Director Office","05A - Appropriation","215500","215500","0"
"2023-0001-K21-5882200-05A","2023","Human Services","Public Health, Department of","0001 - General Fund","K21 - Resource Management","5882200","Departmental Support","05A - Appropriation","718371","718371","933871"
"2023-0216-KG1-5880KG1-05A","2023","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","5880KG1","Gambling/SUD Prevention & Treatment","05A - Appropriation","1450000","1450000","1450000"
"2023-0216-KG1-588KG11-05A","2023","Human Services","Public Health, Department of","0216 - Sports Wagering Receipts Fund","KG1 - Gambling Treatment Program","588KG11","Gambling Treatment Program","05A - Appropriation","300000","300000","300000"
