"fdid","fire_dept_name","hq_addr1","hq_addr2","hq_state","hq_city","hq_zip","hq_location","mail_addr1","mail_addr2","mail_po_box","mail_city","mail_state","mail_zip","hq_phone","hq_fax","county","dept_type","organization_type","website","number_stations","active_firefighters_career","active_firefighters_volunteer","active_firefighters_paid_per_call","non_firefighting_civilian","non_firefighting_volunteer","primary_agency_for_em"
"92007","Wellman Volunteer Fire Department","95 3RD ST",,"IA","Wellman","52356","POINT (-91.829235 41.465059)",,,"PO Box 90","Wellman","IA","52356-0090","319-646-2422",,"WASHINGTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","32","0","0","0","Yes"
"66005","Osage Fire Department","432 Main ST",,"IA","Osage","50461","POINT (-92.814962 43.284102)",,,"PO Box 161","Osage","IA","50461-0161","641-732-1130","641-732-1130","MITCHELL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","30","0","0","No"
"56006","Houghton/ Cedar Township Fire Department","406 Second ST","PO Box 95","IA","Houghton","52631","POINT (-91.043223 41.098045)","406 Second ST",,"PO Box 95","Houghton","IA","52631","319-469-2681",,"LEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"05001","Audubon Fire & Rescue","113 Market ST",,"IA","Audubon","50025-1111","POINT (-94.936027 41.722746)","113 Market ST",,,"Audubon","IA","50025-1111","712-563-2023",,"AUDUBON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","40","0","0","0","Yes"
"63004","Harvey Fire Department","404 2ND ST",,"IA","Harvey","50119",,"403 4TH ST",,,"Harvey","IA","50119-9155","641-891-5100",,"MARION","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","10","0","0","0",
"12002","Aplington Fire Department","724 10TH ST",,"IA","Aplington","50604-1106","POINT (-92.884575 42.585094)","724 10TH ST",,,"Aplington","IA","50604-1106","319-347-2947","319-347-6001","BUTLER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0","No"
"86005","Garwin Fire Department","203 Main ST",,"IA","Garwin","50632","POINT (-92.677136 42.092419)","203 Main ST",,,"Garwin","IA","50632-9576","641-499-2307",,"TAMA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","Yes"
"45002","Cresco Fire Department","215 2nd AVE SW",,"IA","Cresco","52136-1841","POINT (-92.119594 43.371156)","227 N Elm ST",,,"Cresco","IA","52136-1521","563-547-3800","563-547-3800","HOWARD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","26","0","0","0",
"52010","Tiffin Volunteer Fire Department","211 Main ST",,"IA","Tiffin","52340","POINT (-91.663133 41.705056)",,,"PO Box 48","Tiffin","IA","52340-0048","319-545-2102",,"JOHNSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","tiffinfiredept.com","1","0","22","0","0","8","Yes"
"85007","Kelley Fire Department - Westory Agency","910 Hubbel ST",,"IA","Kelley","50134","POINT (-93.665338 41.949367)",,,"PO Box 161","Kelley","IA","50134-0161","515-769-2299","515-769-2209","STORY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","1","No"
"78007","Lewis Township Volunteer Fire Department","19770 Cypress AVE",,"IA","Council Bluffs","51503","POINT (-95.807367 41.232377)","19770 Cypress AVE",,,"Council Bluffs","IA","51503","712-323-1093","712-323-9912","POTTAWATTAMIE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","34","0","0","6",
"82005","Dixon Volunteer Fire Department","306 Davenport ST",,"IA","Dixon","52745","POINT (-90.783858 41.743163)",,,"PO Box 101","Dixon","IA","52745","563-843-2911","563-843-2911","SCOTT","Volunteer","Private or industrial fire brigade",,"1","0","20","0","0","0",
"49003","Bellevue Fire Department","106 N 3RD ST",,"IA","Bellevue","52031-1235","POINT (-90.4256 42.258624)","106 N 3RD ST",,,"Bellevue","IA","52031-1235","563-872-4949","563-872-4141","JACKSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://bellevuefirerescue.com/","1","0","40","0","0","0","Yes"
"59001","Chariton Volunteer Fire Department","115 S Main ST",,"IA","Chariton","50049","POINT (-93.308424 41.013852)",,,"PO Box 804","Chariton","IA","50049-0804","641-774-2516","641-774-4111","LUCAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","35","0","0","20","Yes"
"69005","Stanton Fire and Rescue Department","205 Broad AVE","Box 292","IA","Stanton","51573-0292","POINT (-95.104064 40.978628)","205 Broad AVE","Box 292","PO Box","Stanton","IA","51573-0292","712-829-2478","712-829-2761","MONTGOMERY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://lightning.prohosting.com/~firedept","1","0","25","0","0","5",
"79002","Deep River Volunteer Fire Department","100 Church ST","PO Box 291","IA","Deep River","52222","POINT (-92.378152 41.581582)",,,"PO Box  291","Deep River","IA","52222-0291","641-595-2032",,"POWESHIEK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","1","Yes"
"86002","Clutier Fire Department","214 E Main ST",,"IA","Clutier","52217","POINT (-91.383092 41.921188)",,,"PO Box 178","Clutier","IA","52217","319-479-2530","319-479-2303","TAMA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","22","0","0","0",
"99008","Woolstock Community Fire Department","102 McArther ST","PO Box 153","IA","Woolstock","50599","POINT (-93.844105 42.56645)","102 McArther ST","PO Box 153",,"Woolstock","IA","50599","515-839-5831","515-839-5550","WRIGHT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","0",
"08007","Madrid Fire Department","304 S Water ST",,"IA","Madrid","50156-1334","POINT (-93.821686 41.874845)","304 S Water ST",,,"Madrid","IA","50156-1334","515-795-3551","515-795-3551","BOONE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","21","0","0","0",
"15001","Anita Volunteer Fire Department","208 Walnut ST",,"IA","Anita","50020","POINT (-94.76647 41.445066)",,,"PO Box 104","Anita","IA","50020-0104","712-762-3537",,"CASS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","Yes"
"64001","Albion Fire and Rescue","100 S Main",,"IA","Albion","50005","POINT (-92.990029 42.111136)",,,"PO Box 18","Albion","IA","50005","641-488-2799","641-488-2799","MARSHALL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","6",
"08004","Boxholm Volunteer Fire Department","106 Elm ST",,"IA","Boxholm","50040","POINT (-94.104795 42.176281)",,,"PO Box 41","Boxholm","IA","50040-0041","515-846-6481",,"BOONE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0","No"
"25011","Redfield Fire Department","808 1st ST","Box 127","IA","Redfield","50233","POINT (-94.196028 41.590083)","808 1st ST","Box 127",,"Redfield","IA","50233","515-833-2512","515-833-2388","DALLAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","12",
"14007","Halbur Fire Department","100 W 1ST ST",,"IA","Halbur","51444","POINT (-94.970816 42.005406)",,,"PO Box 212","Halbur","IA","51444-0212","712-658-2033","712-658-2741","CARROLL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","Yes"
"18002","Cherokee Fire Department","300 W Elm ST",,"IA","Cherokee","51012-1809","POINT (-95.552844 42.748004)","300 W Elm ST",,,"Cherokee","IA","51012-1809","712-225-3906","712-225-2526","CHEROKEE","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://cherokeeiowa.net/index.asp?SEC=5BC89DA4-71EA-41A7-BE3C-EE01EDB95945&Type=B_BASIC","1","3","25","0","0","0","No"
"16001","Bennett Fire Department","124 Main ST","PO Box 57","IA","Bennett","52721-0057","POINT (-90.973951 41.738814)",,,"PO Box 57","Bennett","IA","52721-0057","563-890-2361",,"CEDAR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0","Yes"
"64007","Laurel Fire Department","102 E Market ST",,"IA","Laurel","50141","POINT (-92.921596 41.883462)","102 E Market ST",,,"Laurel","IA","50141","641-476-3238",,"MARSHALL","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","16","0","0","2",
"89005","Farmington Fire/ EMS","4TH and Pearl","PO Box 553","IA","Farmington","52626",,,,"PO Box 553","Farmington","IA","52626-0553","319-878-3367","319-878-3727","VAN BUREN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","6","Yes"
"56004","Fort Madison Fire Department","811 Avenue E AVE",,"IA","Fort Madison","52627","POINT (-91.312069 40.633001)",,,"PO Box 240","Fort Madison","IA","52627-0240","319-372-7700","319-372-8661","LEE","Career","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","16","0","0","0","0","Yes"
"57012","Marion Fire Department","3933 Katz DR",,"IA","Marion","52302-9375","POINT (-91.570063 42.035676)","3933 Katz DR",,,"Marion","IA","52302-9375","319-377-8237","319-377-0554","LINN","Mostly career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.cityofmarion.org/","2","38","0","25","2","6","No"
"08008","Ogden Fire Department","513 W Walnut ST","PO Box 555","IA","Ogden","50212-0555","POINT (-94.033768 42.039053)",,,"PO Box 555","Ogden","IA","50212-0555","515-275-2917",,"BOONE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","16","0","0","Yes"
"81002","Early Fire & Rescue","112 E 2ND ST","PO BOX 411","IA","Early","50535","POINT (-95.151602 42.461293)",,,"PO Box 411","Early","IA","50535-0411","712-273-5457","712-273-5251","SAC","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","26","0","0","0","No"
"77018","Urbandale Fire Department","3927 121ST ST",,"IA","Urbandale","50323-2300","POINT (-93.78262 41.63288)","3927 121ST ST",,,"Urbandale","IA","50323-2300","515-278-3970","515-278-3972","POLK","Mostly career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.urbandale.org/","3","52","0","9","3","1","Yes"
"97008","Moville Volunteer Fire Department","1 S 1ST ST","PO Box 475","IA","Moville","51039","POINT (-96.075071 42.488822)",,,"PO Box 475","Moville","IA","51039-0475","712-873-3201","712-873-5000","WOODBURY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","Yes"
"37003","Grand Junction Fire & Rescue, Inc.","109 E Main ST","PO Box 255","IA","Grand Junction","50107","POINT (-94.239087 42.031743)",,,"PO Box 255","Grand Junction","IA","50107-0255","515-738-2585","515-738-2585","GREENE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","30","0","0","5","No"
"82008","LeClaire Fire Department","201 N 15TH ST",,"IA","LeClaire","52753","POINT (-90.363209 41.599124)",,,"PO Box 12","LeClaire","IA","52753-0012","563-289-4242","563-289-5428","SCOTT","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.leclaireiowa.gov/","1","0","30","0","0","0","Yes"
"32006","Wallingford Fire Department","101 Saint James AVE",,"IA","Wallingford","51365","POINT (-94.793443 43.319786)",,,"PO Box 307","Wallingford","IA","51365-0307","712-867-4585","712-867-4128","EMMET","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","21","0","0","5","No"
"13002","Jolley Community Fire Department","212 Main ST",,"IA","Jolley","50551","POINT (-94.720177 42.478775)","417 Elmer ST",,,"Jolley","IA","50551","000-000-0000",,"CALHOUN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0",
"57015","Prairieburg Volunteer Fire Department","304 S Locust AVE",,"IA","Prairieburg","52219","POINT (-91.422593 42.236234)","304 S Locust AVE",,,"Prairieburg","IA","52219-8811","319-437-2231",,"LINN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","No"
"21006","Peterson Fire Department","102 E Front St",,"IA","Peterson","51047","POINT (-95.345759 42.91856)",,,"PO Box 173","Peterson","IA","51047-0173","712-295-5666",,"CLAY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","Yes"
"92002","Brighton Volunteer Fire Department","100 E Washington",,"IA","Brighton","52540","POINT (-91.82128 41.17494)",,,"PO Box 336","Brighton","IA","52540-0336","319-694-2695",,"WASHINGTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","1","No"
"23014","Wheatland Volunteer Fire Department","206 E Madison ST",,"IA","Wheatland","52777","POINT (-90.838412 41.830716)","206 E Madison ST",,"PO Box 474","Wheatland","IA","52777","563-374-1557","563-374-1281","CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0",
"42004","Eldora Fire Department","1208 15TH AVE",,"IA","Eldora","50627","POINT (-93.09836 42.358854)","1442 Washington ST",,,"Eldora","IA","50627-1633","641-939-2393",,"HARDIN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","24","0","4","No"
"32004","Gruver Fire Department","201 1ST AVE",,"IA","Estherville","51334","POINT (-94.706445 43.393507)","4516 190TH ST",,,"Estherville","IA","51334-7575","712-209-3336",,"IOWA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","15","0","0","8","No"
"52001","Coralville Fire Department","1501 5TH ST",,"IA","Coralville","52241-1815","POINT (-91.583606 41.677531)","1501 5TH ST",,,"Coralville","IA","52241-1815","319-248-1835",,"JOHNSON","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.coralville.org/","2","5","40","0","0","4","Yes"
"03001","Harpers Ferry Fire Department","234 N 4TH ST",,"IA","Harpers Ferry","52146","POINT (-91.150852 43.202064)","1050 Great River RD",,,"Harpers Ferry","IA","52146-7567","563-586-2556","563-586-2556","ALLAMAKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","25","0","0","5","Yes"
"84013","Sioux Center Fire & Rescue","408 N Main AVE",,"IA","Sioux Center","51250","POINT (-96.175596 43.08158)",,,"PO Box 104","Sioux Center","IA","51250-0104","712-722-0761","712-722-0767","SIOUX","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","42","0","0","0","No"
"22010","McGregor Hook & Ladder Co., No 1","205 4TH ST",,"IA","McGregor","52157","POINT (-91.178074 43.021799)","205 4TH ST",,,"McGregor","IA","52157","563-873-3896","563-873-3896","CLAYTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"2","0","28","0","0","0","No"
"47004","Holstein Hose Company Number 1","PO Box 500",,"IA","Holstein","51025",,,,"PO Box 500","Holstein","IA","51025","712-368-4898","712-368-2757","IDA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"48004","Marengo Fire Department","153 E Main ST",,"IA","Marengo","52301","POINT (-92.068943 41.800717)","153 E Main ST",,"PO Box 205","Marengo","IA","52301-1510","319-642-3236",,"IOWA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0",
"23011","Low Moor Volunteer Fire Department","420 3RD ST",,"IA","Low Moor","52757",,,,"PO Box 151","Low Moor","IA","52757-0151","563-522-2351","563-522-2350","CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","Yes"
"70001","Atalissa Community Fire Department, Inc","126 Depot ST",,"IA","Atalissa","52720","POINT (-91.165555 41.570862)",,,"PO Box 104","Atalissa","IA","52720-0104","563-649-2281","563-649-2281","MUSCATINE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","http://www.atalissafire.org/","1","0","16","0","0","4","Yes"
"25004","Dawson Fire Department","208 S 1ST ST",,"IA","Dawson","50066-8044","POINT (-94.222087 41.841755)","208 S 1ST ST",,,"Dawson","IA","50066-8044","641-429-3294",,"DALLAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","6","0","0","No"
"21005","Gillette Grove Township/ Greenville Fire Department","1125 Goulding AVE","PO Box 583","IA","Greenville","51343",,"1125 Goulding AVE",,"PO Box 583","Greenville","IA","51343","712-262-2957",,"CLAY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"58002","Columbus Benefited Fire District","206 E Access",,"IA","Columbus Junction","52738","POINT (-91.356804 41.280076)",,,"PO Box 49","Columbus Junction","IA","52738-0049","319-850-2496","319-728-3046","LOUISA","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","http://columbusjctfireandrescue.org/","1","0","37","0","0","0","No"
"33001","Arlington Fire Department","647 Main ST",,"IA","Arlington","50606","POINT (-91.671008 42.748534)",,,"PO Box 146","Arlington","IA","50606-0146","563-633-5023","363-633-5023","FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"50001","Baxter Fire Department","203 S Main ST",,"IA","Baxter","50028","POINT (-93.151447 41.825024)",,,"PO Box 36","Baxter","IA","50028","641-227-3112","641-227-3112","JASPER","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"52004","Lone Tree Fire and Rescue","201 W Commercial ST",,"IA","Lone Tree","52755","POINT (-91.428196 41.48825)","201 W Commercial ST",,"PO Box 436","Lone Tree","IA","52755","319-629-4617",,"JOHNSON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0",
"17002","Dougherty Fire Department","61 Patrick ST E",,"IA","Dougherty","50433","POINT (-93.041146 42.922068)","310 E Patrick ST",,,"Dougherty","IA","50433-5008","641-794-3355",,"CERRO GORDO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"25006","Dexter Fire & Rescue","911 State ST","PO Box 356","IA","Dexter","50070","POINT (-94.224381 41.518061)","911 State ST","PO Box 356",,"Dexter","IA","50070","515-789-4210",,"DALLAS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","32","0","0","0",
"85001","Ames Fire Department","1300 Burnett AVE",,"IA","Ames","50010-5454","POINT (-93.615535 42.03488)","1300 Burnett AVE",,,"Ames","IA","50010-5454","515-239-5109","515-232-9932","STORY","Career","Local (includes career, combination, and volunteer fire departments and fire districts)",,"3","55","0","0","14","0","No"
"65006","Malvern Volunteer Fire Department","309 Main ST",,"IA","Malvern","51551","POINT (-95.585148 41.001814)",,,"PO Box 14","Malvern","IA","51551-0014","712-624-8890","712-624-8709","MILLS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","20","0","0","0","Yes"
"23009","Grand Mound Volunteer Fire Department","612 Clinton ST",,"IA","Grand Mound","52751","POINT (-90.649105 41.824092)",,,"PO Box 165","Grand Mound","IA","52751-0165","563-847-2191","563-847-2192","CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","34","0","0","0","No"
"03002","Lansing Volunteer Fire Department","51 S Front ST",,"IA","Lansing","52151","POINT (-91.214606 43.361957)",,,"PO Box 447","Lansing","IA","52151-0447","563-538-4144",,"ALLAMAKEE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0","No"
"77016","Saylor Township Fire Department","211 NW 54TH AVE",,"IA","Des Moines","50313","POINT (-93.621513 41.658595)","211 NW 54TH AVE",,,"Des Moines","IA","50313-1725","515-289-1404","515-289-1826","POLK","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","35","0","0","No"
"29006","Yarmouth Fire Department","20454 Eastern AVE",,"IA","Yarmouth","52660","POINT (-91.322419 41.026479)","20378 Chestnut ST",,,"Yarmouth","IA","52660-9720","319-865-5101",,"DES MOINES","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","6","0","0","0","No"
"13001","Reading-Cedar Fire Department","350 Hardin ST","PO Box 217","IA","Farnhamville","50538","POINT (-94.404957 42.275963)",,,"PO Box 217","Farnhamville","IA","50538-0217","515-544-3333","515-544-3333","CALHOUN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","28","0","0","0","No"
"65004","Hastings Volunteer Fire Department","401 indian AVE",,"IA","Hastings","51540","POINT (-95.49917 41.022748)","401 indian AVE",,"PO Box 278","Hastings","IA","51540","712-624-8740",,"MILLS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"90004","Eddyville Volunteer Fire and Rescue Department","501 Walnut ST","PO Box 37","IA","Eddyville","52553","POINT (-92.633461 41.157438)",,,"PO Box 37","Eddyville","IA","52553-0037","641-969-4870","641-969-4127","WAPELLO","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","19","0","0","0","Yes"
"10005","Independence Fire Department","113 4TH AVE SE",,"IA","Independence","50644-2916","POINT (-91.890313 42.468605)","113 4TH AVE SE",,,"Independence","IA","50644-2916","319-334-3404","319-334-2037","BUCHANAN","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","3","0","23","0","0","No"
"07001","Cedar Falls Fire Rescue","4600 S Main ST",,"IA","Cedar Falls","50613-1289","POINT (-92.445879 42.496256)","4600 S Main ST",,,"Cedar Falls","IA","50613-1289","319-273-8690","319-273-8663","IOWA","Mostly volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.cedarfalls.com/","3","26","0","34","0","0","Yes"
"26003","Floris Volunteer Fire Department","102 W Main ST",,"IA","Floris","52560","POINT (-92.332643 40.865025)",,,"PO Box 113","Floris","IA","52560-0113","641-459-3323","641-459-3323","DAVIS","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","12","0","0","0","No"
"01003","Fontanelle Fire & Rescue","224 Third ST",,"IA","Fontanelle","50846","POINT (-94.564079 41.289302)",,,"PO Box 203","Fontanelle","IA","50846","000-000-0000",,"ADAIR","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0",
"88001","Afton Volunteer Fire Department","110 W Kansas ST","PO Box 47","IA","Afton","50830-0047","POINT (-94.198171 41.028403)","110 W Kansas ST",,"PO Box 47","Afton","IA","50830-0047","641-347-5212","641-347-5212","UNION","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","30","0","0","0",
"98003","Hanlontown Fire Department","214 Main ST","PO Box 113","IA","Hanlontown","50444-0113","POINT (-93.378681 43.280677)","214 Main ST","PO Box 113","PO Box","Hanlontown","IA","50444-0113","641-896-2001","641-896-2002","WORTH","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0",
"71006","City of Paullina Fire Department","219 W Commerce",,"IA","Paullina","51046-0307","POINT (-95.6901 42.981053)","219 W Commerce",,"PO Box 239","Paullina","IA","51046","712-949-3410",,"OBRIEN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0",
"33002","Clermont Fire Department","808 State ST","PO Box 291","IA","Clermont","52135","POINT (-91.650002 43.003214)",,,"PO Box 291","Clermont","IA","52135-0291","563-423-7078","563-423-5575","FAYETTE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","http://clermontia.org/","1","0","24","0","0","0","Yes"
"10007","Jesup Fire Department","711 Hawley ST",,"IA","Jesup","50648","POINT (-92.061878 42.476389)",,,"PO Box 592","Jesup","IA","50648-0592","319-827-1522",,"BUCHANAN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.jesupiowa.com/","1","0","35","0","0","0","Yes"
"06009","Norway Volunteer Fire Department","105 Railroad ST",,"IA","Norway","52318","POINT (-91.818615 41.33735)",,,"PO Box 283","Norway","IA","52318","319-227-7701","319-227-6026","BENTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"23008","Goose Lake Fire Department","1 School LN",,"IA","Goose Lake","52750","POINT (-90.381241 41.968081)","1 School LN",,,"Goose Lake","IA","52750","563-577-2299","563-577-2299","CLINTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","15","0","0","0",
"06005","Keystone Volunteer Fire Department","208 1ST AVE","PO Box 218","IA","Keystone","52249","POINT (-92.195347 42.001334)",,,"PO Box 218","Keystone","IA","52249-0218","319-442-3146","319-442-3146","BENTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","23","0","0","0","No"
"10002","Brandon Volunteer Fire Department","400 North ST",,"IA","Brandon","52210","POINT (-92.000613 42.315461)","400 North ST",,,"Brandon","IA","52210-7600","319-474-2488",,"BUCHANAN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","27","0","0","0",
"31007","Dubuque Fire Department","11 W 9TH ST",,"IA","Dubuque","52001","POINT (-90.665845 42.502167)","11 W 9TH ST",,,"Dubuque","IA","52001-4839","563-589-4160","563-589-4209","DUBUQUE","Career","Local (includes career, combination, and volunteer fire departments and fire districts)","https://www.cityofdubuque.org/","6","89","0","0","1","0","No"
"53004","Martelle Volunteer Fire Department","212 Iowa ST",,"IA","Martelle","52305","POINT (-91.358754 42.020595)",,,"PO Box 49","Martelle","IA","52305-0049","319-482-3381","319-482-3380","JONES","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","24","0","0","0","No"
"04004","Moravia Community Fire and Rescue","112 S William  ST",,"IA","Moravia","52571","POINT (-92.814586 40.891022)","112 S William  ST",,,"Moravia","IA","52571-7731","641-724-3222","641-721-3222","APPANOOSE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","0","22","0","6","No"
"80011","Union Township Fire Department","100 E Main",,"IA","Ellston","50074",,,,"PO Box 22","Ellston","IA","50074","000-000-0000",,"RINGGOLD","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","10","0","0","0",
"22008","Littleport Fire Department","PO Box 6",,"IA","Littleport","52042-0006",,,,"PO Box 6","Littleport","IA","52042-0006","563-245-2569",,"CLAYTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","10","0","0","0","No"
"42010","Steamboat Rock Fire & Rescue","206 7TH ST",,"IA","Steamboat Rock","50672","POINT (-93.069203 42.408471)",,,"PO Box 184","Steamboat Rock","IA","50672-0184","641-868-2314",,"HARDIN","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","14","0","0","3","Yes"
"37005","Paton Volunteer Fire Department","101 S Main ST",,"IA","Paton","50217","POINT (-94.254274 42.165951)",,,"PO Box 188","Paton","IA","50217-0188","515-968-4131",,"GREENE","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","17","0","0","0","Yes"
"21010","Webb Fire Department","210 Main ST",,"IA","Webb","51366","POINT (-95.011027 42.94869)",,,"PO Box 9","Webb","IA","51366-0009","712-838-4848",,"CLAY","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","0","0","0","No"
"40009","Williams Fire Department","301 THIRD ST","PO Box 7","IA","Williams","50271","POINT (-93.545393 42.48709)","301 THIRD ST","PO Box 7",,"Williams","IA","50271","515-854-2782","515-854-2782","HAMILTON","Volunteer","Local (includes career, combination, and volunteer fire departments and fire districts)",,"1","0","18","18","0","0",
