"company_name","form_numbers","effective_date","approved","type_of_product","proposed","increase"
"Physicians Mutual Insurance Company","Forms  P103, P104  et al -- Orig proposal was 153% subject to min of 20% to 211% compounded by type over 3-years.  IID and INS modifided the proposal to 17.9% next 2-yrs on 2 types, 17.9% & 1.8% on another, 17.9% & 12% on another","2016-07-01T00:00:00.000","Yes","Long Term Care","1.53","0.179"
"Physicians Mutual Insurance Company","Forms  P105 / P109 et al -- Orig proposal was 84% subject to min of 15% to 192% compounded by type over 3-years.  IID and INS modifided the proposal to 15% as filed on one type to 17.9% each of the next years on other types.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.84","0.179"
"Physicians Mutual Insurance Company","Forms  P124 et al -- Orig proposal was 134% subject to min of 69% to 205% compounded by type over 3-years.  IID and INS modifided the proposal to 17.9% each of next two years on one type & 17.9% and 10.26% on another","2016-07-01T00:00:00.000","Yes","Long Term Care","1.34","0.179"
"Physicians Mutual Insurance Company","Forms  P130IA, P131IA et al -- Orig proposal was 186% subject to min of 157% to 211% compounded by type over 3-years.  IID and INS modifided the proposal to 17.9% each of next two years on all types","2016-07-01T00:00:00.000","Yes","Long Term Care","1.86","0.179"
"Physicians Mutual Insurance Company","Forms  P145, P146 et al -- Orig proposal was 68% subject to min of 0% to 150% compounded by type over 3-years.  IID and INS modifided the proposal to 0% on one type (was 15%) and 17.9% each of the next years on other types.","2016-07-01T00:00:00.000","Yes","Long Term Care","0.68","0.179"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3) -- Other form:  11-P-Q-IA -- IID modified the proposal from 39% (as filed) down to 17.9% for inflation policies","2016-07-01T00:00:00.000","Yes","Long Term Care","0.39","0.179"
"Continental Casualty Company","Forms P1-43636-A, SR-LTCP-Series, GLTC-3-P-xx-01  | IID and INS modified the original proposal (95.5%) to a 3-year phase-in approach:  17.9% (year 1), 10.26% (year 2), and 7.7% (year 3)","2016-06-01T00:00:00.000","Yes","Long Term Care","0.955","0.179"
"Bankers Life & Casualty Company","Form GR-N650","2016-04-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV -- this is not a rate increase.  This is simply an updated projection based on the emerging experience of a previous rate filing.","2016-03-07T00:00:00.000",,"Long Term Care","0.0","0.0"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- proposal was negotiated from an average of 29.8% (with individual cells ranging from 0 to 40%) down to an average of 14% (with cells ranging from 0 to 17%).","2016-04-01T00:00:00.000","Yes","Long Term Care","0.298","0.14"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0","2016-04-01T00:00:00.000","Yes","Long Term Care","0.53","0.138"
"Transamerica Life Insurance Company","Forms TLC 1-FP (IA) 1001 -- IID & INS negotiated this from 65% (Sch A) & 43.5% (Sch B) to 0% for those who select a lower inflation growth.  Otherwise the increase is phased-in over 5-yrs in 3 rounds @  17% (A) or (12.8% (B) in 2016, 2018, and 2020)","2016-04-01T00:00:00.000","Yes","Long Term Care","0.65","0.17"
"Transamerica Life Insurance Company","GP001 796 (GC001 796) -- IID and INS negotiated this from 56%  down to 0% for those who agree to a lower inflation growth.  For those not agreeing to that, the rate increase is phased in over 5 years - 16% in 2016, 16% in 2018, & 16% in 2020.","2016-04-01T00:00:00.000","Yes","Long Term Care","0.56","0.16"
"Transamerica Life Insurance Company","IP-70-IA-494, et al  --  IID and INS negotiated this from 56%  down to 0% for those who agree to a lower inflation growth.  For those not agreeing to that, the rate increase is phased in over 5 years - 16% in 2016, 16% in 2018, & 16% in 2020.","2016-04-01T00:00:00.000","Yes","Long Term Care","0.56","0.16"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2016-06-20T00:00:00.000","Yes","Long Term Care","0.3","0.17"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2016-06-20T00:00:00.000","Yes","Long Term Care","0.3","0.17"
"Bankers Life and Casualty Company","Form GR-N400, N410","2016-03-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R et al --- IID negotiated this to  16% for year 1 + possibility of year 2 true-up if nationwide increase is more than 16% on average","2016-05-01T00:00:00.000","Yes","Long Term Care","0.2","0.16"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95 | IID and INS negotiated this proposal from 43% as filed down to 17% for 1st and 7% for 2nd year.","2016-01-01T00:00:00.000","Yes","Long Term Care","0.43","0.17"
"Lincoln Benefit Life Company","LB-6302-P-IA (Q)&(NQ), LB-6303-P-IA (Q)&(NQ), LB-6301-P-IA (Q)&(NQ) || The  IID negotiated the filing from 50% as originally filed down to 17% for year 1 and 10.26% for year 2.","2016-01-01T00:00:00.000","Yes","Long Term Care","0.5","0.17"
"CMFG Life Insurance Company","Forms 2002-LTC-FAC(IA),
2002-LTCR-HCC","2016-01-01T00:00:00.000","Yes","Long Term Care","0.03","0.03"
"CMFG Life Insurance Company","Forms 2006-LTC-COMP(IA)","2016-01-01T00:00:00.000","Yes","Long Term Care","1.0","0.17"
"Berkshire Life Insurance Company of America","Form BG01P(06/04)-IA","2016-01-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"Continental General Insurance Company (FKA United Teacher)","Form LG-990301-UTA -- IID and INS negotiated this proposal from 34.3% down to 17.9%.","2016-01-01T00:00:00.000","Yes","Long Term Care","0.343","0.179"
"Mutual of Omaha Insurance Company","Form LTC04I and numerous other forms","2016-01-01T00:00:00.000","Yes","Long Term Care","0.096","0.096"
"United of Omaha Life Insurance Company","Form LTC06UI-TQ et al -- original proposal = 22% for 2016  & 2.8% for 2017 = 25.4% over 2-years w/ large cell variations [0,61.3%]
Negotiated to:  13.3% for 2016 [0,16.9%] and 4.9% for 2017 [0,10%] = 18.9% over 2-years","2016-01-01T00:00:00.000","Yes","Long Term Care","0.22","0.133"
"Bankers Life and Casualty Company","Forms GR-N520, N530, N540, N550, N570, N580","2016-01-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"State Farm Mutual Automobile Insurance Company","Form 97045IA.1  -- IID and INS negotiated 2-year phase-in.
Original proposal was 36.1% with some 40% cells.  Negotiated to 30% max to be spread out over 2-years, i.e., 17.9% in  year 1 and 10.26% in year 2.","2016-01-01T00:00:00.000","Yes","Long Term Care","0.4","0.179"
"State Farm Mutual Automobile Insurance Company","Form 97058IA -- IID and INS negotiated 2-year phase-in.  Original proposal was 28.3% with some 40% cells.  Negotiated to 30% max to be spread out over 2-years, I.e., 17.9% in  year 1 and 10.26% in year 2.","2016-01-01T00:00:00.000","Yes","Long Term Care","0.4","0.179"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- updated projections on a previous increase.  This is *NOT* a rate increase.","2016-01-01T00:00:00.000","Yes","Long Term Care",,
"American General Life Insurance Company","Form 64028-IA","2016-02-01T00:00:00.000","Yes","Long Term Care","0.25","0.179"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- this is an updated projection only filing.  It is *NOT* a rate increase filing.","2016-10-01T00:00:00.000","Yes","Long Term Care",,
"Lincoln Benefit Life Company","Form LB-7000-P-IA(Q)&(NQ)","2015-11-01T00:00:00.000","Yes","Long Term Care","0.35","0.15"
"MedAmerica Insurance Company","Form 14515-IA","2015-10-01T00:00:00.000","Yes","Long Term Care","0.179","0.179"
"MedAmerica Insurance Company","Form SPL2-336-IA | IID and INS negotiated this proposal downward.  Original proposal included issue age increases up to 33% - but we limited those cell increases to 17.9% via negotitation.  This reduced the average down to 16.2%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.223","0.162"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401","2015-10-01T00:00:00.000","Yes","Long Term Care","0.153","0.153"
"Mutual of Omaha Insurance Company","LTC04I-TQ, LTC04I-NTQ, LTC04I-AG-TQ, LTC04I-AG-NTQ -- updated projections only.  This is not a rate increase","2015-10-01T00:00:00.000","Yes","Long Term Care",,
"United  of Omaha Life Insurance Company","LTC06UI-TQ, LTC06UI-G5-TQ, LTC06UI-G10-TQ, LTC06UI-G15-TQ, LTC06UI-NTQ, LTC06UI-G5-NTQ, LTC06UI-G10-NTQ, LTC06UI-G15-NTQ  -- updated projections only.  This is not a rate increase","2015-10-01T00:00:00.000","Yes","Long Term Care",,
"United American Insurance Company","Forms NH2, NH3, LTC, LTC2 and LTC2H","2015-10-01T00:00:00.000","Yes","Long Term Care","0.122","0.122"
"United American Insurance Company","LTCIN & LTCBOM","2015-10-01T00:00:00.000","Yes","Long Term Care","0.23","0.175"
"RiverSource Life Insurance Company","30160A-32100 (with endorsement)","2015-10-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"RiverSource Life Insurance Company","30225-IA with 1997 revised rates | IID and INS negotiated this rate package from 40% (as originally filed) down to 17.9% for year 1 and 10.3% for year 2.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.4","0.179"
"RiverSource Life Insurance Company","Form 30225-IA","2015-10-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"RiverSource Life Insurance Company","Forms 32040 and 30240-IA","2015-10-01T00:00:00.000","Yes","Long Term Care","0.179","0.179"
"MetLife Insurance Company USA","H-LTC2J-36  -- IID and INS negotiated this filing from 52.50% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.525","0.175"
"MetLife Insurance Company USA","H-LTC3J-1  -- IID and INS negotiated this filing from 50.7% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.507","0.175"
"MetLife Insurance Company USA","H-LTC3JFO20 -- IID and INS negotiated this filing from 51.2% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.512","0.175"
"MetLife Insurance Company USA","H-LTC3JFQ  -- IID and INS negotiated this filing from 41.9% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.419","0.175"
"MetLife Insurance Company USA","H-LTC3JP5  -- IID and INS negotiated this filing from 50.1% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.501","0.175"
"MetLife Insurance Company USA","H-LTC3JQ -- IID and INS negotiated this filing from 41.6% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.416","0.175"
"MetLife Insurance Company USA","H-LTC4JFQ6 -- IID and INS negotiated this filing from 41.5% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.415","0.175"
"MetLife Insurance Company USA","H-LTC4JQ -- IID and INS negotiated this filing from 45.8% (average) down to 17.5%.","2015-10-01T00:00:00.000","Yes","Long Term Care","0.458","0.175"
"Kanawha Insurance Company","LTC-2 - (IID and INS negotiated this one down from 67% (as proposed) down to 17.5% on 10-1-15 and 17.5% on 10-1-16.  (The 10-1 effective date is an estimate)","2015-10-01T00:00:00.000","Yes","Long Term Care","0.67","0.175"
"Kanawha Insurance Company","LTC-3 - (IID and INS negotiated this one down from 71% (as proposed) down to 17.5% on 11-1-15 and 17.5% on 11-1-16. (The 10-1 effective date is an estimate)","2015-10-01T00:00:00.000","Yes","Long Term Care","0.71","0.175"
"Bankers Life & Casualty Company","Forms GR-N050, GR-N100, GR-N105,  GR-N160, GR-N165, GR-N240, GR-N250, GR-N270, GR-N280","2015-10-01T00:00:00.000","Yes","Long Term Care","0.35","0.175"
"Mutual of Omaha Insurance Company","Lifetime benefits:  Forms HCA (NH50, LT50, HCAQ, NHA, NHAQ, LTA, LTAQ) (IID negotiated lifetime benefit increase from 67% (over 2-yrs) down to 30% spread out over 2-yrs:  (18.9% on 10-1-15 and 9.3% on 10-1-16)","2015-10-01T00:00:00.000","Yes","Long Term Care","0.3","0.189"
"TIAA-CREF Life Insurance Company","TCL-LTC.04(IA) Ed. 4/00 et al -- 
The IID and INS negotiated the 46.61% original proposal down to 17.5%.  The company will likely re-file for another 17.5% a year or so later.","2015-06-01T00:00:00.000","Yes","Long Term Care","0.466","0.175"
"Metropolitan Life Insurance Company","TCL-LTC.04(IA) Ed. 4/00 et al -- 
The IID and INS negotiated the 46.61% original proposal down to 17.5%.  The company will likely re-file for another 17.5% a year or so later.","2015-06-01T00:00:00.000","Yes","Long Term Care","0.466","0.175"
"Continental General Insurance Company","Forms 405, 420, 435","2015-04-01T00:00:00.000","Yes","Long Term Care","0.246","0.175"
"Continental General Insurance Company","Forms 440, 445, 460, 461, 470, 471","2015-04-01T00:00:00.000","Yes","Long Term Care","0.424","0.175"
"Metropolitan Life Insurance Company","LTC.03(NY) (original 53.09%) and LTC.02 Ed. 11-91 and LTC-E.02 Ed.11-91 (original 50.43%) -- withdrawn by IID until the New York Department of Insurance concludes its review.  Exemption issue under 507A.4","2015-02-25T00:00:00.000","*withdrawn*","Long Term Care","0.531","0.0"
"Teachers Insurance and Annuity Association of America","LTC.03(NY) (original 53.09%) and LTC.02 Ed. 11-91 and LTC-E.02 Ed.11-91 (original 50.43%) -- withdrawn by IID until the New York Department of Insurance concludes its review.  Exemption issue under 507A.4","2015-02-25T00:00:00.000","*withdrawn*","Long Term Care","0.531","0.0"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2015-06-20T00:00:00.000","Yes","Long Term Care","0.44","0.18"
"Time Insurance Company","Forms 4060-IA, 4061-IA, 4062-IA, 4063-IA | negotiated to 14% each of the next two years in lieu of original proposal.  Carrier will return in year 3 with landing spot filing.","2015-04-01T00:00:00.000","Yes","Long Term Care","0.794","0.14"
"Union Security Insurance Company","Forms 6062-IA, 6063-IA, 7062-IA | negotiated to 14% each of the next two years in lieu of original proposal.  Carrier will return in year 3 with landing spot filing.","2015-04-01T00:00:00.000","Yes","Long Term Care","0.775","0.14"
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R","2015-04-01T00:00:00.000","Yes","Long Term Care","0.2","0.175"
"John Hancock Life Insurance Company","Forms LTC-91 et al -- increase is eliminated for policyholders who accept the reduced inflation landing spot.  Otherwise, the increase is spread out over 3-years ranging from 12.5% to 15% max per year.  Non-inflation capped @ 15%.","2015-04-01T00:00:00.000","Yes","Long Term Care","0.964","0.15"
"SILAC Insurance Company","Forms 2002, 2002, 2002+, 2002(97), 2002+(97)  || IID and IND negotiated this proposal down to 17.5% for year 1, 17.5% for year 2, and 14% for year 3.  Original carrier proposal was 194% for 2014-2016.","2015-04-01T00:00:00.000","Yes","Long Term Care","1.94","0.175"
"Prudential Insurance Company of America","Form  83500 BFW 5005","2015-04-01T00:00:00.000","Yes","Long Term Care","0.4","0.18"
"UNUM Life Insurance Company of America","Forms LTC94, LTC94Q et al
The increase is eliminated (for policies with inflation protection) if a 3% inflation landing spot  is taken (vs. 5% they currently have)  If consumer doesn't  accept, the increase is 18% / year for 3-years.","2015-04-01T00:00:00.000","Yes","Long Term Care","0.88","0.18"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2015-02-01T00:00:00.000","Yes","Long Term Care","0.5","0.18"
"Continental Casualty Company","Forms P1-N0075-A14, P1-N0076-A14, P1-N0080-A14, P1-N0081-A14 || IID and INS negotiated the 62% proposal down to 16% for each of the next 3-years.","2015-04-01T00:00:00.000","Yes","Long Term Care","0.62","0.16"
"RiverSource Life Insurance Company","DI 2014 Rate Filing | Policy form numbers 30205G-IA et al
This is *NOT* a rate increase on existing policies, but rather new rates for *NEW* policies that will be sold.","2014-12-19T00:00:00.000","*filed*","Long Term Care",,
"American Fidelity Assurance Company","PSI NCC (4/99) IA, PSI QCC (4/99) IA, PSI NTLC (4/99) IA, PSI QLTC (4/99) IA ===>>
Policies with non-lifetime benefits will *NOT* receive an increase.  All others get 18% (was 146% over 3-years b4 negotiation)","2015-02-01T00:00:00.000","Yes","Long Term Care","1.46","0.18"
"RiverSource Life Insurance Company","Form 30160-A-IA","2015-01-01T00:00:00.000","Yes","Long Term Care","0.15","0.15"
"Physicians Mutual Insurance Company","P103IA & P104IA et al","2015-01-01T00:00:00.000","Yes","Long Term Care","0.4","0.17"
"The State Life Insurance Company","Form S-6000-P-IA","2015-01-01T00:00:00.000","Yes","Long Term Care","0.14","0.08"
"American Family Life Assurance Company - AFLAC","A-25000-IA","2015-01-01T00:00:00.000","Yes","Long Term Care","0.095","0.095"
"Genworth Life Insurance Company","Form series - 7042, 7044, 7042REV and 7044REV","2015-01-01T00:00:00.000","Yes","Long Term Care","0.128","0.128"
"Berkshire Life Insurance Company of America","Form BG01P(06/04)-IA","2015-01-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"UNUM Life Insurance Company of America","Forms B.LTC , TQB.LTC, GLTC95 and TQGLTC95","2014-07-01T00:00:00.000","Yes","Long Term Care","0.6","0.17"
"Provident Life and Accident Insurance Company","Forms RLTC03, RLTCO03, LTC03, LTCP03 & LTCT0","2014-07-01T00:00:00.000","Yes","Long Term Care","0.75","0.17"
"Continental General Insurance Company (FKA United Teacher)","Form LG-020302-UTA -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.17"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCGPand 1LTCGP0008 -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.17"
"Continental General Insurance Company (FKA United Teacher)","Forms 1LTCIP and 2LTCIP, 4LTCIP -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.17"
"Continental General Insurance Company (FKA United Teacher)","Forms L-6000 and LTC-020201 -- IID and INS negotiated a 13-month true-up if the realized U.S. average is higher than 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.2","0.17"
"Northwestern Long Term Care Insurance Company","Rates for UU.LTC.(1014) -- this is not a rate increase, but rather -- a review of the initial submission of rates for a new product.","2014-06-01T00:00:00.000","Yes","Long Term Care",,
"Senior Health Insurance Company of Pennsylvania","CSHIC-5000-IA et al [Not a rate increase -- updated projections of experience only]","2014-04-17T00:00:00.000","Yes","Long Term Care",,
"Physicians Mutual Insurance Company","P124IA, P130IA,  P131IA et al | INS and IID negotiated this to 17% year 1 and 13.7% year 2 for a compounded total of 1.33 (or 33%) vs. the original 40% proposal","2014-07-01T00:00:00.000","Yes","Long Term Care","0.4","0.17"
"Pennsylvania Life Insurance Company","Forms 1460, 1490, P30, P35, P39, PLNHO, PLNHOQ","2014-07-01T00:00:00.000","Yes","Long Term Care","0.44","0.17"
"Nassau Life Ins. Co. of Kansas (FKA Pyramid Life)","Forms C77 and C78","2014-07-01T00:00:00.000","Yes","Long Term Care","0.5","0.17"
"MetLife Insurance Company of Connecticut","H-LTC2J-36  -- IID and INS negotiated this filing from 78.40% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.784","0.17"
"MetLife Insurance Company of Connecticut","H-LTC3J-1  -- IID and INS negotiated this filing from 76.30% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.763","0.17"
"MetLife Insurance Company of Connecticut","H-LTC3JFO20 -- IID and INS negotiated this filing from 76.90% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.769","0.17"
"MetLife Insurance Company of Connecticut","H-LTC3JFQ  -- IID and INS negotiated this filing from 66% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.66","0.17"
"MetLife Insurance Company of Connecticut","H-LTC3JP5  -- IID and INS negotiated this filing from 75.60% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.756","0.17"
"MetLife Insurance Company of Connecticut","H-LTC3JQ -- IID and INS negotiated this filing from 65.70% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.657","0.17"
"MetLife Insurance Company of Connecticut","H-LTC4JFQ6 -- IID and INS negotiated this filing from 65.50% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.655","0.17"
"MetLife Insurance Company of Connecticut","H-LTC4JQ -- IID and INS negotiated this filing from 70.60% (average) down to 17%.","2014-07-01T00:00:00.000","Yes","Long Term Care","0.706","0.17"
"MedAmerica Insurance Company","Form 14515-IA","2014-07-01T00:00:00.000","Yes","Long Term Care","0.38","0.17"
"MedAmerica Insurance Company","GRP11-342-MA-IA-401","2014-07-01T00:00:00.000","Yes","Long Term Care","0.35","0.17"
"MedAmerica Insurance Company","Form LTC-LBP8-IA, LTC-LBP9-MA-IA, LTC-CD8-IA, LTC-CD9-MA-IA","2014-07-01T00:00:00.000","Yes","Long Term Care","0.083","0.083"
"MedAmerica Insurance Company","Form NTQ11-337-MA-IA-401, LTQ11-336-MA-IA-401, HTQ11-338-MA-IA-401","2014-07-01T00:00:00.000","Yes","Long Term Care","0.158","0.158"
"SILAC Insurance Company","2002, 2002+, 2002(97), 2002+(97)  || Disapproved for lack of response to INS requests, and opining actuary is no longer employed @ the company","2014-03-25T00:00:00.000","*disapproved*","Long Term Care","1.99","0.0"
"American Republic Insurance Company","A-3541IA | A-3542IA - IID & INS negotiation:  non-inflation policies capped @ 15%.  People with inflation policies can *eliminate* the rate increase by choosing a lower inflation % (3.4% vs 5%).  For other policies, a 3-yr phase-in was required.","2014-04-01T00:00:00.000","Yes","Long Term Care","0.423","0.15"
"Prudential Insurance Company of America","Form GRP 113290 || ILTC-3 || with automatic inflation protection.  IID and INS negotiated this filing from a maximum of 45% down to 17.7%","2014-04-01T00:00:00.000","Yes","Long Term Care","0.45","0.177"
"Prudential Insurance Company of America","Form GRP 113290 || ILTC-3 || without automatic inflation protection.","2014-04-01T00:00:00.000","Yes","Long Term Care","0.1","0.1"
"Prudential Insurance Company of America","GRP99183 || Forms ILTC-1, ILTC2 -- IID and INS negotiated this rate filing from a maximum of 55% down to 17.7%.  The average proposal was 44.60% but it was negotiated down to 17.7% for all policies.","2014-04-01T00:00:00.000","Yes","Long Term Care","0.446","0.177"
"American Fidelity Assurance Company","IID and INS negotiated 2-year phase for lifetime benefits || 17.50% each in 2014 and 2015 || NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2014-04-01T00:00:00.000","Yes","Long Term Care","0.6","0.175"
"American Fidelity Assurance Company","IID and INS negotiated 2-year phase for non-lifetime benefits || 14% each in 2014 and 2015 || NCC 1/97, LTC 1/97, CC 1/97, HHC 1/97","2014-04-01T00:00:00.000","Yes","Long Term Care","0.3","0.14"
"Medico Insurance Company","IID and INS negotiated 2-year phase for non-lifetime benefits || 20% each in 2014 and 2015 || 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2014-04-01T00:00:00.000","Yes","Long Term Care","0.4","0.2"
"Medico Insurance Company","IID and INS negotiated 3-year phase for lifetime benefits || 22% each in 2014, 2015, and 2016 || 3358, LT690, LT691, LT692, LT694, LT695, LT696, LT698, LT201","2014-04-01T00:00:00.000","Yes","Long Term Care","0.8","0.22"
"American General Life Insurance Company of Delaware","Form 64028-IA","2014-05-01T00:00:00.000","Yes","Long Term Care","0.25","0.165"
"State Farm Mutual Automobile Insurance Company","Form 97059IA -- proposal was negotiated from an average of 29.2% (with individual cells ranging from 0 to 40%) down to an average of 15.9% (with cells ranging from 0 to 16.5%).","2014-01-01T00:00:00.000","Yes","Long Term Care","0.292","0.159"
"Genworth Life Insurance Company","Form 7000 PCS I with lifetime benefits  || negotiated from 95% as filed to an annual increase of 14.3% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.95","0.143"
"Genworth Life Insurance Company","Form 7000 PCS I with limited benefits  || negotiated from 60% as filed to an annual increase of 9.9% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.6","0.099"
"Genworth Life Insurance Company","Form 7030 PCS II with lifetime benefits  || negotiated from 78% as filed to an annual increase of 12.30% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.78","0.123"
"Genworth Life Insurance Company","Form 7030 PCS II with limited benefits  || negotiated from 63% as filed to an annual increase of 10.3% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.63","0.103"
"Genworth Life Insurance Company","Form 7035 Choice I with lifetime benefits  || negotiated from 60% as filed to an annual increase of 9.9% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.6","0.099"
"Genworth Life Insurance Company","Form 7035 Choice I with limited benefits  || negotiated from 44% as filed to an annual increase of 7.6% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.44","0.076"
"Genworth Life Insurance Company","Forms 5000, 6484 Pre-PCS I with lifetime benefits  || negotiated from 88% as filed to an annual increase of 13.5% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.88","0.135"
"Genworth Life Insurance Company","Forms 5000, 6484 Pre-PCS I with limited benefits  || negotiated from 35% as filed to an annual increase of 6.2% each of the next 5-years.  For issue ages 78 and above, the annual increase is smaller and spread out over 8-years.","2014-01-01T00:00:00.000","Yes","Long Term Care","0.35","0.062"
"The State Life Insurance Company","Form R501 -- this is not a rate increase on existing policies.  The new rates apply to new business going forward, so existing policies are not impacted by this.","2014-01-01T00:00:00.000","Yes","Long Term Care",,
"The State Life Insurance Company","Form SA3 -- this is not a rate increase on existing policies.  The new rates apply to new business going forward, so existing policies are not impacted by this.","2014-01-01T00:00:00.000","Yes","Long Term Care",,
"Bankers Life & Casualty Company","Form GR-N560,  GR-N565 ||This filing is not a rate increase on existing policies.  The filing includes new rates for new business only going forward 2014 and beyond.","2014-01-01T00:00:00.000","Yes","Long Term Care",,
"Bankers Life & Casualty Company","Forms GR-N500, GR-N510 ||This filing is not a rate increase on existing policies.  The filing includes new rates for new business only going forward 2014 and beyond.","2014-01-01T00:00:00.000","Yes","Long Term Care",,
"Bankers Life & Casualty Company","Forms GR-N620,  GR-N630, GR-N640, GR-N650, GR-N670, GR-N680 ||This filing is not a rate increase on existing policies.  The filing includes new rates for new business only going forward 2014 and beyond.","2014-01-01T00:00:00.000","Yes","Long Term Care",,
"United Security Assurance Company of Pennsylvania","Forms  PAL-1, PAL-1(02)R, QLT-1, QLT-1(02)R","2014-01-01T00:00:00.000","Yes","Long Term Care","0.18","0.165"
"Allianz Life Insurance Company of North America","Form 10-P-Q-IA (Group 3)","2013-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.15"
"Allianz Life Insurance Company of North America","Form 7-P-Q-IA (Group 2), 7-P-Q-IA-1, N-4040-P-IA(Q), N-4040-P-IA(NQ)","2013-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.057"
"Allianz Life Insurance Company of North America","Form N-2000-P (Group 1), N-2001-P, N-2350-P, N-2720-P-IA, N-2720-P-IA(Q), N-2720-P-IA(NQ), N-2721-P-IA, et al","2013-10-01T00:00:00.000","Yes","Long Term Care","0.25","0.078"
"Transamerica Life Insurance Company","3122 (00) 288/3132 (00) 288, GLTP 2 1289 /GLTC 2 1290, GLTP 3 1091/GLTC 3 1091, GLTP 3R 1091/GLTC 3R 1091, GCC 1 387/GCC 1 387 CERT","2013-10-01T00:00:00.000","Yes","Long Term Care","0.17","0.17"
