"entity_name","email","location","address1","address2","city","state","zip","expiry_date"
"DAVIDSON INSURANCE AND FINANCIAL SERVICES, INC","anne.davidson.m33i@statefarm.com","POINT (-91.554307 40.968535)","209 N JEFFERSON",,"MT PLEASANT","IA","52641","2024-11-30T00:00:00.000"
"AAVANTIS FINANCIAL & INSURANCE","kcrock@tiptonwifi.net","POINT (-91.122574 41.78449)","1120 MONROE AVE",,"TIPTON","IA","52772","2024-09-30T00:00:00.000"
"CENTRICITY INSURANCE SOLUTIONS LLC","daniel.lang@centricity-solutions.com","POINT (-122.059391 37.910355)","201 NORTH CIVIC DRIVE","SUITE 245","WALNUT CREEK","CA","94596","2023-06-30T00:00:00.000"
"MELROSE INSURANCE CENTER","melroseinsurance@hotmail.com","POINT (-92.678591 43.067649)","206 N MAIN STREET","SUITE 1A","CHARLES CITY","IA","50616","2025-06-30T00:00:00.000"
"LOCAL INSURANCE ADVISORS, LLC","tom@localinsuranceadvisor.com","POINT (-97.211683 35.437977)","18046 TIMBER VLY",,"CHOCTAW","OK","73020","2024-11-30T00:00:00.000"
"AGENT PIPELINE, LLC","christy@agentpipeline.com","POINT (-81.848689 38.444246)","114 SMILEY DRIVE   SUITE 1",,"ST ALBANS","WV","25177","2024-11-30T00:00:00.000"
"COVERGAME USA INC","KEVIN@PLAYERSHEALTH.COM","POINT (-93.277596 44.988154)","718 WASHINGTON AVENUE N",,"MINNEAPOLIS","MN","55401","2025-03-31T00:00:00.000"
"AGRI BUSINESS INSURANCE L.L.C","toniablum@schallertel.net","POINT (-95.292153 42.499739)","107 EAST 2ND STREET",,"SCHALLER","IA","51053","2024-10-31T00:00:00.000"
"EASY HEALTH INC","contracting@joineasyhealth.com","POINT (-118.39995 34.067076)","9477 WILSHIRE BLVD STE 305",,"BEVERLY HILLS","CA","90212","2023-05-31T00:00:00.000"
"PRENTICE INS AGENCY INC","brad@bradprentice.com","POINT (-87.986055 44.494227)","1679 E MASON ST",,"GREEN BAY","WI","54302","2022-12-31T00:00:00.000"
"GLS SELECT INSURANCE GROUP LLC","office@glsinsurancegroup.com","POINT (-93.266081 37.159431)","1650 E BATTLEFIELD RD, SUITE 140",,"SPRINGFIELD","MO","65804","2024-06-30T00:00:00.000"
"AVIBRA INSURANCE SERVICES LLC","yogesh.shetty@avibra.com","POINT (-74.329344 40.564552)","33 WOOD AVENUE S","SUITE 600","ISELIN","NJ","08830","2023-02-28T00:00:00.000"
"INSURANCE OFFICE OF AMERICA, INC.","LicensingandEducation@ioausa.com",,"PO BOX 162207",,"ALTAMONTE SPRINGS","FL","32716","2022-11-30T00:00:00.000"
"ALL PLAN INSURANCE INC","lisa@allplanins.com",,"PO BOX 556",,"INDIANOLA","IA","50125","2024-09-30T00:00:00.000"
"SOUTHWESTERN INVESTMENT SERVICES INC","gantulga.bayarmaa@swinvestmentgroup.com",,"SOUTHWESTERN INVESTMENT SERVICES INC","801 CRES CTR DR STE 600","FRANKLIN","TN","37067","2023-04-30T00:00:00.000"
"THE BOON INSURANCE AGENCY, INC","kathy.kelleysmith@assuredpartners.com","POINT (-97.801317 30.354163)","6300 BRIDGEPOINT PKWY","ATTN:LIC'G BLDG 3 STE 500","AUSTIN","TX","78730","2025-03-31T00:00:00.000"
"JOE MALOY AGENCY LLC","jmaloy@amfam.com",,"PO BOX 453",,"CHARLES CITY","IA","50616","2025-01-31T00:00:00.000"
"INDEPENDENT FINANCE AND INSURANCE CORPORATION","rbandish@iia.us.com","POINT (-80.091403 26.340926)","299 CAMINO GARDENS BLVD","SUITE 203","BOCA RATON","FL","33432","2023-06-30T00:00:00.000"
"BENJAMIN F EDWARDS & CO INC","CRAIG.HARRISON@BENJAMINFEDWARDS.COM",,"ONE NORTH BRENTWOOD BLVD  SUITE 850",,"ST LOUIS","MO","63105","2024-08-31T00:00:00.000"
"MITCHELL COUNTY MUTUAL AGENCY INC","townandcountry@osageinsurance.com",,"P.O. BOX 239","711 MAIN STREET","OSAGE","IA","50461","2025-01-31T00:00:00.000"
"PROFINITY INSURANCE SERVICES, LLC","DAVID.ALLEN@AMWINS.COM","POINT (-118.599637 34.179183)","21550 OXNARD STREET","SUITE 1100","WOODLAND HILLS","CA","91367","2025-06-30T00:00:00.000"
"MORRIS INSURANCE AGENCY, INC.","joe.morris.l02j@statefarm.com","POINT (-92.468647 42.193383)","413 2ND ST",,"TRAER","IA","50675","2025-07-31T00:00:00.000"
"WORLDWIDE INS SPECIALISTS INC","dan@wwisinc.com","POINT (-112.348767 33.490216)","13341 W INDIAN SCHOOL RD","SUITE 305","LITCHFIELD PARK","AZ","85340","2023-03-31T00:00:00.000"
"GEICO INSURANCE AGENCY LLC","companylicensing@geico.com",,"ONE GEICO BLVD","ATTN: LICENSING/TINA SAMUELS","FREDERICKSBURG","VA","22412","2024-10-31T00:00:00.000"
"EQUITABLE DISTRIBUTORS LLC","james.pazareskis@equitable.com","POINT (-73.97967 40.76093)","1290 AVENUE OF THE AMERICAS",,"NEW YORK","NY","10104","2023-04-30T00:00:00.000"
"HOMESERVICES INSURANCE, INC.","denisew@homeservices-ins.com","POINT (-93.186861 45.071738)","119 14TH ST NW STE 300",,"ST PAUL","MN","55112","2023-04-30T00:00:00.000"
"BILLMARKS LAKES AREA INS INC","agent@billmarks.com","POINT (-95.377647 45.881974)","913 BROADWAY",,"ALEXANDRIA","MN","56308","2022-09-30T00:00:00.000"
"ASSOCIATED INVESTMENT SERVICES INC","AISCOMPLIANCE@ASSOCIATEDBANK.COM",,"PO BOX 640",,"GREEN BAY","WI","54305","2024-03-31T00:00:00.000"
"SLIC INS AGENCY LLC","licensing@swbc.com","POINT (-98.499016 29.52523)","9311 SAN PEDRO SUITE 600",,"SAN ANTONIO","TX","78216","2024-07-31T00:00:00.000"
"THE INSURANCE BOX","JONNYHANCOCK@THEINSURANCEBOX.COM","POINT (-111.913654 40.554897)","10808 S RIVER FRONT PARKWAY, STE 313",,"SOUTH JORDAN","UT","84095","2025-02-28T00:00:00.000"
"APOLLO GENERAL INS AGENCY INC","bobe@apgen.com",,"PO BOX 1508",,"SONOMA","CA","95476","2024-08-31T00:00:00.000"
"ADAMS AND SON INC","lmurray@adamsins.net",,"PO BOX 460",,"AUBURN","NY","13021","2023-01-31T00:00:00.000"
"DYLAN CONSULTING LLC","wayne@dylanconsulting.com",,"P.O. BOX 15640","ARIZONA","SCOTTSDALE","AZ","85267","2024-03-31T00:00:00.000"
"HRP INSURANCE GROUP LLC DBA INDEPENDENCE HEALTH & LIFE","luis@independence.health","POINT (-80.394157 26.118313)","304 INDIAN TRCE # 220",,"WESTON","FL","33326","2025-08-31T00:00:00.000"
"USAA INSURANCE AGENCY, INC.","agencylicensing@usaa.com","POINT (-98.57653 29.537142)","9800 FREDERICKSBURG RD",,"SAN ANTONIO","TX","78288","2023-04-30T00:00:00.000"
"VERACITY INSURANCE SOLUTIONS, LLC.","licensing@veracityins.com","POINT (-109.57644 40.451728)","260 S 2500 W   SUITE 303",,"PLEASANT GROVE","UT","84062","2023-03-31T00:00:00.000"
"ELITE INS SOLUTIONS LLC","chris@insureelite.com","POINT (-93.608875 41.728519)","702 SW 4TH ST SUITE 109",,"ANKENY","IA","50023","2025-01-31T00:00:00.000"
"AA PLUS BONDING SERVICES LLC","jwagner@aaplusbonding.com","POINT (-72.896886 41.780204)","112 FORGE DRIVE",,"AVON","CT","06001","2023-03-31T00:00:00.000"
"DOAMM AGENCY, LLC","doamm@3hcs.com","POINT (-74.715217 40.282974)","3131  PRINCETON PIKE","BLDG 6","LAWRENCEVILLE","NJ","08648","2025-12-31T00:00:00.000"
"A EUGENE MILLER AGENCY LLC","kevin@aeugenemiller.com",,"PO BOX 558",,"MONMOUTH","IL","61462","2024-05-31T00:00:00.000"
"RAMSEY-WEEKS, INC","cindy@ramseyweeks.com","POINT (-92.726409 41.744707)","715 5TH  AVENUE","PO BOX 568","GRINNELL","IA","50112","2023-05-31T00:00:00.000"
"RELATION INSURANCE SERVICES SELECT, INC.","relationdoi@3hcs.com","POINT (-94.69192 38.931726)","9225 INDIAN CREEK PARKWAY","SUITE 700","OVERLAND PARK","KS","66210","2025-01-31T00:00:00.000"
"SENIOR ADVOCATES SERVICES & ASSOCIATES, LLC","griner.c@netzero.com","POINT (-111.773918 33.2416)","3950 E. TONTO PLACE",,"CHANDLER","AZ","85249","2025-03-31T00:00:00.000"
"BOYS TYLER FIN GP INC","JOHNT@BOYSANDTYLERFINANCIAL.COM","POINT (-93.45426 44.864358)","7700 EQUITABLE DRIVE","204","EDEN PRAIRIE","MN","55344","2025-06-30T00:00:00.000"
"A1 SUPPLEMENTS LLC","VINCENTC@GOAIDIRECT.COM","POINT (-80.102511 26.40461)","6421 CONGRESS AVENUE","SUITE 100","BOCA RATON","FL","33487","2024-08-31T00:00:00.000"
"DILLEHAY INSURANCE AGENCY LLC","kyle@dillehayinsurance.com","POINT (-90.814831 38.754643)","488 PARKGATE",,"LAKE ST. LOUIS","MO","63367","2023-03-31T00:00:00.000"
"FIRST WESTROADS BANK, INC.","deborah.frecks@lfg.com",,"FW INVESTMENT CENTRE","15750 W DODGE ROAD","OMAHA","NE","68118","2025-04-30T00:00:00.000"
"TREK RISK MANAGEMENT LLC","newbusiness@trekfinancial.com","POINT (-111.899941 33.641567)","8335 E HARTFORD DR. STE. 105",,"SCOTTSDALE","AZ","85255","2025-06-30T00:00:00.000"
"BENEFIT HEALTH ADVISOR INC","insurancelicensing@acrisure.com","POINT (-104.861114 39.543527)","9605 SOUTH KINGSTON COURT","SUITE 150","ENGLEWOOD","CO","80112","2024-08-31T00:00:00.000"
"MIDWEST LAND MANAGEMENT & REAL ESTATE INC","jenny@midwestlandmanagement.com",,"PO BOX 909",,"SPENCER","IA","51301","2025-01-31T00:00:00.000"
"SILVER LINING INSURANCE AGENCY INC","ms@silverman.agency",,"120 BROADWAY, 37TH FL",,"NEW YORK","NY","10271","2024-06-29T00:00:00.000"
"CROP RISK SERVICES INC.","joni.zimmerman@cropriskservices.com","POINT (-88.954438 39.841099)","132 S WATER STREET    SUITE 500",,"DECATUR","IL","62523","2023-04-30T00:00:00.000"
"SQUARETRADE INS SERVICES INC","compliance@squaretrade.com","POINT (-122.385056 37.673716)","2000 SIERRA POINT PKWY STE 300",,"BRISBANE","CA","94005","2025-03-31T00:00:00.000"
"MY BENEFIT ADVISOR LLC","licensing@usi.com","POINT (-75.27905 40.134797)","1787 SENTRY PKWY W","VEVA 16 STE 320","BLUE BELL","PA","19422","2023-08-31T00:00:00.000"
"SHAW INSURANCE SERVICES","jason@iowasmartvestor.com","POINT (-92.472778 42.539874)","2302 W 1ST ST SUITE # 201B",,"CEDAR FALLS","IA","50613","2024-08-31T00:00:00.000"
"JC TAYLOR INSURANCE, LLC","wtmckernan@nsminc.com","POINT (-75.28596 40.076244)","555 E. NORTH LANE","SUITE 6060","CONSHOHOCKEN","PA","19428","2025-08-31T00:00:00.000"
"GAME CHANGING BENEFITS, LLC","akryan15@yahoo.com",,"13601 PRESTON ROAD STE 1000 E",,"DALLAS","TX","75240","2023-01-31T00:00:00.000"
"HIGHLAND CAPITAL BROKERAGE INC","licensing@highland.com","POINT (-86.723335 33.439153)","3535 GRANDVIEW PKWY STE 600",,"BIRMINGHAM","AL","35243","2025-09-30T00:00:00.000"
"OWEN INSURANCE GROUP, LLC","admin@oweninsurancegroup.net","POINT (-80.25194 27.197509)","38 SE OCEAN BLVD",,"STUART","FL","34994","2023-10-31T00:00:00.000"
"DIVERSIFIED INS INDUSTRIES INC","karen.wladkowski@dii-ins.com",,"307 INTERNATIONAL CIRCLE, STE. # 610",,"HUNT VALLEY","MD","21030","2024-11-30T00:00:00.000"
"TCSC INSURANCE AGENCY, INC.","NATALIE.MASON@TRIANGLEINS.COM","POINT (-97.880356 36.398985)","205 W MAPLE","SUITE 103","ENID","OK","73701","2025-03-31T00:00:00.000"
"D. FRANCIS MURPHY, INSURANCE AGENCY, INC.","dfmurphy@dfmurphy.com","POINT (-71.568418 42.391185)","50 MAIN STREET",,"HUDSON","MA","01749","2023-09-30T00:00:00.000"
"TOM SAUER BOND AGENCY LLC","tom@tsballc.com","POINT (-105.018384 39.615153)","5619 S CURTICE ST",,"LITTLETON","CO","80120","2024-08-31T00:00:00.000"
"WILLIAMS & STAZZONE INSURANCE AGENCY, INC.","BILLING@WSINS.COM","POINT (-80.675278 28.218062)","6549 N. WICKHAM ROAD","UNIT 101","MELBOURNE","FL","32940","2025-01-31T00:00:00.000"
"KEVIN STOKES AGENCY LLC","kstokes@amfam.com","POINT (-92.574289 38.349737)","10 SOUTH BUSINESS 54",,"ELDON","MO","65026","2023-02-28T00:00:00.000"
"THEDODO.COM LLC","fetchlicensing@voxmedia.com","POINT (-73.997608 40.724425)","568 BROADWAY, 10TH FLOOR",,"NEW YORK","NY","10012","2024-07-31T00:00:00.000"
"ON CALL INTERNATIONAL, LLC","lfarley@tmhcc.com","POINT (-71.250701 42.77968)","11 MANOR PARKWAY",,"SALEM","NH","03079","2023-05-31T00:00:00.000"
"DENNIS C HOVIS & ASSOC LLC","kevinhovis@hovisandassociates.com","POINT (-90.400249 38.212727)","988 E. GANNON DR #240",,"FESTUS","MO","63028","2025-04-30T00:00:00.000"
"FRANKLIN MADISON GROUP LLC","alee@franklin-madison.com","POINT (-86.810773 35.945094)","801 CRESCENT CENTRE DRIVE   SUITE 500",,"FRANKLIN","TN","37067","2024-09-30T00:00:00.000"
"QUERBES & NELSON A PARTNERSHIP","tsteiner@qnins.com",,"PO BOX 5",,"SHREVEPORT","LA","71161","2024-12-31T00:00:00.000"
"WEALTHPLAN PARTNERS INC","chad.colvert@wealthplan.group","POINT (-96.082387 41.262172)","101 S 108TH AVE",,"OMAHA","NE","68154","2025-01-31T00:00:00.000"
"INTERSTATE INS SERVICES LTD","dveenstra@iisnewton.com","POINT (-93.054149 41.699556)","111 1ST AVE W",,"NEWTON","IA","50208","2024-12-31T00:00:00.000"
"RELIANCERA LLC","jake@reliancera.com","POINT (-118.655975 34.138232)","24726 VIA MADERA",,"CALABASAS","CA","91302","2024-09-30T00:00:00.000"
"P I E FACILITIES OF N Y INC","jdiaz@pieofny.com",,"PO BOX 649",,"TAPPAN","NY","10983","2023-05-31T00:00:00.000"
"VITA ENROLLMENT SOLUTIONS LLC","ben@n-gagevb.com","POINT (-88.040752 41.75403)","7325 JANES AVENUE",,"WOODRIDGE","IL","60517","2025-01-31T00:00:00.000"
"HAUSMAN-KUNKEL INC","mike@h-kinc.com","POINT (-88.077707 41.982685)","40 SOUTH PROSPECT",,"ROSELLE","IL","60172","2023-05-31T00:00:00.000"
"HORIZON INS CO","jacqueline_bonforte@horizonblue.com",,"THREE PENN PLAZA EAST",,"NEWARK","NJ","07105","2022-10-31T00:00:00.000"
"CHERMOL MEDICARE & INSURANCE SOLUTIONS, LLC","dan@medicareneeds.net","POINT (-98.499317 29.449884)","1616 SAN PEDRO AVE",,"SAN ANTONIO","TX","78212","2023-03-31T00:00:00.000"
"SPECIAL MARKETS INSURANCE CONSULTANTS, INC","tonia.spees@amwins.com","POINT (-89.583573 44.523434)","1055 MAIN STREET   SUITE 101",,"STEVENS POINT","WI","54481","2024-08-31T00:00:00.000"
"FARMERS GENERAL INSURANCE AGENCY INC","gasales@metlife.com","POINT (-71.500068 41.678771)","700 QUAKER LN",,"WARWICK","RI","02887","2024-11-30T00:00:00.000"
"QDM INSURANCE AGENCY, INC.","DXWALSH@intactinsurance.com",,"ONE TOWNE SQUARE  SUITE 1470",,"SOUTHFIELD","MI","48076","2023-01-31T00:00:00.000"
"DH INSURANCE GROUP","DAVIDON@DHINSURANCEGROUP.COM","POINT (-80.202673 26.440668)","9980 MARSALA WAY",,"DELRAY BEACH","FL","33446","2025-11-30T00:00:00.000"
"BOB CASAGRANDE & ASSOC.","camille@bcafinancial.net","POINT (-93.713022 41.583265)","908 8TH ST",,"WEST DES MOINES","IA","50265","2025-04-30T00:00:00.000"
"SIGNATURE PERSONAL INS LLC -000","roperdegarmo@gmail.com",,"PO BOX 1151",,"MISSION","KS","66222","2025-02-28T00:00:00.000"
"MARGARET H THOMPSON INSURANCE INC.","margareththompson@me.com","POINT (-96.096599 41.24518)","1406 SOUTH 117 STREET",,"OMAHA","NE","68144","2024-09-30T00:00:00.000"
"LANDON BAKER AGENCY LLC","LBaker@shelterinsurance.com","POINT (-108.561012 39.078964)","1236 N 7TH ST",,"GRAND JUNCTION","CO","81501","2024-04-30T00:00:00.000"
"BROWN & BROWN OF OHIO LLC","ttolbert@bbins.com","POINT (-83.598189 41.556991)","360 THREE MEADOWS DRIVE",,"PERRYSBURG","OH","43551","2023-07-31T00:00:00.000"
"M FINANCIAL SECURITIES MARKETING INC","susan.provencher@mfin.com","POINT (-122.68369 45.523637)","1125 NW COUCH ST #900",,"PORTLAND","OR","97209","2023-06-30T00:00:00.000"
"BUILD BETTER BENEFITS INC","Dakota@mybenefitsbud.com","POINT (-96.549201 33.326324)","512 WARNER DR",,"ANNA","TX","75409","2026-03-31T00:00:00.000"
"MIDWEST MEDA HELP","steffes.tim@gmail.com","POINT (-96.185715 41.288819)","17307 EMMET ST",,"OMAHA","NE","68116","2025-02-28T00:00:00.000"
"JUNIATA TECHNOLOGIES, LLC","kleger@carnegietechnologies.com",,"PO BOX 28965",,"AUSTIN","TX","78755","2024-11-30T00:00:00.000"
"NELSON BROTHERS SCHRODER INSURANCE, INC.","jweitz@nelsonbrothersagency.com","POINT (-90.518419 41.536679)","940 LINCOLN RD",,"BETTENDORF","IA","52722","2023-06-30T00:00:00.000"
"PACIFIC SURETY INS AGENCY INC","amurphy@hudsoninsgroup.com","POINT (-122.272933 38.249742)","851 NAPA VALLEY CORPORATE WAY   SUITE N",,"NAPA VALLEY","CA","94558","2023-04-30T00:00:00.000"
"FISCHER SALTIEL INSURANCE SERVICES LLC","rc@fischerfinance.com","POINT (-73.986202 40.778798)","315 WEST 70TH STREET","#3L","NEW YORK","NY","10023","2024-08-31T00:00:00.000"
"DFS MARKETING LLC","ENTITY@AMERILIFE.COM","POINT (-95.46863 30.3082)","100 INTERSTATE 45 NORTH","STE. 410","CONROE","TX","77301","2025-02-28T00:00:00.000"
"RK ADVISORS","reb@midwfinancial.com","POINT (-93.836717 41.614811)","15920 HICKMAN ROAD   SUITE 400  PMB 301",,"CLIVE","IA","50325","2024-12-31T00:00:00.000"
"RCP ALERA GROUP LLC","jessica.estrada@aleragroup.com","POINT (-87.879644 42.166413)","3 PARKWAY NORTH, SUITE 500",,"DEERFIELD","IL","60015","2025-06-30T00:00:00.000"
"LINCOLN INVESTMENT PLANNING LLC","licensingrequest@lincolninvestment.com",,"ATTN: LICENSING","601 OFFICE CENTER DRIVE","FORT WASHINGTON","PA","19034","2024-11-30T00:00:00.000"
"BABY BOOMERS INSURANCE SOLUTIONS","midwestbbis@gmail.com",,"PO BOX 156",,"KELLERTON","IA","50133","2024-05-31T00:00:00.000"
"BLTC FUNDING LLC","corplicensing@ltcglobal.com","POINT (-81.885742 26.56011)","6201 PRESIDENTIAL COURT",,"FORT MYERS","FL","33919","2023-04-30T00:00:00.000"
"THE MEDICARE STORE LLC","calvin@suncityfinancial.com","POINT (-115.302393 36.100141)","9640 W TROPICANA AVE STE 106",,"LAS VEGAS","NV","89147","2023-05-31T00:00:00.000"
"AG RESOURCE INS LLC","kelias@armlend.com",,"2222 SOUTH LOUISA STREET",,"RAYVILLE","LA","71269","2025-08-31T00:00:00.000"
"D A DAVIDSON AND CO INC GREAT FALLS","lhicks@dadco.com",,"PO BOX 5015",,"GREAT FALLS","MT","59403","2025-05-31T00:00:00.000"
"ALPHA PROPERTY & CASUALTY INC","MNEITZEL@ALPHAINSURE.COM","POINT (-81.963189 41.47359)","31011 VIKING PARKWAY, STE 1",,"WESTLAKE","OH","44145","2026-01-31T00:00:00.000"
"B&L BROKERAGE SERVICES INC","doinotifications@protectiveinsurance.com","POINT (-86.153469 39.958281)","111 CONGRESSIONAL BLVD.","SUITE 500","CARMEL","IN","46302","2025-05-31T00:00:00.000"
"JAMES DAVID REED INS AGENCY INC","bbebereia@cmgis.com","POINT (-117.880026 33.675983)","245 FISCHER AVE","D-8","COSTA MESA","CA","92626","2024-08-31T00:00:00.000"
"ABOUT INSURANCE SOLUTIONS, LLC","jharvin@jlhassociatesllc.com","POINT (-74.008711 40.708067)","28 LIBERTY STREET, 8TH FLOOR",,"NEW YORK","NY","10005","2025-03-31T00:00:00.000"
"BENEFIT LINK INC","tbllicensing@thebenefitlink.com","POINT (-97.143203 32.899322)","6209 COLLEYVILLE BLVD",,"COLLEYVILLE","TX","76034","2024-10-31T00:00:00.000"
"WAGNER & HASSON INS SERVICES LLC","info@whins.com","POINT (-118.355735 34.076133)","7610 BEVERLY BLVD #48249",,"LOS ANGELES","CA","48249","2024-08-31T00:00:00.000"
"STATZ AGENCY LLC","suzanne@statzagency.com","POINT (-112.247945 33.593394)","8764 W LAUREL LN",,"PEORIA","AZ","85345","2024-07-31T00:00:00.000"
"C&R INSURANCE SERVICES, LLC","becki.farina@crinsurance.com","POINT (-75.41004 40.074923)","987 OLD EAGLE SCHOOL RD","SUITE 715","WAYNE","PA","19087","2025-06-30T00:00:00.000"
"LEGACY PROPERTY & CASUALTY AGENCY, INC.","SWATI.DHAWAN@LINSAGENCY.COM","POINT (-80.23199 26.046016)","6431 STIRLING ROAD",,"DAVIE","FL","33314","2024-07-31T00:00:00.000"
"OPPORTUNITY HEALTH ADVISORS","brian@kiamidwest.com","POINT (-95.93288 41.257586)","1299 FARNAM STREET","SUITE 300","OMAHA","NE","68102","2025-09-30T00:00:00.000"
"ALERA GROUP INC","Alan.Levitz@AleraGroup.com","POINT (-87.879542 42.163344)","3 PARKWAY NORTH","SUITE 500","DEERFIELD","IL","60015","2024-12-31T00:00:00.000"
"ALLIED INSURANCE MANAGERS, INC","cjankowski@alliedinsmgr.com","POINT (-83.109884 42.623727)","1055 S. BLVD. E.","S-110","ROCHESTER HILLS","MI","48307","2025-05-31T00:00:00.000"
"NBOA MARINE INSURANCE AGENCY, INC.","info@nboat.com","POINT (-82.553456 27.372513)","4404 N TAMIAMI TRAIL",,"SARASOTA","FL","34234","2024-09-30T00:00:00.000"
"CHRISTOPHER A. BAXTER INSURANCE AGENCY, INC.","dan@baxterinsurance.com","POINT (-119.700214 34.424137)","1033 SANTA BARBARA STREET",,"SANTA BARBARA","CA","93101","2025-03-31T00:00:00.000"
"R&P SURETY, LLC","licensing@suretybond.com","POINT (-75.416141 40.078966)","595 EAST SWEDESFORD ROAD, SUITE #350",,"WAYNE","PA","19807","2023-01-31T00:00:00.000"
"DIVERSITY INSURANCE INC","info@mydiversityinsurance.com","POINT (-93.593488 41.594323)","1541 E GRAND AVE",,"DES MOINES","IA","50316","2024-01-31T00:00:00.000"
"MATURE HEALTH SERVICES INC","insurancelicensing@acrisure.com","POINT (-88.035874 42.120956)","579 FIRST BANK DR  SUITE 100",,"PALATINE","IL","60067","2025-05-31T00:00:00.000"
"HOGAN-BREMER-MOORE COLONIAL CHAPELS, INC.","Info@ColonialChapels.com","POINT (-93.198342 43.154541)","126 3RD ST NE",,"MASON CITY","IA","50402","2024-06-30T00:00:00.000"
"ACS AGENCY CORP","stephen@advancedcybersecurity.com","POINT (-73.108119 40.784204)","3880 VETERANS MEMORIAL HWY STE 201",,"BOHEMIA","NY","11716","2025-07-31T00:00:00.000"
"SPECIALTY RISK SERVICES LLC","CATHY.RUBINO@SEDGWICK.COM","POINT (-89.863552 35.103939)","1100 RIDGEWAY LOOP ROAD","SUITE 200","MEMPHIS","TN","38120","2025-03-31T00:00:00.000"
"TRUBRIDGE INC","licensing@tzinsurance.com","POINT (-81.398402 40.875748)","219 E MAPLE STREET   SUITE 3000",,"NORTH CANTON","OH","44720","2024-07-31T00:00:00.000"
"ROARK & SUTTON LLC","ally@roarkandsutton.com","POINT (-93.266081 37.159431)","1650 BATTLEFIELD ST STE 140",,"SPRINGFIELD","MO","65804","2024-12-31T00:00:00.000"
"THE ALLEN J FLOOD COMPANIES INC","Mflood@ajfusa.com",,"THE ALLEN J FLOOD COMPANIES","500 MAMARONECK AVE STE 402","HARRISON","NY","10528","2025-04-30T00:00:00.000"
"MIDWEST BENEFIT CONSULTANTS, INC.","vandykekd@wellmark.com",,"PO BOX 9232","STATION 5W580","DES MOINES","IA","50306","2023-04-30T00:00:00.000"
"UNIONCARE, LLC","JJONES@ULLICO.COM","POINT (-77.030719 38.994543)","8403 COLESVILLE RD",,"SILVER SPRING","MD","20910","2024-12-31T00:00:00.000"
"ELEVANTA","mistyc@elevanta.com","POINT (-84.580171 33.996774)","1701 BARRETT LAKES BLVD NW","SUITE 180","KENNESAW","GA","30144","2024-12-31T00:00:00.000"
"KEY INSURANCE SOLUTIONS","mattruddick@krsinsbroker.com","POINT (-88.387896 41.776172)","843 VERONA RIDGE DR",,"AURORA","IL","60506","2025-01-31T00:00:00.000"
"W FINANCIAL SERVICES, INC.","don@wfinancialservices.com",,"P.O. BOX 650",,"PLAINFIELD","IL","60544","2023-04-30T00:00:00.000"
"RBC INSURANCE ASSOCIATES, LLC","brendas@rbcinsure.com","POINT (-74.520757 40.541114)","1 EXECUTIVE DRIVE","SUITE 350","SOMERSET","NJ","08873","2026-05-31T00:00:00.000"
"ONVIANT INSURANCE AGENCY, INC.","sneu@onviant.com","POINT (-96.705488 33.029167)","101 E PARK BLVD STE 600",,"PLANO","TX","75074","2024-10-31T00:00:00.000"
"BECKER LASSEN INSURANCE AGENCY INC","lhamon@BECKERLASSEN.COM","POINT (-95.647191 39.01522)","2220 SE 29TH ST STE A",,"TOPEKA","KS","66605","2025-01-31T00:00:00.000"
"CAROLYN GOODWIN INSURANCE AGENCY, INC.","carolyn.goodwin.lo1g@statefarm.com","POINT (-93.833615 41.600416)","9350 UNIVERSITY AVE","SUITE 116","WDM","IA","50266","2025-05-31T00:00:00.000"
"SECURIAN ADVISORS, MIDAMERICA, INC.","nicole.ehler@securianma.com","POINT (-91.662132 41.981085)","711 2ND AVE SE STE 200",,"CEDAR RAPIDS","IA","52401","2025-06-30T00:00:00.000"
"PARAMOUNT INSURANCE INC","dion@paramountinsuranceinc.net","POINT (-95.977656 41.245146)","4312 WOOLWORTH AVE.",,"OMAHA","NE","68105","2024-02-29T00:00:00.000"
"SECURERISK LLC","bjohnson@securerisk.com","POINT (-84.256739 33.842532)","2009 MONTREAL RD",,"TUCKER","GA","30084","2025-01-31T00:00:00.000"
"KEYSTONE PROGRAM GROUP LLC","gmontagna@keystoneinsgrp.com","POINT (-76.724888 40.928544)","1995 POINT TOWNSHIP DR.",,"NORTHUMBERLAND","PA","17857","2023-01-31T00:00:00.000"
"TOLMAN & WIKER INSURANCE SERVICES LLC","stephenr.lawrence@assuredpartners.com",,"PO BOX 1388",,"VENTURA","CA","93002","2023-05-31T00:00:00.000"
"THE ZACHARY GROUP, INC","STEVEN_ZACHARY@MSN.COM","POINT (-93.328933 44.861501)","7760 FRANCE AVE S","SUITE 1100","EDINA","MN","55435","2024-10-31T00:00:00.000"
"STERK FINANCIAL SERVICES","marysterk@sterkfinancialservices.com","POINT (-96.487209 42.502443)","350 OAK TREE LANE #150",,"DAKOTA DUNES","SD","57049","2025-02-28T00:00:00.000"
"STERNE AKIN INSURANCE AGENCY, INC","sterne.akin.mdk5@statefarm.com","POINT (-96.332592 42.451709)","5704 SUNNYBROOK DRIVE",,"SIOUX CITY","IA","51106","2024-12-31T00:00:00.000"
"RENTR INSURANCE SERVICES, LLC","perry@gorentr.com","POINT (-122.391633 37.78783)","388 BEALE ST APT 1510",,"SAN FRANCISCO","CA","94105","2025-07-31T00:00:00.000"
