"company_name","company_type","naic_number","iowa_license_number","iowa_domiciled","address1","address2","company_city","company_state","company_zip","telephone","alternate_address1","alternate_address2","alternate_city","alternate_state","alternate_zip","alternate_telephone","business_license_type","ownership_type","fdba","location","alternate_location"
"Individual Assurance Company Life Health & Accident","Life","81779","1952","false","PO Box 14998",,"OKLAHOMA CITY","OK","73113-0998","4052850838","5500 N. Western Ave., Suite 200",,"Oklahoma City","OK","73118","405-242-5108","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-97.529811 35.528214)"
"Industrial Alliance Insurance and Financial Services Inc.","Life","14406","3143","false","PO Box 2549",,"WACO","TX","76702-2549","254-297-2777","425 AUSTIN  AVENUE",,"WACO","TX","76701","254-297-2777","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-97.131755 31.556908)"
"Infinity Insurance Company","Property Casualty","22268","2294","false","2201 4th Avenue North",,"BIRMINGHAM","AL","35203","800-852-8208","2201 4TH AVENUE NORTH",,"BIRMINGHAM","AL","35203-3863","205-588-3754","Non Iowa Stock Fire And Casualty Company","Stock","Dixie Insurance Company","POINT (-86.804285 33.518757)","POINT (-86.804285 33.518757)"
"Inland Insurance Company","Property Casualty","23264","1400","false","PO BOX 80468",,"LINCOLN","NE","68501","402-435-4302","1010 LINCOLN MALL, SUITE 101",,"LINCOLN","NE","68508","402-435-4302","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-96.706609 40.808123)"
"Insurance Company of Illinois","Property Casualty","26700","2304","false","175 Berkeley St.",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Insurance Company of North America","Property Casualty","22713","0685","false","PO Box 1000",,"PHILADELPHIA","PA","19106","215-640-4555","436 WALNUT STREET",,"PHILADELPHIA","PA","19106","215-640-4555","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-75.148957 39.947451)"
"Insurance Company of the South","Property Casualty","11162","3299","false","10751 Deerwood Park Blvd., Suite 200",,"JACKSONVILLE","FL","32256","800-888-2738","10751 Deerwood Park Blvd, Suite 200",,"Jacksonville","FL","32256","904-350-9660-8301","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-81.532878 30.247812)","POINT (-81.532878 30.247812)"
"Insurance Company of the State of Pennsylvania (The)","Property Casualty","19429","0686","false","1271 Ave of the Americas, FL 37",,"NEW YORK","NY","10020-1304","212-458-7007","1271 AVENUE OF THE AMERICAS, 37TH FLOOR",,"NEW YORK","NY","10020-1304","212-458-3732","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-73.980137 40.760305)","POINT (-73.980137 40.760305)"
"Insurance Company of the West","Property Casualty","27847","2642","false","PO BOX 509039",,"SAN DIEGO","CA","92150-9039","858-350-2400-7394","15025 INNOVATION DRIVE",,"SAN DIEGO","CA","92128","858-350-2400-7213","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-117.076651 32.989791)"
"Integon Indemnity Corporation","Property Casualty","22772","1907","false","5630 University Parkway, Mail Code 4A05",,"WINSTON-SALEM","NC","27105","3364352000","221 BOLIVAR STREET",,"JEFFERSON CITY","MO","65101","314-493-7987","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-80.275533 36.176772)","POINT (-92.179755 38.582944)"
"Integon National Insurance Company","Property Casualty","29742","2527","false","5630 University Parkway, Mail Code 4A05",,"WINSTON-SALEM","NC","27105","3364352000","221 BOLIVAR STREET",,"JEFFERSON CITY","MO","65101","314-493-7987","Non Iowa Stock Fire And Casualty Company","Stock","Bankers and Shippers Insurance Company","POINT (-80.275533 36.176772)","POINT (-92.179755 38.582944)"
"Integrity Insurance Company","Property Casualty","14303","2015","false","671 S. High Street",,"COLUMBUS","OH","43206","8004220550","671 South High Street",,"Columbus","OH","43206-1014","614-445-2896","Non Iowa Stock Fire And Casualty Company","Stock","Integrity Mutual Insurance Company","POINT (-82.998044 39.948796)","POINT (-82.998044 39.948796)"
"Integrity Life Insurance Company","Life","74780","2171","false","400 Broadway",,"CINCINNATI","OH","45202","5136291800","400 BROADWAY",,"CINCINNATI","OH","45202","513-629-6234","Non Iowa Stock Life - with A & H","Stock",,"POINT (-84.506187 39.101104)","POINT (-84.506187 39.101104)"
"Integrity Property & Casualty Insurance Company","Property Casualty","12986","3048","false","671 S. High Street",,"COLUMBUS","OH","43206","8004220550","671 South High Street",,"Columbus","OH","43206-1014","614-445-2896","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.998044 39.948796)","POINT (-82.998044 39.948796)"
"Integrity Select Insurance Company","Property Casualty","10288","3243","false","671 S. High Street",,"COLUMBUS","OH","43206","8004220550","671 South High Street",,"Columbus","OH","43206-1014","614-445-2896","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.998044 39.948796)","POINT (-82.998044 39.948796)"
"International Fidelity Insurance Company","Property Casualty","11592","2280","false","4200 Six Forks Rd., Suite 1400",,"RALEIGH","NC","27609","973-624-7200  - 246","ONE NEWARK CENTER",,"NEWARK","NJ","07102","919-833-1600","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-78.639427 35.835675)",
"Intrepid Casualty Company","Property Casualty","17182","3329","true","5400 W 110th Street, Suite 400",,"OVERLAND PARK","KS","66211","9132174250",,,,,,,"Iowa Stock Fire And Casualty Company","Stock",,"POINT (-94.645438 38.929424)",
"Intrepid Insurance Company","Property Casualty","10749","2930","true","5400 W 110th Street, Suite 400",,"OVERLAND PARK","KS","66211","9132174250","10851 MASTIN BLVD., SUITE 200",,"OVERLAND PARK","KS","66210","913-217-4250","Iowa Stock Fire And Casualty Company","Stock",,"POINT (-94.645438 38.929424)","POINT (-94.702318 38.931811)"
"Intrepid Specialty Insurance Company","Property Casualty","17181","3330","true","5400 W 110th Street, Suite 400",,"OVERLAND PARK","KS","66211","9132174250",,,,,,,"Iowa Stock Fire And Casualty Company","Stock",,"POINT (-94.645438 38.929424)",
"Investors Heritage Life Insurance Company","Life","64904","3224","false","200 Capital Avenue",,"FRANKFORT","KY","40601","800-422-2011","200 CAPITAL AVENUE",,"FRANKFORT","KY","40601","502-209-1006","Non Iowa Stock Life - with A & H","Stock",,"POINT (-84.874504 38.194324)","POINT (-84.874504 38.194324)"
"Investors Life Insurance Company of North America","Life","63487","1592","false","300 W. 11th Street",,"KANSAS CITY","KS","64105","800-366-6565","300 WEST 11TH STREET",,"KANSAS CITY","MO","64105-1680","800-231-0801","Non Iowa Stock Life - with A & H","Stock","First Investment Annuity Company of America","POINT (-94.587156 39.10095)","POINT (-94.587156 39.10095)"
"Iowa American Insurance Company","Property Casualty","31577","1754","false","471 East Broad Street",,"COLUMBUS","OH","43215","563-659-1270","471 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-225-8666","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-82.987911 39.963716)","POINT (-82.987911 39.963716)"
"Iowa Bankers Benefit Plan","MEWA",,"2926","true","8901 NORTHPARK DR",,"JOHNSTON","IA","50131","5152864384",,,,,,,"Multiple Employer Welfare Arrangement","Stock",,"POINT (-93.741573 41.654725)",
"Iowa Medical Mutual Insurance Company","Property Casualty","99999","2951","true","220 CMAB, THE UNIVERSITY OF IOWA",,"IOWA CITY","IA","52242","319-353-5601",,,,,,,"Iowa Mutual Fire and Casualty Company","Mutual",,"POINT (-91.537742 41.657218)",
"Iowa Mutual Insurance Company","Property Casualty","14338","0426","false","471 East Broad Street",,"COLUMBUS","OH","43215",,"471 EAST BROAD STREET",,"COLUMBUS","OH","43215","614-225-8666","Non Iowa Mutual Fire And Casualty Co","Mutual","Iowa Assessment Mutual Insurance Association, Iowa Assessment Mutual Fire Insurance Ass'n, Iowa Mutual Insurance Association","POINT (-82.987911 39.963716)","POINT (-82.987911 39.963716)"
"Iowa River Mutual Insurance Association","State Mutual","15007","0072","true","1515 EDGINGTON",,"ELDORA","IA","50627","641-939-7985",,,,,,,"Iowa State Mutual Insurance Association","Mutual","Hardin County Mutual Insurance Association","POINT (-93.10335 42.360633)",
"Iowa Total Care, Inc.","Health","15713","3189","true","C/O CENTENE CORP.","7700 FORSYTH BLVD","ST. LOUIS","MO","64105","3144450175","7700  Forsyth Boulevard",,"Saint Louis","MO","63105","636-866-5711","Iowa HMO","Stock",,,"POINT (-90.334288 38.649928)"
"Ironshore Indemnity Inc.","Property Casualty","23647","0743","false","175 Berkeley Street",,"BOSTON","MA","02116","646-826-6610","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock","Mutual Service Casualty Insurance Company, Stockbridge Insurance Company","POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"ISMIE Mutual Insurance Company","Property Casualty","32921","2935","false","20 North Michigan Avenue",,"CHICAGO","IL","60602-4811","312-782-2749","20 North Michigan Ave., Suite 700",,"Chicago","IL","60602-4811","312-782-2749","Non Iowa Mutual Fire And Casualty Co","Mutual",,"POINT (-87.624485 41.882668)","POINT (-87.624485 41.882668)"
"Jackson National Life Insurance Company","Life","65056","2142","false","PO Box 24068",,"LANSING","MI","48909-4068","800 565-9044","1 CORPORATE WAY",,"LANSING","MI","48951","615-708-5157","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-84.444569 42.669472)"
"JCM Mutual Insurance Association","State Mutual","15414","0082","true","50 S 4TH ST","PO BOX 430","FAIRFIELD","IA","52556","641-472-2136",,,,,,,"Iowa State Mutual Insurance Association","Mutual","Jefferson County Mutual Insurance Association, Jefferson Co. Farmers Mutual Insurance Association, Jefferson Mutual Insurance Association, Germanville-Jefferson Mutual Insurance Association","POINT (-91.967969 41.006644)",
"Jefferson Insurance Company","Property Casualty","11630","1431","false","9950 Maryland Drive",,"RICHMOND","VA","23233","800-497-4602","9950 MAYLAND DRIVE",,"RICHMOND","VA","23233","804-317-8379","Non Iowa Stock Fire And Casualty Company","Stock","Jefferson Insurance Company of New York","POINT (-77.575934 37.64221)","POINT (-77.575934 37.64221)"
"Jefferson National Life Insurance Company","Life","64017","1580","false","10350 Ormsby Park Place",,"LOUISVILLE","KY","40223","866-667-0561","10350 ORMSBY PARK PLACE",,"LOUISVILLE","KY","40223","1-614-435-0122","Non Iowa Stock Life - with A & H","Stock","Great American Reserve Insurance Company, Conseco Variable Insurance Company","POINT (-85.565072 38.264593)","POINT (-85.565072 38.264593)"
"Jet Insurance Company","Property Casualty","16379","3336","false","11440 Carmel Commons Blvd, Suite 207",,"CHARLOTTE","NC","28226","800-438-1162","11440 CARMEL COMMONS BOULEVARD, SUITE 20",,"CHARLOTTE","NC","28226","800-438-1162","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-80.843361 35.085299)","POINT (-80.843361 35.085299)"
"Jewelers Mutual Insurance Company, SI","Property Casualty","14354","0690","false","PO BOX 468",,"NEENAH","WI","54957-0468","800-558-6411","24 JEWELERS PARK DRIVE",,"NEENAH","WI","54956-3703","920-521-2389","Non Iowa Stock Fire And Casualty Company","Stock","National Jewelers Mutual Fire Ins. Co., Jewelers Mutual Insurance Company,",,"POINT (-88.484679 44.162411)"
"JM Specialty Insurance Company","Property Casualty","16116","3244","false","24 Jewelers Park Drive",,"NEENAH","WI","54956","8005586411","24 JEWELERS PARK DRIVE",,"NEENAH","WI","54956-3703","920-521-2389","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-88.484679 44.162411)","POINT (-88.484679 44.162411)"
"John Alden Life Insurance Company","Life","65080","1737","false","21600 Oxnard Street, Suite 1500",,"Woodland Hill","CA","91367","800-800-1212","55 BRAODWAY, 29TH FLOOR",,"NEW YORK","NY","10006","315-637-4232-283291","Non Iowa Stock Life - with A & H","Stock","Gamble Alden Life Insurance Company of Minnesota, Gamble Alden  Life Insurance Company","POINT (-118.599216 34.179184)",
"John Hancock Life & Health Insurance Company","Life","93610","2845","false","John Hancock Plaza, Box 717",,"BOSTON","MA","02117-0717","800-732-5543","197 CLARENDON STREET",,"BOSTON","MA","02116-5010","800-732-5543","Non Iowa Stock Life - with A & H","Stock","Investors Partner Life Insurance Company, Manulife Insurance Company",,"POINT (-71.074572 42.349403)"
"John Hancock Life Insurance Company (U.S.A.)","Life","65838","0349","false","P.O Box 111",,"BOSTON","MA","02117","800-732-5543","197 CLARENDON STREET",,"BOSTON","MA","02116-5010","800-732-5543","Non Iowa Stock Life - with A & H","Stock","Maine Fidelity Life Insurance Company, Manufacturers Life Insurance Company (U.S.A.) (The)",,"POINT (-71.074572 42.349403)"
"Kansas City Life Insurance Company","Life","65129","0268","false","PO BOX 219139",,"KANSAS CITY","MO","64121-6139","816-753-7000","3520 Broadway",,"Kansas City","MO","64111-2565","816-753-7000","Non Iowa Stock Life - with A & H","Stock",,,
"Key Risk Insurance Company","Property Casualty","10885","3106","true","PO Box 49129",,"Greensboro","NC","27419","800-942-0225","7823 NATIONAL SERVICE ROAD",,"GREENSBORO","NC","27409","336-605-7320","Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-79.962801 36.080418)"
"Kin Interinsurance Nexus","Property Casualty","33987","3117","false","222 Merchandise Mart Plaza, Suite 228",,"Chicago","IL","60654","8022644711","76 ST. PAUL STREET, SUITE 500",,"BURLINGTON","VT","05401","404-476-9696","Non Iowa Stock Fire And Casualty Company","Stock","ADM Insurance Company","POINT (-87.635233 41.887962)","POINT (-73.214146 44.477724)"
"KnightBrook Insurance Company","Property Casualty","13722","0619","false","4751 Wilshire Blvd., Suite 111",,"LOS ANGELES","CA","90010","888-333-8198","4751 Wilshire Blvd., Suite #111",,"Los Angeles","CA","90010","323-900-3630-","Non Iowa Stock Fire And Casualty Company","Stock","Excess Mutual Reinsurance Company, Excess Reinsurance Company","POINT (-118.333824 34.062024)","POINT (-118.333824 34.062024)"
"Knights of Columbus","Fraternal","58033","0378","false","One Columbus Plaza",,"NEW HAVEN","CT","06507","2037524000","ONE COLUMBUS PLAZA",,"NEW HAVEN","CT","06510-3326","203-752-4326","Non Iowa Fraternal","Mutual",,,
"KSKJ LIFE, American Slovenian Catholic Union","Fraternal","56227","3163","false","2439 Glenwood Avenue",,"JOLIET","IL","60435","800-848-5755","2439 GLENWOOD AVENUE",,"JOLIET","IL","60435","800-843-5755","Non Iowa Fraternal","Mutual",,"POINT (-88.142429 41.529467)","POINT (-88.142429 41.529467)"
"Lafayette Insurance Company","Property Casualty","18295","2000","false","118 Second Avenue SE","PO Box 73909","CEDAR RAPIDS","IA","82407-3909","800-747-1396","118 SECOND AVENUE SE",,"CEDAR RAPIDS","IA","52401","319-286-2537","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-91.668096 41.977646)","POINT (-91.668096 41.977646)"
"Lafayette Life Insurance Company (The)","Life","65242","0269","false","400 Broadway Street",,"CINCINNATI","OH","45202","8004438793","400 BROADWAY",,"CINCINNATI","OH","45202","800-243-6631","Non Iowa Stock Life - with A & H","Stock",,"POINT (-84.506187 39.101104)","POINT (-84.506187 39.101104)"
"Lancer Insurance Company","Property Casualty","26077","0922","false","PO Box 9004",,"LONG BEACH","NY","11561-9004","516-431-4441","370 West Park Avenue",,"Long Beach","NY","11561-9004","516-431-4441","Non Iowa Stock Fire And Casualty Company","Stock","Underwriters Insurance Company",,"POINT (-73.675002 40.588293)"
"Langhorne Reinsurance (Arizona) LTD","Life","71323","3277","false","16600 Swingley Ridge Road",,"CHESTERFIELD","MO","63017-1706","6367367000","16600 SWINGLEY RIDGE ROAD",,"CHESTERFIELD","MO","63017-1706","636-736-5716","Non Iowa Stock Life - without A&H","Stock",,"POINT (-90.56583 38.66251)","POINT (-90.56583 38.66251)"
"Lasso Healthcare Insurance Company","Health","76503","3341","false","225 W. Washington, Suite 450",,"Chicago","IL","60606","(800) 918-4024","303 W. MADISON STREET, SUITE 800",,"CHICAGO","IL","60606","703-282-5955","Non Iowa Stock Life - with A & H","Stock",,"POINT (-87.634988 41.883208)","POINT (-87.635551 41.881922)"
"Lee County Mutual Insurance Association","County Mutual","15416","0093","true","322 4TH ST","PO BOX 207","WEST POINT","IA","52656","319-837-6421",,,,,,,"County Mutual","Mutual","Lee County Farmers Home Mutual Insurance Association","POINT (-91.453838 40.717442)",
"Legacy Mutual Insurance Association","State Mutual","44865","0116","true","614 Halland Ave","PO BOX 99","Stanton","IA","51573","7128295638",,,,,,,"Iowa State Mutual Insurance Association","Mutual","Pioneer Mutual Insurance Association, Swedish Mutual Insurance Association of S. W. Iowa","POINT (-95.099496 40.98485)",
"Lemonade Insurance Company","Property Casualty","16023","3252","false","5 Crosby Street Floor 3",,"NEW YORK","NY","10013","8447338666","5 CROSBY STREET",,"NEW YORK","NY","10013-3154","646-334-9382","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-74.000355 40.71984)","POINT (-74.000355 40.71984)"
"Lexington National Insurance Corporation","Property Casualty","37940","2947","false","PO Box 6098",,"LUTHERVILLE","MD","21094","800-951-2663","P.O. BOX 6098",,"LUTHERVILLE","MD","21094","410-625-0800-","Non Iowa Stock Fire And Casualty Company","Stock",,,
"Lexon Insurance Company","Property Casualty","13307","2862","false","10002 Shelbyville Road, Suite 100",,"LOUISVILLE","KY","40223","630-495-9380","12890 LEBANON ROAD",,"MOUNT JULIET","TN","37122","615-553-9538","Non Iowa Stock Fire And Casualty Company","Stock","Underwriters Indemnity Company","POINT (-85.568089 38.245721)","POINT (-86.541419 36.225499)"
"Liberty Bankers Life Insurance Company","Life","68543","2464","false","1605 LBJ Freeway, Suite 710",,"DALLAS","TX","75234","800-745-4927","1605 LBJ Freeway, Suite 700",,"Dallas","TX","75234","469-522-4400","Non Iowa Stock Life - with A & H","Stock","Liberty Bankers Life Insurance Company, Middle Atlantic Life Insurance Company",,
"Liberty Insurance Corporation","Property Casualty","42404","2553","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Liberty Insurance Underwriters Inc.","Property Casualty","19917","2165","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock","LM Personal Insurance Company, Prudential Commercial Insurance Company","POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Liberty Mutual Fire Insurance Company","Property Casualty","23035","0695","false","175 Berkeley St.",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock","United Druggists Mutual Fire Insurance Co., United Mutual Fire Insurance Company","POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Liberty Mutual Insurance Company","Property Casualty","23043","0696","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Liberty Mutual Personal Insurance Company","Property Casualty","12484","3294","false","175 Berkley Street",,"BOSTON","MA","02116","6173579500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Liberty National Life Insurance Company","Life","65331","1708","false","3700 S Stonebridge Dr",,"MCKINNEY","TX","75070","9725694000","3700 S. STONEBRIDGE DRIVE",,"MCKINNEY","TX","75070","214-250-5133","Non Iowa Stock Life - with A & H","Stock",,"POINT (-96.726032 33.169986)","POINT (-96.726032 33.169986)"
"Liberty Personal Insurance Company","Property Casualty","11746","1688","false","175 Berkeley St.",,"BOSTON","MA","02117-0140","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock","CUMIS General Insurance Company, League General Insurance Company","POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Liberty Union Life Assurance Company","Health","66753","3292","false","560 Kirts Blvd, Suite 125",,"TROY","MI","48084-4133","2485837123","560 Kirts Blvd Ste 125",,"Troy","MI","48084-4133","248-583-7123-1677","Non Iowa Stock Life - with A & H","Stock",,"POINT (-83.156104 42.556656)","POINT (-83.156104 42.556656)"
"LifeCare Assurance Company","Life","91898","3180","false","21600 Oxnard Street, Suite 1500",,"WOODLAND HILLS","CA","91367","8188874436","21600 Oxnard Street, Suite 1500",,"Woodland Hills","CA","91367","818-867-2281","Non Iowa Stock Life - with A & H","Stock",,"POINT (-118.599216 34.179184)","POINT (-118.599216 34.179184)"
"Life Insurance Company of North America","Life","65498","1130","false","51 Madison Avenue",,"NEW YORK","NY","10010","8002255695","51 MADISON AVENUE",,"NEW YORK","NY","10010","212-576-6276","Non Iowa Stock Life - with A & H","Stock",,"POINT (-73.986182 40.743295)","POINT (-73.986182 40.743295)"
"Life Insurance Company of the Southwest","Life","65528","2068","false","1 National Life Drive",,"MONTPELIER","VT","05604","800-579-2878","1 National Life Drive",,"Montpelier","VT","05604","214-638-9201","Non Iowa Stock Life - with A & H","Stock",,"POINT (-72.585514 44.257414)","POINT (-72.585514 44.257414)"
"Life of the South Insurance Company","Life","97691","3169","false","10751 Deerwood Park Blvd,, Suite 200",,"JACKSONVILLE","FL","32256","800-888-2738","10751 Deerwood Park Blvd, Suite 200",,"Jacksonville","FL","32256","904-350-9660-8301","Non Iowa Stock Life - with A & H","Stock",,"POINT (-81.532878 30.247812)","POINT (-81.532878 30.247812)"
"LifeSecure Insurance Company","Life","77720","2406","false","10559 Citation Drive",,"BRIGHTON","MI","48116","810-220-8774","10559 CITATION DRIVE, SUITE 300",,"BRIGHTON","MI","48116","810-225-2714","Non Iowa Stock Life - with A & H","Stock","Hill Country Life Insurance Company, Hill Country Life Insurance Company of Texas, Columbia Universal Life Insurance Company","POINT (-83.742757 42.52044)","POINT (-83.742757 42.52044)"
"LifeShield National Insurance Co.","Life","99724","3094","false","5500 N. Western Avenue, Suite 200",,"OKLAHOMA CITY","OK","73118","405-236-2640","5500 N. Western, Suite 200",,"Oklahoma City","OK","73118","405-242-5109","Non Iowa Stock Life - with A & H","Stock",,"POINT (-97.529811 35.528214)","POINT (-97.529811 35.528214)"
"Lincoln Benefit Life Company","Life","65595","1343","false","5600 N. River Drive, Suite 300","Columbia Center 1, 300","ROSEMONT","IL","60018","(888) 674-3667","1221 N STREET, SUITE 200",,"LINCOLN","NE","68508","402-413-5145","Non Iowa Stock Life - with A & H","Stock",,"POINT (-87.862048 41.980662)","POINT (-96.703652 40.812495)"
"Lincoln Heritage Life Insurance Company","Life","65927","2839","false","4343 East Camelback Road",,"PHOENIX","AZ","85018","800-433-8181","4343 East Camelback Road",,"Phoenix","AZ","85018","602-957-1650-","Non Iowa Stock Life - with A & H","Stock","Life of Boston Insurance Company","POINT (-111.98788 33.509485)","POINT (-111.98788 33.509485)"
"Lincoln Life & Annuity Company of New York","Life","62057","1158","false","100 North Madison Street, Suite 1860",,"SYRACUSE","NY","13202-2802","800-444-2363","120 MADISON STREET, SUITE 1310",,"SYRACUSE","NY","13202-2802","800-444-2363","Non Iowa Stock Life - with A & H","Stock","Chubb Colonial Life Insurance Company, Colonial Life Insurance Company of  America (The), Jefferson Pilot LifeAmerica Insurance Company","POINT (-76.150252 43.045477)","POINT (-76.150083 43.045477)"
"Lincoln Mutual Insurance Association","County Mutual","15418","0084","true","105 NORTH DEVOE ST","PO BOX 155","LONE TREE","IA","52755","319-629-4921",,,,,,,"County Mutual","Mutual",,"POINT (-91.425681 41.487558)",
"Lincoln National Life Insurance Company  (The)","Life","65676","0272","false","1300 S. Clinton St.",,"FORT WAYNE","IN","46802","800-444-2363","1300 SOUTH CLINTON STREET",,"FORT WAYNE","IN","46802-3425","800-444-2363","Non Iowa Stock Life - with A & H","Stock",,"POINT (-85.13683 41.073942)","POINT (-85.13683 41.073942)"
"Lio Insurance Company","Property Casualty","40550","3337","false","300 Four Falls Corporate Center","300 Conshohocken State Road, Suite 235","WEST CONSHOHOCKEN","PA","19428","877-546-7155","300 Conshohocken State Road Suite 235",,"West Conshohocken","PA","19428","713-516-5554","Non Iowa Stock Fire And Casualty Company","Stock",,,"POINT (-75.277344 40.036195)"
"LM General Insurance Company","Property Casualty","36447","2164","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock","Prudential General Insurance Company","POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"LM Insurance Corporation","Property Casualty","33600","2548","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"LM Property and Casualty Insurance Company","Property Casualty","32352","1816","false","175 Berkeley Street",,"BOSTON","MA","02116","617-357-9500","175 Berkeley Street",,"Boston","MA","02116","617-357-9500","Non Iowa Stock Fire And Casualty Company","Stock","Monmouth Property and Casualty Ins. Co., Prudential Property and Casualty Insurance Company","POINT (-71.072373 42.349909)","POINT (-71.072373 42.349909)"
"Lombard International Life Assurance Company","Life","60232","2755","false","One Liberty Place","1650 Market Street, 54th Floor","PHILADELPHIA","PA","19103","800 734-3280","1650 MARKET STREET, 54TH FLOOR",,"PHILADELPHIA","PA","19103-7309","484-530-4800","Non Iowa Stock Life - with A & H","Stock","AGL Life Assurance Company, Philadelphia Financial Life Assurance Company, American Guardian Life Assurance Company",,"POINT (-75.168185 39.952969)"
"Louisa Mutual Insurance Association","County Mutual","15419","0101","true","336 N 2ND","PO BOX 97","WAPELLO","IA","52653","319-523-4231",,,,,,,"County Mutual","Mutual","Farmers Mutual Fire Insurance Association","POINT (-91.185666 41.182439)",
"Loyal American Life Insurance Company","Life","65722","1719","false","11200 Lakeline Boulevard",,"AUSTIN","TX","78717","800-633-6752","11200 LAKELINE BLVD., SUITE 100",,"AUSTIN","TX","78717","512-531-1473","Non Iowa Stock Life - with A & H","Stock",,"POINT (-97.797957 30.480148)","POINT (-97.797957 30.480148)"
"Lumico Life Insurance Company","Life","73504","2335","false","175 King Street",,"ARMONK","NY","10504","(855) 436-4533","12750 MERIT DRIVE, SUITE 500",,"DALLAS","TX","75251","914-828-8000","Non Iowa Stock Life - with A & H","Stock","Congress Life Insurance Company, Generation Life Insurance Company","POINT (-73.727832 41.100545)","POINT (-96.772075 32.922519)"
"Lyndon Southern Insurance Company","Property Casualty","10051","3006","false","10751 Deerwood Park Blvd, Suite 200",,"JACKSONVILLE","FL","32256","800-888-2738","10751 Deerwood Park Blvd, Suite 200",,"Jacksonville","FL","32256","904-350-9660-8301","Non Iowa Stock Fire And Casualty Company","Stock",,"POINT (-81.532878 30.247812)","POINT (-81.532878 30.247812)"
"Madison National Life Insurance Company, Inc.","Life","65781","2114","false","PO BOX 5008",,"MADISON","WI","53705","800-356-9601","1241 John Q. Hammons Drive",,"Madison","WI","53717-1929","800-356-9601-2061","Non Iowa Stock Life - with A & H","Stock",,,"POINT (-89.523897 43.0847)"
"MAG Mutual Insurance Company","Property Casualty","42617","3245","false","3535 Piedmont Rd. Building 14, Suite 1000",,"ATLANTA","GA","30305-1518","4014825673","3535 PIEDMONT RD NE BUILDING 14, SUITE 1",,"ATLANTA","GA","30305-1518","404-842-5600","Non Iowa Mutual Fire And Casualty Co","Mutual",,"POINT (-84.378524 33.850483)","POINT (-84.378524 33.850483)"
