"record_id","offender_number","prison_start_date","prison_admit_type","supervising_intitution","supervision_status","sex","race_ethnicity","education_category","education","age","offense_code","offense_class","offense_description","offense_type","offense_subtype","months_served","record_date"
"792","20449781","2022-05-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Eleventh","27.07460643","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","3.213114754","2022-08-15T12:12:28.000"
"793","20809193","2022-07-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","21.49760438","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","0.7868852459","2022-08-15T12:12:28.000"
"794","19458647","2022-05-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Tenth","24.69815195","124.401(1)(c)(2)(b)","C Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine LT 500gm","Drug","Trafficking","3.31147541","2022-08-15T12:12:28.000"
"795","3089315","2010-09-30T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","49.92197125","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","142.1967213","2022-08-15T12:12:28.000"
"796","19323086","2015-03-13T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","49.01300479","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","88.91803279","2022-08-15T12:12:28.000"
"797","18817199","2021-02-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","24.77754962","124.406A","C Felony","CONSPIRE, RECRUIT PERSON UNDER 18 TO DEL, MFG SCHED I, II, III, IV","Drug","Trafficking","18.09836066","2022-08-15T12:12:28.000"
"798","20539322","2022-06-09T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","26.17659138","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","2.196721311","2022-08-15T12:12:28.000"
"799","19818506","2022-03-29T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","34.68856947","124.401(1)(b)(3)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Cocaine GT 5gm but LT 50 gm","Drug","Trafficking","4.557377049","2022-08-15T12:12:28.000"
"800","20711987","2021-07-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","31.40314853","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","13.01639344","2022-08-15T12:12:28.000"
"801","18311549","2021-05-14T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","33.88364134","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","15.01639344","2022-08-15T12:12:28.000"
"802","20574590","2021-09-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.94592745","716.5","Aggravated Misdemeanor","CRIMINAL MISCHIEF 3RD DEGREE","Property","Vandalism","10.6557377","2022-08-15T12:12:28.000"
"803","20481932","2011-01-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","29.07049966","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","138.3934426","2022-08-15T12:12:28.000"
"804","19826291","2022-02-10T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","39.86584531","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","6.098360656","2022-08-15T12:12:28.000"
"805","19031096","2021-07-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","37.33059548","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","13.27868852","2022-08-15T12:12:28.000"
"806","20476613","2009-08-19T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","44.5284052","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","155.5409836","2022-08-15T12:12:28.000"
"807","19280852","2021-04-23T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White",,,"72.96098563","708.6(1)","C Felony","INTIMIDATION WITH A DANGEROUS WEAPON","Violent","Assault","15.70491803","2022-08-15T12:12:28.000"
"808","19855175","2021-07-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","21.39904175","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","13.24590164","2022-08-15T12:12:28.000"
"809","18426074","2022-02-07T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","28.81314168","908.5(2)B","D Felony","SPECIAL SENTENCE REVOCATION - 2ND/SUB.","Other","Other Criminal","6.196721311","2022-08-15T12:12:28.000"
"810","20613992","2022-02-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","22.23682409","708.2A(2)(d)","Aggravated Misdemeanor","Domestic Abuse Assault Impeding Flow of Air/Blood","Violent","Assault","6.163934426","2022-08-15T12:12:28.000"
"811","20100008","2021-12-17T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","34.76249144","321J.2(2)(c)","D Felony","Operating While Intoxicated - 3rd or Subsequent Offense","Public Order","OWI","7.901639344","2022-08-15T12:12:28.000"
"812","3309227","2005-04-22T00:00:00.000","Return New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","66.67214237","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","207.3442623","2022-08-15T12:12:28.000"
"813","3122819","2021-12-20T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eighth","48.39698836","712.3","C Felony","ARSON 2ND DEGREE","Property","Arson","7.803278689","2022-08-15T12:12:28.000"
"814","18750302","2007-08-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","35.35660507","707.3","B Felony","MURDER 2ND - 85%","Violent","Murder/Manslaughter","179.4098361","2022-08-15T12:12:28.000"
"815","19038731","2018-08-14T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","HS Diploma or Equivelent","High School Diploma","26.38193018","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","47.93442623","2022-08-15T12:12:28.000"
"816","18441800","2021-03-12T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Tenth","23.34839151","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","17.08196721","2022-08-15T12:12:28.000"
"817","19935866","2006-09-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","43.97535934","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","190.2622951","2022-08-15T12:12:28.000"
"818","20020892","2022-05-05T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.75017112","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","3.344262295","2022-08-15T12:12:28.000"
"819","3323912","1997-06-17T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","44.29295003","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","301.3114754","2022-08-15T12:12:28.000"
"820","18599777","2021-12-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","30.18754278","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","7.770491803","2022-08-15T12:12:28.000"
"821","18787730","2020-05-27T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","39.43326489","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","26.55737705","2022-08-15T12:12:28.000"
"822","19651079","2021-07-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","22.23408624","707.5(1)","D Felony","INVOL MANSL/PUBLIC OFFENSE","Violent","Murder/Manslaughter","13.01639344","2022-08-15T12:12:28.000"
"823","20068154","2022-03-29T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","25.84531143","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","4.557377049","2022-08-15T12:12:28.000"
"824","20258480","2022-02-22T00:00:00.000","Return No New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","High School Diploma","31.66872005","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","5.704918033","2022-08-15T12:12:28.000"
"825","3053858","2021-08-27T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","51.93976728","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","11.57377049","2022-08-15T12:12:28.000"
"826","19441688","2022-05-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","47.89596167","714.2(3)","Aggravated Misdemeanor","THEFT 3RD DEGREE","Property","Theft","3.37704918","2022-08-15T12:12:28.000"
"827","3464216","2022-07-25T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","41.87542779","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","0.6885245902","2022-08-15T12:12:28.000"
"828","3422651","2021-07-28T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Technical Training Completion","42.59000684","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","12.55737705","2022-08-15T12:12:28.000"
"829","20332193","2021-06-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","25.07049966","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","14.16393443","2022-08-15T12:12:28.000"
"830","3207542","2022-04-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","47.91238877","124.401(1)(c)(6)","C Felony","Proh Acts-Mfg, Del, Consp, or Poss w/Int-Meth LT 5 gm","Drug","Trafficking","3.770491803","2022-08-15T12:12:28.000"
"831","20407622","2021-12-01T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","30.02327173","713.5","C Felony","BURGLARY 2ND DEGREE","Property","Burglary","8.426229508","2022-08-15T12:12:28.000"
"832","19701215","2021-07-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","37.55509925","708.7(2)","Aggravated Misdemeanor","HARASSMENT / 1ST DEG.","Violent","Assault","12.55737705","2022-08-15T12:12:28.000"
"833","19839662","2018-07-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Ninth","29.85900068","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","48.55737705","2022-08-15T12:12:28.000"
"834","20593217","2022-03-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Eleventh","27.89322382","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","5.147540984","2022-08-15T12:12:28.000"
"835","20343353","2022-03-31T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","No HS Diploma","Ninth","27.38398357","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","4.491803279","2022-08-15T12:12:28.000"
"836","19340918","2021-02-11T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","24.6844627","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","18.03278689","2022-08-15T12:12:28.000"
"837","3090530","2002-10-09T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","Post-Secondary","Technical Training Completion","63.84941821","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","237.704918","2022-08-15T12:12:28.000"
"838","18172367","2020-03-12T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","33.045859","715A.2(A)","D Felony","FORGERY","Property","Forgery/Fraud","29.04918033","2022-08-15T12:12:28.000"
"839","20880689","2019-11-08T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Hispanic","HS Diploma or Equivelent","HiSET/GED","34.33812457","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","33.14754098","2022-08-15T12:12:28.000"
"840","20835314","2022-03-08T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","26.47227926","707.6A(4)","D Felony","Serious Injury by Vehicle","Violent","Murder/Manslaughter","5.245901639","2022-08-15T12:12:28.000"
"841","18246392","2021-10-13T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","Post-Secondary","Associate's Degree","62.85010267","726.6(6)","D Felony","Child Endangerment-Bodily Injury","Violent","Assault","10.03278689","2022-08-15T12:12:28.000"
"842","20183771","2022-03-17T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","29.36071184","708.7(2)","Aggravated Misdemeanor","HARASSMENT / 1ST DEG.","Violent","Assault","4.950819672","2022-08-15T12:12:28.000"
"843","3152870","2021-09-29T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","52.0109514","124.401(1)(b)(7)","B Felony","Proh Acts-Mfg, Del, Consp or Poss w/Int-Meth GT 5gm but LT 5kg","Drug","Trafficking","10.49180328","2022-08-15T12:12:28.000"
"844","18062696","2021-12-15T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","HS Diploma or Equivelent","High School Diploma","35.86310746","708.2(3)","Aggravated Misdemeanor","ASSAULT WHILE DISPLAYING A DANGEROUS WEAPON","Violent","Assault","7.967213115","2022-08-15T12:12:28.000"
"845","3015164","2010-10-08T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","58.72416153","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","141.9344262","2022-08-15T12:12:28.000"
"846","18616649","2020-12-21T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","28.93634497","711.3","C Felony","ROBBERY 2ND DEGREE, 85%","Violent","Robbery","19.73770492","2022-08-15T12:12:28.000"
"847","3353069","2000-09-19T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","No HS Diploma","Ninth","54.4312115","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","262.295082","2022-08-15T12:12:28.000"
"848","18426992","2021-10-12T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","35.67145791","124.401(5)(c)","D Felony","Possession of a Controlled Substance - 3rd and subsequent","Drug","Drug Possession","10.06557377","2022-08-15T12:12:28.000"
"849","19269293","2020-02-19T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Asian or Pacific Islander","Post-Secondary","Bachelor's Degree","63.61943874","709.4","C Felony","Sex Abuse 3rd Degree-Life Special Sentence","Violent","Sex","29.7704918","2022-08-15T12:12:28.000"
"850","18056780","2021-07-09T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eighth","36.51471595","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","13.18032787","2022-08-15T12:12:28.000"
"851","18817802","2022-02-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Tenth","19.59206023","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","5.901639344","2022-08-15T12:12:28.000"
"852","20914388","2020-01-09T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","21.34976044","711.2","B Felony","ROBBERY 1ST DEGREE, 85%","Violent","Robbery","31.1147541","2022-08-15T12:12:28.000"
"853","18346097","2019-09-20T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Vocational Program/Technical Certificate","25.70294319","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","34.75409836","2022-08-15T12:12:28.000"
"854","18459662","2021-06-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","High School Diploma","61.33059548","724.1C","D Felony","Short-Barreled Rifle or Short-Barreled Shotgun","Public Order","Weapons","13.63934426","2022-08-15T12:12:28.000"
"855","2404568","2011-08-24T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","84.21902806","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","131.442623","2022-08-15T12:12:28.000"
"856","19122680","2017-03-29T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","High School Diploma","25.11978097","712.3","C Felony","ARSON 2ND DEGREE","Property","Arson","64.42622951","2022-08-15T12:12:28.000"
"857","20592245","2022-03-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","29.76317591","706.3(1)","C Felony","CONSPIRACY TO COMMIT FORCIBLE FELONY","Violent","Other Violent","5.278688525","2022-08-15T12:12:28.000"
"858","19868216","2022-06-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","38.94045175","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","1.967213115","2022-08-15T12:12:28.000"
"859","3064328","1997-01-17T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","Black","No HS Diploma","Eleventh","54.091718","710.2","A Felony","KIDNAPPING 1ST DEGREE","Violent","Kidnap","306.2622951","2022-08-15T12:12:28.000"
"860","19073792","2018-06-07T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","White","HS Diploma or Equivelent","HiSET/GED","34.50787132","708.6","C Felony","Intimidation with Dangerous Weapon-Intent (Non-Forcible)","Violent","Assault","50.16393443","2022-08-15T12:12:28.000"
"861","170888","2021-06-25T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","HS Diploma or Equivelent","HiSET/GED","56.02190281","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","13.63934426","2022-08-15T12:12:28.000"
"862","18770690","2021-06-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","40.70910335","724.26","D Felony","REC. TRANSP, POS. FIREARM FELON","Public Order","Weapons","13.63934426","2022-08-15T12:12:28.000"
"863","613700","1978-11-09T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","70.4476386","690.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","524.0983607","2022-08-15T12:12:28.000"
"864","20772146","2022-06-28T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","American Indian or Alaska Native","No HS Diploma","Eleventh","58.12183436","714.2(2)","D Felony","THEFT 2ND DEGREE","Property","Theft","1.573770492","2022-08-15T12:12:28.000"
"865","20218907","2021-02-18T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","HS Diploma or Equivelent","HiSET/GED","38.13004791","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","17.80327869","2022-08-15T12:12:28.000"
"866","3253949","2022-03-08T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","45.34428474","453B.12","D Felony","FAILURE TO AFFIX TAX STAMP","Drug","Other Drug","5.245901639","2022-08-15T12:12:28.000"
"867","18985364","2021-10-14T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","34.99247091","708.3A(3)","Aggravated Misdemeanor","ASSAULT CAUSING INJURY--PEACE OFFICERS/OTHERS","Violent","Assault","10","2022-08-15T12:12:28.000"
"868","20735423","2014-01-16T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","31.91786448","707.3","B Felony","MURDER - 2ND DEGREE,  85%","Violent","Murder/Manslaughter","102.7213115","2022-08-15T12:12:28.000"
"869","2371724","1997-10-28T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","64.79123888","690.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","296.9508197","2022-08-15T12:12:28.000"
"870","20919200","2021-10-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","32.92265572","713.6A","D Felony","BURGLARY 3RD DEGREE","Property","Burglary","9.639344262","2022-08-15T12:12:28.000"
"871","3049538","2002-05-28T00:00:00.000","New Admit New Sentence","Anamosa State Penitentiary","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","58.46132786","709.3","B Felony","SEXUAL ABUSE - 2ND DEGREE - 85%","Violent","Sex","242.0983607","2022-08-15T12:12:28.000"
"872","20044448","2022-07-26T00:00:00.000","Return No New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","31.15126626","709.4(1)(a)","C Felony","Sex Abuse 3rd-By Force, 1st Off-Life Special Sentence","Violent","Sex","0.6557377049","2022-08-15T12:12:28.000"
"873","20088524","2020-12-23T00:00:00.000","New Admit New Sentence","Iowa Correctional Institution for Women","Prison","Female","Black","HS Diploma or Equivelent","HiSET/GED","31.94798084","692A.104-B","D Felony","Sex Offender - Registration Violation 2nd or subsequent offense","Public Order","Other Public Order","19.67213115","2022-08-15T12:12:28.000"
"874","18339674","2021-10-22T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","33.01026694","716.3","C Felony","CRIMINAL MISCHIEF 1ST DEGREE","Property","Vandalism","9.737704918","2022-08-15T12:12:28.000"
"875","3446819","2022-01-25T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","43.19780972","708.2A(3B)","Aggravated Misdemeanor","DOMESTIC ABUSE ASSAULT - 2ND OFFENSE","Violent","Assault","6.62295082","2022-08-15T12:12:28.000"
"876","18357269","2008-12-02T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","Post-Secondary","Associate's Degree","40.20807666","709.3","B Felony","Sex Abuse -2nd Degree(85%)-Life Special Sentence","Violent","Sex","164.0655738","2022-08-15T12:12:28.000"
"877","24953","2022-07-01T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","65.44558522","724.26(1)","D Felony","Dominion/Control of Firearm/Offensive Weapon by Felon","Public Order","Weapons","1.475409836","2022-08-15T12:12:28.000"
"878","3441851","2002-09-20T00:00:00.000","New Admit New Sentence","Iowa State Penitentiary","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","46.68856947","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","238.3278689","2022-08-15T12:12:28.000"
"879","19622321","2022-05-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Eleventh","21.11156742","713.6","D Felony","ATTEMPTED BURGLARY 2ND DEGREE","Property","Burglary","3.409836066","2022-08-15T12:12:28.000"
"880","3395405","2016-10-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","53.94934976","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","69.47540984","2022-08-15T12:12:28.000"
"881","19719332","2022-06-06T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","No HS Diploma","Tenth","18.83641342","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","2.295081967","2022-08-15T12:12:28.000"
"882","18165407","2012-04-26T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Black","HS Diploma or Equivelent","HiSET/GED","39.06091718","707.2","A Felony","MURDER 1ST DEGREE","Violent","Murder/Manslaughter","123.3770492","2022-08-15T12:12:28.000"
"883","3329999","2013-07-03T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","HiSET/GED","42.52429843","707.11","B Felony","ATTEMPTED MURDER, 85%","Violent","Murder/Manslaughter","109.1803279","2022-08-15T12:12:28.000"
"884","20866223","2014-11-07T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","White","HS Diploma or Equivelent","High School Diploma","57.24298426","709.8(2)","C Felony","Lascivious Acts With Child-Life Special Sentence","Violent","Sex","93.04918033","2022-08-15T12:12:28.000"
"885","20745629","2020-09-04T00:00:00.000","New Admit New Sentence","Iowa Medical & Classification Center","Prison","Male","Hispanic","No HS Diploma","Eleventh","29.51676934","714.2(1)","C Felony","THEFT 1ST DEGREE","Property","Theft","23.27868852","2022-08-15T12:12:28.000"
