"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","applicant_name","obligated_amount","obligated_date","disbursed_amount","disbursed_date"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MONMOUTH","KEANSBURG BOROUGH","HMFA -Rental Housing","50000.00","2015-04-10T00:00:00.000","50000.00","2015-04-13T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","WOODBRIDGE TOWNSHIP","HMFA -Rental Housing","24000.00","2014-10-20T00:00:00.000","24000.00","2014-10-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ESSEX","BELLEVILLE TOWNSHIP","HMFA -Rental Housing","40000.00","2014-11-24T00:00:00.000","40000.00","2014-11-24T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","BRICK TOWNSHIP","HMFA -Rental Housing","48000.00","2014-11-10T00:00:00.000","48000.00","2014-11-10T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-11-03T00:00:00.000","50000.00","2014-11-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2015-01-23T00:00:00.000","50000.00","2015-01-23T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-11-10T00:00:00.000","50000.00","2014-11-10T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MONMOUTH","BELMAR BOROUGH","HMFA -Rental Housing","50000.00","2014-11-14T00:00:00.000","50000.00","2014-11-20T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","STAFFORD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-10-16T00:00:00.000","50000.00","2014-10-16T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","HAMILTON TOWNSHIP","HMFA -Rental Housing","50000.00","2014-09-30T00:00:00.000","50000.00","2014-09-30T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-11-10T00:00:00.000","50000.00","2014-11-10T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","UNION","UNION TOWNSHIP","HMFA -Rental Housing","50000.00","2014-11-21T00:00:00.000","50000.00","2014-11-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","HUDSON","JERSEY CITY","HMFA -Rental Housing","45000.00","2014-06-19T00:00:00.000","45000.00","2014-06-24T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-07-15T00:00:00.000","50000.00","2014-07-15T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","LAKEWOOD TOWNSHIP","HMFA -Rental Housing","50000.00","2014-08-25T00:00:00.000","50000.00","2014-08-29T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","BRICK TOWNSHIP","HMFA -Rental Housing","50000.00","2014-06-03T00:00:00.000","50000.00","2014-06-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","ATLANTIC","SOMERS POINT CITY","HMFA -Rental Housing","50000.00","2013-12-09T00:00:00.000","50000.00","2013-12-09T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","MIDDLESEX","MONROE TOWNSHIP","HMFA -Rental Housing","40000.00","2014-04-23T00:00:00.000","40000.00","2014-04-23T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","Sandy Homebuyer Assistance LMI","OCEAN","TOMS RIVER TOWNSHIP","HMFA -Rental Housing","50000.00","2014-03-21T00:00:00.000","50000.00","2014-03-21T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) Program Delivery LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","SHBA Rental Housing Program Delivery Professional Services LMI","STATEWIDE","STATEWIDE","HMFA Rental Housing","1481400.00",,"1481400.00","2015-09-18T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) Program Delivery LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","SHBA Rental Housing Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","HMFA Rental Housing","9225.23",,"9225.23","2015-07-07T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) Program Delivery LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","SHBA Rental Housing Program Delivery Personnel/Personnel-Related LMI","STATEWIDE","STATEWIDE","HMFA Rental Housing","759313.36",,"759313.36","2018-06-07T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) Program Delivery LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","SHBA Rental Housing Program Delivery Professional Services LMI","STATEWIDE","STATEWIDE","HMFA Rental Housing","181122.77",,"181122.77","2016-08-03T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Homebuyer Assistance Program (SHAP) Program Delivery LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) received Community Development Block Grant Disaster Recovery (CDBG-DR) funds to administer the Sandy Homebuyer Assistance program, which provides financial incentives for low- and moderate- income households to purchase a home in one of the nine most impacted Sandy counties. Qualified homebuyers may be eligible for up to $50,000 in assistance to help with the purchase of a home.","SHBA Rental Housing Program Delivery DEP Environmental Reviews LMI","STATEWIDE","STATEWIDE","HMFA Rental Housing","93864.11",,"93864.11","2016-07-11T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","BERGEN","SADDLE BROOK TOWNSHIP","Saddle Brook Senior Housing","1000000.00","2018-04-05T00:00:00.000","1000000.00","2020-02-12T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","OCEAN","BARNEGAT TOWNSHIP","Barnegat Senior Apartments","850000.00","2015-07-02T00:00:00.000","850000.00","2017-06-26T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","OCEAN","JACKSON TOWNSHIP","Diamond Road SH","499769.00","2015-02-26T00:00:00.000","499769.00","2017-10-02T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","BERGEN","EMERSON BOROUGH","Emerson Veteran's SH","2500000.00","2015-08-13T00:00:00.000","2500000.00","2020-01-15T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","ATLANTIC","ATLANTIC CITY","The Beach at South Inlet","850000.00","2015-05-21T00:00:00.000","850000.00","2018-10-05T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR",,"HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","Not provided","Special Needs Housing LMI","BERGEN","WESTWOOD BOROUGH","Pascack Road","415433.00","2014-01-27T00:00:00.000","415433.00","2015-03-19T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","BERGEN","MAHWAH TOWNSHIP","Church Street","528968.00","2014-07-10T00:00:00.000","528861.64","2015-12-16T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR",,"HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","Not provided","Special Needs Housing LMI","BERGEN","GARFIELD CITY","Sherman Ave. Supportive Housing","415071.00","2013-11-14T00:00:00.000","415071.00","2014-12-22T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","BERGEN","PARAMUS BOROUGH","Paramus Road Supportive Hsg.","391000.00","2020-02-27T00:00:00.000","390199.00","2022-03-31T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","BERGEN","MAHWAH TOWNSHIP","Frankie's Home - Mahwah SH","711654.00","2014-07-14T00:00:00.000","711654.00","2016-06-06T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","OCEAN","BRICK TOWNSHIP","Ashwood Drive","389618.00","2014-07-10T00:00:00.000","389617.93","2015-08-19T00:00:00.000"
"2022-06-30T00:00:00.000","US HUD","CDBG-DR","Community Development Block Grant - Disaster Recovery Program. HUD provides flexible grants to help cities, counties, and States recover from Presidentially declared disasters, especially in low-income areas, subject to availability of supplemental appropriations.","HMFA Sandy Special Needs Housing Fund (SSNHF) LMI","The New Jersey Housing and Mortgage Finance Agency (HMFA) administers the Sandy Special Needs Housing Fund (SNH) program, which aids in the development of quality, permanent supportive housing located in the nine most impacted counties. The Community Development Block Grant Disaster Recovery (CDBG-DR) funds are provided as loans to developers of permanent supportive rental housing or community residences. The units are affordable to low and moderate income special needs residents, including individuals with mental, physical, or developmental disabilities, and other at-risk populations identified by the State.","Special Needs Housing LMI","ATLANTIC","BUENA VISTA TOWNSHIP","Landis Avenue (Buena Vista)","398085.00","2014-04-10T00:00:00.000","398085.00","2015-09-03T00:00:00.000"
