"as_of_date","federal_agency","funding_source","program_description","project_name","project_description","project_type","county","municipality","vendor","applicant_name","route","direction","mp_start","mp_end","location","description_of_damage","structure_number","project_completion_date","fhwa_oblgtd_amt","actual_labor","actual_equipment","actual_material","total_cost","awaiting_fhwa_approval","fhwa_rmbrsmnt_amt","agency_actual_cost","obligated_amount","disbursed_amount"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","145","Complete road reconstruction of Rt. 35 from MP 0 to 4.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","BERKELEY TOWNSHIP, SEASIDE PARK BOROUGH, SEASIDE HEIGHTS BOROUGH, TOMS RIVER TOWNSHIP","Union Paving Construction Co., Inc.","NJ DOT","35","North Bound and South Bound","0","4","Route 35","Roadway undermined by sinkholes and voids. Drainage facilities crushed, washed away, eroded, clogged or buried by sand",,"2016-06-29T00:00:00.000","66952603","0","0","0","33541113.73",,"33421113.73","120000","66952603","33421113.73"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","146","Complete road reconstruction of Rt. 35 from MP 4 to 9.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","LAVALLETTE BOROUGH, TOMS RIVER TOWNSHIP, BRICK TOWNSHIP","George Harms Construction Co., Inc.","NJ DOT","35","North Bound and South Bound","4","9","Route 35","Roadway undermined by sinkholes and voids. Drainage facilities crushed, washed away, eroded, clogged or buried by sand",,"2016-08-16T00:00:00.000","81564179","0","0","0","36971026.49",,"36865886.49","105140","81564179","36865886.49"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","147","Complete road reconstruction of Rt. 35 from MP 9 to 12.","FHWA-Permanent Repairs involving Highway Reconstruction","OCEAN","MANTOLOKING BOROUGH, BAY HEAD BOROUGH","Agate Construction Co., Inc.","NJ DOT","35","North Bound and South Bound","9","12","Route 35","Roadway undermined by sinkholes and voids. Drainage facilities crushed, washed away, eroded, clogged or buried by sand. Shallow underground utilities will need to be reconstructed.",,"2016-05-06T00:00:00.000","30982889","0","0","0","19890376.11",,"19788576.11","101800","30982889","19788576.11"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","149","Repair of traffic Signals at Rt. 9 and Rt.52, repair highway lighting, repair embankment on Rainbow Island Access Road and at Garrets Island, restore wetlands mitigation sites.","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","ATLANTIC","SOMERS POINT CITY","Rt-52 Constructors","NJ DOT","52","North Bound and South Bound","0","2.8","Route 52","Erosion casued by flood waters",,"2013-09-01T00:00:00.000","399992.9","0","0","0","399992.9",,"399992.9","0","399992.9","399992.9"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","150","Repair road Signs and fence.","FHWA-Permanent Repairs involving Highway Reconstruction","SOMERSET","HILLSBOROUGH TOWNSHIP","Carbro Construction Corp.","NJ DOT","206","North Bound and South Bound","63.9","65.5","Route 206","Replacement of permanent signs damaged by the storm, and damage to trees recently planted that will have to be removed and replaced or re-installed.",,,"9800","0","0","0","2500",,"2500","0","9800","2500"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","239","Fender Replaced","FHWA-Permanent Repairs involving Highway Reconstruction","MIDDLESEX","WOODBRIDGE TOWNSHIP, SAYREVILLE BOROUGH","NJTA Vendor","NJTA","GSP","North Bound and South Bound","127.2","127.2","NJTA_ GSP Driscoll Bridge MP 127.2 over Raritan River","West corner of northern fender at navigation channel collapsed.","127.2","2013-12-14T00:00:00.000","796364","0","0","0","995455",,"796364","199091","796364","796364"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","244","Rebuilt ramp from subbase to finished asphalt, guiderail and striping. Removed damaged asphalt, graded existing subgrade, set edge of road limits, graded using 3/4"" aggregate sub-base and compacted. Installed geotextile filter fabric over 3/4"" stone. Placed and spread DGA over filter fabric. Placed Rip-rap apron, applied tack coat between pavement layers. Placed and compacted surface course pavement, spread rip-rap on embankment, installed new guiderail, striped roadway. All completed as emergency repair","FHWA-Permanent Repairs involving Highway Reconstruction","HUDSON","KEARNY TOWN","Conti Enterprises","NJTA","NJTA/I-95","East/West","109.00","110.5","Easterly to westerly roadway , vicinity of Interchange 15W","Exit 18W NET Ramp travel lanes, adjacent sections, guiderail, and slope protection washed out and unusable",,"2013-01-11T00:00:00.000","325890","0","0","0","361760.4",,"325890","0","325890","325890"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","251","MP 102.1 had washed out and collapsed shoulder. Barrier installed along with temporary impact attenuator drums where slope was washed out and right shoulder undermined. Washout repairs include reconstruction of shoulders, East Bound berm surfacing, reset guide rail, and maintaining/protection of traffic.","FHWA-Permanent Repairs involving Highway Reconstruction","UNION","ELIZABETH CITY","J. Fletcher Creamer & Sons, Inc.","NJTA","NJTA/I-95","North Bound","102.1","102.1","TP/North Bound MP 102.1, vicinity of Interchange 13A","Washed out and collapsed shoulder","102.1","2012-12-07T00:00:00.000","50138","0","0","0","50138.04",,"50138","0","50138","50138"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","254","MP 103.5 had 300 feet +/- washed out and collapsed shoulders. Barrier installed to protect motoring public and further damage to shoulder while replacement of broken conduit, addition of rip rap stone to slope, shoulder repaved and new guide rail installation.","FHWA-Permanent Repairs involving Highway Reconstruction","ESSEX","NEWARK CITY","J. Fletcher Creamer & Sons, Inc.","NJTA","NJTA/I-95","South Bound","103.5","103.5","TP /South Bound MP 103.5, vicinity of Interchange 14","Roadway undermined; 300 feet +/- washed out and collapsed shoulders;embankment eroded; broken conduit","103.5","2012-11-21T00:00:00.000","93521","0","0","0","93520.65",,"93521","0","93521","93521"
"2022-07-26T00:00:00.000","US DOT","FHWA-Permanent and Emergency Repairs - State Highways","To restore State highways in the aftermath of Hurricane Sandy, NJDOT contracted for Emergency and Permanent Repairs of various roads and bridges. Emergency work includes sinkhole repairs, restoration of eroded soil, repair of damaged traffic lights, and flood control measures. Permanent Repairs involve highway reconstruction, such as that planned for Route 35 near the Jersey shore.","285","Repair and maintain Traffic Signals, warning devices, highway lighting, maintain signs, repair and replaced backway sign post, installed new signs, fabricate special signs, overhead demountable signs, direct applied faces, reconstruct inlet/manhole, construct new concrete sidewalk and curb, inspect movable bridges, contract work and operations, permanent patches to the roadways","FHWA-Emergency Repairs of Roads, Traffic Lights and Bridges","STATEWIDE","STATEWIDE","In house forced Account","NJ DOT","Various","Various","Various","Various","Statewide","Damage of Traffic signals, Electric warn devices, warning signs, sign post, highway lighting, inlet & manholes, curb & sidewalk, movable bridges, roadways.",,"2013-04-19T00:00:00.000","3286253","1353152.82","581353","1351747.32","3286253",,"3286253","0","3286253","3286253"
