"u_id","name","description","creation_date","last_update_date_data","category","keywords","url","data_provided_by","source_link","asset_provider_organization","asset_start_date","asset_end_date","asset_collection_frequency","geographic_coverage","governor_s_transparency","asset_posting_frequency"
"iqwc-r2w7","YourMoney Agency Payroll","This dataset contains data for State employees paid through the Centralized Payroll System. The data reflects payroll payments made to the employee for the calendar year through the date indicated. There are two types of records: MASTER and DETAIL. There is at least one MASTER and one DETAIL record per employee. Multiple DETAIL records for an employee will appear in the file for a specific year if the employee is paid by more than one department/agency or by more than one section during that calendar year. The sums for all of the departments/agencies appear in the columns with prefix “MASTER”. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"").","7/11/2014 17:23","7/18/2022 18:29","Government & Finance","agency,employee,payroll,public,state employees","https://data.nj.gov/d/iqwc-r2w7","NJ Office of Management and Budget",,"Treasury","12/31/2010","Ongoing","Quarterly","State","Payroll Data","Quarterly"
"bqxi-fi4r","Sandy DEP Master Data","This is a report for all the relevant columns of DEP - The Amount Allocated, Obligated and Paid broken down by federal agency, program, county, and municipality.","12/30/2014 13:49","8/29/2022 18:12","Environment & Agriculture","dep,sandy,sandy-master","https://data.nj.gov/d/bqxi-fi4r","DEP",,"Environmental Protection","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"44xg-bswk","YourMoney Active Pension Members","The data file reflects data for employees who are active members in a state pension system as reported by the employer. It lists the salary eligible for pension credit for the four most recent calendar quarters reported as well as attributes that describe the status of the member for pension purposes. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"").","6/25/2014 17:01","8/16/2022 17:31","Government & Finance","active,employee,pension","https://data.nj.gov/d/44xg-bswk","NJ Division of Pensions",,"Treasury","1/15/2015","Ongoing","Quarterly","State","Pension Data","Quarterly"
"uamx-gbtf","One-Star Long-Term Care Facilities June 2022","List of long-term care facilities that have been repeatedly rated one star out of five.","6/14/2022 18:04","8/9/2022 15:54","Government & Finance","comptroller,long-term care facilities,ltc,medicaid,nursing homes","https://data.nj.gov/d/uamx-gbtf",,,"Treasury","6/14/2022",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"h3sp-8mbg","Sandy NJ Transit Glossary And Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","7/28/2015 19:44","7/28/2015 19:44","Transportation","njtransit,sandy,sandy-glossary","https://data.nj.gov/d/h3sp-8mbg","NJ Transit",,"Transportation","7/31/2015","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"rshq-vsbq","FY2020 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2020.","3/7/2019 15:33","3/7/2019 15:33","Government & Finance","budget,summary","https://data.nj.gov/d/rshq-vsbq","State of New Jersey","https://www.nj.gov/treasury/omb/publications/20bib/BIB.pdf","Treasury","Mar-19","Mar-19","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"8953-umth","2019 Economic Development Authority Annual Report","This document provides information on 2019 Annual report for Economic Development Authority.","1/11/2021 19:23","1/11/2021 19:23","Economic Development","annual,authority,development,economic,eda,report","https://data.nj.gov/d/8953-umth","NJ EDA","https://www.njeda.com/pdfs/reports/2019AnnualReport_Final.aspx","Community Affairs","Nov-20",,"Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"rhg6-9rpf","2019 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 2019.","3/7/2019 15:49","3/7/2019 15:49","Government & Finance","expenditure,tax","https://data.nj.gov/d/rhg6-9rpf","NJ Department of the Treasury","https://www.state.nj.us/treasury/taxation/pdf/taxexpenditurereport2019.pdf","Treasury","2/28/2019","2/28/2019","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"44jn-h5cg","FY2023 Budget Summary","This document provides information on the Governor's Budget Summary for Fiscal Year 2023.","3/9/2022 14:07","3/9/2022 14:07","Government & Finance","budget,summary","https://data.nj.gov/d/44jn-h5cg","OMB","https://www.nj.gov/treasury/omb/index.shtml#currentpubs","Treasury","Feb-22","Feb-22","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"qqsx-tdj2","2012 Economic Development Authority Annual Report","This document provides information on 2012 Annual report for Economic Development Authority.","7/10/2014 13:50","7/10/2014 13:50","Economic Development","authority,development,economic","https://data.nj.gov/d/qqsx-tdj2","NJ Economic Development Authority",,"Community Affairs","2012","2012","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"xw7d-gs9p","2011 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2011.","6/2/2015 15:53","6/2/2015 15:53","Transportation","transit","https://data.nj.gov/d/xw7d-gs9p","NJ Transit Corporation",,"Transportation","2011","2011","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"67v4-7tm9","2014 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 21, 2014.","5/29/2015 12:52","5/29/2015 12:52","Government & Finance","expenditure,tax","https://data.nj.gov/d/67v4-7tm9","NJ Department of the Treasury",,"Treasury","2/21/2014","2/21/2014","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"qs2r-4y2j","COVID-19 Vaccine Registration and Information","COVID-19 vaccine registration and information website for NJ.","1/27/2021 13:13","1/27/2021 13:13","Health","coronavirus,covid,covid-19,vaccination,vaccine","https://data.nj.gov/d/qs2r-4y2j","NJ Health",,"Health","2021","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"bhn5-sa35","Sandy Mapping Glossary And Notes","This is a report of the column descriptions of the columns in the Detail Report.","10/21/2015 15:32","10/21/2015 15:32","Reference Data","gis,mapping,sandy,sandy-glossary","https://data.nj.gov/d/bhn5-sa35",,,"Treasury","7/13/2015","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"872w-h5et","FY2013 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2013.","5/29/2015 13:27","5/29/2015 13:27","Recreation","2013,annual,lottery","https://data.nj.gov/d/872w-h5et","New Jersey Lottery",,"Treasury","2013","2013","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"kgtj-wans","2011 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2011.","1/4/2017 18:52","1/4/2017 18:52","Education","development,schools","https://data.nj.gov/d/kgtj-wans","NJ Schools Development Authority",,"Treasury","2011","2011","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"x3vw-zyfj","2016 Highlands Council Annual Report","This report provides information on New Jersey Highlands Water Protection and Planning Council for the year 2016.","4/13/2017 15:33","4/13/2017 15:33","Environment & Agriculture","council,highlands","https://data.nj.gov/d/x3vw-zyfj","NJ Highlands Council","http://www.state.nj.us/njhighlands/news/annual_report/HC_annual_report_2016.pdf","Environmental Protection","3/31/2017","3/31/2017","Annually Calendar Year","Region","Other/Annual Data","Annually Calendar Year"
"euv7-93gq","2019 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2019.","8/27/2020 11:54","8/27/2020 11:54","Education","2019,development,schools","https://data.nj.gov/d/euv7-93gq","NJ Schools Development Authority","https://www.njsda.gov/NJSDA/Content/public/reports/2019AnnualReport.pdf","Treasury","2019","2019","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"f674-cbhr","FY2011 New Jersey Lottery Annual Report","This report provides information on the State of New Jersey Programs Supported by State Lottery Resources for the Fiscal Year 2011.","5/29/2015 13:25","5/29/2015 13:25","Recreation","2011,annual,lottery","https://data.nj.gov/d/f674-cbhr","New Jersey Lottery",,"Treasury","2011","2011","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"mis3-hcrn","2010 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2010.","1/4/2017 18:59","1/4/2017 18:59","Education","development,schools","https://data.nj.gov/d/mis3-hcrn","NJ Schools Development Authority",,"Treasury","2010","2010","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"kghh-tcpu","FY2019 Detailed Budget","This is the Governor's Budget and Message for Fiscal Year 2019. More information can be found in the Citizen's Guide to the Budget on the Treasury/OMB website: www.state.nj.us/treasury/omb.","3/29/2018 12:08","3/29/2018 12:08","Government & Finance","2019,budget,governor,message","https://data.nj.gov/d/kghh-tcpu","NJ Office of Management and Budget","http://www.nj.gov/treasury/omb/publications/19budget/index.shtml","Treasury","3/13/2018","3/13/2018","Annually Fiscal Year","State","Budget Data","Annually Fiscal Year"
"hn3i-dxdy","2010 Pinelands Commission Annual Report","This report provides information Pinelands Commission for the year 2010.","5/29/2015 13:02","5/29/2015 13:02","Government & Finance","commission,pinelands","https://data.nj.gov/d/hn3i-dxdy","NJ Pinelands Commission",,"Treasury","2010","2010","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"e4h2-ve2f","2010 Economic Development Authority Annual Report","This document provides information on 2010 Annual report for Economic Development Authority.","5/28/2015 19:48","5/28/2015 19:48","Economic Development","authority,development,economic","https://data.nj.gov/d/e4h2-ve2f","NJ Economic Development Authority",,"Community Affairs","2010","2010","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"8s89-v8b3","2022 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of March 2022.","3/9/2022 13:44","3/9/2022 13:44","Government & Finance","2022,expenditure,expenditures,report,tax","https://data.nj.gov/d/8s89-v8b3","NJ Department of the Treasury","https://www.state.nj.us/treasury/taxation/taxexpenditurereport.shtml","Treasury","Mar-22","Mar-22","Annually Calendar Year",,"Other/Annual Data","Annually Calendar Year"
"47y6-qwsd","COVID_Oversight_Hero",,"9/22/2020 16:54","9/22/2020 16:54",,,"https://data.nj.gov/d/47y6-qwsd",,,"Treasury","1/1/2020",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"h6jk-euv3","Warren County One-Stop Career Center Calendar","Warren County One-Stop Career Center Calendar","7/9/2018 14:33","9/19/2019 20:54","Government & Finance","calendar,career,event,job,warren county","https://data.nj.gov/d/h6jk-euv3",,,"Labor & Workforce Development","7/1/2018",,"On-Demand/As-Needed",,,"On-Demand/As-Needed"
"sj8r-j5s9","YourMoney 2017 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2017.","3/26/2018 13:14","3/26/2018 13:14","Government & Finance","debt bonded non-bonded 2017","https://data.nj.gov/d/sj8r-j5s9","NJ Department of the Treasury",,"Treasury","3/23/2018","3/23/2018","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"s3ny-d8e6","2012 New Jersey Sports And Exposition Authority Annual Report","This report provides information on New Jersey Sports and Exposition Authority for the year 2012.","7/10/2014 14:08","7/10/2014 14:08","Recreation","authority,exposition,sports","https://data.nj.gov/d/s3ny-d8e6","NJ Sports and Exposition Authority",,"Treasury","2012","2012","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"umk5-jtqj","Sandy EDA Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","1/7/2015 14:14","1/7/2015 14:14","Economic Development","eda,sandy,sandy-glossary","https://data.nj.gov/d/umk5-jtqj","EDA",,"Community Affairs","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"Quarterly"
"rnd8-c8cx","NJ GUDPA Funds Certificate List","Listing of Financial Entities enrolled in NJ GUDPA. The Governmental Unit Deposit Protection Act (""GUDPA"") is a supplemental insurance program set forth by the New Jersey Legislature to protect the deposits of municipalities and local government agencies. The program is administered by the Commissioner of the New Jersey Department of Banking and Insurance.","4/4/2018 18:54","9/10/2021 13:43","Government & Finance","banking,banks,credit unions,depositories,deposit protection act,gudpa,njdobi","https://data.nj.gov/d/rnd8-c8cx","NJDOBI",,"Banking & Insurance","9/30/2017","Ongoing","Quarterly",,,"Quarterly"
"i749-em3c","List of NJ municipalities and compliance with 2007 and 2010 sick leave laws","List of 60 NJ towns and cities compiled by the NJ Office of the State Comptroller regarding whether or not they are following laws passed to curb sick leave payout abuses.","4/19/2022 20:17","6/21/2022 18:30","Government & Finance","comptroller,employee benefits,municipalities,municipality,osc,sick leave,sick time,state comptroller,transparency,vacation leave,vacation time","https://data.nj.gov/d/i749-em3c","Office of the State Comptroller","https://nj.gov/comptroller","Treasury","4/19/2022",,"On-Demand/As-Needed",,"Other/Annual Data","On-Demand/As-Needed"
"fx9q-75au","YourMoney 2011 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2011.","7/8/2014 19:51","7/8/2014 19:51","Government & Finance","2011,bonded,debt,non-bonded","https://data.nj.gov/d/fx9q-75au","NJ Department of the Treasury",,"Treasury","12/2/2011","12/2/2011","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"4va7-qk4z","Sandy CDL Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.  This is a report for all the relevant columns of FEMA Community Disaster Loan Program - amount obligated and disbursed down by program, applicant, county and municipality.","10/2/2015 18:27","10/17/2019 12:50","Government & Finance","cdl,sandy,sandy-master","https://data.nj.gov/d/4va7-qk4z","FEMA CDL",,"Treasury","10/2/2015","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"tv5x-naht","Sandy DHS Summary","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED.  This is a summarized version of the DHS Master Data with key columns.","12/9/2014 19:51","4/12/2018 18:49","Human Services","dhs,sandy,sandy-summary","https://data.nj.gov/d/tv5x-naht","DHS",,"Human Services","12/29/2014","Ongoing","Monthly","County",,"Monthly"
"akr9-8jzi","YourMoney Combined Revenue","This represents the combined revenue of both agencies and authorities. It is summarized at a high level due to inconsistencies in accounting systems. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".).","5/29/2014 20:08","7/5/2022 14:32","Government & Finance","agency,authority,combined,revenue,summary","https://data.nj.gov/d/akr9-8jzi","NJ Office of Management and Budget & Independent Authorities",,"Treasury","6/30/2011","Ongoing","Monthly","State","Revenue Data","Monthly"
"quc4-hp6r","2013 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 22, 2013.","7/10/2014 14:53","7/10/2014 14:53","Government & Finance","expenditure,tax","https://data.nj.gov/d/quc4-hp6r","NJ Department of the Treasury",,"Treasury","2/22/2013","2/22/2013","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"xh2f-e2pu","YourMoney Combined Expenditures","This represents the combined expenditures of both agencies and authorities. It is summarized at a high level due to inconsistencies in accounting systems. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"").","8/12/2014 15:15","8/29/2022 19:04","Government & Finance","agency,authority,combined,expenditures,summary","https://data.nj.gov/d/xh2f-e2pu","NJ Office of Management and Budget & Independent Authorities",,"Treasury","6/30/2011","Ongoing","Quarterly","State","Expenditure Data","Quarterly"
"3ccd-u84q","How-to-Use the ODC: A Guide for YourMoney Users","A guide to using the new Open Data Center and to understanding 

differences between it and the original YourMoney’s online query engines.","8/1/2014 22:13","8/1/2014 22:13","Reference Data","guide,help,yourmoney","https://data.nj.gov/d/3ccd-u84q","NJ Office of Information Technology",,"Treasury","1/15/2015","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"c74r-6c8d","Traffic Counts Data","Traffic counts data for NJ DOT. The data sets includes short term counts (48 hours volumes) and continuous data.","8/30/2017 11:40","3/30/2022 14:16","Transportation","traffic counts,volumes","https://data.nj.gov/d/c74r-6c8d","NJ Department of Transportation","https://www.nj.gov/transportation/refdata/roadway/traffic.shtm","Transportation","1/1/2011","1/1/2019 (Ongoing)","Annually Fiscal Year","State",,"Annually Fiscal Year"
"yb3i-t7ee","Office of the State Comptroller Reports","The information on this page are audit and investigative reports released by the Office of the State Comptroller.","2/17/2021 13:32","8/30/2022 17:58","Government & Finance","audit reports,authority,camden water,child care,colleges,comptroller,contracts,fiscal operations,follow up,general assistance,health benefits,internal controls,investigations,medicaid,medicaid fraud,municipalities,municipality,new jersey state police,njsp,overpayment,palisades park,pharmacy,rutgers,school districts,sick time,state police,tdi,utilities,water,workers comp","https://data.nj.gov/d/yb3i-t7ee",,,"Treasury","2/17/2021","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"enjb-xzdc","Congressional Districts and Zip Codes","A listing of zip codes and the associated Congressional districts.  This is for the 113th Congressional Districts.","5/22/2020 11:57","5/22/2020 12:03","Reference Data","codes,congress,congressional,district,zip,zip codes","https://data.nj.gov/d/enjb-xzdc","US Census","https://www.census.gov/geographies/reference-files/time-series/geo/relationship-files.html","State Department","5/22/2020","Ongoing","Annually Calendar Year","State",,"Annually Calendar Year"
"eh4v-cx27","Sandy DOH Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/30/2014 16:07","12/30/2014 16:07","Health","doh,sandy,sandy-glossary","https://data.nj.gov/d/eh4v-cx27","DOH",,"Health","12/29/2014","1/24/2017","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"6h8c-2cde","2011 State Tax Expenditures Report","This report provides information on State Tax Expenditures as of February 22, 2011.","7/10/2014 14:48","7/10/2014 14:48","Government & Finance","expenditure,tax","https://data.nj.gov/d/6h8c-2cde","NJ Department of the Treasury",,"Treasury","2/22/2011","2/22/2011","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"gayy-tnfe","New Jersey's COVID-19 Website","New Jersey's COVID-19 Website.  Find all COVID-19 information for New Jersey residents.","3/30/2020 12:03","3/30/2020 12:03","Health","coronavirus,covid-19","https://data.nj.gov/d/gayy-tnfe","NJ DOH","https://covid19.nj.gov/","Health","3/30/2020","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"h7is-z3zz","2020 - State Investment Council Annual Meeting","This is a Comparison of New Jersey Pension Performance to Peers.  

The State Investment Council is responsible for the formulation of policies that govern the investment of funds by the Division of Investment consistent with the fiduciary duties set forth by statute","2/3/2020 14:58","2/3/2020 14:58",,"2020,comparison,investment,peers,pension,performance","https://data.nj.gov/d/h7is-z3zz","New Jersey Division of Investment","https://www.nj.gov/treasury/doinvest/stateinvestments.shtml","Treasury","1/29/2020","1/29/2020","Annually Calendar Year","State",,"Annually Calendar Year"
"nbwh-svzb","2021 - State Investment Council Annual Meeting","This is a Comparison of New Jersey Pension Performance to Peers.  

The State Investment Council is responsible for the formulation of policies that govern the investment of funds by the Division of Investment consistent with the fiduciary duties set forth by statute","2/1/2021 19:09","2/1/2021 19:09",,"2021,comparison,investment,peers,pension,performance","https://data.nj.gov/d/nbwh-svzb","New Jersey Division of Investment","https://www.nj.gov/treasury/doinvest/stateinvestments.shtml","Treasury","1/27/2021","1/27/2021","Annually Calendar Year","State",,"Annually Calendar Year"
"dzcx-vpk7","Data.NJ.Gov: How to Work with a Dataset","This guide describes how to work with individual datasets.","6/12/2014 20:10","6/12/2014 20:10","Reference Data","dataset,guide,help,navigation","https://data.nj.gov/d/dzcx-vpk7","Socrata",,"Treasury","1/15/2015","2/21/2012","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"cjdf-kiyc","2014 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2014.","5/28/2015 19:44","5/28/2015 19:44","Education","development,schools","https://data.nj.gov/d/cjdf-kiyc","NJ Schools Development Authority",,"Treasury","2014","2014","Annually Calendar Year","State","Other/Annual Data","Annually Calendar Year"
"xuup-gb99","YourMoney 2015 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2015.","2/29/2016 14:06","2/29/2016 14:06","Government & Finance","debt bonded non-bonded 2015","https://data.nj.gov/d/xuup-gb99","NJ Department of the Treasury",,"Treasury","2/29/2016","2/29/2016","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"khb4-ajh8","COVID-19 Oversight Website","Link to the COVID-19 Oversight Website","11/9/2020 13:16","11/9/2020 13:16","Reference Data","coronavirus,covid-19","https://data.nj.gov/d/khb4-ajh8","Governor’s Disaster Recovery Office","https://nj.gov/covid19oversight/","Health","11/9/2020","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"i9yj-3ypk","Infant Mortality Rate","Infant Mortality Rate","3/24/2022 17:07","3/24/2022 17:07","Health","doh,health,infant,mortality,njshad","https://data.nj.gov/d/i9yj-3ypk","DOH","https://www-doh.state.nj.us/doh-shad/indicator/view/EPHTInfMort.RETrend.html","Health","2022",,"On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"csyi-8rqc","New Jersey State Health Assessment Data (NJSHAD)","The New Jersey Department of Health's State Health Assessment Data (NJSHAD) System provides access to public health datasets, statistics, and information on the health status of New Jerseyans.","2/16/2018 18:01","2/16/2018 18:01","Health","health,new jersey,njshad,shad","https://data.nj.gov/d/csyi-8rqc","NJ Department of Health","https://www26.state.nj.us/doh-shad/","Health","1996","Ongoing","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"xez7-d7qf","2015 New Jersey Schools Development Authority Annual Report","This document provides information on the Annual report for New Jersey Schools Development Authority for the year 2015.","6/21/2016 11:46","6/21/2016 11:46","Education","development,schools","https://data.nj.gov/d/xez7-d7qf","NJ Schools Development Authority",,"Treasury","2015","2015","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"yugt-4yp9","NJSP Traffic Stop Data 2012","NJSP traffic stops January 1, 2012 to December 31, 2012 from OLEPS Traffic Stop Data Dashboard.","6/24/2021 14:13","6/30/2021 16:24","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/yugt-4yp9","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-12","31-Dec-12","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"vv5d-7trv","NJSP Traffic Stop Data 2014","NJSP traffic stops January 1, 2014 to December 31, 2014 from OLEPS Traffic Stop Data Dashboard.","6/28/2021 14:55","6/30/2021 17:10","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/vv5d-7trv","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-14","31-Dec-14","On-Demand/As-Needed","State",,"On-Demand/As-Needed"
"vi4g-ku8d","Sandy DEP Glossary and Notes","This is a report of the column descriptions of the columns in the Master and Summary Reports.","12/29/2014 19:18","12/29/2014 19:18","Environment & Agriculture","dep,sandy,sandy-glossary","https://data.nj.gov/d/vi4g-ku8d","DEP",,"Environmental Protection","12/29/2014","Ongoing","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"bfpi-2vm8","NJ Department of Law & Public Safety Website","Link to NJ Department of Law & Public Safety Website","7/13/2017 12:17","7/13/2017 12:17","Public Safety","law,public,safety","https://data.nj.gov/d/bfpi-2vm8","NJ Department of Law & Public Safety",,"Law & Public Safety","7/13/2017","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"vir3-4vjr","YourMoney 2013 Debt Report","The annual debt report listing of the State’s bonded and non-bonded debt updated at the end of calendar year 2013.","7/8/2014 19:56","7/8/2014 19:56","Government & Finance","2013,bonded,debt,non-bonded","https://data.nj.gov/d/vir3-4vjr","NJ Department of the Treasury",,"Treasury","2/14/2013","2/14/2013","Annually Calendar Year","State","Debt Data","Annually Calendar Year"
"ch48-7tnb","Legislative District Representatives","Listing of state legislative districts and the state representatives for NJ as of March 11, 2021.","5/21/2020 18:00","8/18/2021 12:39","Reference Data","district,legislative,representative,senator","https://data.nj.gov/d/ch48-7tnb","NJ Legislature","https://njogis-newjersey.opendata.arcgis.com/datasets/legislative-districts-for-nj/data","State Department","5/4/2020","Ongoing","Annually Calendar Year","State",,"Annually Calendar Year"
"tvvv-nd74","NJ Geospatial Data Portal Website","This is a link to the New Jersey Office of GIS Geospatial Data Portal.","5/1/2014 21:11","5/1/2014 21:11","Reference Data",,"https://data.nj.gov/d/tvvv-nd74",,,"Treasury","1/15/2015","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"kiki-imre","YourMoney Authority Payroll","This file contains data for employees of independent authorities (NOT paid through the Centralized Payroll System). The data reflects payroll payments made to the employee for the calendar year through the date indicated. Multiple records for an employee will appear in the file for a specific year if the employee is paid by more than one authority during that calendar year. Please scroll down and click on attachment for full file description. Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".).","5/20/2014 20:31","8/29/2022 14:52","Government & Finance","authority,employee,independent,payroll,public","https://data.nj.gov/d/kiki-imre","NJ Independent Authorities",,"Treasury","12/31/2011","Ongoing","Quarterly","State","Payroll Data","Quarterly"
"qvvf-qhtv","YourMoney Agency Purchasing Multi-Year","Purchasing represents the procurement from vendors of goods and services that are recorded in the State’s purchasing system and for which payment must be made amounts. Already spent, amounts the State is obligated to pay to a specific vendor as a result of an order or contract, and amounts that are set aside for imminent purchases are included in purchasing data. The summary purchasing data may fluctuate until all underlying transactions in the reporting period have been finalized by the buying agency. The purchasing system records purchases for all three branches of State government: Executive, Legislative, and Judicial.



Comparison data for agencies is published for seven fiscal years, but the most recent year may still be undergoing end-of-year adjustments. Purchasing data for independent authorities is not included at this time.



Additional information is in the attached dataset summary PDF (available on the [About] tab under ""Attachments"".)","6/13/2014 20:33","7/27/2022 19:19","Government & Finance","agency,commodity,multi-year,purchasing,transparency,vendor","https://data.nj.gov/d/qvvf-qhtv","NJ Division of Purchase and Property",,"Treasury","6/30/2004","Ongoing","Annually Fiscal Year","State","Purchasing Data","Annually Fiscal Year"
"njpg-vty5","NJ Motor Vehicle Commission Website","Link to NJ Motor Vehicle Commission Website","7/13/2017 12:19","7/13/2017 12:19","Transportation","commission,motor,vehicle","https://data.nj.gov/d/njpg-vty5","NJ Motor Vehicle Commission",,"Motor Vehicles Commission","7/13/2017","Ongoing","On-Demand/As-Needed",,,"On-Demand/As-Needed"
"bq5z-hbpm","Sandy DOE Master Data","THIS DATASET IS FINAL AND NO FURTHER UPDATES ARE EXPECTED. This is a report for all the relevant columns of DOE - The Amount Awarded and Recipient broken down by federal agency,  county, and municipality.","12/29/2014 19:13","12/13/2017 14:14","Education","doe,sandy,sandy-master","https://data.nj.gov/d/bq5z-hbpm","DOE",,"Education","12/29/2014","9/21/2015","On-Demand/As-Needed","County",,"On-Demand/As-Needed"
"ymsx-5asc","2016 New Jersey Transit Annual Report","This report provides information on New Jersey Transit for the year 2016.","12/14/2016 12:55","12/14/2016 12:55","Transportation","transit","https://data.nj.gov/d/ymsx-5asc","NJ Transit",,"Transportation","2016","2016","Annually Fiscal Year","State","Other/Annual Data","Annually Fiscal Year"
"kie7-5sud","NJSP Traffic Stop Data 2020","NJSP traffic stops January 1, 2020 to December 31, 2020 from OLEPS Traffic Stop Data Dashboard.","6/30/2021 15:01","6/30/2021 20:19","Public Safety","arrests,charges,frisk,k9,search,summons,traffic stop,use of force,warnings","https://data.nj.gov/d/kie7-5sud","OLEPS","https://www.njoag.gov/trafficstops","Law & Public Safety","1-Jan-20","31-Dec-20","On-Demand/As-Needed",,,"On-Demand/As-Needed"
