"date","start_time","end_time","event_title","description","location","county","contact","contact_title","phone","email","calendartype","directions","registration_link","location_1"
"2018-08-15T00:00:00.000","11.00am","4.00pm","Hiring Event  -  Aerotek",,"Phillipsburg OSCC","Warren",,,,,"OSCC",,,
"2018-08-15T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-14T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T11:00:00.000","Jersey Job Club Online Webinar: Volunteering: A Doorway to Employment","An online webinar about how volunteering can help you find a job. Go to the calendar at www.warrenlib.org for a link to register.",,"Warren","Nancy","Library Associate","(908) 475-6322","npropsner@warrenlib.org","PARTNER","http://www.warrenlib.org",,
"2018-08-14T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","christine.widgren@dol.nj.gov","OSCC",,,
"2018-08-13T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-08-10T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-08-09T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWEP Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-09T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","christine.widgren@dol.nj.gov","OSCC",,,
"2018-08-08T00:00:00.000","1899-12-31T08:30:00.000","1899-12-31T16:30:00.000","Training information session","Pharmacy Technician","Phillipsburg OSCC","Warren","Anand Sumaithangi","Manager","(908) 329-9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-08T00:00:00.000","9.30am","10.30am","Reemployment Orientation",,"Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","christine.widgren@dol.nj.gov","OSCC",,,
"2018-08-07T00:00:00.000","1899-12-31T03:00:00.000","1899-12-31T04:00:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Middlesex","Hsien-min Chen","Principal Librarian","(732) 745-5108","htang@lmxac.org","PARTNER",,,
"2018-08-07T00:00:00.000","1899-12-31T03:00:00.000","1899-12-31T04:00:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Middlesex","Hsien-min Chen","Librarian","(732) 745-5108","htang@lmxac.org","PARTNER",,,
"2018-08-07T00:00:00.000","1899-12-31T03:00:00.000","1899-12-31T04:00:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Middlesex","Hsien-min Chen","Librarian","(732) 745-5108","htang@lmxac.org","PARTNER",,,
"2018-08-07T00:00:00.000","1899-12-31T08:30:00.000","1899-12-31T16:30:00.000","Training information session","Pharmacy Technician Training","Phillipsburg OSCC","Warren","Anand Sumaithangi","Manager","(908) 329-9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-08-07T00:00:00.000","1899-12-31T03:00:00.000","1899-12-31T04:00:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Middlesex","Hsien-min Chen","Librarian","(732) 745-5108","htang@lmxac.org","PARTNER",,,
"2018-08-07T00:00:00.000","9.30am","10.30am","Reemployment Orientation","Reemployment","Phillipsburg OSCC","Warren","Christine Widgren","Interviewer","908 329 9190","christine.wdgren@dol.nj.gov","OSCC",,,
"2018-08-06T00:00:00.000","12pm","3pm","ESS - Sparta School District Hiring Event","<p>Sparta School District Hiring Event<br />Monday, 7/9/2018 (12-3pm)<br />Monday, 8/6/2018 (12-3pm)<br />SPARTA BOARD OF EDUCATION<br />18 Mohawk Avenue<br />Sparta, NJ 07871</p>
<p> </p>
<p>Hiring for the 2018-2019 School year in Sparta.<br />-Teachers<br />-Substitute Teachers<br />-Substitute Teacher's Aides<br />-Administrative</p>
<p> </p>
<p>What to bring: A copy of your resume.</p>",,"Sussex","Eric Cruz",,"(908) 910-0584","ecruz@ess.com","JOBFAIR","https://www.google.com/maps/place/18+Mohawk+Ave,+Sparta+Township,+NJ+07871/@41.0347099,-74.6419407,17z/data=!3m1!4b1!4m5!3m4!1s0x89c37287f6bc22f3:0x8478ce66c9c8e298!8m2!3d41.0347099!4d-74.639752",,
"2018-08-03T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-08-02T00:00:00.000","10.00am","11.00am","GA/SNAP Orientation",,"Phillipsburg OSCC","Warren","Brad Schmitt","CWER Coordinator","908 329 9156","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-07-30T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-07-27T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-07-25T00:00:00.000","0","0","Bergen Displaced Homemaker Pilot",,"Bergen One Stop","Bergen","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-24T00:00:00.000","0","0","Hudson (Union City) Skype Technical Assistance",,"Union City One Stop","Hudson","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-24T00:00:00.000","10.00am","12.00n","Hiring event","Fanatics Apparel manufacturing","Phillipsburg OSCC","Warren","Anand Sumaithangi","Manager","(908) 329-9190","JSAPhillipsburg@dol.nj.gov","OSCC",,,
"2018-07-23T00:00:00.000","1899-12-31T03:00:00.000","1899-12-31T04:00:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop a job search plans are also discussed.",,"Gloucester","Rich Wiest","Librarian","(856) 881-0001","rwiest@gcls.org","PARTNER",,,
"2018-07-21T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","LinkedIn 101","Learn the basics of using LinkedIn. Find out how to register and build a profile on the site. Job search and building your network through groups will be reviewed. How to modify privacy and account settings will also be discussed.",,"Sussex","Julie Knapp",,"973-943-3660 ext. 3409","jknapp@sussexcountlylibrary.org","JJC","https://sussexcountylibrary.org/event/linkedin-101-dorothy-henry-2018-07-21/2018-07-21/",,
"2018-07-20T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-07-20T00:00:00.000","1899-12-31T02:00:00.000","1899-12-31T03:30:00.000","Volunteering: A Door to Employment","Learn why volunteering can be a portal to employment while expanding your network. Internships will be discussed as another option to gain valuable experience.",,"Essex","Leslie Kahn","Supervising Librarian","(973) 733-7779","lkahn@npl.org","PARTNER","https://npl.org/about-the-library/directions-to-main-library/",,
"2018-07-18T00:00:00.000","0","0","Newark Skype Technical Assistance",,"Newark One Stop","Essex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-18T00:00:00.000","11am","2pm","Devereux Advanced Behavioral Health  Job Fair","<p>Devereux Advanced Behavioral Health, the largest behavioral healthcare organization in the nation, is hosting an interview day for open direct support professional roles in group homes for the developmentally disabled. A qualified candidate will be 18 years or older, possess a Current, Non-Provisional Driver's License, valid in the State of New Jersey, and have a minimum of a HS diploma/GED.  Experience working with the developmentally disabled population, as a CNA/ Home Health Aide, or personal or volunteer experience with this population is preferred, but not required. Qualified candidates will receive on the spot interviews with hiring managers.</p>
<p>Please bring your resume and Current,  Non-Provisional Driver's License, valid in the State of New Jersey.</p>
<p>Can't Attend???  Please apply online at jobs.devereux.org.</p>",,"Sussex","Sara Ralph",,"(732) 786-5573","sralph@devereux.org","JOBFAIR",,,
"2018-07-16T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:00:00.000","One Stop Operations Meeting","To have a better understanding of issues, better communication between all parties, topics of discussion are NJBUILD, Updates, UI Updates, Labor Market Information Tool, Consumer Report Card.","Dept. of Labor & Workforce Development","Mercer","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-13T00:00:00.000","0","0","Union (Plainfield) Skype Technical Assistance",,"Union One Stop","Union","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-12T00:00:00.000","0","0","Union Adult Technical Assistance",,"Union One Stop","Union","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-11T00:00:00.000","0","0","Warren Skype Technical Assistance",,"Warren One Stop","Warren","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-11T00:00:00.000","0","0","Ocean Skype Technical Assistance",,"Ocean One Stop","Ocean","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-09T00:00:00.000","0","0","Union (Elizabeth) Skype Technical Assistance",,"Union One Stop","Union","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-07-09T00:00:00.000","12pm","3pm","ESS - Sparta School District Hiring Event","<p>Sparta School District Hiring Event<br />Monday, 7/9/2018 (12-3pm)<br />Monday, 8/6/2018 (12-3pm)<br />SPARTA BOARD OF EDUCATION<br />18 Mohawk Avenue<br />Sparta, NJ 07871</p>
<p> </p>
<p>Hiring for the 2018-2019 School year in Sparta.<br />-Teachers<br />-Substitute Teachers<br />-Substitute Teacher's Aides<br />-Administrative</p>
<p> </p>
<p>What to bring: A copy of your resume.</p>",,"Sussex","Eric Cruz",,"(908) 910-0584","ecruz@ess.com","JOBFAIR","https://www.google.com/maps/place/18+Mohawk+Ave,+Sparta+Township,+NJ+07871/@41.0347099,-74.6419407,17z/data=!3m1!4b1!4m5!3m4!1s0x89c37287f6bc22f3:0x8478ce66c9c8e298!8m2!3d41.0347099!4d-74.639752",,
"2018-07-09T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-07-06T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-07-04T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Independence Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-07-02T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-29T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-29T00:00:00.000","0","0","Burlington Skype Technical Assistance",,"Burlington One Stop","Burlington","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-29T00:00:00.000","0","0","Sussex Skpye Technical Assistance",,,"Sussex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-29T00:00:00.000","0","0","Sussex Skpye Technical Assistance",,"Newton One Stop (Sussex County Mall)","Sussex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-28T00:00:00.000","0","0","Middlesex - New Brunswick Skype Technical Assistance",,"Middlesex One Stop","Middlesex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-28T00:00:00.000","0","0","Mercer Skype Technical Assistance",,"Mercer One Stop","Mercer","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-27T00:00:00.000",,,"Newark Desk Audit","Make sure the correct documents are in the files and confirm that data entry into AOSOS has been done correctly and there is an Employment Plan for client.","WIOA","WIOA","Debbie Cusanno","Secretarial Assistant","609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-26T00:00:00.000","0","0","Essex Skype Technical Assistance",,"Essex One Stop","Essex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-25T00:00:00.000","1899-12-31T14:00:00.000","1899-12-31T15:00:00.000","Training Orientation","Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.","Sussex-Newton OSCC","Sussex","Paula Genschow","Employment Counselor","973-383-2775","Paula.Genschow@dol.nj.gov","OSCC",,,
"2018-06-25T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-22T00:00:00.000","0","0","Cumberland Skype Technical Assistance",,"Cumberland One Stop","Cumberland","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-22T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-22T00:00:00.000","0","0","Essex Skype Technical Assistance",,"Essex One Stop","Essex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-21T00:00:00.000","0","0","Salem Skype Technical Assistance",,"Salem One Stop","Salem","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-20T00:00:00.000","0","0","Gloucester Skype Technical Assistance",,"Gloucester One Stop","Gloucester","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-18T00:00:00.000","0","0","Camden Skype Technical Assistance",,"Camden One Stop","Camden","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-18T00:00:00.000","0","0","Middlesex - Perth Amboy Skype Technical Assistance",,"Middlesex One Stop","Middlesex","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-18T00:00:00.000","0","0","Somerville Skype Technical Assistance",,"Somerset One Stop","Somerset","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-15T00:00:00.000","0","0","Cape May Skype Technical Assistance",,"Cape May One Stop","Cape May","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-15T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Path to Employment-Starting Your Job Search","An in-depth Orientation that includes a discussion of the emotional impact of job loss, and setting effective career goals. Traditional work search methods and how to develop job search plans are also discussed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-11T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-08T00:00:00.000","0","0","Pleasantville Skype Technical Assistance",,"Atlantic One Stop","Atlantic","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-06-07T00:00:00.000","1899-12-31T04:00:00.000","1899-12-31T07:00:00.000","Father Appreciation Event: Celebrating the Real MVDs (Most Valuable Dads)","The focus of this event is to celebrate fatherhood, unite and inspire young fathers, promote success and cultivate healthy lifestyles. 

The conference is funded by the New Jersey Department of Children and Families and hosted by Prevent Child Abuse New Jersey. 

Keynote speaker will be Dr. Steven Perry. There will be job recruiters, a Dress to Impress pop-up shop, resources, flag football games, food, raffle prizes, vendors and more! 
***Organizations can apply for a Transportation Grant to support the costs of transporting 5 or more dads!***",,"Burlington","Gabrielle Echevarrieta","Adolescent Programs Assistant","(732) 246-8060 x 139","gechevarrieta@preventchildabusenj.org","PARTNER",,,
"2018-06-04T00:00:00.000","11:00am","4:00pm","New Jersey Mentor Hiring Event","Join us in this very important work we do supporting youth. You¿ll have the opportunity to make a positive difference in the lives of others. We invite you to explore career opportunities at New Jersey MENTOR on Monday, June 4th. During our Hiring Event, you will be able to speak directly with hiring managers and MENTOR staff members.

We have the following opportunities:

¿ Youth Support Specialists (Direct Care)
¿ Registered Nurse
¿ Group Home Managers
¿ Assistant Group Home Managers)
¿ Therapists
¿ Foster Parent Recruiter

Please bring a resume and be prepared to complete an employment application. Come join us at the following location:

Dover Community Center
37 N Essex Road
Dover, NJ 07801
Monday, June 4th ¿ 11:00am to 4:00pm

We have a history of growth from within ¿ our staff have the opportunity to build challenging and rewarding careers across multiple functions, service lines and locations. 

Full time, part time and on-call positions are available. Evenings and Weekend shifts allow schedules to fit around school, other employment, or family commitments. 

Work locations we're hiring for in NJ: Somerset, Hackettstown, Great Meadows Stanhope, Bayville, Millstone, Ewing, Howell, Freehold, Manalapan.

For more information, please contact Eva Black, Talent Recruiter at Eva.Black@thementornetwork.com or visit www.nj-mentor.com",,"Sussex","Eva Black",,"(856) 533-4090","eva.black@thementornetwork.com","JOBFAIR",,,
"2018-06-04T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-06-03T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T07:00:00.000","Training Orientation","Jobseekers can get information on various training opportunities including federal grants, tuition waivers and basic computer skills. Call to register.","Sussex-Newton OSCC","Sussex","Paula Genschow","Employment Counselor","973-383-2775","Paula.Genschow@dol.nj.gov","OSCC",,,
"2018-05-28T00:00:00.000","1899-12-31T07:00:00.000","1899-12-31T19:00:00.000","Holiday","Memorial Day - LWD closed","ALL","ALL",,,,,"ALL",,,
"2018-05-25T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-05-21T00:00:00.000",,,"Middlesex Youth Design and Performance Measures Technical Assistance","Youth Design and Performance Measures","WIOA","WIOA","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-05-18T00:00:00.000","10am","6pm","Weis Markets Job Fair","<p>Grand opening of Weis Markets supermarket</p>
<p>Prior to attending job fair, Candidate can fill out application at: <a href=""http://jobs.weismarkets.com/"">http://jobs.weismarkets.com/</a></p>
<p> </p>",,"Sussex","Philip Gely",,"(570) 415-2787","m136@weismarkets.com","JOBFAIR",,,
"2018-05-15T00:00:00.000","0","0","Bergen Adult/DW Youth Eligibility Technical Assistance","Adult/DW Youth Eligibility","Bergen One stop","Bergen","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-05-14T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-05-12T00:00:00.000","1899-12-31T10:00:00.000","1899-12-31T12:00:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC",,,
"2018-05-11T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-05-10T00:00:00.000","1pm","4pm","Tomahawk Lake Waterpark Summer Job Fair","<p>Jobs for Lifeguards, Guest Services, Office, Parking & Food Service Attendants, Ride & Boat Dispatchers, Park Services and more</p>
<p>Required:</p>
<ul>
<li>Bring 2 forms of ID-Social Security Card & Photo ID(passport,Drivers License or school ID & Birth Certificate</li>
<li>If under 18, Bring Working Papers.</li>
<li>Drug Free Workplace</li>
<li>Reliable Transportation</li>
</ul>",,"Sussex","Lynne Gallo",,"(914) 850-0296","tklake@ptd.net","JOBFAIR",,,
"2018-05-07T00:00:00.000","1899-12-31T14:30:00.000","1899-12-31T16:30:00.000","Office of Juvenile Parole Youth Program Design Technical Assistance","Will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Passaic","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-05-07T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:30:00.000","Passaic County Youth Program Design Technical Assistance","Will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Passaic","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-05-04T00:00:00.000","1899-12-31T09:00:00.000","1899-12-31T10:30:00.000","Acing the Job Interview I","An overview of the interview process, including how to prepare for the interview; and what to expect during each phase of the interview process. How to follow up after the conclusion of the interview is also reviewed.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-05-02T00:00:00.000","1899-12-31T13:30:00.000","1899-12-31T15:30:00.000","Monmouth County Youth Program Design Technical Assistance","Will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Monmouth","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-05-02T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:30:00.000","Ocean County Youth Program Design Technical Assistance","Will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Ocean","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-04-30T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:00:00.000","Morris County Youth Program Design Technical Assistance","Will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Atlantic",,,,,"WIOA",,,
"2018-04-30T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T11:00:00.000","Top Notch Resume - I","The use of branding, marketing yourself, and the importance of having a competent resume is discussed. Participants will see the advantages and disadvantages of different resume formats, and review the basic elements of an effective resume and cover letter.",,"Sussex",,,,,"JJC","http://careerconnections.nj.gov/careerconnections/plan/support/njccsites/sussex_oscc.shtml?menu=sussex_oscc.shtml",,
"2018-04-30T00:00:00.000","1899-12-31T12:00:00.000","1899-12-31T14:00:00.000","Master the Art of Networking","An overview of current strategies for effective networking. Topics include use of professional associations, developing an elevator speech, and how to develop your network using social media.",,"Sussex",,,,,"JJC",,,
"2018-04-30T00:00:00.000","1899-12-31T09:30:00.000","1899-12-31T12:00:00.000","Morris County Youth Program Design Technical Assistance","Will cover Eligibility Determination, Documentation and Intake Assessment along with the development of the service strategy for youth.",,"Morris","Debbie Cusanno",,"609-292-7819","Debra.Cusanno@dol.nj.gov","WIOA",,,
"2018-04-28T00:00:00.000","9am","2pm","Crystal Springs Resort - Job Fair","<p>Our resort wide job fair will feature representatives from all of our business units. Including: Lodging, Food & Beverage, Golf Operations, etc. The purpose of this job fair is to not only find eager applicants looking for a summer job but also individuals looking for a career in the hospitality world.</p>
<p>What to bring: Two forms of ID & a resume</p>",,"Sussex","Jeremy Kopecky",,"(973) 534-8081","jkopecky@crystalgolfresort.com","JOBFAIR",,,
