"program_id","program_name","description","org_name","category_name","capacity","min_age","max_age","address","city","state","zip_code","program_type","program_url","online_address","registration_url","registration_open","registration_deadline","start_date_and_time","end_date_and_time","start_time","end_time","contact_name","contact_email","contact_phone","program_price","geographic_cluster_name","scholarship_available","participants_paid","transport_provided","has_free_food","meeting_type","image","hidden_programs","featured","tag","latitude","longitude","location"
"135095","Tech Thursdays at Woodson Library","Come learn how to use the Button Maker, Sewing Kit, Camera Kit and Vinyl Cutter. Develop your skills in our YOUmedia space!How to AttendThis event takes place in person. Masks are strongly encouraged in all CPL locations. Questions about visiting the library? Check out our Using the Library FAQs.AccessibilityNeed sign language interpretation or other accessibility assistance for this event? Please call (312) 747-8184 or email access@chipublib.org to request accommodations. Requests must be made at least 14 business days before the event.","Chicago Public Library","Computers.","18","13","18","9525 S. Halsted Street","Chicago","IL","60628","workshop","https://chipublib.bibliocommons.com/events/62ed3660f5b8364e1c4bc096",,"https://chipublib.bibliocommons.com/events/62ed3660f5b8364e1c4bc096",,,"2022-09-22T00:00:00.000","2022-09-22T00:00:00.000",,,"Ms. Leslie Brown","lbrown@chipublib.org","(312) 747-6929","Free","WASHINGTON HEIGHTS","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7209","-87.6428","POINT (-87.6428 41.7209)"
"121273","Make a Lantern with the Maker-in-Residence","You will learn how to wire a lantern and create a design that reflects your Chicago with artist and 2022 Maker-in-Residence Carolyn Kassnoff. Feel free to bring reference photos for your design, then create a silhouette with paper or create a sketch on vellum. You will be able to take your lamp home.The following materials are provided:Vellum Paper Black Construction Paper Permanent Markers 4 watt lightbulbsBulb socketElectrical Tape Electrical Wire + Outlet Plug Glue The Maker-in-Residence program is generously funded by the Chicago Public Library Foundation. How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask. Questions about visiting the library? Check out our Using the Library FAQ.Photo provided by Carolyn Kassnoff","Chicago Public Library","Music & Art.","18","18","99","9525 S. Halsted Street","Chicago","IL","60628","workshop","https://chipublib.bibliocommons.com/events/627e8c5358568df7272f55a4",,"https://chipublib.bibliocommons.com/events/627e8c5358568df7272f55a4",,,"2022-06-08T00:00:00.000","2022-06-08T00:00:00.000",,,"Sashamakerspace@chipublib.org","makerspace@chipublib.org",,"Free","AUSTIN","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7209","-87.6428","POINT (-87.6428 41.7209)"
"105903","Halloween Cool Crafts","Join Ms. Bing&nbsp;at Woodson Regional Library for an in-person program&nbsp;to learn how to create Halloween&nbsp;cool&nbsp;crafts.How to AttendThe safety and health of our patrons and staff are our priority. WeÕre requiring all visitors over age 2 to wear masks that cover the nose and mouth. If you do not have a mask, we will provide disposable masks.&nbsp;When visiting the library, maintain at least six feet of distance from staff and other patrons. Stay home if you or someone in your group are experiencing symptoms of any illness per the order of the Chicago Department of Public Health. Questions about visiting the library?Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Music & Art.","99","0","99","9525 S. Halsted Street","Chicago","IL","60628","workshop","https://chipublib.bibliocommons.com/events/6144acdc29050241008af436",,"https://chipublib.bibliocommons.com/events/6144acdc29050241008af436",,,"2021-10-28T00:00:00.000","2021-10-28T00:00:00.000","16:00","16:00","Ms. Bing",,"(312) 747-6915","Free","WASHINGTON HEIGHTS","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7209","-87.6428","POINT (-87.6428 41.7209)"
"119162","Teen Club at Bradley","Come hang out in a relaxed atmosphere, where participants can make new friends, play games or just chill.","Chicago Park District","Sports + Wellness.","10","13","16","9729 S.Yates Ave.","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410541",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410541",,,"2022-04-04T00:00:00.000","2022-06-10T00:00:00.000","15:00","18:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6022","Free","SOUTH DEERING","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7181","-87.5643","POINT (-87.5643 41.7181)"
"119989","Spring Break Camp at Euclid","This camp allows children the opportunity to spend the day with kids their age, in a fun and supervised environment. Children participate in recreational activities, arts and crafts, sports and other fun activities.","Chicago Park District","Sports + Wellness.","15","8","14","9800 S. Parnell Ave.","Chicago","IL","60628","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/398382",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/398382",,,"2022-04-11T00:00:00.000","2022-04-15T00:00:00.000","10:00","16:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6124","$50 or Less","WASHINGTON HEIGHTS","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7157","-87.6376","POINT (-87.6376 41.7157)"
"98429","Soccer Skills at Calumet","This  activity provides Soccer instruction on the basic fundamentals, techniques  and rules.","Chicago Park District","Sports + Wellness.","15","5","8","9801 S. Ave G","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/345580",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/345580",,,"2021-06-23T00:00:00.000","2021-08-27T00:00:00.000","16:00","17:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6039","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7178","-87.5306","POINT (-87.5306 41.7178)"
"132241","Stone Soup Shakespeare at Calumet","TBA","Chicago Park District","Music & Art.","100","0","99","9801 S. Ave G","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417352",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/417352",,"2022-09-15T00:00:00.000","2022-09-15T00:00:00.000","2022-09-15T00:00:00.000","18:30","19:30","Culture and Arts","play@chicagoparkdistrict.com","(312) 747-6039","Free","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.7178","-87.5306","POINT (-87.5306 41.7178)"
"91749","USAG Pre Team Gymnastics at Calumet Gymnastics","Through this activity, athletes will gain an understanding of body positions and kinesthetic awareness, while increasing their strength and flexibility. There is no competition at this level, but the activity is designed to prepare gymnasts for participation in USA Gymnastics competitive compulsory and optional activities.","Chicago Park District","Sports + Wellness.","7","5","11","9801 S. Avenue G","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/328084",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/328084",,,"2021-04-06T00:00:00.000","2021-06-10T00:00:00.000","17:00","19:00","Gymnastics","play@chicagoparkdistrict.com","(312) 747-7108","More Than $50","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7176","-87.5302","POINT (-87.5302 41.7176)"
"131850","USAG Pre Team Gymnastics at Calumet Gymnastics","Through this activity, athletes will gain an understanding of body positions and kinesthetic awareness, while increasing their strength and flexibility. There is no competition at this level, but the activity is designed to prepare gymnasts for participation in USA Gymnastics competitive compulsory and optional activities.","Chicago Park District","Sports + Wellness.","8","5","12","9801 S. Avenue G","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/424410",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/424410",,"2022-12-09T00:00:00.000","2022-09-14T00:00:00.000","2022-12-09T00:00:00.000","17:45","19:45","Gymnastics","play@chicagoparkdistrict.com","(312) 747-7108","More Than $50","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7178","-87.5306","POINT (-87.5306 41.7178)"
"122210","Basketball - Open at Calumet","Gym facility is available for open play of basketball games. No officials or pre-set teams. Patrons are welcome to participate at an open level of play.","Chicago Park District","Sports + Wellness.","15","18","99","9801 S. Avenue G","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/411899",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/411899",,,"2022-06-22T00:00:00.000","2022-08-17T00:00:00.000","18:30","20:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6039","$50 or Less","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7178","-87.5306","POINT (-87.5306 41.7178)"
"93069","Dual Enrollment","Allows high school juniors and seniors to take classes with current CSU students, taught by CSU faculty, for college credit.  Due to the ongoing public health circumstances, most courses in Spring 2021 will be offered remotely.","Chicago State University (CSU)","Academic Support","0","16","18","9901 S. King Drive","Chicago","IL","60628","workshop","https://www.csu.edu/admissions/dual_enrollment.htm",,,,,"2021-03-01T00:00:00.000","2021-12-01T00:00:00.000",,,"Dr. Aleshia Terry","aterry@csu.edu",,"More Than $50","ROSELAND","false","Not Paid","false","false","online",,"false","false","Program","41.7091","-87.6138","POINT (-87.6138 41.7091)"
"107315","Jingle Jam Week #Make22Yours","<p>Jingle Jam week exposes teen to the program offerings at South Side Help Center with a Holiday Flair!</p>","South Side Help Center","Academic Support",,"10","17","10420 South Halsted Street","Chicago","IL","60628","workshop",,,,,,"2021-12-20T00:00:00.000","2021-12-23T00:00:00.000","11:00","16:00",,,,"Free","WASHINGTON HEIGHTS","false","Not Paid","false","false","face_to_face","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-107315-24710.png","false","false","Event","41.7047","-87.6429","POINT (-87.6429 41.7047)"
"110738","Open Swim at Fernwood","Social fun swim. Some may chose to work on their strokes, while others just float around.","Chicago Park District","Sports + Wellness.","0","0","99","10436 S. Wallace St.","Chicago","IL","60628","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/391659",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/391659",,,"2022-01-10T00:00:00.000","2022-03-18T00:00:00.000","12:00","15:00","Aquatics","play@chicagoparkdistrict.com","(312) 747-6132","Free","ROSELAND","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.7042","-87.6383","POINT (-87.6383 41.7042)"
"127071","Luau in Roseland #SummerKickback","<p>Join Girls Inc. for their Summer Kickback Luau in Roseland! This event is designed for teens and families, by teens. There will be free food, activities, and entertainment!</p>","Girls Inc. of Chicago","Music & Art.","0","14","24","10909 S. Cottage Grove Ave","Chicago","IL","60628","workshop",,,,,,"2022-07-15T00:00:00.000","2022-07-15T00:00:00.000","17:00","21:00",,,,"Free","PULLMAN","false","Not Paid","false","false","face_to_face","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-127071-50775.png","false","false","Event","41.6963","-87.6082","POINT (-87.6082 41.6963)"
"113215","Winter Wonder Roseland #WinterKickback","<p>Join Girls, Inc. for Winter Wonder Roseland!</p><p>Day 1 of our 2-day event is all about hanging out after the holidays. We'll have movies, games, crafts, family photos, raffles/giveaways, and food - including a hot chocolate bar!</p><p>Day 2 of our 2-day event is celebration of our last Roseland Kickback of 2021. We'll have a DJ, indoor mini golf, a 360 photobooth, raffles/giveaways, and food - including a hot chocolate bar!<br></p>","Girls Inc. of Chicago","Music & Art.",,"5","24","10909 South Cottage Grove Avenue","Chicago","IL","60628","workshop","https://drive.google.com/file/d/1sb5QHorH5RIopK1NGHEe8SmlAIoN3ITK/view?usp=sharing",,,,,"2021-12-27T00:00:00.000","2021-12-28T00:00:00.000","12:00","16:00",,,,"Free","PULLMAN","false","Not Paid","false","false","face_to_face","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-113215-25095.png","false","false","Event","41.6963","-87.6082","POINT (-87.6082 41.6963)"
"120901","Game Night Extravaganza","Join us at the Mount Greenwood Library for a fun night of games and music. Multiple games will be available to play including UNO and Phase 5. There will be a competition board available for you to compete with other players and at the end of the month the player at the top will receive a prize!For teens 13-18.How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask. Questions about visiting the library? Check out our_Using the Library FAQ.","Chicago Public Library","Music & Art.","0","13","18","11010 S. Kedzie Avenue","Chicago","IL","60655","workshop","https://chipublib.bibliocommons.com/events/621bc16b184977420014e54b",,"https://chipublib.bibliocommons.com/events/621bc16b184977420014e54b",,,"2022-04-28T00:00:00.000","2022-04-28T00:00:00.000",,,"Asia Savage","asavage@chipublib.org","(312) 747-2805","Free","MOUNT GREENWOOD","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.693","-87.7012","POINT (-87.7012 41.693)"
"125430","Gates of Heaven Historic Churches Presentation","Enjoy a unique presentation on historic Chicago area churches presented by Mary Esterhammer-Fic, a life-long Chicago resident with broad knowledge of Chicago area churches of all denominations. Her presentations, including Mary's photographs and stories of these churches and the communities that built them, are always informative and entertaining!How to AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask. Questions about visiting the library? Check out our Using the Library FAQ.","Chicago Public Library","Social Studies","18","18","99","11010 S. Kedzie Avenue","Chicago","IL","60655","workshop","https://chipublib.bibliocommons.com/events/62979238514d1536008f66f9",,"https://chipublib.bibliocommons.com/events/62979238514d1536008f66f9",,,"2022-07-07T00:00:00.000","2022-07-07T00:00:00.000","18:00","19:30",,"mountgreenwood@chipublib.org","(312) 747-2805","Free","MOUNT GREENWOOD","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.693","-87.7012","POINT (-87.7012 41.693)"
"126026","Art Buffet","Feeling creative? Stop by and get making! All materials will be provided; all you need to bring is your imagination. Prepare to get messy!For kids 2 and up.How To AttendThis event takes place in person. We encourage those who are not vaccinated, may be immunocompromised or have family members who are immunocompromised to wear a mask, as well as residents under the age of 5 who are not yet eligible for a COVID-19 vaccine.  Questions about visiting the library? Check out our_Using the Library FAQ.","Chicago Public Library","Music & Art.","4219","1","12","11010 S. Kedzie Avenue","Chicago","IL","60655","workshop","https://chipublib.bibliocommons.com/events/627e7aa6eda30b2f00187ba2",,"https://chipublib.bibliocommons.com/events/627e7aa6eda30b2f00187ba2",,,"2022-07-15T00:00:00.000","2022-07-15T00:00:00.000","10:30","11:30","Mrs. Jenny","mountgreenwood@chipublib.org","(312) 747-2805","Free","MOUNT GREENWOOD","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.693","-87.7012","POINT (-87.7012 41.693)"
"90838","Roller Skating at Ada","Adults skate around the park for recreational fun","Chicago Park District","Sports + Wellness.","15","25","99","11250 S. Ada St.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/330636",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/330636",,,"2021-04-05T00:00:00.000","2021-06-09T00:00:00.000","16:30","18:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6002","$50 or Less","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6883","-87.656","POINT (-87.656 41.6883)"
"100379","Drop-In Camp at Ada","Children participate in fun recreational activities, arts and crafts and sports during this drop-in program.","Chicago Park District","Sports + Wellness.","25","6","14","11250 S. Ada St.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/382131",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/382131",,,"2021-11-11T00:00:00.000","2021-11-11T00:00:00.000","12:00","18:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6002","Free","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.6885","-87.6559","POINT (-87.6559 41.6885)"
"120167","A Community Garden Roseland #SpringForward","<p>Led by TREAD, this will provide youth participants the opportunity to address the obesity crisis in urban environments. Youth will engage in planting flowers and other work needed to keep the garden growing. </p>","The Rock Enterprises And Development Corp. (T.R.E.A.D.)","Helping Your Community.",,"12","24","11251 South Halsted Street","Chicago","IL","60628","workshop","https://docs.google.com/forms/d/1gFffoW_znbfw8W4N1mS7pP-Ckj3TNoPIiR0Kmyby6xY/viewform?ts=62475d5c&edit_requested=true",,"https://docs.google.com/forms/d/1gFffoW_znbfw8W4N1mS7pP-Ckj3TNoPIiR0Kmyby6xY/viewform?ts=62475d5c&edit_requested=true",,,"2022-04-13T00:00:00.000","2022-04-13T00:00:00.000","13:00","16:00",,,,"Free","MORGAN PARK","false","Not Paid","false","false","face_to_face","https://cityoflearning-uploads.s3.amazonaws.com/2/ScheduledProgram/2-ScheduledProgram-120167-30922.png","false","false","Event","41.6896","-87.6422","POINT (-87.6422 41.6896)"
"122348","Girls P.L.A.Y. - Summer Camp at Kennedy","In this high-energy, creative and fun camp, participants will participate in sports, games, and various activities.","Chicago Park District","Sports + Wellness.","20","6","13","11320 S. Western Ave.","Chicago","IL","60655","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/416634",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/416634",,,"2022-06-27T00:00:00.000","2022-06-30T00:00:00.000","09:00","12:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6198","$50 or Less","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Event","41.6871","-87.6818","POINT (-87.6818 41.6871)"
"95075","16"" Softball League at Kennedy","16"" softball league with playoffs and championship games.","Chicago Park District","Sports + Wellness.","75","18","99","11320 S. Western Ave.","Chicago","IL","60655","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/332267",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/332267",,,"2021-06-30T00:00:00.000","2021-08-04T00:00:00.000","18:30","20:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6198","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6871","-87.6818","POINT (-87.6818 41.6871)"
"95180","Sand Volleyball League at Kennedy","Volleyball league, on a sand court, with playoffs and championship games.","Chicago Park District","Sports + Wellness.","90","18","99","11320 S. Western Ave.","Chicago","IL","60655","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/332850",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/332850",,,"2021-06-30T00:00:00.000","2021-08-11T00:00:00.000","17:30","21:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(312) 747-6198","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6871","-87.6818","POINT (-87.6818 41.6871)"
"91325","Team Developmental Gymnastics at Morgan Park SC","Through this activity, athletes will gain an understanding of body positions and kinesthetic awareness, while increasing their strength and flexibility.  There is no competition at this level, but the activity is designed to prepare gymnasts for participation in USA Gymnastics competitive compulsory and optional activities.","Chicago Park District","Sports + Wellness.","3","3","9","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/329949",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/329949",,,"2021-03-31T00:00:00.000","2021-05-22T00:00:00.000","17:15","13:30","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","More Than $50","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.684","-87.6804","POINT (-87.6804 41.684)"
"98048","Trampoline - Novice at Morgan Park SC","Children will be given the opportunity to build on the skills mastered in the beginner trampoline class.","Chicago Park District","Sports + Wellness.","6","6","13","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/362348",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/362348",,,"2021-06-07T00:00:00.000","2021-06-28T00:00:00.000","17:00","18:00","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"98598","Kids Yoga at Morgan Park SC","We will explore movement through a variety of playful postures; play games that promote awareness and community building; and work into breathing exercises and meditative techniques to foster a sense of tranquility and self-regulation. Yoga is the perfect activity for guiding kids into healthy growth both mentally and physically, plus it's a lot of fun!","Chicago Park District","Sports + Wellness.","6","9","13","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/331519",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/331519",,,"2021-06-07T00:00:00.000","2021-06-21T00:00:00.000","17:45","18:30","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"98017","Lev. 1 - 2 Bar Clinic at Morgan Park SC","This one of a kind clinic will focus on the bars! Special  emphasis on strength and repetitions necessary to accomplish the skills to  progress to the next level.","Chicago Park District","Sports + Wellness.","8","6","13","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/362361",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/362361",,,"2021-06-03T00:00:00.000","2021-07-01T00:00:00.000","17:00","18:00","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"129445","Tumbling Lev. 3 at Morgan Park SC","The goal of this program is to challenge gymnasts and allow them to achieve maximum success while developing skills, building strength and increasing flexibility for Trampoline and Tumbling. The program is divided into levels that follow the guidelines of USA Gymnastics Trampoline and Tumbling program. Gymnasts progress through the program starting in classes Level 1 and progress through Level 6.","Chicago Park District","Sports + Wellness.","10","6","18","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/426411",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/426411",,"2022-10-29T00:00:00.000","2022-09-10T00:00:00.000","2022-10-29T00:00:00.000","13:15","14:15","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","More Than $50","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"115903","Ice Skating - Teen & Adult Specialty Classes at Morgan Pk SC","This activity will offer our Teen & Adult skaters 3 different specialty classes over the 3 weeks, to enrich their skating skills. The classes will include a Skate Fit class to work on strength and endurance; an Edge Class to improve all turns, edges or basic skills; finishing up with a Power Class to get your heartrate up with some cardio, focusing on achieving powerful skating more efficiently.","Chicago Park District","Sports + Wellness.","10","13","99","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410633",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/410633",,,"2022-05-09T00:00:00.000","2022-05-23T00:00:00.000","19:30","20:15","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","$50 or Less","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"104261","Cheer Tumbling Beg. - Adv. Beg. at Morgan Park SC","This class will teach the basic tumbling, jumps, and motions.","Chicago Park District","Sports + Wellness.","10","6","14","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/385857",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/385857",,,"2021-09-12T00:00:00.000","2021-10-24T00:00:00.000","09:45","10:45","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","More Than $50","MORGAN PARK","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"98291","Ice Hockey Clinic - Goaltending at Morgan Pk SC","The Goaltender Training class teaches students to be an effective goaltender and better their skills. Our classes are taught by goalies and will work on reading the play, reaction time, following the puck, proper technique, and mental preparation. Full goalie equipment is required to participate.","Chicago Park District","Sports + Wellness.","15","7","11","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/331362",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/331362",,,"2021-06-19T00:00:00.000","2021-08-28T00:00:00.000","09:00","10:00","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"98293","Ice Hockey Skills - Mite-Squirt Girls at Morgan Park SC","Skills development Program for Mite/Squirt girls.","Chicago Park District","Sports + Wellness.","20","7","11","11505 S. Western Ave.","Chicago","IL","60643","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/346317",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/346317",,,"2021-06-19T00:00:00.000","2021-08-28T00:00:00.000","10:30","11:30","Managed Facilities","play@chicagoparkdistrict.com","(773) 840-4622","Unknown",,"false","Not Paid","false","false","face_to_face",,"false","false","Program","41.6838","-87.6804","POINT (-87.6804 41.6838)"
"119768","Music and Movement at Rowan","Move creatively to different types of music. Discover the fun and joy of playing to music.","Chicago Park District","Music & Art.","10","2","6","11546 S. Avenue L","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/397523",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/397523",,,"2022-04-05T00:00:00.000","2022-06-07T00:00:00.000","12:30","13:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(773) 646-3180","Free","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.685","-87.5373","POINT (-87.5373 41.685)"
"123101","Play Camp at Rowan","Play Camp is day camp with age-appropriate recreation for preschool age children. Participants learn early sports skills and enjoy basic art activities in a shorter day packed with summer fun.","Chicago Park District","Sports + Wellness.","10","3","6","11546 S. Avenue L","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/412654",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/412654",,,"2022-07-05T00:00:00.000","2022-08-11T00:00:00.000","10:00","13:00","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(773) 646-3180","$50 or Less","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.685","-87.5373","POINT (-87.5373 41.685)"
"134377","Basketball Skills at Rowan","This activity provides instruction on the basic fundamentals, techniques and rules.","Chicago Park District","Sports + Wellness.","10","9","13","11546 S. Avenue L","Chicago","IL","60617","workshop","http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438044",,"http://apm.activecommunities.com/chicagoparkdistrict/Activity_Search/438044",,"2022-12-15T00:00:00.000","2022-11-03T00:00:00.000","2022-12-15T00:00:00.000","16:00","17:30","Community Recreation -SouthRegion","play@chicagoparkdistrict.com","(773) 646-3180","Free","EAST SIDE","false","Not Paid","false","false","face_to_face",,"false","false","Program","41.685","-87.5373","POINT (-87.5373 41.685)"
"93546","Test Prog 1","<p>Test</p>","Refugee Education & Adventure Challenge (REACH)","Building & Fixing Things","100","4","21","12345 South Lowe Avenue","Chicago","IL","60628","workshop",,,,,,"2021-04-01T00:00:00.000","2021-06-30T00:00:00.000","09:00","17:00",,,,"Free","WEST PULLMAN","false","Not Paid","false",,"face_to_face","https://cdn.filestackcontent.com/TUIkznCpRtCQwAI47I0J","true","false","Program","41.6692","-87.6377","POINT (-87.6377 41.6692)"
"93546","Test Prog 1","<p>Test</p>","Refugee Education & Adventure Challenge (REACH)","Work + Career","100","4","21","12345 South Lowe Avenue","Chicago","IL","60628","workshop",,,,,,"2021-04-01T00:00:00.000","2021-06-30T00:00:00.000","09:00","17:00",,,,"Free","WEST PULLMAN","false","Not Paid","false",,"face_to_face","https://cdn.filestackcontent.com/TUIkznCpRtCQwAI47I0J","true","false","Program","41.6692","-87.6377","POINT (-87.6377 41.6692)"
