Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location
2020-2021,213,41.9378,-87.6495,3046 N HALSTED ST,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-325-413,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_213,"(41.9378, -87.6495)"
2020-2021,214,41.9607,-87.7078,4343 N KEDZIE AVE,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-604-4419,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_214,"(41.9607, -87.7078)"
2020-2021,215,41.8814,-87.6854,2340 W MADISON ST,,Chicago,IL,60612,United States of America,Walgreens,http://www.Walgreens.com,312-226-7913,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_215,"(41.8814, -87.6854)"
2020-2021,216,41.909,-87.7651,1546 N CENTRAL AVE,,Chicago,IL,60651,United States of America,Walgreens,http://www.Walgreens.com,773-622-8185,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_216,"(41.909, -87.7651)"
2020-2021,217,41.9244,-87.7665,5600 W FULLERTON AVE,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-745-1640,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_217,"(41.9244, -87.7665)"
2020-2021,218,41.7208,-87.6635,1633 W 95TH ST,,Chicago,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-445-9277,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_218,"(41.7208, -87.6635)"
2020-2021,219,41.8819,-87.6339,201 W MADISON ST,,Chicago,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-214-4385,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_219,"(41.8819, -87.6339)"
2020-2021,220,41.8668,-87.6396,501 W ROOSEVELT RD,,Chicago,IL,60607,United States of America,Walgreens,http://www.Walgreens.com,312-492-8559,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_220,"(41.8668, -87.6396)"
2020-2021,221,41.9393,-87.6704,1649 W BELMONT AVE,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-281-8439,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_221,"(41.9393, -87.6704)"
2020-2021,222,41.9551,-87.654,4025 N SHERIDAN RD,,Chicago,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-528-8314,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_222,"(41.9551, -87.654)"
2020-2021,223,41.8099,-87.5933,1320 E 47TH ST,,Chicago,IL,60653,United States of America,Walgreens,http://www.Walgreens.com,773-373-6147,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_223,"(41.8099, -87.5933)"
2020-2021,224,41.9843,-87.6607,5625 N RIDGE AVE,,Chicago,IL,60660,United States of America,Walgreens,http://www.Walgreens.com,773-989-7546,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_224,"(41.9843, -87.6607)"
2020-2021,225,41.8532,-87.6352,316 W CERMAK RD,,Chicago,IL,60616,United States of America,Walgreens,http://www.Walgreens.com,312-791-392,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_225,"(41.8532, -87.6352)"
2020-2021,226,41.96,-87.7667,4343 N CENTRAL AVE,,Chicago,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-427-9456,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_226,"(41.96, -87.7667)"
2020-2021,227,41.9379,-87.7964,6809 W BELMONT AVE,,Chicago,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-237-6273,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_227,"(41.9379, -87.7964)"
2020-2021,228,41.9547,-87.7476,4040 N CICERO AVE,,Chicago,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-283-5321,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_228,"(41.9547, -87.7476)"
2020-2021,229,41.9847,-87.8227,5753 N CANFIELD AVE,,Chicago,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-2851,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_229,"(41.9847, -87.8227)"
2020-2021,230,41.9101,-87.7451,4748 W NORTH AVE,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-745-6642,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_230,"(41.9101, -87.7451)"
2020-2021,231,41.8803,-87.6467,111 S HALSTED ST,,Chicago,IL,60661,United States of America,Walgreens,http://www.Walgreens.com,312-463-9142,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_231,"(41.8803, -87.6467)"
2020-2021,232,41.9387,-87.746,4745 W BELMONT AVE,,Chicago,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-481-211,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_232,"(41.9387, -87.746)"
2020-2021,233,41.7513,-87.5755,2015 E 79TH ST,,Chicago,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-734-2492,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_233,"(41.7513, -87.5755)"
2020-2021,234,41.7786,-87.7027,6315 S KEDZIE AVE,,Chicago,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-776-4040,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_234,"(41.7786, -87.7027)"
2020-2021,235,41.9537,-87.7075,3153 W IRVING PARK RD,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-588-9196,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_235,"(41.9537, -87.7075)"
2020-2021,236,41.7642,-87.6827,7111 S WESTERN AVE,,Chicago,IL,60636,United States of America,Walgreens,http://www.Walgreens.com,773-863-8009,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_236,"(41.7642, -87.6827)"
2020-2021,237,41.9454,-87.7754,5935 W ADDISON ST,,Chicago,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-282-1594,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_237,"(41.9454, -87.7754)"
2020-2021,238,41.7068,-87.6207,10300 S MICHIGAN AVE,,Chicago,IL,60628,United States of America,Walgreens,http://www.Walgreens.com,773-468-602,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_238,"(41.7068, -87.6207)"
2020-2021,239,41.7371,-87.6053,8628 S COTTAGE GROVE AVE,,Chicago,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-651-8500,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_239,"(41.7371, -87.6053)"
2020-2021,240,41.7285,-87.5514,2924 E 92ND ST,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-721-6603,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_240,"(41.7285, -87.5514)"
2020-2021,241,41.7941,-87.7033,5435 S KEDZIE AVE,,Chicago,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-436-7396,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_241,"(41.7941, -87.7033)"
2020-2021,242,41.8079,-87.6847,4710 S WESTERN AVE,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-579-366,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_242,"(41.8079, -87.6847)"
2020-2021,243,41.8806,-87.6307,79 W MONROE ST,,Chicago,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,312-346-5727,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_243,"(41.8806, -87.6307)"
2020-2021,244,41.7646,-87.722,7045 S PULASKI RD,,Chicago,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-735-337,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2020-2021_244,"(41.7646, -87.722)"
2020-2021,245,41.7503,-87.6545,1213 W 79TH ST,,Chicago,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-651-2118,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_245,"(41.7503, -87.6545)"
2020-2021,246,41.8076,-87.7233,3943 W 47TH ST,,Chicago,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-927-523,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_246,"(41.8076, -87.7233)"
2020-2021,247,41.8251,-87.6852,3798 S WESTERN AVE,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-6383,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_247,"(41.8251, -87.6852)"
2020-2021,248,41.8135,-87.7047,4385 S ARCHER AVE,,Chicago,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-247-6804,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_248,"(41.8135, -87.7047)"
2020-2021,249,41.7223,-87.5751,2011 E 95TH ST,,Chicago,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-731-9663,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_249,"(41.7223, -87.5751)"
2020-2021,250,41.9398,-87.654,1001 W BELMONT AVE,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-477-1151,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_250,"(41.9398, -87.654)"
2020-2021,251,41.7781,-87.7722,6016 W 63RD ST,,Chicago,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-788-180,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_251,"(41.7781, -87.7722)"
2020-2021,252,41.7365,-87.6634,8636 S ASHLAND AVE,,Chicago,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-238-1268,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_252,"(41.7365, -87.6634)"
2020-2021,253,41.8086,-87.6652,1614 W 47TH ST,,Chicago,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-247-3051,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_253,"(41.8086, -87.6652)"
2020-2021,254,41.9679,-87.6499,4720 N MARINE DR,,Chicago,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-769-1315,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_254,"(41.9679, -87.6499)"
2020-2021,255,41.6778,-87.6803,11833 S WESTERN AVE,,Chicago,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-233-2245,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,,2020-2021_255,"(41.6778, -87.6803)"
2020-2021,256,41.9902,-87.7066,3019 W PETERSON AVE,,Chicago,IL,60659,United States of America,Walgreens,http://www.Walgreens.com,773-728-6254,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_256,"(41.9902, -87.7066)"
2020-2021,257,41.7216,-87.6149,347 E 95TH ST,,Chicago,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-568-6457,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_257,"(41.7216, -87.6149)"
2020-2021,258,41.8673,-87.6269,2 E ROOSEVELT RD,,Chicago,IL,60605,United States of America,Walgreens,http://www.Walgreens.com,312-212-1583,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_258,"(41.8673, -87.6269)"
2020-2021,259,41.7062,-87.6814,2345 W 103RD ST,,Chicago,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-429-767,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_259,"(41.7062, -87.6814)"
2020-2021,260,41.7801,-87.6418,650 W 63RD ST,,Chicago,IL,60621,United States of America,Walgreens,http://www.Walgreens.com,773-994-4467,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2020-2021_260,"(41.7801, -87.6418)"
2020-2021,261,41.9396,-87.7252,3222 N MILWAUKEE AVE,,Chicago,IL,60618,United States of America,Walgreens,http://www.Walgreens.com,773-481-5876,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2020-2021_261,"(41.9396, -87.7252)"
2020-2021,262,41.6917,-87.701,3220 W 111TH ST,,Chicago,IL,60655,United States of America,Walgreens,http://www.Walgreens.com,773-239-2808,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_262,"(41.6917, -87.701)"
2020-2021,263,41.9751,-87.8065,7155 W FOSTER AVE,,Chicago,IL,60656,United States of America,Walgreens,http://www.Walgreens.com,773-631-3927,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_263,"(41.9751, -87.8065)"
2020-2021,264,41.9,-87.6283,933 N STATE ST,,Chicago,IL,60610,United States of America,Walgreens,http://www.Walgreens.com,312-943-671,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,,2020-2021_264,"(41.9, -87.6283)"
2020-2021,265,41.9249,-87.7115,3320 W FULLERTON AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-252-8346,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_265,"(41.9249, -87.7115)"
2020-2021,266,41.7572,-87.5863,7544 S STONY ISLAND AVE,,Chicago,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-667-6959,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_266,"(41.7572, -87.5863)"
2020-2021,267,41.9178,-87.6884,2001 N MILWAUKEE AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-772-2370,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_267,"(41.9178, -87.6884)"
2020-2021,268,41.8856,-87.6308,191 N CLARK ST,,Chicago,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-634-152,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_268,"(41.8856, -87.6308)"
2020-2021,269,41.9534,-87.7281,4001 W IRVING PARK RD,,Chicago,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-685-3527,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_269,"(41.9534, -87.7281)"
2020-2021,270,41.6849,-87.6434,833 W 115TH ST,,Chicago,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-568-4034,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_270,"(41.6849, -87.6434)"
2020-2021,271,41.9338,-87.6536,2835 N SHEFFIELD AVE STE 505,,Chicago,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-348-3574,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_271,"(41.9338, -87.6536)"
2020-2021,272,41.8832,-87.6245,30 N MICHIGAN AVE,,Chicago,IL,60602,United States of America,Walgreens,http://www.Walgreens.com,312-332-3540,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_272,"(41.8832, -87.6245)"
2020-2021,273,41.924,-87.7472,4817 W FULLERTON AVE,,Chicago,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-889-7411,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_273,"(41.924, -87.7472)"
2020-2021,274,41.9685,-87.7288,4010 W LAWRENCE AVE,,Chicago,IL,60630,United States of America,Walgreens,http://www.Walgreens.com,773-286-309,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_274,"(41.9685, -87.7288)"
2020-2021,275,41.7658,-87.5761,7109 S JEFFERY BLVD,,Chicago,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,773-324-1880,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2020-2021_275,"(41.7658, -87.5761)"
2020-2021,276,41.9315,-87.727,3934 W DIVERSEY AVE,,Chicago,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-283-8150,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2020-2021_276,"(41.9315, -87.727)"
2020-2021,277,41.8781,-87.6371,250 S WACKER DR,,Chicago,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-876-1363,Pharmacy,09/01/2020,10/01/2021,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2020-2021_277,"(41.8781, -87.6371)"
