"season","facility_id","latitude","longitude","street1","street2","city","state","postal_code","country","facility_name","url","phone","contact","begin_date","end_date","begin_time","end_time","begin_datetime","end_datetime","recurrence_days","hours","eligibility","cost","notes","record_id","location"
"2019-2020","186","41.887","-87.6247","300 N MICHIGAN AVE",,"Chicago","IL","60601","United States of America","Walgreens","http://www.Walgreens.com","312-558-9079","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2019-2020_186","(41.887, -87.6247)"
"2019-2020","187","41.9041","-87.6302","1200 N DEARBORN ST",,"Chicago","IL","60610","United States of America","Walgreens","http://www.Walgreens.com","312-943-973","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_187","(41.9041, -87.6302)"
"2019-2020","188","41.8521","-87.6741","1931 W CERMAK RD",,"Chicago","IL","60608","United States of America","Walgreens","http://www.Walgreens.com","773-847-5781","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_188","(41.8521, -87.6741)"
"2019-2020","189","41.9169","-87.7323","4225 W ARMITAGE AVE",,"Chicago","IL","60639","United States of America","Walgreens","http://www.Walgreens.com","773-235-1123","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_189","(41.9169, -87.7323)"
"2019-2020","190","41.996","-87.788","6310 N NAGLE AVE",,"Chicago","IL","60646","United States of America","Walgreens","http://www.Walgreens.com","773-774-2225","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_190","(41.996, -87.788)"
"2019-2020","191","41.8305","-87.6736","1926 W 35TH ST",,"Chicago","IL","60609","United States of America","Walgreens","http://www.Walgreens.com","773-254-5523","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_191","(41.8305, -87.6736)"
"2019-2020","192","41.9752","-87.7677","5230 N MILWAUKEE AVE",,"Chicago","IL","60630","United States of America","Walgreens","http://www.Walgreens.com","773-736-8920","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_192","(41.9752, -87.7677)"
"2019-2020","193","42.0116","-87.8183","7652 W TOUHY AVE",,"Chicago","IL","60631","United States of America","Walgreens","http://www.Walgreens.com","773-631-5903","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_193","(42.0116, -87.8183)"
"2019-2020","194","41.8395","-87.6468","3000 S HALSTED ST",,"Chicago","IL","60608","United States of America","Walgreens","http://www.Walgreens.com","312-225-537","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_194","(41.8395, -87.6468)"
"2019-2020","195","41.7953","-87.629","5401 S WENTWORTH AVE",,"Chicago","IL","60609","United States of America","Walgreens","http://www.Walgreens.com","773-268-5664","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_195","(41.7953, -87.629)"
"2019-2020","196","41.8029","-87.6068","5036 S COTTAGE GROVE AVE",,"Chicago","IL","60615","United States of America","Walgreens","http://www.Walgreens.com","773-373-6266","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_196","(41.8029, -87.6068)"
"2019-2020","197","41.8911","-87.6177","342 E ILLINOIS ST",,"Chicago","IL","60611","United States of America","Walgreens","http://www.Walgreens.com","312-467-485","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_197","(41.8911, -87.6177)"
"2019-2020","198","41.7372","-87.5844","1616 E 87TH ST",,"Chicago","IL","60617","United States of America","Walgreens","http://www.Walgreens.com","773-978-7174","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_198","(41.7372, -87.5844)"
"2019-2020","199","41.8794","-87.634","200 W ADAMS ST",,"Chicago","IL","60606","United States of America","Walgreens","http://www.Walgreens.com","312-372-331","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2019-2020_199","(41.8794, -87.634)"
"2019-2020","200","41.9538","-87.6864","2301 W IRVING PARK RD",,"Chicago","IL","60618","United States of America","Walgreens","http://www.Walgreens.com","773-267-8410","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_200","(41.9538, -87.6864)"
"2019-2020","201","41.7925","-87.8011","7150 W ARCHER AVE",,"Chicago","IL","60638","United States of America","Walgreens","http://www.Walgreens.com","773-229-1447","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_201","(41.7925, -87.8011)"
"2019-2020","202","41.9655","-87.6671","1500 W WILSON AVE",,"Chicago","IL","60640","United States of America","Walgreens","http://www.Walgreens.com","773-907-8995","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_202","(41.9655, -87.6671)"
"2019-2020","203","41.9104","-87.6889","2440 W NORTH AVE",,"Chicago","IL","60647","United States of America","Walgreens","http://www.Walgreens.com","773-489-5607","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_203","(41.9104, -87.6889)"
"2019-2020","204","41.8806","-87.7555","5222 W MADISON ST",,"Chicago","IL","60644","United States of America","Walgreens","http://www.Walgreens.com","773-287-380","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_204","(41.8806, -87.7555)"
"2019-2020","205","41.7791","-87.616","6330 S KING DR",,"Chicago","IL","60637","United States of America","Walgreens","http://www.Walgreens.com","773-324-8500","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_205","(41.7791, -87.616)"
"2019-2020","206","41.8935","-87.6309","641 N CLARK ST",,"Chicago","IL","60654","United States of America","Walgreens","http://www.Walgreens.com","312-587-1416","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_206","(41.8935, -87.6309)"
"2019-2020","207","41.8086","-87.6462","4700 S HALSTED ST",,"Chicago","IL","60609","United States of America","Walgreens","http://www.Walgreens.com","773-927-8777","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_207","(41.8086, -87.6462)"
"2019-2020","208","41.7961","-87.7617","5874 S ARCHER AVE",,"Chicago","IL","60638","United States of America","Walgreens","http://www.Walgreens.com","773-284-7419","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_208","(41.7961, -87.7617)"
"2019-2020","209","41.866","-87.7115","3401 W ROOSEVELT RD",,"Chicago","IL","60624","United States of America","Walgreens","http://www.Walgreens.com","773-542-1232","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_209","(41.866, -87.7115)"
"2019-2020","210","41.7571","-87.6242","11 E 75TH ST",,"Chicago","IL","60619","United States of America","Walgreens","http://www.Walgreens.com","773-224-1211","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_210","(41.7571, -87.6242)"
"2019-2020","211","41.9402","-87.6446","3201 N BROADWAY ST",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-327-3591","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_211","(41.9402, -87.6446)"
"2019-2020","212","41.9316","-87.7557","5140 W DIVERSEY AVE",,"Chicago","IL","60639","United States of America","Walgreens","http://www.Walgreens.com","773-685-8759","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_212","(41.9316, -87.7557)"
"2019-2020","213","41.9378","-87.6495","3046 N HALSTED ST",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-325-413","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_213","(41.9378, -87.6495)"
"2019-2020","214","41.9607","-87.7078","4343 N KEDZIE AVE",,"Chicago","IL","60618","United States of America","Walgreens","http://www.Walgreens.com","773-604-4419","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_214","(41.9607, -87.7078)"
"2019-2020","215","41.8814","-87.6854","2340 W MADISON ST",,"Chicago","IL","60612","United States of America","Walgreens","http://www.Walgreens.com","312-226-7913","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_215","(41.8814, -87.6854)"
"2019-2020","216","41.909","-87.7651","1546 N CENTRAL AVE",,"Chicago","IL","60651","United States of America","Walgreens","http://www.Walgreens.com","773-622-8185","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_216","(41.909, -87.7651)"
"2019-2020","217","41.9244","-87.7665","5600 W FULLERTON AVE",,"Chicago","IL","60639","United States of America","Walgreens","http://www.Walgreens.com","773-745-1640","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_217","(41.9244, -87.7665)"
"2019-2020","218","41.7208","-87.6635","1633 W 95TH ST",,"Chicago","IL","60643","United States of America","Walgreens","http://www.Walgreens.com","773-445-9277","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_218","(41.7208, -87.6635)"
"2019-2020","219","41.8819","-87.6339","201 W MADISON ST",,"Chicago","IL","60606","United States of America","Walgreens","http://www.Walgreens.com","312-214-4385","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2019-2020_219","(41.8819, -87.6339)"
"2019-2020","220","41.8668","-87.6396","501 W ROOSEVELT RD",,"Chicago","IL","60607","United States of America","Walgreens","http://www.Walgreens.com","312-492-8559","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_220","(41.8668, -87.6396)"
"2019-2020","221","41.9393","-87.6704","1649 W BELMONT AVE",,"Chicago","IL","60657","United States of America","Walgreens","http://www.Walgreens.com","773-281-8439","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_221","(41.9393, -87.6704)"
"2019-2020","222","41.9551","-87.654","4025 N SHERIDAN RD",,"Chicago","IL","60613","United States of America","Walgreens","http://www.Walgreens.com","773-528-8314","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2019-2020_222","(41.9551, -87.654)"
"2019-2020","223","41.8099","-87.5933","1320 E 47TH ST",,"Chicago","IL","60653","United States of America","Walgreens","http://www.Walgreens.com","773-373-6147","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_223","(41.8099, -87.5933)"
"2019-2020","224","41.9843","-87.6607","5625 N RIDGE AVE",,"Chicago","IL","60660","United States of America","Walgreens","http://www.Walgreens.com","773-989-7546","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_224","(41.9843, -87.6607)"
"2019-2020","225","41.8532","-87.6352","316 W CERMAK RD",,"Chicago","IL","60616","United States of America","Walgreens","http://www.Walgreens.com","312-791-392","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_225","(41.8532, -87.6352)"
"2019-2020","226","41.96","-87.7667","4343 N CENTRAL AVE",,"Chicago","IL","60634","United States of America","Walgreens","http://www.Walgreens.com","773-427-9456","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_226","(41.96, -87.7667)"
"2019-2020","227","41.9379","-87.7964","6809 W BELMONT AVE",,"Chicago","IL","60634","United States of America","Walgreens","http://www.Walgreens.com","773-237-6273","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_227","(41.9379, -87.7964)"
"2019-2020","228","41.9547","-87.7476","4040 N CICERO AVE",,"Chicago","IL","60641","United States of America","Walgreens","http://www.Walgreens.com","773-283-5321","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_228","(41.9547, -87.7476)"
"2019-2020","229","41.9847","-87.8227","5753 N CANFIELD AVE",,"Chicago","IL","60631","United States of America","Walgreens","http://www.Walgreens.com","773-631-2851","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_229","(41.9847, -87.8227)"
"2019-2020","230","41.9101","-87.7451","4748 W NORTH AVE",,"Chicago","IL","60639","United States of America","Walgreens","http://www.Walgreens.com","773-745-6642","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_230","(41.9101, -87.7451)"
"2019-2020","231","41.8803","-87.6467","111 S HALSTED ST",,"Chicago","IL","60661","United States of America","Walgreens","http://www.Walgreens.com","312-463-9142","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_231","(41.8803, -87.6467)"
"2019-2020","232","41.9387","-87.746","4745 W BELMONT AVE",,"Chicago","IL","60641","United States of America","Walgreens","http://www.Walgreens.com","773-481-211","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,"Call for details.",,"2019-2020_232","(41.9387, -87.746)"
"2019-2020","233","41.7513","-87.5755","2015 E 79TH ST",,"Chicago","IL","60649","United States of America","Walgreens","http://www.Walgreens.com","773-734-2492","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_233","(41.7513, -87.5755)"
"2019-2020","234","41.7786","-87.7027","6315 S KEDZIE AVE",,"Chicago","IL","60629","United States of America","Walgreens","http://www.Walgreens.com","773-776-4040","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_234","(41.7786, -87.7027)"
"2019-2020","235","41.9537","-87.7075","3153 W IRVING PARK RD",,"Chicago","IL","60618","United States of America","Walgreens","http://www.Walgreens.com","773-588-9196","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_235","(41.9537, -87.7075)"
"2019-2020","236","41.7642","-87.6827","7111 S WESTERN AVE",,"Chicago","IL","60636","United States of America","Walgreens","http://www.Walgreens.com","773-863-8009","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_236","(41.7642, -87.6827)"
"2019-2020","237","41.9454","-87.7754","5935 W ADDISON ST",,"Chicago","IL","60634","United States of America","Walgreens","http://www.Walgreens.com","773-282-1594","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_237","(41.9454, -87.7754)"
"2019-2020","238","41.7068","-87.6207","10300 S MICHIGAN AVE",,"Chicago","IL","60628","United States of America","Walgreens","http://www.Walgreens.com","773-468-602","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_238","(41.7068, -87.6207)"
"2019-2020","239","41.7371","-87.6053","8628 S COTTAGE GROVE AVE",,"Chicago","IL","60619","United States of America","Walgreens","http://www.Walgreens.com","773-651-8500","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_239","(41.7371, -87.6053)"
"2019-2020","240","41.7285","-87.5514","2924 E 92ND ST",,"Chicago","IL","60617","United States of America","Walgreens","http://www.Walgreens.com","773-721-6603","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,"Call for details.",,"2019-2020_240","(41.7285, -87.5514)"
"2019-2020","241","41.7941","-87.7033","5435 S KEDZIE AVE",,"Chicago","IL","60632","United States of America","Walgreens","http://www.Walgreens.com","773-436-7396","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","24 Hours",,"Call for details.",,"2019-2020_241","(41.7941, -87.7033)"
"2019-2020","242","41.8079","-87.6847","4710 S WESTERN AVE",,"Chicago","IL","60609","United States of America","Walgreens","http://www.Walgreens.com","773-579-366","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_242","(41.8079, -87.6847)"
"2019-2020","243","41.8806","-87.6307","79 W MONROE ST",,"Chicago","IL","60603","United States of America","Walgreens","http://www.Walgreens.com","312-346-5727","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,"Call for details.",,"2019-2020_243","(41.8806, -87.6307)"
"2019-2020","244","41.7646","-87.722","7045 S PULASKI RD",,"Chicago","IL","60629","United States of America","Walgreens","http://www.Walgreens.com","773-735-337","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 10:00 AM-5:00 PM",,"Call for details.",,"2019-2020_244","(41.7646, -87.722)"
"2019-2020","245","41.7503","-87.6545","1213 W 79TH ST",,"Chicago","IL","60620","United States of America","Walgreens","http://www.Walgreens.com","773-651-2118","Pharmacy","2019-09-01T00:00:00.000","2021-09-01T00:00:00.000",,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,"Call for details.",,"2019-2020_245","(41.7503, -87.6545)"
