Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2016-2017,69,41.7788,-87.6997471,3045 W. 63rd St.,,Chicago,IL,60629,United States of America,16th Ward Office,,773-863-0220,Artena Samuels,12/12/2015,12/12/2015,10:00:00,14:00:00,12/12/2015 10:00:00 AM,12/12/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_69,"(41.7788, -87.6997471)",58,64,21867,319,31
2016-2017,151,41.7940678,-87.7033353,5435 S KEDZIE AVE,,CHICAGO,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,773-436-7396,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_151,"(41.7940678, -87.7033353)",56,61,22248,777,8
2016-2017,67,41.9667527,-87.7600422,4754 N. Milwaukee Ave.,,Chicago,IL,60630,United States of America,45th Ward Office,,773-286-4545,Owen Brugh,12/05/2015,12/05/2015,10:00:00,14:00:00,12/05/2015 10:00:00 AM,12/05/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_67,"(41.9667527, -87.7600422)",48,15,21869,260,50
2016-2017,33,41.8415,-87.6497,2901 S. Poplar Ave.,,Chicago,IL,60608,United States of America,11th Ward-McGuane Park,,773-254-6677,,10/22/2015,10/22/2015,9:00:00,14:00:00,10/22/2015 09:00:00 AM,10/22/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_33,"(41.8415, -87.6497)",43,58,14920,59,48
2016-2017,46,41.7793,-87.6448,6343 S. Halsted St.,,Chicago,IL,60621,United States of America,Kennedy King College - Family Flu Day,,,Billie Lee,10/31/2015,10/31/2015,9:00:00,14:00:00,10/31/2015 09:00:00 AM,10/31/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_46,"(41.7793, -87.6448)",11,66,21559,436,4
2016-2017,186,41.931526,-87.727027,3934 W DIVERSEY AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-283-8150,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_186,"(41.931526, -87.727027)",2,23,22615,107,17
2016-2017,253,41.96825,-87.76696,4801 NORTH CENTRAL AVENUE,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-282-2830,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_253,"(41.96825, -87.76696)",48,11,21869,129,50
2016-2017,198,41.8962035,-87.622273,225 E CHICAGO AVE,,CHICAGO,IL,60611,United States of America,Walgreens,http://www.Walgreens.com,312-573-2287,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_198,"(41.8962035, -87.622273)",6,37,21182,158,11
2016-2017,208,41.8443048,-87.7077192,3303 W 26TH ST,,CHICAGO,IL,60623,United States of America,Walgreens,http://www.Walgreens.com,773-521-1718,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_208,"(41.8443048, -87.7077192)",57,32,21569,146,1
2016-2017,92,41.925299,-87.666399,1520 W FULLERTON AVE,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-6968,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_92,"(41.925299, -87.666399)",16,68,21190,770,40
2016-2017,167,41.721583,-87.6149271,347 E 95TH ST,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-568-6457,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-7:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_167,"(41.721583, -87.6149271)",19,45,21546,567,43
2016-2017,111,41.792457,-87.8011242,7150 W ARCHER AVE,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-229-1447,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_111,"(41.792457, -87.8011242)",7,53,22268,588,6
2016-2017,233,41.99383,-87.6608,6150 NORTH BROADWAY,,CHICAGO,IL,60660,United States of America,CVS/pharmacy,http://www.cvs.com,773-274-9337,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_233,"(41.99383, -87.6608)",14,76,4451,536,16
2016-2017,215,41.765839,-87.566995,2351 E 71st,,CHICAGO,IL,60649,United States of America,Walgreens,http://www.Walgreens.com,312-358-4135,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:30 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_215,"(41.765839, -87.566995)",24,39,22538,453,33
2016-2017,3,41.7217,-87.6350962,400 W. 95th St.,,Chicago,IL,60628,United States of America,Trinity United Church of Christ,,,,09/27/2015,09/27/2015,1:30:00,15:30:00,09/27/2015 01:30:00 AM,09/27/2015 03:30:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_3,"(41.7217, -87.6350962)",59,72,21554,631,13
2016-2017,39,41.8671526,-87.6471948,813 W. Roosevelt Rd.,,Chicago,IL,60608,United States of America,St Francis of Assisi,,,,10/25/2015,10/25/2015,9:00:00,14:00:00,10/25/2015 09:00:00 AM,10/25/2015 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_39,"(41.8671526, -87.6471948)",44,29,14917,97,48
2016-2017,149,41.737099,-87.605299,8628 S COTTAGE GROVE AVE,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-651-8500,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_149,"(41.737099, -87.605299)",61,40,21546,140,32
2016-2017,166,41.990222,-87.706587,3019 W PETERSON AVE,,CHICAGO,IL,60659,United States of America,Walgreens,http://www.Walgreens.com,773-728-6254,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_166,"(41.990222, -87.706587)",50,20,4450,65,24
2016-2017,26,41.910772,-87.631239,59 W. North Blvd,,Chicago,IL,60610,United States of America,2nd Ward Latin School of Chicago (Loggia RM),,,,10/01/2016,10/01/2016,10:00:00,14:00:00,10/01/2016 10:00:00 AM,10/01/2016 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_26,"(41.910772, -87.631239)",54,37,14926,100,11
2016-2017,241,41.79587,-87.68446,5360 SOUTH WESTERN AVENUE,,CHICAGO,IL,60609,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3160,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_241,"(41.79587, -87.68446)",56,61,14924,778,3
2016-2017,76,41.7026062,-87.5361308,3611 E 106TH ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-978-1988,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",24 Hours,,Call for details.,,2016-2017_76,"(41.7026062, -87.5361308)",25,49,21202,602,47
2016-2017,42,41.77975,-87.7078,6235 S. Homan Ave.,,Chicago,IL,60629,United States of America,23rd Ward-West Communities YMCA,,773-582-4444,Lee,10/29/2015,10/29/2015,10:00:00,14:00:00,10/29/2015 10:00:00 AM,10/29/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_42,"(41.77975, -87.7078)",58,64,21867,344,6
2016-2017,268,41.87539,-87.6278,520 SOUTH  STATE STREET,,CHICAGO,IL,60605,United States of America,CVS/pharmacy,http://www.cvs.com,312-697-0021,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_268,"(41.87539, -87.6278)",35,38,14913,92,10
2016-2017,117,41.8085682,-87.6461542,4700 S HALSTED ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-927-8777,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_117,"(41.8085682, -87.6461542)",37,59,14924,708,4
2016-2017,211,41.8797193,-87.6246208,122 S MICHIGAN AVE,,CHICAGO,IL,60603,United States of America,Walgreens,http://www.Walgreens.com,312-973-3708,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_211,"(41.8797193, -87.6246208)",34,38,14311,367,36
2016-2017,54,41.841081,-87.686063,2800 S. Western Ave.,,Chicago,IL,60608,United States of America,Arturo Velasquez Institute-Family Flu Day,,,,11/07/2015,11/07/2015,9:00:00,14:00:00,11/07/2015 09:00:00 AM,11/07/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_54,"(41.841081, -87.686063)",43,33,14920,204,26
2016-2017,100,41.9959803,-87.7880338,6310 N NAGLE AVE,,CHICAGO,IL,60646,United States of America,Walgreens,http://www.Walgreens.com,773-774-2225,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_100,"(41.9959803, -87.7880338)",17,36,22532,657,29
2016-2017,250,42.00066,-87.66107,6510 NORTH SHERIDAN ROAD,,CHICAGO,IL,60626,United States of America,CVS/pharmacy,http://www.cvs.com,773-338-4384,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_250,"(42.00066, -87.66107)",9,10,21853,48,5
2016-2017,244,41.96094,-87.71236,3343 WEST MONTROSE AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-2929,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_244,"(41.96094, -87.71236)",39,16,21538,56,20
2016-2017,147,41.945399,-87.775399,5935 W ADDISON ST,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-282-1594,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_147,"(41.945399, -87.775399)",52,15,22254,342,44
2016-2017,205,41.9333442,-87.6450287,2817 N CLARK ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-327-6119,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_205,"(41.9333442, -87.6450287)",22,57,4449,684,25
2016-2017,36,41.9306222,-87.7235,2732 N. Avers Ave.,,Chicago,IL,60647,United States of America,31st Ward-Kosciuszko Park,,773-278-0031,Rodolfo De Jesus,10/24/2015,10/24/2015,10:00:00,14:00:00,10/24/2015 10:00:00 AM,10/24/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_36,"(41.9306222, -87.7235)",1,23,22535,107,17
2016-2017,235,41.969,-87.67948,4800 NORTH DAMEN AVENUE,,CHICAGO,IL,60625,United States of America,CVS/pharmacy,http://www.cvs.com,773-907-2010,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_235,"(41.969, -87.67948)",20,6,21849,106,18
2016-2017,155,41.7502807,-87.6544662,1213 W 79TH ST,,CHICAGO,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-651-2118,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2016-2017_155,"(41.7502807, -87.6544662)",59,70,21554,575,31
2016-2017,56,41.9582585,-87.787,4300 N. Narragansett Ave.,,Chicago,IL,60634,United States of America,Wright College-Family Flu Day,,773- 481-8612,Jackie Lonquist,11/07/2015,11/07/2015,9:00:00,14:00:00,11/07/2015 09:00:00 AM,11/07/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_56,"(41.9582585, -87.787)",52,17,22254,442,19
2016-2017,277,41.96526,-87.65203,845 WEST WILSON AVENUE,,CHICAGO,IL,60640,United States of America,CVS/pharmacy,http://www.cvs.com,773-275-7192,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-4:00 PM, Tue: 9:00 AM-5:00 PM, Wed: 8:00 AM-4:00 PM, Thu: 9:00 AM-5:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_277,"(41.96526, -87.65203)",15,31,22616,20,39
2016-2017,206,41.9398394,-87.6521615,912 W BELMONT AVE,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-665-8990,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-6:30 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_206,"(41.9398394, -87.6521615)",22,57,4449,681,25
2016-2017,122,41.931599,-87.755699,5140 W DIVERSEY AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-685-8759,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2016-2017_122,"(41.931599, -87.755699)",21,19,22615,355,17
2016-2017,24,41.6925,-87.6183,201 E. 111th St.,,Chicago,IL,60628,United States of America,9th Ward-Palmer Park,,773-785-1100,Annette Lockette,10/15/2015,10/15/2015,10:00:00,14:00:00,10/15/2015 10:00:00 AM,10/15/2015 02:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_24,"(41.6925, -87.6183)",19,45,21861,253,43
2016-2017,12,41.729868,-87.662416,9011 S. Ashland Ave.,,Chicago,IL,60620,United States of America,21st Ward,,,,10/06/2016,10/06/2016,11:00:00,15:00:00,10/06/2016 11:00:00 AM,10/06/2016 03:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_12,"(41.729868, -87.662416)",59,72,21554,195,13
2016-2017,74,41.9653665,-87.6517602,845 W WILSON AVE,Lower Level,CHICAGO,IL,60640,United States of America,Uptown Neighborhood Health Center,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,312-742-3227,,10/01/2016,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mondays, Wednesdays & Fridays: 8:30 AM-3:30 PM, Tuesdays & Thursdays: 9:30 AM to 4:30 PM. Closed 2nd Wed every month 12 to 4 PM",,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.  Closed 2nd Wed every month 12 to 4 PM,2016-2017_74,"(41.9653665, -87.6517602)",15,31,22616,20,39
2016-2017,263,41.73941,-87.72185,8444 SOUTH PULASKI ROAD,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-0316,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_263,"(41.73941, -87.72185)",8,69,4300,197,30
2016-2017,53,41.9064203,-87.7013,1440 N. Humboldt Dr.,,Chicago,IL,60622,United States of America,26th Ward-Humboldt Park,,773-395-0143,Kathleen Oskandy,11/06/2015,11/06/2015,11:00:00,15:00:00,11/06/2015 11:00:00 AM,11/06/2015 03:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_53,"(41.9064203, -87.7013)",4,25,22535,301,49
2016-2017,52,41.7502,-87.6574,1344 W. 79th St.,,Chicago,IL,60620,United States of America,17th Ward Office,,773 -83-3672,Marion Wallace,11/06/2015,11/06/2015,9:00:00,13:00:00,11/06/2015 09:00:00 AM,11/06/2015 01:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_52,"(41.7502, -87.6574)",59,70,21554,575,31
2016-2017,150,41.728499,-87.551399,2924 E 92ND ST,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-721-6603,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2016-2017_150,"(41.728499, -87.551399)",25,42,21202,510,47
2016-2017,101,41.830499,-87.673599,1926 W 35TH ST,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-254-5523,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_101,"(41.830499, -87.673599)",43,56,14924,192,1
2016-2017,109,41.8794067,-87.6340179,200 W ADAMS ST,,CHICAGO,IL,60606,United States of America,Walgreens,http://www.Walgreens.com,312-372-331,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2016-2017_109,"(41.8794067, -87.6340179)",46,38,14914,92,36
2016-2017,203,41.8845429,-87.6278027,151 N STATE ST,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-863-4249,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_203,"(41.8845429, -87.6278027)",42,38,14309,580,36
2016-2017,136,41.959959,-87.766729,4343 N CENTRAL AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-427-9456,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_136,"(41.959959, -87.766729)",21,15,22254,260,19
2016-2017,20,41.704389,-87.681972,10402 S. Western Ave.,,Chicago,IL,60643,United States of America,19th Ward Office,,773-238-8776,Tristan Karnezis Angus,10/10/2015,10/10/2015,10:00:00,14:00:00,10/10/2015 10:00:00 AM,10/10/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_20,"(41.704389, -87.681972)",33,71,22212,553,42
2016-2017,30,41.7749,-87.7283636,4233 W. 65th St.,,Chicago,IL,60629,United States of America,13th Ward-West Lawn Park,,773-581-8000,Kevin Quinn,10/19/2015,10/19/2015,10:00:00,14:00:00,10/19/2015 10:00:00 AM,10/19/2015 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_30,"(41.7749, -87.7283636)",58,63,21867,6,15
2016-2017,27,41.9542,-87.7031,3001 W. Irving Park Rd.,,Chicago,IL,60618,United States of America,33rd Ward Office,,773-478-8040,Gina Munoz,10/17/2015,10/17/2015,9:00:00,14:00:00,10/17/2015 09:00:00 AM,10/17/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_27,"(41.9542, -87.7031)",39,16,21538,116,20
2016-2017,48,41.7046,-87.5353,10500 S. Ewing Ave.,,Chicago,IL,60617,United States of America,10th Ward Office,,773-768-8138,Ismael Cuevas,11/02/2015,11/02/2015,9:00:00,14:00:00,11/02/2015 09:00:00 AM,11/02/2015 02:00:00 PM,Monday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2016-2017_48,"(41.7046, -87.5353)",25,49,21202,602,47
2016-2017,120,41.7571353,-87.6242235,11 E 75TH ST,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-224-1211,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2016-2017_120,"(41.7571353, -87.6242235)",61,67,21546,475,32
2016-2017,191,41.7987,-87.743095,5414 S ARCHER AVE,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-581-1664,Pharmacy,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2016-2017_191,"(41.7987, -87.743095)",7,53,22268,173,8
2016-2017,264,41.93363,-87.64574,2828 N. CLARK STREET,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-525-1377,,10/01/2016,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2016-2017_264,"(41.93363, -87.64574)",22,57,4449,684,25
