DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards
FREEHAND CHICAGO,CAFE INTEGRAL/ BROKEN SHAKER,2368421,Restaurant,Risk 1 (High),17-19 E OHIO ST ,CHICAGO,IL,60611,10/11/2019,Canvass Re-Inspection,Pass,,41.89237249265396,-87.62732944447171,"(-87.62732944447171, 41.89237249265396)",,,,,
FOODA - 515 N STATE,FOODA,2664784,Pop-Up Establishment Host-Tier II,Risk 2 (Medium),515 N STATE ST ,CHICAGO,IL,60654,10/10/2019,License,Pass,,41.89141810118847,-87.62791475607904,"(-87.62791475607904, 41.89141810118847)",,,,,
BINA'S CAFE,BINA'S CAFE,2321181,Restaurant,Risk 1 (High),2407 W LUNT AVE ,CHICAGO,IL,60645,10/10/2019,Canvass,Out of Business,,42.00853953880006,-87.69050051086757,"(-87.69050051086757, 42.00853953880006)",,,,,
ESTRELLA BLANCA NIGHT CLUB,ESTRELLA BLANCA NIGHT CLUB,24612,Restaurant,Risk 1 (High),3049 N CICERO AVE ,CHICAGO,IL,60641,10/10/2019,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON THE PREMISES. MANAGEMENT INSTRUCTED TO PROVIDE A SIGNED EMPLOYEE HEALTH POLICY FOR EACH EMPLOYEE. PRIORITY FOUNDATION 7-38-010. NO CITATION ISSUED. - | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED TO PROVIDE AND MAINTAIN APPROPRIATE SUPPLIES OR KIT. (NECESSARY ITEMS AT A MINIMUM: GLOVES, FACE MASKS, DISPOSABLE MOPS AND APPROPRIATE SANITIZER THAT KILLS NOROVIRUS).PRIORITY FOUNDATION VIOLATION 7-38-005,NO CITATION ISSUED. - - | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HAND WASHING SIGN AT HAND SINK IN BAR.INSTRUCTED TO PROVIDE HAND WASHING SIGNS AT HAND SINKS AND TO MAINTAIN.  | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HAND SOAP AT HAND WASHING SINK IN BAR.HAND WASHING SINKS SHALL BE PROVIDED WITH A SUPPLY OF HAND CLEANING LIQUID AND MAINTAIN AT ALL TIMES.PRIORITY FOUNDATION VIOLATION 7-38-030(C),CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HAND PAPER TOWELS OR HAND DRYING DEVICE AT HAND WASHING SINK IN BAR.EACH HAND WASHING SINK SHALL BE PROVIDED WITH INDIVIDUAL,DISPOSABLE TOWELS OR A HEATED-AIR HAND DRYING DEVICE AND MAINTAIN AT ALL TIMES.PRIORITY FOUNDATION VIOLATION 7-38-030(C),NO CITATION ISSUED. VIOLATION CONSOLIDATED WITH ABOVE CITATION. - | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED BLACK SLIMY SUBSTANCES ON INTERIOR WATER COMPONENTS OF THE ICE MAKER,DRIPPING INTO ICE 'ICE IS USED FOR HUMAN CONSUMPTION'. MANAGEMENT WAS INSTRUCTED TO TURN OFF MACHINE, REMOVE ICE AND HAVE INTERIOR OF ICE MACHINE CLEANED AND SANITIZED AND MAINTAIN. PRIORITY FOUNDATION VIOLATION 7-38-005,CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED LIVE FRUIT FLIES IN THE THE BAR AREAS,WASH ROOMS AND AT REAR HALLWAY CUSTOMER SEATING AREAS LEADING TO EXIT DOOR. APPROXIMATELY 60 LIVE FRUIT FLIES WERE OBSERVED ON THE WALLS, CEILING AND EQUIPMENT IN THESE AREAS. ADDITIONAL PEST CONTROL SERVICE IS NEEDED TO MINIMIZE OR ELIMINATE THE PEST ACTIVITY.PRIORITY FOUNDATION VIOLATION.PRIORITY FOUNDATION VIOLATION 7-38-020(A),CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INSTRUCTED TO DETAIL CLEAN CABINETS,SHELVES,DRAWERS,WINDOW SILLS INTERIORS OF COOLERS TO REMOVE DEBRIS SPILLS AND TO MAINTAIN. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED GARBAGE CONTAINERS IN WASHROOMS WITH NO LIDS. MUST PROVIDE AND MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FOUND CLUTTERED REAR STORAGE AREAS AND UNUSED KITCHEN AREA.MUST DETAIL CLEAN AND ORGANIZE THESE AREAS AND REMOVE UNNECESSARY ARTICLES AND ELEVATE KEPT ITEMS AT LEAST 6' INCHES OFF THE FLOOR DUE TO POTENTIAL PEST HARBORAGE AND FOR EASIER CLEANING. - | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS ALONG WALLS AND IN ALL CORNERS THROUGHOUT THE PREMISES INCLUDING WALLS AND CEILINGS IN BAR AREA REQUIRE A DETAIL CLEANING AND SEAL NOTICEABLE OPENINGS ON FLOOR ALONG AND UNDERNEATH THE BAR SERVICE AREAS AND KEEP FLOOR DRY IN BASEMENT. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND MECHANICAL VENTILATION IN WOMENS WASH ROOM NOT WORKING.INSTRUCTED TO REPAIR VENTILATION AND TO MAINTAIN. -",41.93666807129704,-87.74665459887673,"(-87.74665459887673, 41.93666807129704)",,,,,
RAW BAR & GRILL,OUTPUT,19444,Restaurant,Risk 1 (High),3718-3720 N CLARK ST ,CHICAGO,IL,60613,10/10/2019,Canvass,No Entry,,41.94953364110842,-87.6585612230964,"(-87.6585612230964, 41.94953364110842)",,,,,
COOPER'S,COOPER'S,1301621,Restaurant,Risk 1 (High),1232 W BELMONT AVE ,CHICAGO,IL,60657,10/09/2019,Canvass,No Entry,,41.93992587298262,-87.66025188109599,"(-87.66025188109599, 41.93992587298262)",,,,,
TRADER JOE'S #706,TRADER JOE'S  #706,2671047,Grocery Store,Risk 2 (Medium),1528 E 55TH ST ,CHICAGO,IL,60615,10/08/2019,License Re-Inspection,Pass,,41.79530095908683,-87.58819708928063,"(-87.58819708928063, 41.79530095908683)",,,,,
KENWOOD OF LAKE VIEW,BROOKDALE LIVING,64391,Restaurant,Risk 1 (High),3121 N SHERIDAN RD ,CHICAGO,IL,60657,10/04/2019,Canvass,Out of Business,,41.93840419420947,-87.63934305672306,"(-87.63934305672306, 41.93840419420947)",,,,,
KIDDIE KORRAL ACADEMY,KIDDIE KORRAL ACADEMY,2215939,Children's Services Facility,Risk 1 (High),5836-5838 W CHICAGO AVE ,CHICAGO,IL,60651,10/04/2019,License,Pass,,41.894872435106244,-87.77179591291225,"(-87.77179591291225, 41.894872435106244)",,,,,
VANILLE PATTISSERIE,VANILLE,2442830,Restaurant,Risk 2 (Medium),3243 N BROADWAY ,CHICAGO,IL,60657,10/04/2019,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE AT THE TIME OF INSPECTION DOES NOT HAVE AN ORIGINAL CITY OF CHICAGO SANITATION CERTIFICATE. PRIORITY FOUNDATION VIOLATION. NO CITATION ISSUED - | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO VALID/ORIGINAL CITY SANITATION CERTIFICATE POSTED ON SITE.INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION: 7-38-012, CITATION ISSUED | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: FOUND NO EMPLOYEE HEALTH POLICY/TRAINING ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY/TRAINING SYSTEM AND MAINTAIN WITH VERIFIABLE DOCUMENTS ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-010. NO CITATION ISSUED. - - | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: FOUND NO PROCEDURE/PLAN KIT FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS. INSTRUCTED FACILITY TO DEVELOP AND MAINTAIN A PROCEDURE/PLAN AND TO MAINTAIN ANY APPROPRIATE SUPPLIES ON SITE. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED - | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: IMPROPER USING HANDWASHING SINK. OBSERVED EMPLOYEE USING HANDWASHING SINK AT FRONT SERVING AREA TO DUMP COFFEE FROM A CUP THAT WAS OVERFLOWING. INSTRUCTED TO INSTALL A ONE COMPARTMENT SINK AT FRONT SERVING AREA. EXPLAINED TO EMPLOYEE HANDWASHING SINK  MUST BE USED ONLY FOR HAND WASHING. PRIORITY FOUNDATION VIOLATION:7-38-030(C), CITATION ISSUED | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments:  WE OBSERVED EXCESS MINERAL AND  BROWN SLIME SUBSTANCE AT INTERIOR OF ICE MACHINE AT WATER RESERVOIR WERE ICE CUBES ARE MADE.ICE IS USED FOR HUMAN CONSUMPTION. INSTRUCTED TO CLEAN,SANITIZE AND MAINTAIN SAID UNIT. PRIORITY FOUNDATION VIOLATION:7-38-005,CITATION ISSUED - | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO THERMOMETER PROVIDED AT FRONT DISPLAY COOLER.INSTRUCTED TO PROVIDE. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: NO STEM THERMOMETER PROVIDED ON SITE TO BE ABLE TO CHECK FOOD TEMPERATURE(COOKED SPINACH,HAM AND CHEESE,ETC).INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION:7-38-005,NO CITATION ISSUED | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 4 FLYING INSECTS INSIDE THE FRONT DISPLAY CASE WITH OPENED FOOD(VARIOUS KIND OF  CROISSANTS AND SWEETS),OBSERVED FLYING INSECTS FLYING ON TOP MENTIONED FOODS. MUST REMOVE FLYING INSECTS; CLEAN AND SANITIZE UNIT.FOOD DISCARDED AND DENATURED BY EMPLOYEE(. POUNDS 6 OR MORE,VALUE 129.12 ALSO  6 FLYING INSECT OBSERVED AT DISH ROOM AREA. PRIORITY FOUNDATION VIOLATION:7-38-020(A),CITATION ISSUED | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: SURFACE OF COUNTER TOP AT FRONT SERVING AREA UNDER COFFEE,AND OTHER UNITS WITH FOOD SPILLAGE AND COFFEE GRIND, INSTRUCTED TO CLEAN AND MAINTAIN. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: NO CHEMICAL TEST DEVICE(CHEMICAL TEST STRIPS)PROVIDED ON SITE FOR THE THREE COMPARTMENT SINK. INSTRUCTED TO PROVIDE SAID STRIPS ACCORDING TO SANITIZER SOLUTION USED PRIORITY FOUNDATION VIOLATION:7-38-005,CITATION ISSUED - | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: MUST CLEAN WHITISH STAINS AND WATER INSIDE BLACK BUS TUBS ON SHELVING NEAR 3 COMPARTMENT SINK. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NO BACK FLOW PREVENTION DEVICE PROVIDED AT ICE MACHINE WATER LINE,MUST INSTALL SO BACK FLOW PREVENTION DEVICE MAY BE LOCATED TO BE SERVICED AND MAINTAINED.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: A ONE COMPARTMENT SINK/DUMP SINK MUST BE INSTALLED  AT FRONT SERVING AREA. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:   PREMISES  HAS ONLY 1 WASHROOM ON SITE, OBSERVED CUSTOMERS  USING WASHROOM  WHICH MUST GO THRU REAR ARE WERE 2 TWO DOOR REACH-IN COOLER AND FREEZER ARE STORED. MUST KEEP BOTH UNITS IN QUESTION LOCKED AT ALL TIMES OR RELOCATE UNITS.   PRIORITY FOUNDATION VIOLATION 7-38-030(C). NO CITATION ISSUED | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments:  NO LID PROVIDED AT RECEPTACLE AT STAFF TOILET ROOM,INSTRUCTED TO PROVIDE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments:  OBSERVED MOPS AND BROOMS STORED ON FLOOR AND INSIDE THE MOP SINK, INSTRUCTED TO HANG MOPS AND BROOMS TO DRY.",41.94129418083914,-87.64429200618663,"(-87.64429200618663, 41.94129418083914)",,,,,
SHAKE SHACK,SHAKE SHACK,2659344,Restaurant,Risk 2 (Medium),316 W JACKSON BLVD ,CHICAGO,IL,60606,10/03/2019,License Re-Inspection,Pass,,41.87820739827345,-87.63572044703741,"(-87.63572044703741, 41.87820739827345)",,,,,
SKY LAKE CHINESE KITCHEN,SKY LAKE CHINESE KITCHEN,1980111,Restaurant,Risk 1 (High),2 W 103RD ST ,CHICAGO,IL,60628,10/03/2019,Canvass,Out of Business,,41.70727358161855,-87.62358592336454,"(-87.62358592336454, 41.70727358161855)",,,,,
KIKKA,KIKKA,2464925,Restaurant,Risk 1 (High),5118 S LAKE PARK ,CHICAGO,IL,60615,10/03/2019,Canvass,Pass,,41.80182963116751,-87.5878260476961,"(-87.5878260476961, 41.80182963116751)",,,,,
SALVATION ARMY TEMPLE HEAD START,SALVATION ARMY TEMPLE HEAD START,2215678,Daycare (2 - 6 Years),Risk 1 (High),1 N OGDEN AVE ,CHICAGO,IL,60607,10/02/2019,Canvass,Pass,16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED ICE BIN A LITTLE DIRTY. INSTRUCTED TO CLEAN AND MAINTAIN. ,41.88143690693931,-87.66592135954576,"(-87.66592135954576, 41.88143690693931)",,,,,
HUARACHES Y QUESADILLAS DONA CHIO,HUARACHES Y QUESADILLAS DONA CHIO,2137188,Restaurant,Risk 1 (High),3119 W LAWRENCE AVE ,CHICAGO,IL,60625,10/01/2019,Canvass Re-Inspection,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: NO EMPLOYEES HEALTH POLICY.MUST PROVIDE AND MAINTAIN | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO CLEAN-UP OF VOMITING AND DIARRHEA PROCEDURE AND CLEAN-UP KIT ON PREMISES DURING INSPECTION. INSTRUCTED TO HAVE SAID PROCEDURE ALONG WITH REQUIRED EQUIPMENT FOR CLEAN-UP. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO HAND SINK IN FRONT PREP AREA OF FACILITY. FACILITY MUST OBTAIN AND INSTALL A HAND SINK UNDER CITY WATER PRESSURE AND MAINTAIN. | 23. PROPER DATE MARKING AND DISPOSITION - Comments:  READY TO EAT, TIME FOR TEMPERATURE SAFETY FOR CONTROL FOODS NOT PROPERLY DATED IN 2-DOOR COOLER AND REACH UNDER PREP COOLERS. INSTRUCTED TO PROVIDE PROPER DATE MARKING WITH DISPOSITION DATE FOR RTE FOODS PREPARED ON SITE AND HELD OVER 24 HOURS IN COLD HOLDING UNIT | 29. COMPLIANCE WITH VARIANCE/SPECIALIZED PROCESS/HACCP - Comments: NO VARIANCE ON SITE FOR OBSERVED PICKLED AND CANED FOOD HELD IN FACILITY LONGER THAN 48 HOURS .INSTRUCTED SITE NOT TO USE FOODS UNTIL HACCP PLAN/VARIANCE IS SUBMITTED TO CDPH AND APPROVAL GRANTED FROM CDPH. REFER TO VIOLATION 32.PLEASE SUBMIT REQUEST FOR VARIANCE AND HACCP TO CDPH FOOD PROGRAM ON 2133 W LEXINGTON STREET IN PERSON OR VIA E-MAIL AT CDPHFOOD@CITYOFCHICAGO.ORG  | 32. VARIANCE OBTAINED FOR SPECIALIZED PROCESSING METHODS - Comments: FOUND PICKLED CANED VEGETABLES ON SITE WITHOUT APPROVED PROCESS. MUST OBTAIN CHICAGO DEPARTMENT OF PUBLIC HEALTH VARIANCE AND HACCP FOR SPECIAL PROCESS WHEN PICKLING FOOD AND CANING DONE ON SITE.OPERATOR VOLUNTARILY REMOVED . VARIANCE AND HACCP SHOULD BE APPROVED BY REGULATORY AUTHORITY.THE FOOD ITEMS THAT WAS CAN PACKAGED WAS ALSO TAGGED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME.MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 40. PERSONAL CLEANLINESS - Comments: OBSERVED THAT EMPLOYEE WORE HAND JEWELRY WHILE WORKING WITH EXPOSED FOOD.MUST REMOVE ALL JEWELRY EXCEPT PLAIN WEDDING BAND FROM HANDS WHILE WORKING WITH EXPOSED FOOD | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST NOT USE UTENSILS WITH OUT HANDLES FOR HANDLING EXPOSED FOOD ITEMS | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: NOTED TORN RUBBER GASKET INSIDE 2 DOOR COOLER AT THE KITCHEN PREP. INSTRUCTED TO REPAIR AND MAINTAIN AND/OR REPLACE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPAIR DAMAGED FLOORS IN FRONT FOOD PREP AREA | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REPLACE STAINED AND DAMAGED ACOUSTIC TILES LOCATED OVER 3 COMPARTMENT SINK | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: NO WORKING VENTILATION INSIDE THE MEN'S AND LADY'S TOILET ON PREMISE. INSTRUCTED TO REPAIR AND HAVE A WORKING VENTILATION INSIDE ALL TOILETS | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: MUST PROVIDE ADEQUATE LIGHTING IN FOOD PREP AREA AND OVER 3 COMPARTMENT SINK | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: NO FOOD HANDLER'S TRAINING CERTIFICATION FROM EMPLOYEE. INSTRUCTED THAT ALL EMPLOYEE'S MUST COMPLY WITH FOOD HANDLER'S TRAINING IN ACCORDANCE WITH THE FOOD HANDLING REGULATION ENFORCEMENT ACT | 58. ALLERGEN TRAINING AS REQUIRED - Comments: CERTIFIED FOOD MANAGERS ON DUTY WITH NO ALLERGEN TRAINING CERTIFICATION. INSTRUCTED MANAGEMENT THAT ALL FOOD SERVICE MANAGERS ARE REQUIRED TO HAVE THE ALLERGEN TRAINING CERTIFICATION",41.96835849693988,-87.7068542288518,"(-87.7068542288518, 41.96835849693988)",,,,,
RAMEN TAKEYA,RAMEN TAKEYA,2308884,Restaurant,Risk 1 (High),819 W FULTON ,CHICAGO,IL,60607,10/01/2019,Canvass,Pass,"41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: OBSERVED USED WIPING CLOTHS LAYING ON TOP OF THE REACH IN COOLER, CUTTING BOARDS, AND IN THE 3-COMP SINK BEHIND THE BAR. INSTRUCTED THAT WHEN NOT IN USE, WIPING CLOTHS SHOULD BE STORED IN SANITIZER SOLUTION.",41.886681234713045,-87.64835209199197,"(-87.64835209199197, 41.886681234713045)",,,,,
DEL TORO,DEL TORO,2608053,Restaurant,Risk 1 (High),2133-2139 S HALSTED ST ,CHICAGO,IL,60608,10/01/2019,Canvass,No Entry,,41.85323373038085,-87.64636414528013,"(-87.64636414528013, 41.85323373038085)",,,,,
III FORKS,III FORKS,2506789,Restaurant,Risk 1 (High),180 N FIELD BLVD ,CHICAGO,IL,60601,09/30/2019,Canvass,No Entry,,41.885504343975974,-87.6175507807259,"(-87.6175507807259, 41.885504343975974)",,,,,
DUNKIN DONUTS,DUNKIN DONUTS/BASKIN ROBBINS,2646922,Restaurant,Risk 2 (Medium),5130 N BROADWAY ,CHICAGO,IL,60640,09/27/2019,Complaint Re-Inspection,Pass,,41.97552942425021,-87.65999237688355,"(-87.65999237688355, 41.97552942425021)",,,,,
HIGH NOON SALOON,HIGH NOON SALOON,1619366,Restaurant,Risk 1 (High),1560 N MILWAUKEE AVE ,CHICAGO,IL,60622,09/27/2019,Canvass,No Entry,,41.9097737118627,-87.67674794453644,"(-87.67674794453644, 41.9097737118627)",,,,,
BITE,BITE,51992,Restaurant,Risk 1 (High),1039 N WESTERN AVE ,CHICAGO,IL,60622,09/27/2019,Complaint Re-Inspection,Pass,,41.90052793259093,-87.6868161338336,"(-87.6868161338336, 41.90052793259093)",,,,,
STARBUCKS RESERVE ROASTERY & TASTING ROOM,STARBUCKS RESERVE ROASTERY,2664936,Restaurant,Risk 1 (High),646 N MICHIGAN AVE ,CHICAGO,IL,60611,09/26/2019,License,Pass,,41.89397334746711,-87.62438151862536,"(-87.62438151862536, 41.89397334746711)",,,,,
AMERICAN EDUCARE,AMERICAN EDUCARE,2215607,Children's Services Facility,Risk 1 (High),3107 W DEVON AVE ,CHICAGO,IL,60659,09/26/2019,Canvass,Out of Business,,41.997315763216925,-87.70725178686448,"(-87.70725178686448, 41.997315763216925)",,,,,
