"benchmark_number","northing","easting","elevation","location_description","location_description_2","mark_description","year_benchmark_elevation_fixed","book_number","latitude","longitude","estimated_location"
"140.000000","1816677.752000","1200076.221000","7.774000","9 FEET E. OF W. LINE OF BUFFALO AVENUE","5 FEET S. OF S. LINE OF E. 134TH STREET","ORDINANCE ESTABLISHING ELEVATION JULY 15, 1925","1979.000000","438.000000","41.65174719010","-87.54360224740","(41.6517471901, -87.5436022474)"
"543.000000","1869559.518000","1137224.973000","15.572000","29.0 FEET NORTH OF THE NORTH LINE OF W 52ND STREET","10.0 FEET EAST OF THE WEST LINE OF S AUSTIN AVENUE",,"1979.000000","436.000000","41.79821577300","-87.77230785350","(41.798215773, -87.7723078535)"
"96.000000","1863013.933000","1171742.300000","15.840000","12 FEET W. OF E. LINE OF S. GREEN STREET","28 FEET S. OF S. LINE OF W. 63RD STREET",,"1969.000000","318.000000","41.77956602250","-87.64591776520","(41.7795660225, -87.6459177652)"
"489.000000","1934154.805000","1119582.851000","53.779000","10.5 FEET SOUTH OF THE NORTH LINE OF W BERWYN AVENUE","219.0 FEET EAST OF THE EAST LINE OF N (PUEBLO AVENUE) CUMBERLAND AVE",,"1980.000000","248.000000","41.97577326070","-87.83563273210","(41.9757732607, -87.8356327321)"
"355.000000","1870864.510000","1158922.484000","15.465000","8.6' W. OF E. LINE OF S. FAIRFIELD AVE.","24.3' S. OF S. LINE OF 1ST ALLEY N. OF W. 51ST ST.",,"1968.000000","91.000000","41.80138069040","-87.69270251440","(41.8013806904, -87.6927025144)"
"599.000000","1923948.639000","1156713.846000","11.448000","116.0 FEET NORTH OF THE NORTH LINE OF W ADDISON STREET","9.0 FEET EAST OF THE WEST LINEOF N MOZART STREET",,"1983.000000","477.000000","41.94709377100","-87.69936453830","(41.947093771, -87.6993645383)"
"389.000000","1829677.493000","1195669.552000","6.395000","8.5 FEET WEST OF THE EAST LINE OF TORRENCE AVENUE","267.6 S OF THE CENTER LINE OF 114TH STREET","MONUMENT IS 6.8' EAST OF POINT OF ARROW CHISELLED IN EAST CURB","1978.000000","113.000000","41.68752963440","-87.55929806870","(41.6875296344, -87.5592980687)"
"208.000000","1867626.039000","1140277.760000","25.382000","4.5' N. OF N. LINE OF W. 55TH ST.","13.4' E. OF W. LINE OF S. LUNA AVE.",,"1967.000000","289.000000","41.79285475900","-87.76115968810","(41.792854759, -87.7611596881)"
"302.000000","1871455.281000","1185112.712000","12.226000","20.1' S. OF N. LINE OF HYDE PARK BLVD. FROM THE W.","11.2' W. OF E. LINE OF WOODLAWN AVE.","STANDARD MONUMENT IS ABOUT 11.5' S. OF THE INSIDE GRADE OF THE N. WALK","1923.000000","0.000000","41.80242601220","-87.59663551950","(41.8024260122, -87.5966355195)"
"370.000000","1841646.561000","1171970.238000","19.448000","8.8 FEET E. OF THE W. LINE OF S. PEORIA STREET","131.8 FEET S. OF THE S. LINE OF W. 95TH STREET",,"1971.000000","104.000000","41.72092617560","-87.64570816470","(41.7209261756, -87.6457081647)"
"331.000000","1845303.276000","1174827.981000","16.706000","13.3' S. OF N. LINE OF W. 90TH ST.","13.7' W. OF W. LINE OF EGGLESTON AVE.",,"1971.000000","80.000000","41.73089758390","-87.63513226910","(41.7308975839, -87.6351322691)"
"92.000000","1868427.099000","1171219.820000","12.748000","12 FEET E. OF W. LINE OF PEORIA STREET","25.5 FEET N. OF N. LINE OF GARFIELD BLVD",,"1969.000000","316.000000","41.79443181040","-87.64767497500","(41.7944318104, -87.647674975)"
"28.000000","1856367.956000","1194705.084000","7.957000","9.5 FEET N. OF S. LINE OF E. 74TH ST.","5.8 FEET WESTERNLY AT RIGHT ANGLES FROM SOUTHWESTERLY LINE OF EXCHANGE AVENUE","MONUMENT BEDDED ON ROCK","1973.000000","368.000000","41.76079443690","-87.56195325130","(41.7607944369, -87.5619532513)"
"229.000000","1929074.390000","1156896.171000","13.786000","8' E. OF THE W. LINE OF N. CALIFORNIA AVE.","3.1' S. OF THE S. LINE OF MONTROSE AVE.","COVER OF THIS MONUMENT SET TO PERMANENT GRADE
IN BOOKS 335 AND 336","1970.000000","335.000000","41.96115544500","-87.69855480570","(41.961155445, -87.6985548057)"
"527.000000","1828426.174000","1165255.565000","43.069000","10.2 FEET EASTERLY OF THE WESTERLY LINE OF SOUTH HOMEWOOD AVENUE
(MEASURED PERPENDICULAR TO WESTERLY LINE)","19.5 FEET NORTHERLY OF THE NORTH LINE OF W 115TH STREET
(MEASURED PARALLEL TO WESTERLY LINE)","THIS MONUMENT WAS FOUND SHEARED BELOW GRADE ON JANUARY 9, 1981 AND HAS SINCE BEEN RECONSTRUCTED","1983.000000","468.000000","41.68479177200","-87.67067520700","(41.684791772, -87.670675207)"
"310.000000","1860602.521000","1174745.562000","20.953000","14.4' E. OF W. LINE OF STEWART ST.","58.5' N. OF N. LINE OF MARQUETTE RD.",,"1969.000000","76.000000","41.77288243070","-87.63497927810","(41.7728824307, -87.6349792781)"
"211.000000","1866571.582000","1129618.196000","34.697000","9.7' N. OF S. LINE OF W. 56TH ST.","9.8' E. OF W. LINE OF S. NEVA AVE.",,"1968.000000","295.000000","41.79014916430","-87.80027194910","(41.7901491643, -87.8002719491)"
"457.000000","1842369.360000","1183027.374000","9.110000","11.5 FEET NE'LY OF THE SW'LY LINE OF S BURNSIDE AVE","9.0 FEET WEST OF THE WEST LINE OF THE ALLEY WEST OF S COTTAGE GROVE AVENUE",,"1975.000000","213.000000","41.72266013280","-87.60518619650","(41.7226601328, -87.6051861965)"
"475.000000","1931854.237000","1154527.735000","15.780000","100.4 FEET NORTH OF THE NORTH LINE OF W LAWRENCE AVENUE","12.0 FEET WEST OF THE EAST LINE OF N TROY STREET",,"1970.000000","324.000000","41.96883132990","-87.70718778320","(41.9688313299, -87.7071877832)"
"417.000000","1912636.151000","1157708.230000","17.604000","8.5 FEET EAST OF THE WEST LINE OF NORTH FAIRFIELD AVENUE","26.8 FEET SOUTH OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF WEST CORTLAND STREET",,"1968.000000","304.000000","41.91603126040","-87.69601853880","(41.9160312604, -87.6960185388)"
"508.000000","1886669.904000","1167599.774000","11.106000","49.5 FEET WESTERLY OF THE WESTERLY LINE OF S LOOMIS STREET","10.0 FEET SOUTHERLY OF THE NORTHERLY LINE OF W ELEANOR STREET",,"1969.000000","310.000000","41.84457045370","-87.66042567950","(41.8445704537, -87.6604256795)"
"593.000000","1910578.285000","1155078.800000","19.738000","60.0 FEET ORTH OF THE NORTH LINE OF W NORTH AVENUE","10.0 FEET EAST OF THE WEST LINE OF N TROY STREET",,"1983.000000","473.000000","41.91043751300","-87.70573426740","(41.910437513, -87.7057342674)"
"247.000000","1929209.028000","1160823.403000","16.515000","13' S. OF N. LINE OF MONTROSE AVE.","24.5' W'LY AT RIGHT ANGLES FROM W'LY LINE OF LINCOLN AVE.","IN BOOKS 334 AND 336","1970.000000","334.000000","41.96144415790","-87.68411245150","(41.9614441579, -87.6841124515)"
"425.000000","1847164.342000","1164836.292000","35.198000","ABOUT 8 FEET EAST OF THE WEST LINE OF S WINCHESTER AVE","ABOUT 9 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF W 87TH STREET",,"1971.000000","340.000000","41.73622121600","-87.67168297070","(41.736221216, -87.6716829707)"
"524.000000","1832789.910000","1154711.550000","41.742000","84.0 FEET EAST OF THE EAST LINE OF S DRAKE AVENUE","10.0 FEET SOUTH OF THE NORTH LINE OF W 108TH STREET",,"1974.000000","376.000000","41.69698278590","-87.70915863170","(41.6969827859, -87.7091586317)"
"345.000000","1902761.810000","1141706.134000","29.903000","9.5' N. OF S. LINE OF FERDINAND ST.","61.3' E. OF E. LINE OF N. LARAMIE AVE.","E. OF S.E. COR.","1972.000000","357.000000","41.88924619230","-87.75505444830","(41.8892461923, -87.7550544483)"
"538.000000","1875969.631000","1164379.240000","13.406000","2.5 FEET EAST OF THE WEST LINE OF S WOLCOTT AVENUE","159.5 FEET SOUTH OF THE SOUTH LINE OF W 43RD STREET",,"1977.000000","419.000000","41.81527639600","-87.67254656700","(41.815276396, -87.672546567)"
"554.000000","1813922.330000","1180624.382000","21.760000","12.0 FEET SOUTH OF THE NORTH LINE OF E 138TH STREET","48.0 FEET WEST OF THE NORTHWESTERLY CORNER OF E 138TH STREET & S LEYDEN AVENUE","NW'LY COR","1979.000000","437.000000","41.64465283810","-87.61485695900","(41.6446528381, -87.614856959)"
"134.000000","1836320.644000","1164576.896000","78.850000","12.7 FEET N. OF S. LINE OF W. 103RD STREET","7.3 FEET W. OF E. LINE OF S. SEELY AVENUE TO THE SOUTH",,"1971.000000","345.000000","41.70646985100","-87.67293806400","(41.706469851, -87.672938064)"
"366.000000","1868021.964000","1150989.641000","22.863000","9' W. OF E. LINE OF S. HARDING AVE.","10' N. OF N. LINE OF 1ST ALLEY N. OF W. 55TH ST.","N. OF N.E. COR.","1967.000000","290.000000","41.79373888240","-87.72186961890","(41.7937388824, -87.7218696189)"
"494.000000","1888752.956000","1161703.898000","13.270000","20.0 FEET NORTH OF THE NORTH LINE OF W 23RD ST","11.5' EAST OF THE WEST LINE OF S BELL AVENUE",,"1966.000000","263.000000","41.85041129170","-87.68200464420","(41.8504112917, -87.6820046442)"
"339.000000","1934123.202000","1135556.214000","42.227000","8.7' W. OF E. LINE OF N. MASON AVE.","60' S. OF S. LINE OF FOSTER AVE.","S. OF S.E. COR.","1979.000000","84.000000","41.97541685130","-87.77689232270","(41.9754168513, -87.7768923227)"
"113.000000","1847260.547000","1172531.448000","17.725000","10.1 FEET S. OF N. LINE OF W. 87TH STREET","12.5 FEET W. OF E. LINE OF S. HALSTED STREET",,"1970.000000","333.000000","41.73631941540","-87.64348778170","(41.7363194154, -87.6434877817)"
"197.000000","1942160.678000","1153896.335000","15.253000","64.4 FEET S. OF S. LINE OF DEVON AVE","5.7 FEET W. OF E. LINE OF N. KEDZIE AVE.",,"1983.000000","394.000000","41.99712539370","-87.70923330230","(41.9971253937, -87.7092333023)"
"394.000000","1934775.279000","1156953.844000","30.140000","9.1 FEET SOUTH OF THE NORTH LINE OF FARRAGUT AVENUE","35.5 FEET EAST OF THE EAST LINE OF THE FIRST ALLEY EAST OF CALIFORNIA AVENUE",,"1971.000000","485.000000","41.97679782140","-87.69818738660","(41.9767978214, -87.6981873866)"
"385.000000","1820133.775000","1173674.450000","22.514000","8.7 FEET WEST OF EAST LINE OF EMERALD AVENUE","5.8 FEET SOUTH OF THE SOUTHERLY LINE (PRODUCED WESTERLY) OF 1ST ALLEY SOUTH OF VERMONT STREET",,"1975.000000","395.000000","41.66185423700","-87.64010015820","(41.661854237, -87.6401001582)"
"82.000000","1889137.185000","1151091.165000","14.840000","6.8 FEET E. OF AVERS AVENUE","10 FEET S. OF THE N. LINE OF CERMAK ROAD.","ELEVATION PREVIOUS TO 1966 WAS 14.870","1966.000000","270.000000","41.85167994720","-87.72094546160","(41.8516799472, -87.7209454616)"
"509.000000","1884283.105000","1167495.535000","12.323000","36.0 FEET NORTHERLY OF THE NORTH LINE OF W 31ST
(MEASURED PARALLEL TO S BROAD STREET)","10.0 FEET EASTERLY OF THE WESTERLY LINE OF S BROAD ST
(MEASURED NORMAL TO WESTERLY LINE)",,"1969.000000","309.000000","41.83802309100","-87.66087679870","(41.838023091, -87.6608767987)"
"544.000000","1869968.474000","1131543.751000","13.130000","7.5 FEET NORTH OF THE SOUTH LINE OF W 51ST STREET","5.0 FEET WEST OF THE WEST LINE OF S NEWCASTLE AVENUE",,"1980.000000","447.000000","41.79943788350","-87.79313302010","(41.7994378835, -87.7931330201)"
"420.000000","1903069.405000","1163168.112000","16.184000","9.3 FEET N OF THE SOUTH LINE OF HUBBARD STREET","8.6 FEET EAST OF THE EAST LINE OF WINCHESTER AVENUE",,"1968.000000","304.000000","41.88966631410","-87.67622849300","(41.8896663141, -87.676228493)"
"567.000000","1910233.577000","1138451.459000","39.308000","12.0 FEET EAST OF THE WEST LINE OF N PARKSIDE AVENUE","11.5 FEET SOUTH OF THE SOUTH LINE OF ALLEY NORTH OF W NORTH AVENUE",,"1977.000000","412.000000","41.90980920050","-87.76682591830","(41.9098092005, -87.7668259183)"
"291.000000","1881947.859000","1179890.740000","17.667000","10.5' N. OF N. LINE OF E. 35TH ST.","359.5' E. OF E. LINE OF S. DR. MATIN LUTHER KING JR DR. FROM THE S.","ELEVATION PREVIOUS TO 1966 WAS 17.662
MONUMENT IN PARKING LOT","1966.000000","68.000000","41.83133971170","-87.61546503620","(41.8313397117, -87.6154650362)"
"467.000000","1916063.887000","1159645.318000","15.656000","11.0 FEET WEST OF THE EAST LINE OF N ARTESIAN AVENUE","7.0' FEET SOUTH OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF W FULLERTON AVE",,"1978.000000","222.000000","41.92539749560","-87.68880713350","(41.9253974956, -87.6888071335)"
"470.000000","1869729.801000","1178906.651000","19.061000","10.5 FEET EAST OF THE WEST LINE OF S PRAIRIE AVENUE","184.0 FEET SOUTH OF THE SOUTH LINE OF E 53RD STREET",,"1969.000000","223.000000","41.79783484790","-87.61944811770","(41.7978348479, -87.6194481177)"
"16.000000","1868652.746000","1182490.604000","13.902000","76.5 FEET W. OF THE E. LINE OF COTTAGE GROVE AVENUE","18 FEET S. OF THE S. LINE OF E. 55TH STREET TO THE EAST",,"1898.000000","0.000000","41.79479689040","-87.60633871640","(41.7947968904, -87.6063387164)"
"532.000000","1849101.271000","1148507.280000","40.692000","10.2 FEET EAST OF THE WEST LINE OF S KOSTNER AVENUE","21.7 FEET SOUTH OF THE SOUTH LINE OF W 83RD STREET",,"1971.000000","337.000000","41.74186541640","-87.73145789240","(41.7418654164, -87.7314578924)"
"317.000000","1932023.091000","1164340.046000","20.858000","44.8' N. OF N. LINE OF W. LAWRENCE AVE.","15.7' E. OF W. LINE OF N. PAULINA ST.",,"1970.000000","77.000000","41.96909222220","-87.67110340400","(41.9690922222, -87.671103404)"
"327.000000","1850884.540000","1185884.861000","5.613000","16' S. OF N. LINE OF E. 82ND ST.","53' W. OF W. LINE OF AVALON AVE.","W. OF N.W. COR.","1974.000000","79.000000","41.74595989830","-87.59445192230","(41.7459598983, -87.5944519223)"
"588.000000","1900809.994000","1165837.530000","15.815000","5.0 FEET NORTH OF THE NORTHLINE OF W WASHINGTON BOULEVARD
(PRODUCED EAST)","50.0 FEET EAST OF THE EAST LINE OF N ASHLAND BOULEVARD",,"1979.000000","439.000000","41.88340980400","-87.66648975240","(41.883409804, -87.6664897524)"
"502.000000","1921499.954000","1159901.613000","11.275000","46.1 FEET EAST OF THE EAST LINE OF N WESTERN AVENUE","11.8 FEET NORTH OF THE SOUTH LINE OF W MELROSE STREET",,"1968.000000","300.000000","41.94030913200","-87.68771496530","(41.940309132, -87.6877149653)"
"243.000000","1923694.285000","1171621.805000","10.811000","15.6' S'LY FROM N'LY LINE OF CORNELIA AVE.","9' W'LY FROM W'LY LINE OF PINE GROVE AVE.","COVER OF THIS MONUMENT SET TO PERMANENT GRADE","1968.000000","2019.000000","41.94608015890","-87.64457478410","(41.9460801589, -87.6445747841)"
"399.000000","1937507.247000","1168255.402000","6.624000","10.0 FEET WEST OF THE EAST LINE OF KENMORE AVENUE","102.5 FEET NORTH OF THE NORTH LINE OF BRYN MAWR AVENUE",,"1970.000000","331.000000","41.98405695030","-87.65654743880","(41.9840569503, -87.6565474388)"
"271.000000","1918927.920000","1172560.057000","12.354000","4.8' N. OF N. LINE OF DIVERSEY PKWY.","11.9' W. OF E. LINE OF PINE GROVE AVE.",,"1968.000000","1741.000000","41.93298033810","-87.64126755150","(41.9329803381, -87.6412675515)"
"520.000000","1833819.548000","1164653.070000","82.972000","9.7 FEET WEST OF THE EAST LINE OF S SEELEY AVENUE","122.5 FEET NORTH OF THE NORTH LINE OF W 107TH STREET",,"1971.000000","349.000000","41.69960482020","-87.67272937230","(41.6996048202, -87.6727293723)"
"577.000000","1875669.066000","1145433.712000","15.821000","9.5 FEET SOUTH OF THE SOUTH LINE OF W 43RD STREET","11.0 FEET WEST OF THE EAST LINE OF S KEATING AVENUE",,"1979.000000","432.000000","41.81483035700","-87.74205021900","(41.814830357, -87.742050219)"
"322.000000","1905620.753000","1160355.642000","21.645000","11.2' S. OF N. LINE OF RICE ST.","36' W. OF W. LINE OF FIRST ALLEY E. OF N. WESTERN AVE.","MONUMENT IS FOUNDED ON BEDROCK.
ELEVATION PRIOR TO 1965 WAS 21.669'","1965.000000","77.000000","41.89672606490","-87.68648645320","(41.8967260649, -87.6864864532)"
"169.000000","1899715.180000","1147079.064000","25.299000","3.3 FEET N. OF N. LINE OF MADISON STREET","10.8 FEET W. OF THE E. LINE OF N. KOSTNER AVE.","ELEVATION PRIOR TO 1965 ESD 25.303","1965.000000","241.000000","41.88078483590","-87.73540061660","(41.8807848359, -87.7354006166)"
"73.000000","1909529.261000","1144519.582000","30.666000","9 FEET N. OF THE S. LINE OF W. LEMOYNE AVENUE","36.5 FEET E. OF THE E. LINE OF N. KEATING","REPLACES OLD STANDARD NO. 73","1972.000000","359.000000","41.90776434080","-87.74455164090","(41.9077643408, -87.7445516409)"
"361.000000","1860102.110000","1164489.898000","22.186000","8.6' E. OF W. LINE OF S. WINCHESTER AVE.","27' N. OF N. LINE OF 1ST ALLEY S. OF MARQUETTE RD.",,"1970.000000","91.000000","41.77173160920","-87.67258801300","(41.7717316092, -87.672588013)"
"407.000000","1926264.157000","1154701.861000","12.304000","10 FEET WEST OF THE EAST LINE OF NORTH TROY STREET","15.2 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY SOUTH OF WEST IRVING PARK BLVD",,"1968.000000","302.000000","41.95348830750","-87.70669783930","(41.9534883075, -87.7066978393)"
"222.000000","1917362.395000","1136572.611000","40.444000","9.8' E. OF W. LINE OF N. MARMORA AVE.","9.8' S. OF W. LINE OF SCHUBERT AVE.",,"1974.000000","382.000000","41.92940534630","-87.77355719180","(41.9294053463, -87.7735571918)"
"216.000000","1913448.464000","1141066.614000","34.798000","12' W. OF E. LINE OF N. LATROBE AVE.","45' S. OF N. LINE OF DICKENS AVE.",,"1973.000000","373.000000","41.91858340700","-87.75713944830","(41.918583407, -87.7571394483)"
"378.000000","1849801.632000","1164770.515000","27.688000","9.2 FEET EAST OF THE WEST LINE OF S WINCHESTER AVENUE","10.4 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF W 83RD STREET",,"1970.000000","332.000000","41.74345972230","-87.67184968790","(41.7434597223, -87.6718496879)"
"513.000000","1929106.544000","1151285.303000","17.866000","74.4 FEET NORTH OF THE NORTH LINE OF W MONTROSE AVENUE","10.0 FEET WEST OF THE EAST LINE OF N MONTICELLO AVENUE",,"1971.000000","344.000000","41.96135588240","-87.71918260900","(41.9613558824, -87.719182609)"
"264.000000","1907641.440000","1151806.573000","22.866000","15' E. OF W. LINE OF MONTICELLO AVE.","69.5' S. OF S. LINE OF W. DIVISON ST.",,"1921.000000","0.000000","41.90244360490","-87.71783267070","(41.9024436049, -87.7178326707)"
"297.000000","1942591.602000","1158836.530000","14.809000","12.5' W. OF E. LINE OF N. ARTESIAN AVE.","146.7' N. OF N. LINE OF DEVON AVE.
5.7' N. OF N. LINE OF 1ST ALLEY N. OF DEVON AVE.",,"1983.000000","70.000000","41.99820762330","-87.69104836220","(41.9982076233, -87.6910483622)"
"485.000000","1870394.196000","1147581.076000","21.119000","9.2 FEET WEST OF THE EAST LINE OF S KENNETH AVENUE","8.7 FEET WEST OF THE SOUTH LINE OF W 51ST STREET",,"1967.000000","250.000000","41.80031450490","-87.73430814540","(41.8003145049, -87.7343081454)"
"442.000000","1934713.909000","1130321.820000","62.090000","13.0 FEET NORTH OF THE SOUTH LINE OF W BERWYN AVE","21.0 EAST OF THE EAST LINE OF N OAK PARK AVE","ELEVATION PREVIOUS TO 1965 WAS 62.005","1980.000000","209.000000","41.97712949540","-87.79612778120","(41.9771294954, -87.7961277812)"
"561.000000","1839778.408000","1194541.009000","4.355000","10.0 FEET NORTH OF THE SOUTH LINE OF E 99TH STREET","50.0 FEET EAST OF THE EAST LINE OF S BENSLEY AVENUE","SE COR","1977.000000","410.000000","41.71527533830","-87.56309874380","(41.7152753383, -87.5630987438)"
"584.000000","1908176.542000","1167638.754000","12.284000","200.0 FEET WEST OF THE NORTHWEST CORNER OF W DIVISION STREET AND N ELSTON AVENUE","8.0 FEET SOUTH OF THE NORTH LINE OF W DIVISION STREET",,"1982.000000","410.000000","41.90358552530","-87.65966317130","(41.9035855253, -87.6596631713)"
"313.000000","1847346.920000","1167490.227000","25.367000","10' E. OF W. LINE OF JUSTINE ST.","264' N. OF N. LINE OF W. 87TH ST.","N. OF N.W.COR.","1971.000000","327.000000","41.73666583620","-87.66195463510","(41.7366658362, -87.6619546351)"
"615.000000","1925547.036000","1146554.228000","25.097000","11.8 FEET NORTH OF THE SOUTH LINE OF BYRON ST.","10.5 FEET WEST OF THE EAST LINE OF LOWELL AVE.","COPPER POINT IN CONCRETE SHAFT WITHOUT A COVER","1917.000000","397.000000","41.95168003850","-87.73666788620","(41.9516800385, -87.7366678862)"
"253.000000","1836152.179000","1183514.942000","12.786000","12.2' N. OF S. LINE OF E. 104TH ST.","59' E. OF THE E. LINE OF CORLISS AVE.","ORDINANCE ESTABLISHING ELEVATION: 7/15/1925","1975.000000","385.000000","41.70558809710","-87.60359331850","(41.7055880971, -87.6035933185)"
"548.000000","1865528.104000","1158405.461000","0.000000","99.5 FEET NORTH OF NORTH LINE OF W 59TH STREET","9.5 FEET WEST OF EAST LINE OF S MOZART STREET","NO ESTABLISHED ELEVATION. THIS MONUMENT IS SETTLING. CONSTRUCTED IN 1981","0.000000","0.000000","41.78674742400","-87.69474401670","(41.786747424, -87.6947440167)"
"426.000000","1910182.889000","1128370.048000","47.802000","10.5 FEET WEST OF THE EAST LINE OF N NEVA AVENUE","296.5 FEET NORTH OF THE NORTH LINE OF W NORTH AVE","REPLACES OLD STA. B.M. #426","1973.000000","366.000000","41.90984684770","-87.80386271220","(41.9098468477, -87.8038627122)"
"436.000000","1846766.792000","1151940.819000","41.601000","131.0 FEET NORTH OF THE NORTH LINE OF 87TH STREET","9.0 FEET WEST OF THE EAST LINE OF S SPRINGFIELD AVE",,"1967.000000","281.000000","41.73539260800","-87.71893839150","(41.735392608, -87.7189383915)"
"454.000000","1893700.987000","1147404.853000","23.218000","9.0 FEET WEST OF THE WEST LINE OF ALLEY EAST OF S KOSTNER AVENUE","10.5 FEET SOUTH OF THE NORTH LINE OF W 13TH ST","ELEVATION PRIOR TO 1965 WAS 23.195","1965.000000","212.000000","41.86427493880","-87.73435843700","(41.8642749388, -87.734358437)"
"277.000000","1897507.461000","1153712.194000","18.421000","11.1' S OF N. LINE OF W. CONGRESS PKWY.","53.4' W. OF W. LINE OF S. HOMAN AVE.","ELEVATION PRIOR TO 1965 WAS 18.487
IN BOOKS 63 AND 262","1965.000000","63.000000","41.87459722550","-87.71110289990","(41.8745972255, -87.7111028999)"
