Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2014-2015,122,41.866799,-87.639599,501 W ROOSEVELT RD,,CHICAGO,IL,60607,United States of America,Walgreens,http://www.Walgreens.com,312-492-8559,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_122,"(41.866799, -87.639599)",44,29,14917,97,48
2014-2015,104,41.965499,-87.667099,1500 W WILSON AVE,,CHICAGO,IL,60640,United States of America,Walgreens,http://www.Walgreens.com,773-907-8995,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_104,"(41.965499, -87.667099)",15,31,22616,559,18
2014-2015,268,41.96739,-87.7599,4777 NORTH MILWAUKEE AVENUE,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-205-3270,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_268,"(41.96739, -87.7599)",48,15,21869,260,50
2014-2015,326,41.764998,-87.725192,7050 S PULASKI,,CHICAGO,IL,60629,United States of America,Kmart Pharmacy,http://www.kmartpharmacy.com,773-767-2807,Pharmacy,08/24/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-4:00 PM",,Call for details.,"No appointment necessary. Other vaccines available: Pneumonia, Herpes Zoster (Zostavax), Tetanus / Diphtheria, Tetanus / Diphtheria / Pertussis, Hepatitis A, Hepatitis B, HPV (Gardasil), Varicella, MMR (Measles / Mumps / Rubella), Meningcoccal Vaccine availability can vary. Please call your Kmart pharmacist for details",2014-2015_326,"(41.764998, -87.725192)",58,63,21867,318,15
2014-2015,273,41.85836,-87.66584,1713 SOUTH ASHLAND AVENUE,,CHICAGO,IL,60608,United States of America,CVS/pharmacy,http://www.cvs.com,312-563-0254,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-4:00 PM, Tue: 8:00 AM-4:00 PM, Wed: 8:00 AM-4:00 PM, Thu: 8:00 AM-4:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_273,"(41.85836, -87.66584)",43,33,14920,270,26
2014-2015,212,41.91258,-87.65345,1714 NORTH SHEFFIELD AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-640-5161,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_212,"(41.91258, -87.65345)",16,68,21190,168,11
2014-2015,145,41.807899,-87.684699,4710 S WESTERN AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-8:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_145,"(41.807899, -87.684699)",56,55,22248,85,3
2014-2015,59,41.95854835,-87.78691899,4300 N NARRAGANSETT AVE,,CHICAGO,IL,60634,United States of America,Wright College,,773-481-8612,Jackie Lonquist,11/01/2014,11/01/2014,9:00:00,14:00:00,11/01/2014 09:00:00 AM,11/01/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_59,"(41.95854835, -87.78691899)",52,17,22254,442,19
2014-2015,191,41.68203396,-87.53832835,11801 S AVENUE O,,CHICAGO,IL,60617,United States of America,Walgreens,http://www.Walgreens.com,773-731-2147,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_191,"(41.68203396, -87.53832835)",25,52,21202,787,47
2014-2015,84,41.90710466,-87.67251758,1372 N MILWAUKEE AVE,,CHICAGO,IL,60622,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_84,"(41.90710466, -87.67251758)",4,25,21560,481,41
2014-2015,132,41.910099,-87.745099,4748 W NORTH AVE,,CHICAGO,IL,60639,United States of America,Walgreens,http://www.Walgreens.com,773-745-6642,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_132,"(41.910099, -87.745099)",2,26,22615,62,45
2014-2015,46,41.84111018,-87.68542554,2800 S WESTERN AVE,,CHICAGO,IL,60608,United States of America,Arturo Velasquez Institute,,,,11/08/2014,11/08/2014,9:00:00,14:00:00,11/08/2014 09:00:00 AM,11/08/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_46,"(41.84111018, -87.68542554)",43,33,14920,204,26
2014-2015,61,41.79327456,-87.72766409,4150 W 55TH ST,,CHICAGO,IL,60632,United States of America,Greater Lawn WIC,http://www.cityofchicago.org/city/en/depts/cdph/supp_info/clinical_health/immunizations_walk-inclinics.html,312-747-5416,,09/01/2014,09/01/2015,,,,,"Monday, Tuesday, Wednesday","Mondays, Tuesdays, Wednesdays: 8:30 AM to 3:30 PM. Closed 2nd Wed every month 12 to 4 PM",No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.  Closed 2nd Wed every month 12 to 4 PM,2014-2015_61,"(41.79327456, -87.72766409)",56,60,22248,793,6
2014-2015,56,41.7217013,-87.63355778,400 W 95TH ST,,CHICAGO,IL,60628,United States of America,Trinity United Church of Christ,,,,09/28/2014,09/28/2014,13:30:00,15:00:00,09/28/2014 01:30:00 PM,09/28/2014 03:00:00 PM,Sunday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_56,"(41.7217013, -87.63355778)",59,72,21861,631,13
2014-2015,269,41.93853,-87.78574,6355 WEST BELMONT,,CHICAGO,IL,60634,United States of America,CVS/pharmacy,http://www.cvs.com,773-385-5687,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_269,"(41.93853, -87.78574)",52,17,22254,459,44
2014-2015,222,41.9482,-87.66363,3637 NORTH SOUTHPORT AVENUE,,CHICAGO,IL,60613,United States of America,CVS/pharmacy,http://www.cvs.com,773-348-5282,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_222,"(41.9482, -87.66363)",53,57,21186,728,25
2014-2015,53,41.75687639,-87.72232174,7500 S PULASKI RD,,CHICAGO,IL,60652,United States of America,Daley College,,773-838-7520,Marla Mutis,11/08/2014,11/08/2014,9:00:00,14:00:00,11/08/2014 09:00:00 AM,11/08/2014 02:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_53,"(41.75687639, -87.72232174)",8,63,4300,318,30
2014-2015,166,41.691725,-87.700985,3220 W 111TH ST,,CHICAGO,IL,60655,United States of America,Walgreens,http://www.Walgreens.com,773-239-2808,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_166,"(41.691725, -87.700985)",33,73,4447,369,42
2014-2015,236,41.79587,-87.68446,5360 SOUTH WESTERN AVENUE,,CHICAGO,IL,60609,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3160,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_236,"(41.79587, -87.68446)",56,61,14924,778,3
2014-2015,45,41.73911603,-87.60474482,8539 S COTTAGE GROVE AVE,,CHICAGO,IL,60619,United States of America,8th Ward Office,,773-874-3300,Linda Bryant,10/15/2014,10/15/2014,12:00:00,15:00:00,10/15/2014 12:00:00 PM,10/15/2014 03:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_45,"(41.73911603, -87.60474482)",61,40,21546,141,35
2014-2015,285,41.87962,-87.63993,130 SOUTH CANAL STREET,,CHICAGO,IL,60606,United States of America,CVS/pharmacy,http://www.cvs.com,312-589-8991,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_285,"(41.87962, -87.63993)",45,29,14914,786,36
2014-2015,323,41.90388396,-87.6394372,424 W Division St,,Chicago,IL,60610,United States of America,Jewel-Osco 2506,http://www.jeweloscopharmacies.com,312-642-2951,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_323,"(41.90388396, -87.6394372)",54,37,14926,309,46
2014-2015,105,41.910399,-87.688899,2440 W NORTH AVE,,CHICAGO,IL,60647,United States of America,Walgreens,http://www.Walgreens.com,773-489-5607,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_105,"(41.910399, -87.688899)",1,25,22535,287,41
2014-2015,267,41.94626,-87.71357,3411 WEST ADDISON STREET,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-279-8005,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_267,"(41.94626, -87.71357)",39,22,21538,138,12
2014-2015,142,41.721899,-87.643799,9434 S HALSTED ST,,CHICAGO,IL,60620,United States of America,Walgreens,http://www.Walgreens.com,773-238-5648,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,,,2014-2015_142,"(41.721899, -87.643799)",59,72,21554,151,13
2014-2015,227,41.93745,-87.64407,3033 NORTH BROADWAY STREET,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-883-6141,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_227,"(41.93745, -87.64407)",22,57,4449,683,25
2014-2015,1,41.69158354,-87.53513332,11207 S EWING AVE,,CHICAGO,IL,60617,United States of America,10th Ward-Knights of Columbus,,773-721-1999,Yessenia Carreon,10/10/2014,10/10/2014,9:00:00,14:00:00,10/10/2014 09:00:00 AM,10/10/2014 02:00:00 PM,Friday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_1,"(41.69158354, -87.53513332)",25,49,21202,552,47
2014-2015,130,41.95471477,-87.74762481,4040 N CICERO AVE,,CHICAGO,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-283-5321,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,,,2014-2015_130,"(41.95471477, -87.74762481)",21,15,22618,259,50
2014-2015,149,41.807599,-87.723299,3943 W 47TH ST,,CHICAGO,IL,60632,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_149,"(41.807599, -87.723299)",56,54,22248,563,8
2014-2015,94,42.01162566,-87.8182459,7652 W TOUHY AVE,,CHICAGO,IL,60631,United States of America,Walgreens,http://www.Walgreens.com,773-631-5903,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 7:00 AM-7:30 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_94,"(42.01162566, -87.8182459)",17,77,22243,653,29
2014-2015,275,41.7795,-87.64513,641 WEST 63RD STREET,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-783-8724,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-4:00 PM, Tue: 10:00 AM-6:00 PM, Wed: 8:00 AM-4:00 PM, Thu:10:00 AM-6:00 PM, Fri: 8:00 AM-4:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_275,"(41.7795, -87.64513)",11,66,21559,436,4
2014-2015,223,41.9555,-87.67925,4051 NORTH LINCOLN AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-871-2611,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_223,"(41.9555, -87.67925)",39,46,21538,623,18
2014-2015,14,41.86408724,-87.72019666,1308 S INDEPENDENCE BLVD,,CHICAGO,IL,60623,United States of America,24th Ward-Greater Galilee Church,,773-533-2400,Trina Mangrum,10/12/2014,10/12/2014,12:00:00,15:00:00,10/12/2014 12:00:00 PM,10/12/2014 03:00:00 PM,Sunday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_14,"(41.86408724, -87.72019666)",57,30,21569,33,14
2014-2015,196,41.954084,-87.65428,953 W IRVING PARK RD,,CHICAGO,IL,60613,United States of America,Walgreens,http://www.Walgreens.com,773-935-6414,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_196,"(41.954084, -87.65428)",53,57,21186,83,39
2014-2015,251,41.93005,-87.76645,2722 NORTH CENTRAL AVENUE,,CHICAGO,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-804-1692,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_251,"(41.93005, -87.76645)",2,19,22615,58,21
2014-2015,10,41.70440437,-87.68170682,10402 S WESTERN AVE,,CHICAGO,IL,60643,United States of America,19th Ward Office,,773-238-8776,Tristan Karnezis Angus,12/06/2014,12/06/2014,10:00:00,13:00:00,12/06/2014 10:00:00 AM,12/06/2014 01:00:00 PM,Saturday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_10,"(41.70440437, -87.68170682)",33,71,22212,553,42
2014-2015,214,41.70541,-87.72028,3951 WEST 103RD STREET,,CHICAGO,IL,60655,United States of America,CVS/pharmacy,http://www.cvs.com,773-881-3359,,09/01/2014,03/31/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_214,"(41.70541, -87.72028)",33,73,4447,316,42
2014-2015,21,41.94450485,-87.73951111,3501 N KILBOURN AVE,,CHICAGO,IL,60641,United States of America,30th Ward-Kilbourn Park,,773-794-3095,Lucy Macedo,10/01/2014,10/01/2014,9:00:00,14:00:00,10/01/2014 09:00:00 AM,10/01/2014 02:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_21,"(41.94450485, -87.73951111)",21,16,22618,328,21
2014-2015,126,41.98431526,-87.66071547,5625 N RIDGE AVE,,CHICAGO,IL,60660,United States of America,Walgreens,http://www.Walgreens.com,773-989-7546,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,,,2014-2015_126,"(41.98431526, -87.66071547)",14,76,4451,539,16
2014-2015,256,41.92479,-87.72591,3940 WEST FULLERTON AVENUE,,CHICAGO,IL,60647,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-0343,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_256,"(41.92479, -87.72591)",1,23,22535,107,17
2014-2015,284,41.8779,-87.63343,175 WEST JACKSON BOULEVARD,,CHICAGO,IL,60604,United States of America,CVS/pharmacy,http://www.cvs.com,312-356-8311,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 6:30 AM-7:00 PM, Tue: 6:30 AM-7:00 PM, Wed: 6:30 AM-7:00 PM, Thu: 6:30 AM-7:00 PM, Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_284,"(41.8779, -87.63343)",29,38,14912,92,36
2014-2015,82,41.924299,-87.639499,2317 N CLARK ST,,CHICAGO,IL,60614,United States of America,Walgreens,http://www.Walgreens.com,773-929-7488,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_82,"(41.924299, -87.639499)",16,68,21190,207,34
2014-2015,96,41.79526732,-87.62903945,5401 S WENTWORTH AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-268-5664,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,,,2014-2015_96,"(41.79526732, -87.62903945)",37,3,14924,224,9
2014-2015,20,41.86188081,-87.62417382,1500 S MICHIGAN AVE,,CHICAGO,IL,60605,United States of America,2nd Ward-Old St. Marys Church,,312-263-9273,Stacey Pfingsten,11/12/2014,11/12/2014,9:00:00,14:00:00,11/12/2014 09:00:00 AM,11/12/2014 02:00:00 PM,Wednesday,,No limitations.,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2014-2015_20,"(41.86188081, -87.62417382)",35,34,14913,374,9
2014-2015,292,41.9482,-87.66363,3637 NORTH SOUTHPORT AVENUE,,CHICAGO,IL,60613,United States of America,MinuteClinic Inside CVS/pharmacy Store # 08753,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-530 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2014-2015_292,"(41.9482, -87.66363)",53,57,21186,728,25
2014-2015,219,41.90333,-87.68772,2418 WEST DIVISION STREET,,CHICAGO,IL,60622,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-5782,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 9:00 AM-5:00 PM, Tue: 9:00 AM-5:00 PM, Wed: 10:00 AM-6:00 PM, Thu: 9:00 AM-5:00 PM, Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_219,"(41.90333, -87.68772)",4,25,21560,302,49
2014-2015,321,41.86452119,-87.6393041,1340 S. Canal St,,Chicago,IL,60607,United States of America,Jewel-Osco 2500,http://www.jeweloscopharmacies.com,312-666-5612,,08/12/2014,03/01/2015,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2014-2015_321,"(41.86452119, -87.6393041)",44,29,14917,97,48
2014-2015,244,41.84332,-87.72483,2634 SOUTH PULASKI ROAD,,CHICAGO,IL,60623,United States of America,CVS/pharmacy,http://www.cvs.com,773-522-2622,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_244,"(41.84332, -87.72483)",57,32,21569,194,28
2014-2015,118,41.90896274,-87.76512144,1546 N CENTRAL AVE,,CHICAGO,IL,60651,United States of America,Walgreens,http://www.Walgreens.com,773-622-8185,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,,,2014-2015_118,"(41.90896274, -87.76512144)",5,26,22615,599,45
2014-2015,173,41.88560119,-87.63076082,191 N CLARK ST,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,,Pharmacy,09/01/2014,04/15/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 6:30 AM-7:00 PM, Sat: Closed, Sun: Closed",,,,2014-2015_173,"(41.88560119, -87.63076082)",42,38,14309,92,36
2014-2015,288,41.87979,-87.62729,137 SOUTH STATE STREET,,CHICAGO,IL,60603,United States of America,MinuteClinic Inside CVS/pharmacy Store # 08699,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-7:00 PM, Tue: 8:00 AM-7:00 PM, Wed: 8:00 AM-7:00 PM, Thu: 8:00 AM-7:00 PM, Fri: 8:00 AM-7:00 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2014-2015_288,"(41.87979, -87.62729)",34,38,14311,367,36
2014-2015,232,41.73545,-87.74051,8639 SOUTH CICERO AVENUE,,CHICAGO,IL,60652,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-6332,,09/01/2014,03/31/2015,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2014-2015_232,"(41.73545, -87.74051)",8,69,4300,197,30
