"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column","sladays"
"25268","2006-08-01T04:00:00.000","2016-09-11T22:02:05.000","2006-08-01T04:00:00.000","closed","Walk In","Excessive Growth","unmowed lawn, claims it has been this way for mths.","HAND","811 W Briarcliff DR","Bloomington","IN","47404","39.19397736","-86.54160309","POINT (-86.54160309 39.19397736)","9"
"25271","2006-08-01T04:00:00.000","2020-10-05T14:42:52.000","2006-08-01T04:00:00.000","closed","Phone Call","Excessive Growth","Grass has not been mowed.",,"421 S Park Square DR","Bloomington","IN","47403","39.16269684","-86.59162140","POINT (-86.5916214 39.16269684)","9"
"25274","2006-07-31T04:00:00.000","2020-10-05T14:42:52.000","2006-07-31T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown, unmowed, ""Queen Anne high a syou are tall""
all along road, to bike trails, through single family dwellings",,"3855 E Brighton AVE","Bloomington","IN","47401","39.15797043","-86.48104858","POINT (-86.48104858 39.15797043)","9"
"25284","2006-07-28T04:00:00.000","2016-09-11T22:02:05.000","2006-07-28T04:00:00.000","closed","Phone Call","Excessive Growth","weeds overgrown, obstructs view of road",,"735 S College AVE","Bloomington","IN","47403","39.15785217","-86.53474426","POINT (-86.53474426 39.15785217)","9"
"25294","2006-07-28T04:00:00.000","2020-10-05T14:42:52.000","2006-07-28T04:00:00.000","closed","Walk In","Excessive Growth","3003 and 2903 Browncliff ""over growth out over edge of street. Hazard to pedestrians and cars (traffic). Repeated complaints",,"3003 N Browncliff LN","Bloomington","IN","47408","39.19110870","-86.51871490","POINT (-86.5187149 39.1911087)","9"
"25302","2006-07-26T04:00:00.000","2016-09-11T22:02:05.000","2006-07-26T04:00:00.000","closed","Walk In","Excessive Growth","high grass/weeds and debris at former RBS Building",,"444 S Patterson DR","Bloomington","IN","47403","39.16291809","-86.55136871","POINT (-86.55136871 39.16291809)","9"
"25303","2006-07-25T04:00:00.000","2016-09-11T22:02:05.000","2006-07-25T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown weeds, yard, cars in yard, junk in yard",,"2419 S Milton DR","Bloomington","IN","47403","39.14031219","-86.53966522","POINT (-86.53966522 39.14031219)","9"
"25306","2006-07-24T04:00:00.000","2016-09-11T22:02:05.000","2006-07-24T04:00:00.000","closed","Phone Call","Excessive Growth","High grass and a frig. is sitting in the front yard.","HAND","1009 W 9th ST","Bloomington","IN","47404","39.17034149","-86.54468536","POINT (-86.54468536 39.17034149)","9"
"25309","2006-07-24T04:00:00.000","2020-10-05T14:42:52.000","2006-07-24T04:00:00.000","closed","Phone Call","Excessive Growth","piles of brush, grass clippings, weeds in yard",,"512 W Ralston DR","Bloomington","IN","47403","39.13854980","-86.53943634","POINT (-86.53943634 39.1385498)","9"
"25310","2006-07-24T04:00:00.000","2016-09-11T22:02:05.000","2006-07-24T04:00:00.000","closed","Phone Call","Excessive Growth","rose bushes, weeds out into street and walkway, yard overgrown",,"608 W Dodds ST","Bloomington","IN","47403","39.15768433","-86.54083252","POINT (-86.54083252 39.15768433)","9"
"25311","2006-07-24T04:00:00.000","2016-09-11T22:02:05.000","2006-07-24T04:00:00.000","closed","Phone Call","Excessive Growth","Pine and privet trees have grown over the sidewalk; must turn sideways or walk in street to get by.  Feels dangerous at night.","HAND","709 W 9th ST","Bloomington","IN","47404","39.17026520","-86.54153442","POINT (-86.54153442 39.1702652)","9"
"25314","2006-07-21T04:00:00.000","2016-09-11T22:02:05.000","2006-07-21T04:00:00.000","closed","Phone Call","Excessive Growth","unmowed lot, overgrown","HAND","810 W Winding WAY","Bloomington","IN","47404","39.19824219","-86.54283142","POINT (-86.54283142 39.19824219)","9"
"25328","2006-07-19T04:00:00.000","2016-09-11T22:02:05.000","2006-07-19T04:00:00.000","closed","Phone Call","Excessive Growth","weeds and grass heavily overgrown, sw corner of Madison and 15th, obstructs view, overgrown into street, eyesore,","HAND","1015 N Madison ST","Bloomington","IN","47404","39.17645645","-86.53794861","POINT (-86.53794861 39.17645645)","9"
"25329","2006-07-19T04:00:00.000","2016-09-11T22:02:05.000","2006-07-19T04:00:00.000","closed","Phone Call","Excessive Growth","3 foot tall weeds, 2 trees down in yard for over 2 years stuff in yard- toys, swing set, dog house, etc.-believes it is all trash or junk, fence falling down into neighbor's yard",,"912 W Countryside LN","Bloomington","IN","47403","39.14337540","-86.54443359","POINT (-86.54443359 39.1433754)","9"
"25337","2006-07-17T04:00:00.000","2016-09-11T22:02:05.000","2006-07-17T04:00:00.000","closed","Phone Call","Excessive Growth","vegetation overgrown, spilling into the sidewalk and over the curb","HAND","822 S Fess AVE","Bloomington","IN","47401","39.15830612","-86.52618408","POINT (-86.52618408 39.15830612)","9"
"25343","2006-07-17T04:00:00.000","2016-09-11T22:02:05.000","2006-07-17T04:00:00.000","closed","Phone Call","Excessive Growth","tree down, cut up, brush and limb piles throughout yard, hazard for fire and animal attraction","HAND","700 S Lincoln ST","Bloomington","IN","47401","39.15819550","-86.53146362","POINT (-86.53146362 39.1581955)","9"
"25346","2006-07-14T04:00:00.000","2020-10-05T14:42:52.000","2006-07-14T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown, block view of cul-de-sac, children playing in street obscured from view","HAND","2825 E Hunters GLN","Bloomington","IN","47401","39.14272690","-86.49702454","POINT (-86.49702454 39.1427269)","9"
"25349","2006-07-13T04:00:00.000","2020-10-05T14:42:52.000","2006-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","tree plots need to be mowed along north side of East Bradshire Street, 1411, 1417, 1423--call taken by Public Works and dropped off on HAND front desk","HAND","1411 E Bradshire ST","Bloomington","IN","47401","39.13561249","-86.51531219","POINT (-86.51531219 39.13561249)","9"
"25350","2006-07-13T04:00:00.000","2016-09-11T22:02:05.000","2006-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","High weeds.",,"735 S College AVE","Bloomington","IN","47403","39.15785217","-86.53474426","POINT (-86.53474426 39.15785217)","9"
"25351","2006-07-13T04:00:00.000","2020-10-05T14:42:52.000","2006-07-13T04:00:00.000","closed","Phone Call","Excessive Growth","They are mowing the front yard but not the back.","HAND","2233 S Sweetbriar CIR","Bloomington","IN","47401","39.14092255","-86.52608490","POINT (-86.5260849 39.14092255)","9"
"25365","2006-07-11T04:00:00.000","2020-10-05T14:42:52.000","2006-07-11T04:00:00.000","closed","Phone Call","Excessive Growth","overgrown shrubs.",,"400 W Country Club DR","Bloomington","IN","47403","39.13615036","-86.53745270","POINT (-86.5374527 39.13615036)","9"
"25407","2006-07-07T04:00:00.000","2016-09-11T22:02:05.000","2006-07-07T04:00:00.000","closed","Phone Call","Excessive Growth","landlord of property called about north side of W. Gourley Pike from Monroe to Maple, grass and weeds terrible, needs to be cut","HAND","1003 W Gourley PIKE","Bloomington","IN","47404","39.18617249","-86.54528046","POINT (-86.54528046 39.18617249)","9"
"25441","2006-07-06T04:00:00.000","2020-10-05T14:42:52.000","2006-07-06T04:00:00.000","closed","Phone Call","Excessive Growth","High grass.","HAND","712 S Henderson ST","Bloomington","IN","47401","39.15965652","-86.52742004","POINT (-86.52742004 39.15965652)","9"
"25442","2006-07-06T04:00:00.000","2016-09-11T22:02:05.000","2006-07-06T04:00:00.000","closed","Phone Call","Excessive Growth","High grass.  Also look at the 2 houses North of 1723 Arlington.","HAND","1723 W Arlington RD","Bloomington","IN","47404","39.18355560","-86.55040741","POINT (-86.55040741 39.1835556)","9"
"25443","2006-07-06T04:00:00.000","2020-10-05T14:42:52.000","2006-07-06T04:00:00.000","closed","Phone Call","Excessive Growth","every year has to complain about weeds, waist high, property next to hers, it is owned by the city, she has her tent party in the beginning of August, must have yard mowed by then, should be mowed more than once a year",,"298 W Country Club DR","Bloomington","IN","47403","39.13633347","-86.53548431","POINT (-86.53548431 39.13633347)","9"
"25452","2006-07-06T04:00:00.000","2016-09-11T22:02:05.000","2006-07-06T04:00:00.000","closed","Phone Call","Excessive Growth","resembling jungle in backyard, needs to be mowed or hacked",,"810 S Winridge CT","Bloomington","IN","47403","39.15760422","-86.54940796","POINT (-86.54940796 39.15760422)","9"
"25592","2006-06-07T04:00:00.000","2016-09-11T22:02:05.000","2006-06-07T04:00:00.000","closed","Other","Excessive Growth","properties to the north and the west overgrown with weeds, have not been mowed","HAND","350 S Walnut ST","Bloomington","IN","47403","39.16291428","-86.53392029","POINT (-86.53392029 39.16291428)","9"
"25462","2006-07-03T04:00:00.000","2016-09-11T22:02:05.000","2006-07-03T04:00:00.000","closed","Phone Call","Excessive Growth","Susan Phillips called in to say that there is an undeveloped lot at the end of Wintersweet Drive that has not been mowed this season and the grass is very tall.  She would like the compliance officer to call her back for a status report after the inspections has been completed.","HAND","3955 N Wintersweet DR","Bloomington","IN","47404",,,,"9"
"25465","2006-06-30T04:00:00.000","2016-09-11T22:02:05.000","2006-06-30T04:00:00.000","closed","Phone Call","Excessive Growth","weeds are roof high, nothing being done, insist on making another complaint, one strip mowed
whole back end bad all the way back
weeds throughout and encroaching onother yards, reseeding in other yards","HAND","632 W Clover TER","Bloomington","IN",,,,,"9"
"25466","2006-06-30T04:00:00.000","2016-09-11T22:02:05.000","2006-06-30T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown with weeds, knee high","HAND","516 N Fess AVE","Bloomington","IN","47408","39.17125320","-86.52556610","POINT (-86.5255661 39.1712532)","9"
"25469","2006-06-29T04:00:00.000","2016-09-11T22:02:05.000","2006-06-29T04:00:00.000","closed","Phone Call","Excessive Growth","Sherri Edie stated that the property has went through a foreclosure and the yard has not been mowed.   She also stated that trash has been left.","HAND","1330 W Hickory LN","Bloomington","IN","47404","39.18611145","-86.55276489","POINT (-86.55276489 39.18611145)","9"
"25470","2006-06-29T04:00:00.000","2016-09-11T22:02:05.000","2006-06-29T04:00:00.000","closed","Phone Call","Excessive Growth","brush and shubs overhang into road, need mowing along length of Adams between 8th Street and 10th Street, especially residential units","HAND","400 N Adams ST","Bloomington","IN","47404","39.16971970","-86.54942322","POINT (-86.54942322 39.1697197)","9"
"25473","2006-06-29T04:00:00.000","2016-09-11T22:02:05.000","2006-06-29T04:00:00.000","closed","Phone Call","Excessive Growth","yard knee high grass and weeds, especially in back yard--front yard mowed within last week",,"810 S Winridge CT","Bloomington","IN","47403","39.15760422","-86.54940796","POINT (-86.54940796 39.15760422)","9"
"25480","2006-06-28T04:00:00.000","2020-10-05T14:42:52.000","2006-06-28T04:00:00.000","closed","Phone Call","Excessive Growth","ivy growing out of control on all sides of house, especially onto the sidewalk, intertwined with poison ivy, step into street to avoid it","HAND","522 S Ballantine RD","Bloomington","IN","47401","39.16156769","-86.51939392","POINT (-86.51939392 39.16156769)","9"
"25481","2006-06-28T04:00:00.000","2016-09-11T22:02:05.000","2006-06-28T04:00:00.000","closed","Phone Call","Excessive Growth","bushes and shrubs overgrown","HAND","1012 E 2nd ST","Bloomington","IN","47401","39.16089630","-86.52059937","POINT (-86.52059937 39.1608963)","9"
"25482","2006-06-28T04:00:00.000","2016-09-11T22:02:05.000","2006-06-28T04:00:00.000","closed","Phone Call","Excessive Growth","bushes overgrown, shrubs overgrown,","HAND","816 E 2nd ST","Bloomington","IN","47401","39.16095352","-86.52328491","POINT (-86.52328491 39.16095352)","9"
"25494","2006-06-27T04:00:00.000","2016-09-11T22:02:05.000","2006-06-27T04:00:00.000","closed","Phone Call","Excessive Growth","High Grass.","HAND","3541 N Valleyview DR","Bloomington","IN","47404","39.19982147","-86.54692078","POINT (-86.54692078 39.19982147)","9"
"25495","2006-06-26T04:00:00.000","2020-10-05T14:42:52.000","2006-06-26T04:00:00.000","closed","Phone Call","Excessive Growth","High grass.",,"1009 N Jackson ST","Bloomington","IN","47404","39.17705154","-86.53990173","POINT (-86.53990173 39.17705154)","9"
"25497","2006-06-26T04:00:00.000","2016-09-11T22:02:05.000","2006-06-26T04:00:00.000","closed","Phone Call","Excessive Growth","grass on north and west side of property still not cut, window high",,"632 W Clover TER","Bloomington","IN",,,,,"9"
"25503","2006-06-23T04:00:00.000","2020-10-05T14:42:52.000","2006-06-23T04:00:00.000","closed","Phone Call","Excessive Growth","Area behind houses on west side of road, between houses and Winslow Ball fields, has waist high grass and weeds, believes the city owns it, says it needs to be maintained",,"2620 S Wexley RD","Bloomington","IN","47401","39.14044952","-86.51271057","POINT (-86.51271057 39.14044952)","9"
"25506","2006-06-23T04:00:00.000","2020-10-05T14:42:52.000","2006-06-23T04:00:00.000","closed","Phone Call","Excessive Growth","unmowed lawn, weeds growing tall, especially on corner where traffic is obstructed",,"801 E Grimes LN","Bloomington","IN","47401","39.15344620","-86.52465057","POINT (-86.52465057 39.1534462)","9"
"25512","2006-06-22T04:00:00.000","2016-09-11T22:02:05.000","2006-06-22T04:00:00.000","closed","Phone Call","Excessive Growth","rat problem since May, had big rat problem 4-5 years ago
sources believed to be (1)709 S. Anita Street, (2)713 S Clifton Ave, (3)706 S. Rose Ave, with (2)&(3) being dilapadated, all three addresses being overgrown with weeds, or piles of compost -- possibly dog food left outdoors","HAND","709 S Anita ST","Bloomington","IN","47401","39.15938950","-86.51003265","POINT (-86.51003265 39.1593895)","9"
"25514","2006-06-22T04:00:00.000","2020-10-05T14:42:52.000","2006-06-22T04:00:00.000","closed","Walk In","Excessive Growth","tree down is blocking alley way, shrubs and brush make it difficult to get access to alley behind house, also tree on utility line overgrown to point of scraping vehicles trying to use the alley",,"2429 S Broadview DR","Bloomington","IN","47403","39.14006042","-86.54297638","POINT (-86.54297638 39.14006042)","9"
"25524","2006-06-20T04:00:00.000","2016-09-11T22:02:05.000","2006-06-20T04:00:00.000","closed","Phone Call","Excessive Growth","yard overgrown, has not been mowed all year, junk in yard, ""eyesore""","HAND","111 S Clark ST","Bloomington","IN","47408","39.16653824","-86.50481415","POINT (-86.50481415 39.16653824)","9"
"25526","2006-06-20T04:00:00.000","2020-10-05T14:42:52.000","2006-06-20T04:00:00.000","closed","Phone Call","Excessive Growth","yard has not been mowed in weeks",,"3541 N Valleyview DR","Bloomington","IN","47404","39.19982147","-86.54692078","POINT (-86.54692078 39.19982147)","9"
"25530","2006-06-19T04:00:00.000","2016-09-11T22:02:05.000","2006-06-19T04:00:00.000","closed","Phone Call","Excessive Growth","yard not been mowed, animals and snakes in yard, up to the windows",,"632 W Clover TER","Bloomington","IN",,,,,"9"
"25533","2006-06-19T04:00:00.000","2016-09-11T22:02:05.000","2006-06-19T04:00:00.000","closed","Walk In","Excessive Growth","Front lawn mowed, back lawn not mowed, trees from property raking the house at 223 N. Adams, causing damage to aluminum siding, rain blowing into space just beneath roof",,"221 N Adams ST","Bloomington","IN","47404","39.16791534","-86.54978943","POINT (-86.54978943 39.16791534)","9"
"25541","2006-06-15T04:00:00.000","2016-09-11T22:02:05.000","2006-06-15T04:00:00.000","closed","Phone Call","Excessive Growth","3 ft high grass obscuring business signs beside road","HAND","1116 S College Mall RD","Bloomington","IN","47401","39.15368652","-86.49800873","POINT (-86.49800873 39.15368652)","9"
"25542","2006-06-15T04:00:00.000","2016-09-11T22:02:05.000","2006-06-15T04:00:00.000","closed","Phone Call","Excessive Growth","Citizen stated that there is a vacant lot on the south side of the street near the dead end of Chambers Drive that has not been mowed in several weeks.","HAND","817 W Chambers DR","Bloomington","IN","47403","39.14621353","-86.54227448","POINT (-86.54227448 39.14621353)","9"
"25545","2006-06-15T04:00:00.000","2016-09-11T22:02:05.000","2006-06-15T04:00:00.000","closed",,"Excessive Growth","Back yard has not been mowed for 4 years -- only mows the tree plot. She says the yard is full of rodents  She calls every year.","HAND","610 W DODDS ST","Bloomington","IN",,,,,"9"
"25549","2006-06-14T04:00:00.000","2016-09-11T22:02:05.000","2006-06-14T04:00:00.000","closed","Phone Call","Excessive Growth","Overgrown shrubbery in the north-south alley behind 618-620 E. University St.","HAND","620 E University ST","Bloomington","IN","47401","39.16022873","-86.52637482","POINT (-86.52637482 39.16022873)","9"
"25569","2006-06-12T04:00:00.000","2016-09-11T22:02:05.000","2006-06-12T04:00:00.000","closed","Phone Call","Excessive Growth","weeds, grass have not been cut from months, car ran into wall and wall still in street
around Pepsico Plant",,"214 W 17th ST","Bloomington","IN","47404","39.17935181","-86.53554535","POINT (-86.53554535 39.17935181)","9"
"25571","2006-06-12T04:00:00.000","2016-09-11T22:02:05.000","2006-06-12T04:00:00.000","closed","Phone Call","Excessive Growth","Very tall grass at SW corner lot at Covenanter and College Mall Rd.
Caller believes the property is City owned.","HAND","S COLLEGE MALL RD","Bloomington","IN",,,,,"9"
"25578","2006-06-08T04:00:00.000","2020-10-05T14:42:52.000","2006-06-08T04:00:00.000","closed","Phone Call","Excessive Growth","lawn overgrown with grass and weeds over 8"" tall",,"2028 E Cheyanne LN","Bloomington","IN","47401","39.13874054","-86.50903320","POINT (-86.5090332 39.13874054)","9"
"25579","2006-06-08T04:00:00.000","2016-09-11T22:02:05.000","2006-06-08T04:00:00.000","closed","Phone Call","Excessive Growth","Yard not mowed.","HAND","1109 W Pine Meadows DR","Bloomington","IN","47403","39.13899612","-86.54903412","POINT (-86.54903412 39.13899612)","9"
"25580","2006-06-08T04:00:00.000","2016-09-11T22:02:05.000","2006-06-08T04:00:00.000","closed","Phone Call","Excessive Growth","Yard not mowed.","HAND","1117 W Pine Meadows DR","Bloomington","IN","47403","39.13912582","-86.54914093","POINT (-86.54914093 39.13912582)","9"
"25581","2006-06-07T04:00:00.000","2016-09-11T22:02:05.000","2006-06-07T04:00:00.000","closed","Phone Call","Excessive Growth","grass 10"" high, causing problems for pedestrians","HAND","800 W Countryside LN","Bloomington","IN","47403","39.14369965","-86.54203796","POINT (-86.54203796 39.14369965)","9"
"25584","2006-06-07T04:00:00.000","2016-09-11T22:02:05.000","2006-06-07T04:00:00.000","closed","Email","Excessive Growth","empty lot across the street from 1112 S. Madison with shrubs overgrown, seemingly nothing done","HAND","1113 S Madison ST","Bloomington","IN","47403","39.15493393","-86.53727722","POINT (-86.53727722 39.15493393)","9"
"25598","2006-06-06T04:00:00.000","2020-10-05T14:42:52.000","2006-06-06T04:00:00.000","closed","Phone Call","Excessive Growth","Tree limb in front yard; yard overgrown.",,"3210 N O BRIEN PL","Bloomington","IN",,,,,"9"
"25601","2006-06-05T04:00:00.000","2016-09-11T22:02:05.000","2006-06-05T04:00:00.000","closed","Email","Excessive Growth","overgrown yard, for sale sign outside, no answer to calls or knocks","HAND","919 S Hawthorne DR","Bloomington","IN","47401","39.15694809","-86.51995850","POINT (-86.5199585 39.15694809)","9"
"25611","2006-06-01T04:00:00.000","2016-09-11T22:02:05.000","2006-06-01T04:00:00.000","closed","Phone Call","Excessive Growth","Grass is very high.","HAND","1420 N JORDAN AVE","Bloomington","IN",,,,,"9"
"25612","2006-06-01T04:00:00.000","2016-09-11T22:02:05.000","2006-06-01T04:00:00.000","closed","Phone Call","Excessive Growth","Grass is very high.","HAND","1640 N Jordan AVE","Bloomington","IN","47408","39.18376160","-86.51402283","POINT (-86.51402283 39.1837616)","9"
"25621","2006-05-30T04:00:00.000","2016-09-11T22:02:05.000","2006-05-30T04:00:00.000","closed","Phone Call","Excessive Growth","Grass knee high","HAND","324 S Rogers ST","Bloomington","IN","47403","39.16382217","-86.53892517","POINT (-86.53892517 39.16382217)","9"
"25624","2006-05-30T04:00:00.000","2016-09-11T22:02:05.000","2006-05-30T04:00:00.000","closed","Phone Call","Excessive Growth","Yard not mowed.",,"1119 N Madison ST","Bloomington","IN","47404","39.17720032","-86.53804779","POINT (-86.53804779 39.17720032)","9"
"25626","2006-05-30T04:00:00.000","2016-09-11T22:02:05.000","2006-05-30T04:00:00.000","closed","Phone Call","Excessive Growth","Resident called in to say that the grass on the Northwest corner of Henderson Street and Driscoll needs to be mowed.  She states that the grass if very high.  There is also a problem with the line of sight and trees which will be referred to Engineering Department.",,"1212 S Henderson ST","Bloomington","IN","47401","39.15257645","-86.52745056","POINT (-86.52745056 39.15257645)","9"
"25629","2006-05-30T04:00:00.000","2016-09-11T22:02:05.000","2006-05-30T04:00:00.000","closed","Walk In","Excessive Growth","The Rogers Building Supply property needs to have the grass mowed along Patterson Drive, especially across from the Village Pantry.","HAND","420 S Patterson DR","Bloomington","IN","47403","39.16319275","-86.55202484","POINT (-86.55202484 39.16319275)","9"
"25631","2006-05-30T04:00:00.000","2016-09-11T22:02:05.000","2006-05-30T04:00:00.000","closed","Phone Call","Excessive Growth","High grass in the back yard.  The front yard is all flowers and rock.","HAND","711 W Cherokee DR","Bloomington","IN","47403","39.14685440","-86.54135132","POINT (-86.54135132 39.1468544)","9"
"25638","2006-05-25T04:00:00.000","2016-09-11T22:02:05.000","2006-05-25T04:00:00.000","closed","Phone Call","Excessive Growth","weeds nearly 1 foot high",,"1009 N Jackson ST","Bloomington","IN","47404","39.17705154","-86.53990173","POINT (-86.53990173 39.17705154)","9"
"25642","2006-05-25T04:00:00.000","2016-09-11T22:02:05.000","2006-05-25T04:00:00.000","closed","Phone Call","Excessive Growth","Vacant lot at the SE corner of W. 1st St. & S. Walker St. has not been mowed.  The triangle shaped lot across the street (owned by the City) has not been mowed.","HAND","S WALKER ST","Bloomington","IN",,,,,"9"
"25644","2006-05-23T04:00:00.000","2016-09-11T22:02:05.000","2006-05-23T04:00:00.000","closed","Phone Call","Excessive Growth","grass 6"" high, poison ivy, shrubs spilling into alley way, danger to pedestrians, traffic, also ""insidious Japanese Knotweed"" is growing in alley","HAND","113 E 15TH ST","Bloomington","IN",,,,,"9"
"25647","2006-05-22T04:00:00.000","2016-09-11T22:02:05.000","2006-05-22T04:00:00.000","closed","Phone Call","Excessive Growth","strip of land with grass waist high needs to be mowed",,"919 W ORRIS DR","Bloomington","IN",,,,,"9"
"25649","2006-05-22T04:00:00.000","2016-09-11T22:02:05.000","2006-05-22T04:00:00.000","closed","Phone Call","Excessive Growth","Grass needs cut.",,"215 W 11th ST","Bloomington","IN","47404","39.17310715","-86.53555298","POINT (-86.53555298 39.17310715)","9"
"25651","2006-05-22T04:00:00.000","2016-09-11T22:02:05.000","2006-05-22T04:00:00.000","closed","Phone Call","Excessive Growth","Grass has not been cut at all this season.  Caller states that this property recently sold and has been vacant for some time.","HAND","930 S Manor RD","Bloomington","IN","47401","39.15650940","-86.52193451","POINT (-86.52193451 39.1565094)","9"
"25652","2006-05-22T04:00:00.000","2016-09-11T22:02:05.000","2006-05-22T04:00:00.000","closed","Walk In","Excessive Growth","Not AT this address (which is the complainant's) but in a neighboring yard is a brush pile or overgrown shrubbery that is causing a line-of-sight problem.","HAND","2312 S Bryan ST","Bloomington","IN","47403","39.14134216","-86.53688049","POINT (-86.53688049 39.14134216)","9"
"25654","2006-05-22T04:00:00.000","2016-09-11T22:02:05.000","2006-05-22T04:00:00.000","closed","Walk In","Excessive Growth","Grass has not been cut this year. Rental.","HAND","1615 E Matlock RD","Bloomington","IN","47408","39.18651199","-86.51531982","POINT (-86.51531982 39.18651199)","9"
"25655","2006-05-22T04:00:00.000","2020-10-05T14:42:52.000","2006-05-22T04:00:00.000","closed","Phone Call","Excessive Growth","Yard needs cut",,"3542 N Valleyview DR","Bloomington","IN","47404","39.19983292","-86.54627991","POINT (-86.54627991 39.19983292)","9"
"25658","2006-05-22T04:00:00.000","2016-09-11T22:02:05.000","2006-05-22T04:00:00.000","closed","Walk In","Excessive Growth",,"HAND","2312 S Bryan ST","Bloomington","IN","47403","39.14134216","-86.53688049","POINT (-86.53688049 39.14134216)","9"
"25662","2006-05-18T04:00:00.000","2016-09-11T22:02:05.000","2006-05-18T04:00:00.000","closed","Phone Call","Excessive Growth","City has not cut the grass in the ditch between E. Southdowns and E. Sheridan Dr.   Grass is at least two feet tall.","HAND","E SOUTHDOWNS DR","Bloomington","IN",,,,,"9"
"25665","2006-05-18T04:00:00.000","2016-09-11T22:02:05.000","2006-05-18T04:00:00.000","closed","Phone Call","Excessive Growth","Citizen called and stated that the lawn has not been moved recently and the grass is very  high.",,"1119 N Madison ST","Bloomington","IN","47404","39.17720032","-86.53804779","POINT (-86.53804779 39.17720032)","9"
"25666","2006-05-18T04:00:00.000","2016-09-11T22:02:05.000","2006-05-18T04:00:00.000","closed","Phone Call","Excessive Growth","Has not been mowed.","HAND","3409 E Grandview DR","Bloomington","IN","47408","39.16884995","-86.48722076","POINT (-86.48722076 39.16884995)","9"
"25667","2006-05-18T04:00:00.000","2016-09-11T22:02:05.000","2006-05-18T04:00:00.000","closed","Phone Call","Excessive Growth","Has not been mowed.","HAND","2121 E Woodstock PL","Bloomington","IN","47401","39.15687180","-86.50711823","POINT (-86.50711823 39.1568718)","9"
"25670","2006-05-17T04:00:00.000","2016-09-11T22:02:05.000","2006-05-17T04:00:00.000","closed","Phone Call","Excessive Growth","Lawn has not been mowed and there is junk in the back yard.  Ms. Cartwright hopes that this can be cleaned up too.  Please contact her after an inspection has been made. Thanks!","HAND","805 W Ralston DR","Bloomington","IN","47403","39.13820267","-86.54219055","POINT (-86.54219055 39.13820267)","9"
"25671","2006-05-17T04:00:00.000","2016-09-11T22:02:05.000","2006-05-17T04:00:00.000","closed","Phone Call","Excessive Growth","Yard is not being cut.","HAND","1487 W Woodhill DR","Bloomington","IN","47403","39.15682983","-86.54885864","POINT (-86.54885864 39.15682983)","9"
"25673","2006-05-17T04:00:00.000","2016-09-11T22:02:05.000","2006-05-17T04:00:00.000","closed","Phone Call","Excessive Growth","Brush pile.",,"1318 S Park AVE","Bloomington","IN","47401","39.15155411","-86.52397919","POINT (-86.52397919 39.15155411)","9"
"25674","2006-05-17T04:00:00.000","2016-09-11T22:02:05.000","2006-05-17T04:00:00.000","closed","Phone Call","Excessive Growth","Tall grass; also tall grass at 3409 E Grandview Drive; 2121 E. Woodstock Place; and 1800 E. Longwood Ct.",,"1919 E Southdowns DR","Bloomington","IN","47401","39.15570450","-86.51067352","POINT (-86.51067352 39.1557045)","9"
"25675","2006-05-16T04:00:00.000","2016-09-11T22:02:05.000","2006-05-16T04:00:00.000","closed",,"Excessive Growth","Tall Grass.","HAND","1112 W Pine Meadows DR","Bloomington","IN","47403","39.13929749","-86.54864502","POINT (-86.54864502 39.13929749)","9"
"25676","2006-05-16T04:00:00.000","2016-09-11T22:02:05.000","2006-05-16T04:00:00.000","closed","Other","Excessive Growth","Yard Overgrown","HAND","1414 S Monon DR","Bloomington","IN","47403","39.15122986","-86.53466797","POINT (-86.53466797 39.15122986)","9"
"25677","2006-05-16T04:00:00.000","2016-09-11T22:02:05.000","2006-05-16T04:00:00.000","closed","Other","Excessive Growth","yard Overgrown","HAND","1423 S Monon DR","Bloomington","IN","47403","39.15063095","-86.53427887","POINT (-86.53427887 39.15063095)","9"
"25680","2006-05-15T04:00:00.000","2016-09-11T22:02:05.000","2006-05-15T04:00:00.000","closed","Phone Call","Excessive Growth","This is an area along Rockport Road between 2616 Rockport and 1002 Pinehurst. It does not belong to either house. It is owned by Southern Pines LLC, 9011 N. Meridian Suite 202, Indy 46260. Ticket should also be sent to the same owner at 8440 Woodfield Crossing, Indy 46240. Take to BPW asap...adjacent property owners have been through this before and are anxious to see it mowed. Photos coming...
CORNER PINEHURST AND ROCKPORT PARCEL # 015-14841-00","HAND","1002 W Pinehurst DR","Bloomington","IN","47403","39.13860321","-86.54692078","POINT (-86.54692078 39.13860321)","9"
"25684","2006-05-11T04:00:00.000","2016-09-11T22:02:05.000","2006-05-11T04:00:00.000","closed","Phone Call","Excessive Growth","Citizen called left a message stating that the lawn has not been mowed this season and that there is bags of trash on the front porch.",,"210 E Southern DR","Bloomington","IN","47401","39.14960098","-86.53193665","POINT (-86.53193665 39.14960098)","9"
