Incident Number,Incident Date,Call Type Description,Location,Reporting District,Station,Received,Cleared,Disposition,Latitude,Longitude,Map Point,Census Block 2000 GeoId,Census Tract 2000 GeoId,Census Block 2010 GeoId,Census Tract 2010 GeoId,california_census_zipcodes
16016911,12/12/2016,Emergency Medical Service (EMS),1900BLK BROADWAY,E-3,Station 3 ,12/12/2016 11:47:17 AM,12/12/2016 12:31:59 PM,Report              ,34.026961253841648,-118.47892338569996,"(34.026961253842, -118.4789233857)",,,060377017021014,06037701702,364
16016910,12/12/2016,Automatic Alarm,2000BLK SANTA MONICA BLVD,E-3,Station 3 ,12/12/2016 11:37:46 AM,12/12/2016 11:39:53 AM,Report              ,34.028719471548683,-118.47996988781934,"(34.028719471549, -118.479969887819)",,,060377016023017,06037701602,364
16016909,12/12/2016,Emergency Medical Service (EMS),1300BLK STANFORD ST,E-3,Station 3 ,12/12/2016 11:25:16 AM,12/12/2016 11:40:36 AM,Report              ,34.036940161043987,-118.47215112384407,"(34.036940161044, -118.472151123844)",,,060377016021013,06037701602,364
16016908,12/12/2016,Emergency Medical Service (EMS),YALE ST / BROADWAY,E-3,Station 3 ,12/12/2016 11:16:37 AM,12/12/2016 11:33:18 AM,Report              ,34.034244696793031,-118.46992124888648,"(34.034244696793, -118.469921248886)",,,060377017012002,06037701701,364
16016907,12/12/2016,Emergency Medical Service (EMS),1900BLK OCEAN WAY ,E-2,Station 2 ,12/12/2016 10:40:21 AM,12/12/2016 11:20:22 AM,Report              ,34.006825420684734,-118.49120284272412,"(34.006825420685, -118.491202842724)",,,060377020021006,06037702002,368
16016906,12/12/2016,Emergency Medical Service (EMS),EUCLID ST / WILSHIRE BLVD,E-4,Station 3 ,12/12/2016 09:49:00 AM,12/12/2016 10:14:58 AM,Report              ,34.026009127986391,-118.48978970640279,"(34.026009127986, -118.489789706403)",,,060377015022005,06037701502,364
16016905,12/12/2016,Emergency Medical Service (EMS),1600BLK SANTA MONICA BLVD,E-3,Station 3 ,12/12/2016 09:43:19 AM,12/12/2016 10:26:09 AM,Report              ,34.025996583521,-118.48333354086644,"(34.025996583521, -118.483333540866)",,,060377017021007,06037701702,364
16016904,12/12/2016,Elevator Rescue,2800BLK SANTA MONICA BLVD ,E-3,Station 3 ,12/12/2016 07:52:12 AM,12/12/2016 08:02:15 AM,Report              ,34.0152636836845,-118.49656465116077,"(34.015263683685, -118.496564651161)",,,060377019022010,06037701902,368
16016903,12/12/2016,Odor of Natural Gas,2500BLK MICHIGAN AVE ,E-3,Station 3 ,12/12/2016 07:33:57 AM,12/12/2016 07:52:11 AM,Report              ,34.0269409492286,-118.46853749633787,"(34.026940949229, -118.468537496338)",,,060377018011026,06037701801,364
16016902,12/12/2016,Transformer Fire ,1400BLK PRINCETON ST,E-3,Station 3 ,12/12/2016 07:30:44 AM,12/12/2016 07:50:31 AM,Report              ,34.03370180561685,-118.47313173252726,"(34.033701805617, -118.473131732527)",,,060377017012007,06037701701,364
16016901,12/12/2016,Emergency Medical Service (EMS),1900BLK PICO BLVD,E-5N,Station 5 ,12/12/2016 07:15:07 AM,12/12/2016 07:47:08 AM,Report              ,34.0189576185152,-118.47044376347348,"(34.018957618515, -118.470443763473)",,,060377018021004,06037701802,363
16016899,12/12/2016,Emergency Medical Service (EMS),26TH ST / WILSHIRE BLVD,E-4,Station 3 ,12/12/2016 06:50:45 AM,12/12/2016 07:07:28 AM,Report              ,34.036000402182118,-118.47745823729343,"(34.036000402182, -118.477458237293)",,,060377016022011,06037701602,365
16016898,12/12/2016,Emergency Medical Service (EMS),1200BLK 22ND ST,E-4,Station 3 ,12/12/2016 06:49:38 AM,12/12/2016 07:32:49 AM,Report              ,34.032053350612955,-118.48068160135223,"(34.032053350613, -118.480681601352)",,,060377016023014,06037701602,364
16016897,12/12/2016,Emergency Medical Service (EMS),1100BLK 7TH ST,E-6,Station 1 ,12/12/2016 06:43:25 AM,12/12/2016 07:16:29 AM,Report              ,34.022102122854143,-118.49627576473317,"(34.022102122854, -118.496275764733)",,,060377014024010,06037701402,365
16016896,12/12/2016,Emergency Medical Service (EMS),1900BLK 6TH ST,E-2,Station 2 ,12/12/2016 05:26:11 AM,12/12/2016 05:35:12 AM,Report              ,34.010674938964172,-118.48460149233338,"(34.010674938964, -118.484601492333)",,,060377020024000,06037702002,363
16016895,12/12/2016,Emergency Medical Service (EMS),300BLK OLYMPIC DR ,E-1,Station 1 ,12/12/2016 05:19:16 AM,12/12/2016 05:30:55 AM,Report              ,34.012551682867041,-118.49339371829517,"(34.012551682867, -118.493393718295)",,,060377019023020,06037701902,368
16016892,12/12/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/12/2016 04:10:34 AM,12/12/2016 04:43:51 AM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16016891,12/12/2016,Automatic Alarm,1300BLK 20TH ST,E-3,Station 3 ,12/12/2016 04:06:14 AM,12/12/2016 04:14:46 AM,Report              ,34.029348447938766,-118.48079774666763,"(34.029348447939, -118.480797746668)",,,060377015021014,06037701502,364
16016890,12/12/2016,Automatic Alarm,300BLK BAY ST,E-2,Station 2 ,12/12/2016 03:36:19 AM,12/12/2016 03:49:17 AM,Report              ,34.008266020321273,-118.48733054136358,"(34.008266020321, -118.487330541364)",,,060377020024009,06037702002,363
16016889,12/12/2016,Emergency Medical Service (EMS),100BLK BROADWAY,E-1,Station 1 ,12/12/2016 01:50:10 AM,12/12/2016 02:05:05 AM,Report              ,34.013155080310071,-118.49594603298471,"(34.01315508031, -118.495946032985)",,,060377019022017,06037701902,368
16016887,12/12/2016,Automatic Alarm,1200BLK 6TH ST,E-6,Station 1 ,12/12/2016 12:20:39 AM,12/12/2016 12:38:57 AM,Report              ,34.019956798433284,-118.49560660722329,"(34.019956798433, -118.495606607223)",,,060377019021004,06037701902,368
16016886,12/11/2016,Emergency Medical Service (EMS),800BLK 10TH ST,E-6,Station 1 ,12/11/2016 10:46:37 PM,12/11/2016 10:58:50 PM,Report              ,34.028457550923648,-118.49817817053662,"(34.028457550924, -118.498178170537)",,,060377013022000,06037701302,365
16016885,12/11/2016,Emergency Medical Service (EMS),900BLK 4TH ST,E-6,Station 1 ,12/11/2016 10:43:14 PM,12/11/2016 11:36:54 PM,Report              ,34.022515102616936,-118.50228499949978,"(34.022515102617, -118.5022849995)",,,060377014022009,06037701402,365
16016884,12/11/2016,Emergency Medical Service (EMS),3000BLK AIRPORT AVE ,E-5S,Station 5 ,12/11/2016 09:52:50 PM,12/11/2016 10:25:09 PM,Report              ,34.013701754281854,-118.45028741873277,"(34.013701754282, -118.450287418733)",,,060377023002005,06037702300,363
16016883,12/11/2016,Elevator Rescue,1200BLK 10TH ST,E-6,Station 1 ,12/11/2016 08:33:39 PM,12/11/2016 08:54:07 PM,Report              ,34.023022668386048,-118.49182871411196,"(34.023022668386, -118.491828714112)",,,060377015023004,06037701502,368
16016882,12/11/2016,Emergency Medical Service (EMS),24TH ST / WILSHIRE BLVD,E-4,Station 3 ,12/11/2016 06:23:34 PM,12/11/2016 06:33:59 PM,Report              ,34.034043419244149,-118.479876408392,"(34.034043419244, -118.479876408392)",,,060377016023000,06037701602,365
16016881,12/11/2016,Emergency Medical Service (EMS),2900BLK 3RD ST,E-2,Station 2 ,12/11/2016 06:21:18 PM,12/11/2016 06:26:23 PM,Report              ,34.00015311029069,-118.47921181425016,"(34.000153110291, -118.47921181425)",,,060377021024010,06037702102,363
16016880,12/11/2016,Trash/Dumpster Fire ,2300BLK VIRGINIA AVE,E-5N,Station 5 ,12/11/2016 06:04:44 PM,12/11/2016 06:21:14 PM,Report              ,34.023585700092895,-118.46685375415922,"(34.023585700093, -118.466853754159)",,,060377018014003,06037701801,364
16016879,12/11/2016,Emergency Medical Service (EMS),2400BLK ASHLAND AVE ,E-5S,Station 5 ,12/11/2016 05:38:02 PM,12/11/2016 05:45:13 PM,Report              ,33.999993146886034,-118.48041783528768,"(33.999993146886, -118.480417835288)",,,060377021024010,06037702102,363
16016878,12/11/2016,Emergency Medical Service (EMS),900BLK 3RD ST,E-6,Station 1 ,12/11/2016 04:42:34 PM,12/11/2016 04:51:44 PM,Report              ,34.022381907820225,-118.50396376327608,"(34.02238190782, -118.503963763276)",,,060377014022007,06037701402,365
16016877,12/11/2016,Emergency Medical Service (EMS),2200BLK COLORADO AVE,E-3,Station 3 ,12/11/2016 03:59:13 PM,12/11/2016 04:42:03 PM,Report              ,34.027224070618637,-118.47537644531579,"(34.027224070619, -118.475376445316)",,,060377018015000,06037701801,364
16016875,12/11/2016,Emergency Medical Service (EMS),2500BLK WILSHIRE BLVD,E-4,Station 3 ,12/11/2016 03:40:41 PM,12/11/2016 04:01:10 PM,Report              ,34.035672572857095,-118.47786805857795,"(34.035672572857, -118.477868058578)",,,060377016022011,06037701602,365
16016874,12/11/2016,Emergency Medical Service (EMS),1300BLK 5TH ST,E-1,Station 1 ,12/11/2016 03:35:11 PM,12/11/2016 03:39:31 PM,Report              ,34.017851475580848,-118.49498865782543,"(34.017851475581, -118.494988657825)",,,060377019021010,06037701902,368
16016873,12/11/2016,Emergency Medical Service (EMS),300BLK SANTA MONICA PIER ,E-1,Station 1 ,12/11/2016 03:24:03 PM,12/11/2016 03:54:58 PM,Report              ,34.010123810588006,-118.49647884215844,"(34.010123810588, -118.496478842158)",,,060377019023030,06037701902,368
16016872,12/11/2016,Automatic Alarm,1200BLK EUCLID ST,E-4,Station 3 ,12/11/2016 02:05:48 PM,12/11/2016 02:13:03 PM,Report              ,34.025318633171615,-118.48898447817335,"(34.025318633172, -118.488984478173)",,,060377015022005,06037701502,364
16016869,12/11/2016,Automatic Alarm,1200BLK 15TH ST ,E-4,Station 3 ,12/11/2016 01:57:11 PM,12/11/2016 02:06:37 PM,Report              ,34.027497637445109,-118.48784644995047,"(34.027497637445, -118.48784644995)",,,060377015022001,06037701502,364
16016868,12/11/2016,Emergency Medical Service (EMS),1300BLK 20TH ST,E-3,Station 3 ,12/11/2016 12:56:02 PM,12/11/2016 01:37:01 PM,Report              ,34.029348447938766,-118.48079774666763,"(34.029348447939, -118.480797746668)",,,060377015021014,06037701502,364
16016867,12/11/2016,Emergency Medical Service (EMS),300BLK ALTA AVE,E-6,Station 1 ,12/11/2016 12:32:18 PM,12/11/2016 01:32:06 PM,Report              ,34.025921841839185,-118.50718739375013,"(34.025921841839, -118.50718739375)",,,060377013043010,06037701304,366
16016866,12/11/2016,Emergency Medical Service (EMS),1200BLK 9TH ST,E-6,Station 1 ,12/11/2016 12:12:01 PM,12/11/2016 12:40:36 PM,Report              ,34.022253668847135,-118.49277102752373,"(34.022253668847, -118.492771027524)",,,060377015023006,06037701502,368
16016865,12/11/2016,Emergency Medical Service (EMS),2800BLK SANTA MONICA BLVD,E-3,Station 3 ,12/11/2016 11:26:46 AM,12/11/2016 11:50:29 AM,Report              ,34.035156193299244,-118.47202528523614,"(34.035156193299, -118.472025285236)",,,060377017012000,06037701701,364
16016864,12/11/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/11/2016 09:49:48 AM,12/11/2016 10:44:31 AM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16016863,12/11/2016,Automatic Alarm,1200BLK 6TH ST,E-6,Station 1 ,12/11/2016 07:53:30 AM,12/11/2016 08:09:50 AM,Report              ,34.019956798433284,-118.49560660722329,"(34.019956798433, -118.495606607223)",,,060377019021004,06037701902,368
16016862,12/11/2016,Emergency Medical Service (EMS),5TH ST / ARIZONA AVE,E-6,Station 1 ,12/11/2016 07:47:35 AM,12/11/2016 07:48:10 AM,Cancelled           ,34.0185192244824,-118.4957710152957,"(34.018519224482, -118.495771015296)",,,060377019021010,06037701902,368
16016861,12/11/2016,Emergency Medical Service (EMS),2800BLK ARIZONA AVE,E-4,Station 3 ,12/11/2016 07:44:52 AM,12/11/2016 08:28:46 AM,Report              ,34.036492917879421,-118.47358645391942,"(34.036492917879, -118.473586453919)",,,060377016022003,06037701602,364
16016860,12/11/2016,Emergency Medical Service (EMS),1700BLK DELAWARE AVE,E-3,Station 3 ,12/11/2016 07:05:27 AM,12/11/2016 07:44:30 AM,Report              ,34.020015783399323,-118.47447875282916,"(34.020015783399, -118.474478752829)",,,060377018021015,06037701802,364
16016858,12/11/2016,Emergency Medical Service (EMS),1400BLK 16TH ST,E-3,Station 3 ,12/11/2016 06:15:49 AM,12/11/2016 07:05:17 AM,Report              ,34.024944303232964,-118.48301768671009,"(34.024944303233, -118.48301768671)",,,060377017022000,06037701702,364
16016857,12/11/2016,Emergency Medical Service (EMS),2800BLK PICO BLVD,E-5N,Station 5 ,12/11/2016 05:56:56 AM,12/11/2016 06:13:15 AM,Report              ,34.024281177156674,-118.46045288821411,"(34.024281177157, -118.460452888214)",,,060377018013015,06037701801,363
16016856,12/11/2016,Emergency Medical Service (EMS),2600BLK HIGHLAND AVE,E-2,Station 2 ,12/11/2016 05:49:47 AM,12/11/2016 07:01:42 AM,Report              ,34.004944903425105,-118.47783585715429,"(34.004944903425, -118.477835857154)",,,060377021026009,06037702102,363
16016855,12/11/2016,Emergency Medical Service (EMS),200BLK SAN VICENTE BLVD,E-6,Station 1 ,12/11/2016 04:29:13 AM,12/11/2016 04:58:38 AM,Report              ,34.028074098158896,-118.51219997258782,"(34.028074098159, -118.512199972588)",,,060377013043003,06037701304,366
16016853,12/11/2016,Emergency Medical Service (EMS),1900BLK PICO BLVD,E-5N,Station 5 ,12/11/2016 03:28:20 AM,12/11/2016 03:52:13 AM,Report              ,34.0189576185152,-118.47044376347348,"(34.018957618515, -118.470443763473)",,,060377018021004,06037701802,363
16016851,12/11/2016,Emergency Medical Service (EMS),1800BLK LINCOLN BLVD ,E-2,Station 2 ,12/11/2016 01:18:27 AM,12/11/2016 01:37:42 AM,Report              ,34.013078800203992,-118.48387665564066,"(34.013078800204, -118.483876655641)",,,060377019023023,06037701902,364
16016850,12/11/2016,Automatic Alarm,300BLK BAY ST,E-2,Station 2 ,12/11/2016 01:07:31 AM,12/11/2016 01:21:59 AM,Report              ,34.008266020321273,-118.48733054136358,"(34.008266020321, -118.487330541364)",,,060377020024009,06037702002,363
16016849,12/11/2016,Emergency Medical Service (EMS),900BLK 2ND ST,E-6,Station 1 ,12/11/2016 12:38:11 AM,12/11/2016 01:35:48 AM,Report              ,34.020987128631027,-118.50418048332999,"(34.020987128631, -118.50418048333)",,,060377014021009,06037701402,365
16016848,12/11/2016,Emergency Medical Service (EMS),OCEAN AVE / COLORADO AVE,E-1,Station 1 ,12/11/2016 12:31:37 AM,12/11/2016 01:08:17 AM,Report              ,34.011421656841129,-118.49487612103148,"(34.011421656841, -118.494876121031)",,,060377019023040,06037701902,368
16016847,12/11/2016,Haz Mat - Level 1,3100BLK NEILSON WAY,E-2,Station 2 ,12/11/2016 12:13:26 AM,12/11/2016 12:33:46 AM,Report              ,33.997562696072,-118.48012863409305,"(33.997562696072, -118.480128634093)",,,060377021021005,06037702102,363
16016846,12/10/2016,Emergency Medical Service (EMS),1400BLK 5TH ST,E-1,Station 1 ,12/10/2016 11:30:14 PM,12/11/2016 12:11:38 AM,Report              ,34.016516336524219,-118.49342470466483,"(34.016516336524, -118.493424704665)",,,060377019021032,06037701902,368
16016845,12/10/2016,Emergency Medical Service (EMS),900BLK 9TH ST,E-6,Station 1 ,12/10/2016 11:02:05 PM,12/10/2016 11:20:48 PM,Report              ,34.026353319876975,-118.49755876448951,"(34.026353319877, -118.49755876449)",,,060377013022016,06037701302,365
16016844,12/10/2016,Emergency Medical Service (EMS),4TH ST / COLORADO AVE,E-1,Station 1 ,12/10/2016 10:55:27 PM,12/10/2016 11:14:22 PM,Report              ,34.013733328274057,-118.49201783626776,"(34.013733328274, -118.492017836268)",,,060377019022016,06037701902,368
16016843,12/10/2016,Emergency Medical Service (EMS),3100BLK NEILSON WAY,E-2,Station 2 ,12/10/2016 09:57:22 PM,12/10/2016 11:09:04 PM,Report              ,33.997562696072,-118.48012863409305,"(33.997562696072, -118.480128634093)",,,060377021021005,06037702102,363
16016841,12/10/2016,Emergency Medical Service (EMS),1700BLK LINCOLN BLVD ,E-2,Station 2 ,12/10/2016 09:18:32 PM,12/10/2016 10:10:18 PM,Report              ,34.014506657025024,-118.48552605743294,"(34.014506657025, -118.485526057433)",,,060377019023007,06037701902,364
16016840,12/10/2016,Emergency Medical Service (EMS),300BLK CALIFORNIA AVE,E-6,Station 1 ,12/10/2016 09:17:13 PM,12/10/2016 10:08:38 PM,Report              ,34.020107060130279,-118.50038190853917,"(34.02010706013, -118.500381908539)",,,060377014023008,06037701402,365
16016839,12/10/2016,Emergency Medical Service (EMS),1200BLK 6TH ST,E-6,Station 1 ,12/10/2016 08:06:05 PM,12/10/2016 08:37:02 PM,Report              ,34.019956798433284,-118.49560660722329,"(34.019956798433, -118.495606607223)",,,060377019021005,06037701902,368
16016838,12/10/2016,Emergency Medical Service (EMS),1300BLK 20TH ST,E-3,Station 3 ,12/10/2016 07:26:33 PM,12/10/2016 07:46:58 PM,Report              ,34.029348447938766,-118.48079774666763,"(34.029348447939, -118.480797746668)",,,060377015021014,06037701502,364
16016837,12/10/2016,Automatic Alarm,1500BLK 6TH ST,E-1,Station 1 ,12/10/2016 07:22:49 PM,12/10/2016 07:35:16 PM,Report              ,34.01594282841036,-118.49091342023083,"(34.01594282841, -118.490913420231)",,,060377019021029,06037701902,368
16016836,12/10/2016,Emergency Medical Service (EMS),700BLK 9TH ST,E-6,Station 1 ,12/10/2016 06:58:59 PM,12/10/2016 08:24:30 PM,Report              ,34.02884880670954,-118.50047453561957,"(34.028848806709, -118.50047453562)",,,060377013044010,06037701304,366
16016835,12/10/2016,Emergency Medical Service (EMS),300BLK 19TH ST,E-4,Station 3 ,12/10/2016 06:43:36 PM,12/10/2016 06:50:52 PM,Report              ,34.041043943934447,-118.49665432301192,"(34.041043943934, -118.496654323012)",,,060377012014012,06037701201,366
16016832,12/10/2016,Automatic Alarm,1100BLK 4TH ST,E-6,Station 1 ,12/10/2016 06:04:35 PM,12/10/2016 06:15:17 PM,Report              ,34.0198039462462,-118.49911038699756,"(34.019803946246, -118.499110386998)",,,060377014023014,06037701402,365
16016830,12/10/2016,Structure Fire,1400BLK OCEAN PARK BLVD,E-5S,Station 5 ,12/10/2016 04:34:18 PM,12/10/2016 04:56:42 PM,Report              ,34.01072030003337,-118.46980140684818,"(34.010720300033, -118.469801406848)",,,060377022025000,06037702202,363
16016829,12/10/2016,Emergency Medical Service (EMS),1200BLK 15TH ST,E-4,Station 3 ,12/10/2016 03:59:31 PM,12/10/2016 04:17:02 PM,Report              ,34.026857752832463,-118.487097052256,"(34.026857752833, -118.487097052256)",,,060377015022000,06037701502,365
16016828,12/10/2016,Emergency Medical Service (EMS),2800BLK PICO BLVD,E-5N,Station 5 ,12/10/2016 02:26:54 PM,12/10/2016 02:36:30 PM,Report              ,34.024281177156674,-118.46045288821411,"(34.024281177157, -118.460452888214)",,,060377018013015,06037701801,363
16016827,12/10/2016,Emergency Medical Service (EMS),1300BLK 15TH ST,E-3,Station 3 ,12/10/2016 02:23:34 PM,12/10/2016 03:02:19 PM,Report              ,34.025515276742119,-118.48552660316068,"(34.025515276742, -118.485526603161)",,,060377015022012,06037701502,364
16016826,12/10/2016,Emergency Medical Service (EMS),5TH ST / ARIZONA AVE,E-6,Station 1 ,12/10/2016 02:19:08 PM,12/10/2016 03:14:06 PM,Report              ,34.0185192244824,-118.4957710152957,"(34.018519224482, -118.495771015296)",,,060377019021010,06037701902,368
16016825,12/10/2016,Emergency Medical Service (EMS),20TH ST / SANTA MONICA BLVD,E-3,Station 3 ,12/10/2016 01:53:09 PM,12/10/2016 02:16:00 PM,Report              ,34.028680507425484,-118.48001788813791,"(34.028680507426, -118.480017888138)",,,060377017021000,06037701702,364
16016824,12/10/2016,Emergency Medical Service (EMS),7TH ST / SANTA MONICA BLVD,E-1,Station 1 ,12/10/2016 01:51:59 PM,12/10/2016 01:57:32 PM,Report              ,34.018712452370515,-118.49231669965143,"(34.018712452371, -118.492316699651)",,,060377019021024,06037701902,368
16016823,12/10/2016,Emergency Medical Service (EMS),1300BLK 3RD STREET PROM ,E-1,Station 1 ,12/10/2016 01:49:33 PM,12/10/2016 02:43:03 PM,Report              ,34.0169561819618,-118.49761294630665,"(34.016956181962, -118.497612946307)",,,060377019022002,06037701902,368
16016822,12/10/2016,Emergency Medical Service (EMS),500BLK PICO BLVD,E-2,Station 2 ,12/10/2016 01:43:50 PM,12/10/2016 02:26:32 PM,Report              ,34.010780381823452,-118.48562016824184,"(34.010780381824, -118.485620168242)",,,060377020024000,06037702002,368
16016821,12/10/2016,Emergency Medical Service (EMS),21ST ST / NAVY ST,E-5S,Station 5 ,12/10/2016 01:39:39 PM,12/10/2016 02:04:41 PM,Report              ,34.009452345130725,-118.45951309702859,"(34.009452345131, -118.459513097029)",,,060377022023004,06037702202,363
16016820,12/10/2016,Emergency Medical Service (EMS),1300BLK 5TH ST,E-1,Station 1 ,12/10/2016 01:06:12 PM,12/10/2016 01:30:20 PM,Report              ,34.017851475580848,-118.49498865782543,"(34.017851475581, -118.494988657825)",,,060377019021010,06037701902,368
16016819,12/10/2016,Abandoned Refrigerator,1900BLK 20TH ST,E-3,Station 3 ,12/10/2016 12:43:20 PM,12/10/2016 12:56:45 PM,Report              ,34.021225287932907,-118.47130919607855,"(34.021225287933, -118.471309196079)",,,060377018021000,06037701802,364
16016818,12/10/2016,Emergency Medical Service (EMS),1900BLK OCEAN AVE,E-2,Station 2 ,12/10/2016 12:33:01 PM,12/10/2016 12:47:10 PM,Report              ,34.007401825919757,-118.49021780645715,"(34.00740182592, -118.490217806457)",,,060377020021005,06037702002,363
16016817,12/10/2016,Emergency Medical Service (EMS),1500BLK 2ND ST ,E-1,Station 1 ,12/10/2016 11:54:10 AM,12/10/2016 12:02:34 PM,Report              ,34.012875693762759,-118.494694984691,"(34.012875693763, -118.494694984691)",,,060377019022017,06037701902,368
16016816,12/10/2016,Emergency Medical Service (EMS),2300BLK SCHADER DR,E-3,Station 3 ,12/10/2016 11:31:36 AM,12/10/2016 11:56:16 AM,Report              ,34.030278105656258,-118.47643868167808,"(34.030278105656, -118.476438681678)",,,060377017013003,06037701701,364
16016815,12/10/2016,Emergency Medical Service (EMS),1400BLK OCEAN AVE,E-1,Station 1 ,12/10/2016 11:23:29 AM,12/10/2016 11:59:25 AM,Report              ,34.013426734647226,-118.4972254990458,"(34.013426734647, -118.497225499046)",,,060377019022009,06037701902,368
16016814,12/10/2016,Emergency Medical Service (EMS),21ST PL / SAN VICENTE BLVD,E-4,Station 3 ,12/10/2016 11:23:20 AM,12/10/2016 11:37:55 AM,Report              ,34.045644836619573,-118.49642540465199,"(34.04564483662, -118.496425404652)",,,060377012011013,06037701201,366
16016813,12/10/2016,Emergency Medical Service (EMS),2500BLK WILSHIRE BLVD ,E-4,Station 3 ,12/10/2016 11:00:17 AM,12/10/2016 11:43:28 AM,Report              ,34.035350496792454,-118.47827078628443,"(34.035350496793, -118.478270786284)",,,060377016013011,06037701601,365
16016811,12/10/2016,Emergency Medical Service (EMS),1900BLK WILSHIRE BLVD ,E-4,Station 3 ,12/10/2016 10:28:39 AM,12/10/2016 11:13:05 AM,Report              ,34.017193779032795,-118.50066533015304,"(34.017193779033, -118.500665330153)",,,060377019022007,06037701902,368
16016809,12/10/2016,Emergency Medical Service (EMS),100BLK CALIFORNIA AVE,E-6,Station 1 ,12/10/2016 08:18:58 AM,12/10/2016 09:24:47 AM,Report              ,34.018572220464428,-118.50227995616113,"(34.018572220464, -118.502279956161)",,,060377014021008,06037701402,365
16016807,12/10/2016,Emergency Medical Service (EMS),4TH ST / PICO BLVD,E-2,Station 2 ,12/10/2016 08:11:44 AM,12/10/2016 08:25:18 AM,Report              ,34.009621405236572,-118.48727429541864,"(34.009621405237, -118.487274295419)",,,060377020024004,06037702002,368
16016806,12/10/2016,Emergency Medical Service (EMS),900BLK 15TH ST,E-4,Station 3 ,12/10/2016 07:47:52 AM,12/10/2016 08:50:50 AM,Report              ,34.030948573307569,-118.491878201716,"(34.030948573308, -118.491878201716)",,,060377012022008,06037701202,365
16016803,12/10/2016,Emergency Medical Service (EMS),1600BLK BERKELEY ST,E-3,Station 3 ,12/10/2016 03:40:49 AM,12/10/2016 04:29:00 AM,Report              ,34.0339180747272,-118.4654839959188,"(34.033918074727, -118.465483995919)",,,060377018011011,06037701801,364
16016802,12/10/2016,Emergency Medical Service (EMS),1100BLK PINE ST,E-2,Station 2 ,12/10/2016 02:14:09 AM,12/10/2016 03:08:58 AM,Report              ,34.01014901417183,-118.47469568496436,"(34.010149014172, -118.474695684964)",,,060377022015000,06037702201,363
16016801,12/10/2016,Elevator Rescue,300BLK MONTANA AVE,E-6,Station 1 ,12/10/2016 12:34:11 AM,12/10/2016 12:54:42 AM,Report              ,34.024139038718033,-118.50510278514048,"(34.024139038718, -118.50510278514)",,,060377014022003,06037701402,365
16016800,12/10/2016,Emergency Medical Service (EMS),1300BLK FRANKLIN ST,E-3,Station 3 ,12/10/2016 12:15:44 AM,12/10/2016 01:08:00 AM,Report              ,34.038572585180461,-118.46945742210627,"(34.038572585181, -118.469457422106)",,,060377016021007,06037701602,364
16016799,12/09/2016,Emergency Medical Service (EMS),400BLK MONTANA AVE,E-6,Station 1 ,12/09/2016 10:54:21 PM,12/09/2016 11:56:01 PM,Report              ,34.024906011678652,-118.50415490717649,"(34.024906011679, -118.504154907176)",,,060377014022001,06037701402,365
16016798,12/09/2016,Emergency Medical Service (EMS),4TH ST / SANTA MONICA BLVD,E-1,Station 1 ,12/09/2016 10:19:52 PM,12/09/2016 10:55:10 PM,Report              ,34.0164131461624,-118.49515045817431,"(34.016413146162, -118.495150458174)",,,060377019022013,06037701902,368
16016797,12/09/2016,Emergency Medical Service (EMS),1300BLK 2ND ST ,E-1,Station 1 ,12/09/2016 09:28:52 PM,12/09/2016 09:49:57 PM,Report              ,34.016184920127344,-118.4985637764588,"(34.016184920127, -118.498563776459)",,,060377019022005,06037701902,368
16016796,12/09/2016,Emergency Medical Service (EMS),1400BLK 2ND ST,E-1,Station 1 ,12/09/2016 09:10:18 PM,12/09/2016 09:34:32 PM,Report              ,34.014212267330926,-118.49625828483869,"(34.014212267331, -118.496258284839)",,,060377019022009,06037701902,368
16016795,12/09/2016,Emergency Medical Service (EMS),1300BLK 15TH ST ,E-3,Station 3 ,12/09/2016 09:08:57 PM,12/09/2016 09:30:44 PM,Report              ,34.026144578122896,-118.48626184247073,"(34.026144578123, -118.486261842471)",,,060377015022013,06037701502,364
16016794,12/09/2016,Arcing Wires,900BLK STANFORD ST,E-4,Station 3 ,12/09/2016 08:40:38 PM,12/09/2016 08:51:18 PM,Report              ,34.042449995825329,-118.47767989947467,"(34.042449995825, -118.477679899475)",,,060377016012010,06037701601,365
16016793,12/09/2016,Emergency Medical Service (EMS),1700BLK COLORADO AVE,E-3,Station 3 ,12/09/2016 08:38:34 PM,12/09/2016 08:46:31 PM,Report              ,34.024084648550321,-118.47924873442433,"(34.02408464855, -118.479248734424)",,,060377018024001,06037701802,364
16016792,12/09/2016,Emergency Medical Service (EMS),500BLK MONTANA AVE,E-6,Station 1 ,12/09/2016 08:31:39 PM,12/09/2016 08:52:39 PM,Report              ,34.025672521025363,-118.50320993581957,"(34.025672521025, -118.50320993582)",,,060377013022008,06037701302,365
