calendar,event_id,title,is_cancelled,start_date,end_date,all_day,description,location_name,address,contact_name,contact_email,contact_phone,age_groups,event_types,detail_url,signup_url,image_url,id,california_census_zipcodes,Census Tracts
cityhall,3653,Special Meeting Architectural Review Board,false,09/11/2019 07:00:00 PM,09/11/2019 07:00:00 PM,false,"The Architectural Review Board established in 1974, acts ?to preserve existing areas of natural beauty, cultural importance and assure that buildings, structures, signs or other developments are in good taste, good design, harmonious with surrounding developments, and in general contribute to the preservation of Santa Monica's reputation as a place of beauty, spaciousness and quality.?",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3653,,cityhall_3653,368,15
cityhall,3455,City Council Meeting,false,09/10/2019 05:30:00 PM,09/10/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3455,,cityhall_3455,368,15
cityhall,3434,City Council Meeting,false,09/10/2019 05:30:00 PM,09/10/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3434,,cityhall_3434,368,15
library,28886,Friends of the Santa Monica Public Library Board Meeting,false,09/09/2019 07:00:00 PM,09/09/2019 09:00:00 PM,false,Monthly Friends of the Santa Monica Public Library Board Meeting. Administration Conference Room near Computer Commons.,Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=28886,http://calendar.smgov.net/library/eventsignup.asp?ID=28886,,library_28886,368,15
library,28885,CANCELLED: Library Board Meeting,true,09/05/2019 07:00:00 PM,09/05/2019 09:00:00 PM,false,"A special Library Board Meeting is scheduled for September 4, 2019 at the Montana Ave. Branch, 1704 Montana Ave.",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=28885,http://calendar.smgov.net/library/eventsignup.asp?ID=28885,,library_28885,368,15
library,31443,Special Library Board Meeting,false,09/04/2019 07:00:00 PM,09/04/2019 09:00:00 PM,false,A special meeting of the Library Board will be held.,Montana Avenue Branch Library,"1704 Montana Avenue
Santa Monica, CA 90403
(34.034472, -118.491944)",Library Administration,,310-458-8606,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=31443,http://calendar.smgov.net/library/eventsignup.asp?ID=31443,,library_31443,365,3
parks,6168,Field Sports Advisory Council Regular Meeting,false,09/04/2019 07:00:00 PM,09/04/2019 08:30:00 PM,false,Regular monthly meeting of the Field Sports Advisory Council (FSAC). FSAC is an advisory council to the Recreation and Parks Commission.,Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/parks/eventsignup.asp?ID=6168,http://calendar.smgov.net/parks/eventsignup.asp?ID=6168,,parks_6168,364,13
cityhall,3169,Planning Commission Meeting,false,09/04/2019 07:00:00 PM,09/04/2019 07:00:00 PM,false,The Santa Monica Planning Commission normally meets on the first and third Wednesdays of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3169,,cityhall_3169,368,15
other,973,Task Force on the Environment Special Meeting,false,09/03/2019 07:00:00 PM,09/03/2019 08:00:00 PM,false,"Location: 2200 Virginia Ave. Park, Patio Room<br />Website: <br />https://www.smgov.net/Departments/OSE/Task_Force_on_the_Environment/Task_Force_on_the_Environment.aspx<br /><br />?To advise City staff and leadership (decision makers) on determining and setting environmental policy and decisions, in accordance with the guiding principles, goals and objectives of the Sustainable City Program. To be a limited advocate, in a manner consistent with City policy, for Task Force recommendations to the community. The Task Force role is both pro-active and reactive.'",,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",http://calendar.smgov.net/other/eventsignup.asp?ID=973,http://calendar.smgov.net/other/eventsignup.asp?ID=973,,other_973,,
cityhall,3271,Architectural Review Board Meeting,false,09/02/2019 07:00:00 PM,09/02/2019 07:00:00 PM,false,The Santa Monica Architectural Review Board normally meets on the first and third Monday of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3271,,cityhall_3271,368,15
cityhall,3378,The Disabilities Commission Regular Meeting,false,09/02/2019 06:30:00 PM,09/02/2019 06:30:00 PM,false,"The mission of the Disabilities Commission is to help improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3378,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3378,,cityhall_3378,368,15
parks,6435,Virginia Avenue Park Advisory Board Meeting ,false,09/01/2019 01:00:00 PM,09/01/2019 01:00:00 PM,false,VAPAB Meeting,Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",Carla Fantozzi ,carla.fantozzi@smgov.net,3104588688,"50+/Seniors, Adults, Teens",Community/Government Meetings,2200 Virginia Avenue (2200%20Virginia%20Avenue),http://calendar.smgov.net/parks/eventsignup.asp?ID=6435,,parks_6435,364,13
cityhall,3567,The Commission for the Senior Community Special Meeting,false,08/28/2019 01:00:00 PM,08/28/2019 01:00:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues. Please note: Dates, times and locations are subject to change up to 24 hours in advance of a meeting.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3567,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3567,,cityhall_3567,368,15
cityhall,3414,City Council Meeting,false,08/27/2019 05:30:00 PM,08/27/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3414,,cityhall_3414,368,15
parks,6467,Civic Center Multipurpose Sports Field Groundbreaking ,false,08/27/2019 10:00:00 AM,08/27/2019 11:00:00 AM,false,This event kicks off the Civic Center Multipurpose Sports Field project. The event will be held on an active construction site. Please read all parking and attire details in the More Info link. Light refreshments will be served. RSVP if you're planning to attend:<br />https://www.eventbrite.com/e/civic-center-multipurpose-sports-field-groundbreaking-ceremony-tickets-66353805017,All Branches,"(39.390897, -99.066067)",Community & Cultural Services,ccs@smgov.net,,All Ages,Community/Government Meetings,https://www.eventbrite.com/e/civic-center-multipurpose-sports-field-groundbreaking-ceremony-tickets-66353805017,http://calendar.smgov.net/parks/eventsignup.asp?ID=6467,,parks_6467,,
other,970,Santa Monica Human Services Public Meeting,false,08/26/2019 07:00:00 PM,08/26/2019 07:00:00 PM,false,"The City of Santa Monica's Human Services Division is seeking community input to better measure the impact of human services programs across Santa Monica. Your input matters. Help us strengthen social services including: Homeless, Senior, Disabilities, Youth & Families, Immigration Physical and Behavioral Health, Legal, and Economic Opportunities. Your input can help define how we measure success as well as identify unmet needs in our community.<br /><br />Refreshments and child care provided. Interpretacion en Espanol. If you require ADA accommodations, please contact the Human Services Division at (310) 458-8701 or humanservices@smgov.net<br /><br />For more information, visit santamonica.gov/hsdproject<br /><br />Monday, August 26, 7:00 PM<br />St. Monica Catholic Community - Grand Pavilion<br />725 California Ave. Santa Monica, CA 90403<br /><br />",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.eventbrite.com/e/santa-monica-human-services-public-meeting-registration-67600790785,http://calendar.smgov.net/other/eventsignup.asp?ID=970,,other_970,,
cityhall,3289,Airport Commission Meeting,false,08/26/2019 07:00:00 PM,08/26/2019 07:00:00 PM,false,"The Santa Monica Airport Commission meets the 4th Monday of each Month at 7:00 P.M in the City Hall Council Chambers, except in August & December when the Commission is in recess.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/Departments/Airport/Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3289,,cityhall_3289,368,15
other,967,The Social Services Commission Special Meeting,false,08/26/2019 06:00:00 PM,08/26/2019 06:00:00 PM,false,"Location: St. Monica Catholic Community, Grand Pavilion, 725 California Ave. , Santa Monica, CA 90403. The Social Services Commission works to preserve and enhance the quality of life for all Santa Monica residents through research, outreach, and advocacy. The Commission advises City Council and City staff on identifying needs, setting priorities, planning programs, and analyzing fiscal impacts on social services.",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/other/eventsignup.asp?ID=967,http://calendar.smgov.net/other/eventsignup.asp?ID=967,,other_967,,
cityhall,53687095614,423-429 Ocean Avenue Project ,false,08/26/2019 06:00:00 PM,08/26/2019 06:00:00 PM,false,"The applicant requests approval of a
Development Review Permit (16ENT-0096), Variance (16ENT-0097), and Vesting
Tentative Tract Map (16ENT-0131 & 19ENT-0192) for a three- and four-story, 14-unit
condominium project with associated landscaping and subterranean parking located
at 423-429 Ocean Avenue. The proposed project includes retention of portions of
the extant apartment buildings and the courtyard area associated with the City
Landmark-designated Colonial Revival style garden apartment complex. Variances
are requested to allow for encroachments into required yard setbacks, to exceed
allowable parcel coverage, and to modify off-street parking requirements. The
property is located within the R4 (High Density Residential) District. Please see environmental reports page for the associated EIR for the project.",Planning Commission,"(39.390897, -99.066067)",,,,Adult,Community/Government Meetings,http://www.smgov.net/departments/pcd/projects/423-429-ocean-avenue-project/,http://www.smgov.net/departments/pcd/projects/423-429-ocean-avenue-project/,,53687095614_20190826,,
library,30461,Teen Advisory Council,false,08/26/2019 04:00:00 PM,08/26/2019 05:00:00 PM,false,"Join Teen Council and serve throughout the academic year, advocating for the library and working on special projects with your peers, in exchange for community service hours. We meet twice monthly, on Monday afternoons. For more information: 310-458-8604. High School students only.",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,Teens,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=30461,http://calendar.smgov.net/library/eventsignup.asp?ID=30461,http://smpl.org/uploadedImages/Library/@Evanced_Thumbnails/mainteensevancedthumb.jpg,library_30461,368,15
other,969,Santa Monica Human Services Public Meeting,false,08/25/2019 03:00:00 PM,08/25/2019 03:00:00 PM,false,"The City of Santa Monica's Human Services Division is seeking community input to better measure the impact of human services programs across Santa Monica. Your input matters. Help us strengthen social services including: Homeless, Senior, Disabilities, Youth & Families, Immigration Physical and Behavioral Health, Legal, and Economic Opportunities. Your input can help define how we measure success as well as identify unmet needs in our community.<br /><br />Refreshments and child care provided. Interpretacion en Espanol. If you require ADA accommodations, please contact the Human Services Division at (310) 458-8701 or humanservices@smgov.net<br /><br />For more information, visit santamonica.gov/hsdproject<br /><br />Sunday, August 25, 3:00 PM<br />Virginia Avenue Park - Thelma Terry Building<br />2200 Virginia Ave, Santa Monica, CA 90404<br /><br />",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.eventbrite.com/e/santa-monica-human-services-public-meeting-registration-67600790785,http://calendar.smgov.net/other/eventsignup.asp?ID=969,,other_969,,
other,968,Santa Monica Human Services Public Meeting,false,08/24/2019 01:00:00 PM,08/24/2019 01:00:00 PM,false,"The City of Santa Monica's Human Services Division is seeking community input to better measure the impact of human services programs across Santa Monica. Your input matters. Help us strengthen social services including: Homeless, Senior, Disabilities, Youth & Families, Immigration Physical and Behavioral Health, Legal, and Economic Opportunities. Your input can help define how we measure success as well as identify unmet needs in our community.<br /><br />Refreshments and child care provided. Interpretacion en Espanol. If you require ADA accommodations, please contact the Human Services Division at (310) 458-8701 or humanservices@smgov.net<br /><br />For more information, visit santamonica.gov/hsdproject<br /><br />Saturday, August 24, 1:00 PM<br />The Broad Stage<br />1310 11th Street, Santa Monica, CA 90401<br /><br /><br />",,"other
Santa Monica, CA 90401",,,,All Ages,Community/Government Meetings,https://www.eventbrite.com/e/santa-monica-human-services-public-meeting-registration-67600790785,http://calendar.smgov.net/other/eventsignup.asp?ID=968,,other_968,,
cityhall,3208,Planning Commission Meeting,false,08/21/2019 07:00:00 PM,08/21/2019 07:00:00 PM,false,The Santa Monica Planning Commission normally meets on the first and third Wednesdays of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3208,,cityhall_3208,368,15
cityhall,3339,CANCELLED: The Commission for the Senior Community Regular Meeting,true,08/21/2019 01:30:00 PM,08/21/2019 01:30:00 PM,false,"The regular meeting of the Commission for the Senior Community on 8/21/2019 has been CANCELLED. Instead, a special meeting will be held on 8/28/2019, at 1 pm. <br /><br />Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues. Please note: Dates, times and locations are subject to change up to 24 hours in advance of a meeting.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3339,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3339,,cityhall_3339,368,15
cityhall,3247,Architectural Review Board Meeting,false,08/19/2019 07:00:00 PM,08/19/2019 07:00:00 PM,false,The Santa Monica Architectural Review Board normally meets on the first and third Monday of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3247,,cityhall_3247,368,15
other,943,Task Force on the Environment Meeting: CANCELLED,true,08/19/2019 07:00:00 PM,08/19/2019 10:00:00 PM,false,No quorum for the August meeting.,,"other
Santa Monica, CA 90401",,,,"50+/Seniors, Adults, Teens","Community/Government Meetings, Sustainability",http://calendar.smgov.net/other/eventsignup.asp?ID=943,http://calendar.smgov.net/other/eventsignup.asp?ID=943,,other_943,,
cityhall,3390,The Arts Commission Regular Meeting,false,08/19/2019 06:30:00 PM,08/19/2019 06:30:00 PM,false,"The Arts Commission of the City of Santa Monica exists to ensure a regular and ongoing assessment of arts programs in the City, develop arts programs of innovative form, recognize and encourage the arts as a service of local government and enrich the lives of all citizens by exposure to art in its various forms.<br />Meets on the third Monday of every month at 6:30pm at the Ken Edwards Center, 1527 Fourth Street.<br />",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3390,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3390,,cityhall_3390,368,15
cityhall,3474,Public Art Committee,false,08/19/2019 05:30:00 PM,08/19/2019 06:30:00 PM,false,"The Public Art Committee advises the Arts Commission on what form public art projects should take, how specific public art competitions are to be conducted, suggest selection panel members and, on occasion, suggest artists to participate in invitational competitions. The Committee works with City staff to approve the annual Percent for Art Budget.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",Chris Guerra,chris.guerra@smgov.net,(310)458-8350,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3474,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3474,,cityhall_3474,368,15
cityhall,3546,"Canceled - The Recreation & Parks Commission August 15, 2019 meeting is canceled",true,08/15/2019 07:30:00 PM,08/15/2019 07:30:00 PM,false,The Recreation & Parks Commission advises City Council and City staff on matters related to recreation and use of public open space.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3546,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3546,,cityhall_3546,368,15
cityhall,3529,The Commission on the Status of Women Regular Meeting,false,08/14/2019 07:00:00 PM,08/14/2019 07:00:00 PM,false,"The Commission on the Status of Women works to ensure that Santa Monica is a place where women and girls can fully realize their potential and have a strong voice in all aspects of the community. The Commission explores policy and issues relevant to women and girls, and supports leadership and career advancement opportunities.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3529,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3529,,cityhall_3529,368,15
cityhall,3454,City Council Meeting,false,08/13/2019 05:30:00 PM,08/13/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3454,,cityhall_3454,368,15
cityhall,3433,City Council Meeting,false,08/13/2019 05:30:00 PM,08/13/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3433,,cityhall_3433,368,15
cityhall,3149,Landmarks Commission Meeting,false,08/12/2019 07:00:00 PM,08/12/2019 07:00:00 PM,false,Regular meeting of the Santa Monica Landmarks Commission<br />The Commission normally meets on the second Monday of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Landmarks-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3149,,cityhall_3149,368,15
library,28884,Friends of the Santa Monica Public Library Board Meeting,false,08/12/2019 07:00:00 PM,08/12/2019 09:00:00 PM,false,Monthly Friends of the Santa Monica Public Library Board Meeting. Administration Conference Room near Computer Commons.,Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=28884,http://calendar.smgov.net/library/eventsignup.asp?ID=28884,,library_28884,368,15
cityhall,3556,Santa Monica Rent Control Regular Board Meeting,false,08/08/2019 07:00:00 PM,08/08/2019 07:00:00 PM,false,The Rent Control Board meets to conduct business associated with the Rent Control Charter Amendment and Regulations.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)","Lonnie Guinn, Board Secretary",lonnie.guinn@smgov.net,3104588751,All Ages,Community/Government Meetings,www.smgov.net/rentcontrol,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3556,,cityhall_3556,368,15
cityhall,3168,Planning Commission Meeting,false,08/07/2019 07:00:00 PM,08/07/2019 07:00:00 PM,false,The Santa Monica Planning Commission normally meets on the first and third Wednesdays of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3168,,cityhall_3168,368,15
parks,6167,Field Sports Advisory Council Regular Meeting,false,08/07/2019 07:00:00 PM,08/07/2019 08:30:00 PM,false,Regular monthly meeting of the Field Sports Advisory Council (FSAC). FSAC is an advisory council to the Recreation and Parks Commission.,Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/parks/eventsignup.asp?ID=6167,http://calendar.smgov.net/parks/eventsignup.asp?ID=6167,,parks_6167,364,13
cityhall,3270,Architectural Review Board Meeting,false,08/05/2019 07:00:00 PM,08/05/2019 07:00:00 PM,false,The Santa Monica Architectural Review Board normally meets on the first and third Monday of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3270,,cityhall_3270,368,15
cityhall,3377,The Disabilities Commission Regular Meeting,false,08/05/2019 06:30:00 PM,08/05/2019 06:30:00 PM,false,"The mission of the Disabilities Commission is to help improve the quality of life for people with disabilities in Santa Monica by prioritizing issues of concern and advising the City Council and staff on those issues. The Commission recommends ways to maximize participation of people with disabilities in all facets of City life and increase awareness of the abilities, rights and issues of people with disabilities throughout the community.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3377,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3377,,cityhall_3377,368,15
library,28883,Library Board Meeting,false,08/01/2019 07:00:00 PM,08/01/2019 09:00:00 PM,false,"Library Board Meeting in Administration Conference Room, 2nd Floor near computer commons.",Main Library,"601 Santa Monica Boulevard
Santa Monica, CA 90401
(34.0185, -118.493556)",,,,Adults,Community/Government Meetings,http://calendar.smgov.net/library/eventsignup.asp?ID=28883,http://calendar.smgov.net/library/eventsignup.asp?ID=28883,,library_28883,368,15
parks,6434,Virginia Avenue Park Advisory Board Meeting ,false,08/01/2019 01:00:00 PM,08/01/2019 01:00:00 PM,false,VAPAB Meeting,Virginia Avenue Park,"2200 Virginia Ave.
Santa Monica, CA 90401
(34.021361, -118.467722)",Carla Fantozzi ,carla.fantozzi@smgov.net,3104588688,"50+/Seniors, Adults, Teens",Community/Government Meetings,2200 Virginia Avenue (2200%20Virginia%20Avenue),http://calendar.smgov.net/parks/eventsignup.asp?ID=6434,,parks_6434,364,13
cityhall,3580,The Social Services Commission Special Meeting,false,07/27/2019 09:00:00 AM,07/27/2019 09:00:00 AM,false,"The Social Services Commission works to preserve and enhance the quality of life for all Santa Monica residents through research, outreach, and advocacy. The Commission advises City Council and City staff on identifying needs, setting priorities, planning programs, and analyzing fiscal impacts on social services.",SMI Training Room,"330 Olympic Drive
Santa Monica, CA 90401
(34.011268, -118.491086)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3580,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3580,,cityhall_3580,368,15
cityhall,3413,City Council Meeting,false,07/23/2019 05:30:00 PM,07/23/2019 05:30:00 PM,false,Regular Meeting of the Santa Monica City Council,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/departments/council/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3413,,cityhall_3413,368,15
cityhall,3288,Airport Commission Meeting,false,07/22/2019 07:00:00 PM,07/22/2019 07:00:00 PM,false,"The Santa Monica Airport Commission meets the 4th Monday of each Month at 7:00 P.M in the City Hall Council Chambers, except in August & December when the Commission is in recess.",City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,http://www.smgov.net/Departments/Airport/Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3288,,cityhall_3288,368,15
cityhall,3517,CANCELLED: The Social Services Commission Regular Meeting,true,07/22/2019 07:00:00 PM,07/22/2019 07:00:00 PM,false,"The regular meeting of the Social Services Commission has been cancelled. Instead, a special meeting will be held on July 27, 2019 at 9AM, at SMI Training Room, 330 Civic Center Drive, Santa Monica, CA 90401. The Social Services Commission works to preserve and enhance the quality of life for all Santa Monica residents through research, outreach, and advocacy. The Commission advises City Council and City staff on identifying needs, setting priorities, planning programs, and analyzing fiscal impacts on social services.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3517,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3517,,cityhall_3517,368,15
cityhall,3545,The Recreation & Parks Commission Regular Meeting,false,07/18/2019 07:30:00 PM,07/18/2019 07:30:00 PM,false,The Recreation & Parks Commission advises City Council and City staff on matters related to recreation and use of public open space.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3545,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3545,,cityhall_3545,368,15
cityhall,3207,Planning Commission Meeting,false,07/17/2019 07:00:00 PM,07/17/2019 07:00:00 PM,false,The Santa Monica Planning Commission normally meets on the first and third Wednesdays of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Planning-Commission/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3207,,cityhall_3207,368,15
cityhall,3338,The Commission for the Senior Community Regular Meeting,false,07/17/2019 01:30:00 PM,07/17/2019 01:30:00 PM,false,"Santa Monica's Commission for the Senior Community focuses on preserving and improving the quality of life for Santa Monicans 60 and older. The Commission advises City Council on a wide range of issues relevant to older adults. The Commission also provides opportunities to educate seniors, their families and caregivers on these issues. Please note: Dates, times and locations are subject to change up to 24 hours in advance of a meeting.",Ken Edwards Center,"1527 4th St.
Santa Monica, CA 90401
(34.014556, -118.492722)",,,,All Ages,Community/Government Meetings,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3338,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3338,,cityhall_3338,368,15
cityhall,3246,Architectural Review Board Meeting,false,07/15/2019 07:00:00 PM,07/15/2019 07:00:00 PM,false,The Santa Monica Architectural Review Board normally meets on the first and third Monday of every month in the City Council Chamber.,City Hall,"1685 Main St.
Santa Monica, CA 90401
(34.01125, -118.491583)",,,,Adults,Community/Government Meetings,https://www.smgov.net/Departments/PCD/Boards-Commissions/Architectural-Review-Board/,http://calendar.smgov.net/cityhall/eventsignup.asp?ID=3246,,cityhall_3246,368,15
