"ledger_type","cost_center_type","fund_id","fund_name","department_id","department_name","division_id","division_name","object","object_description","category_code","category_code_description","fiscal_year","july","august","september","october","november","december","january","february","march","april","may","june","total"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401331","MALL MAINT PYMTS TO BAYSIDE","622","Other","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401340","GEN PROM BUS LIC.-DOWNTOWN","622","Other","2013","-10150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10150.00"
"BA","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401340","GEN PROM BUS LIC.-DOWNTOWN","622","Other","2014","-10150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10150.00"
"B1","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401340","GEN PROM BUS LIC.-DOWNTOWN","622","Other","2014","-10150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10150.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401340","GEN PROM BUS LIC.-DOWNTOWN","622","Other","2015","-10150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10150.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401340","GEN PROM BUS LIC.-DOWNTOWN","622","Other","2016","-10150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10150.00"
"B1","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401350","GEN PROM BUS LICENSE MONTANA","622","Other","2013","-5350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5350.00"
"BA","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401350","GEN PROM BUS LICENSE MONTANA","622","Other","2014","-5350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5350.00"
"B1","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401350","GEN PROM BUS LICENSE MONTANA","622","Other","2014","-5350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5350.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401350","GEN PROM BUS LICENSE MONTANA","622","Other","2015","-5350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5350.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401350","GEN PROM BUS LICENSE MONTANA","622","Other","2016","-5350.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5350.00"
"B1","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401360","GEN PROM BUS LICENSE MAIN ST.","622","Other","2013","-6100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6100.00"
"BA","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401360","GEN PROM BUS LICENSE MAIN ST.","622","Other","2014","-6100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6100.00"
"B1","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401360","GEN PROM BUS LICENSE MAIN ST.","622","Other","2014","-6100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6100.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401360","GEN PROM BUS LICENSE MAIN ST.","622","Other","2015","-6100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6100.00"
"BA","IS","00001","General Fund","130","FINANCE","224","REVENUE DIVISION","401360","GEN PROM BUS LICENSE MAIN ST.","622","Other","2016","-6100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6100.00"
"B1","IS","00001","General Fund","300","POLICE","302","ANIMAL CONTROL UNIT","401380","POUND FEES","612","Charges for Service","2013","-36631.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-36631.00"
"BA","IS","00001","General Fund","300","POLICE","302","ANIMAL CONTROL UNIT","401380","POUND FEES","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401380","POUND FEES","612","Charges for Service","2014","-37465.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-37465.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401380","POUND FEES","612","Charges for Service","2014","-37465.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-37465.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401380","POUND FEES","612","Charges for Service","2015","-23805.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23805.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401380","POUND FEES","612","Charges for Service","2016","-24710.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-24710.00"
"B1","IS","00001","General Fund","300","POLICE","302","ANIMAL CONTROL UNIT","401381","DOG & CAT NEUTER DEPOSITS","612","Charges for Service","2013","-11680.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11680.00"
"BA","IS","00001","General Fund","300","POLICE","302","ANIMAL CONTROL UNIT","401381","DOG & CAT NEUTER DEPOSITS","612","Charges for Service","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401381","DOG & CAT NEUTER DEPOSITS","612","Charges for Service","2014","-11930.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11930.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401381","DOG & CAT NEUTER DEPOSITS","612","Charges for Service","2014","-11930.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11930.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401381","DOG & CAT NEUTER DEPOSITS","612","Charges for Service","2015","-10247.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10247.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401381","DOG & CAT NEUTER DEPOSITS","612","Charges for Service","2016","-10636.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10636.00"
"B1","IS","00001","General Fund","500","PUBLIC WORKS","402","ENGINEERING","401400","UTILITY EXCAVATION FEES","612","Charges for Service","2013","-87916.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-87916.00"
"BA","IS","00001","General Fund","500","PUBLIC WORKS","402","ENGINEERING","401400","UTILITY EXCAVATION FEES","612","Charges for Service","2014","-89594.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-89594.00"
"B1","IS","00001","General Fund","500","PUBLIC WORKS","402","ENGINEERING","401400","UTILITY EXCAVATION FEES","612","Charges for Service","2014","-89594.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-89594.00"
"BA","IS","00001","General Fund","500","PUBLIC WORKS","402","ENGINEERING","401400","UTILITY EXCAVATION FEES","612","Charges for Service","2015","-223960.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-223960.00"
"BA","IS","00001","General Fund","500","PUBLIC WORKS","402","ENGINEERING","401400","UTILITY EXCAVATION FEES","612","Charges for Service","2016","-236352.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-236352.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","401420","TRANSACTION AND USE TAX","604","Sales Tax","2013","-13600185.00","0.00","0.00","0.00","0.00","0.00","0.00","-1020014.00","0.00","0.00","0.00","0.00","-14620199.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","401420","TRANSACTION AND USE TAX","604","Sales Tax","2014","-15035683.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15035683.00"
"BA","IS","00001","General Fund","130","FINANCE","224","BUSINESS & REVENUE OPERATIONS","401420","TRANSACTION AND USE TAX","604","Sales Tax","2014","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","401420","TRANSACTION AND USE TAX","604","Sales Tax","2014","-15035683.00","0.00","0.00","0.00","0.00","0.00","-310884.00","0.00","0.00","0.00","0.00","0.00","-15346567.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","401420","TRANSACTION AND USE TAX","604","Sales Tax","2015","-15675000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15675000.00"
"BA","IS","00001","General Fund","700","NON-DEPARTMENTAL","274","ALL OTHER TRANSACTIONS","401420","TRANSACTION AND USE TAX","604","Sales Tax","2016","-16142250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16142250.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401430","CONN/CAP PERMIT FEES","650","Charges for Service","2013","-16000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTE WATER","401430","CONN/CAP PERMIT FEES","650","Charges for Service","2014","-16000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16000.00"
"B1","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401430","CONN/CAP PERMIT FEES","650","Charges for Service","2014","-16000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401430","CONN/CAP PERMIT FEES","650","Charges for Service","2015","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"BA","IS","00031","Wastewater Fund","500","PUBLIC WORKS","661","WASTEWATER","401430","CONN/CAP PERMIT FEES","650","Charges for Service","2016","-6000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6000.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401440","POLICE BILLABLE SERVICES","612","Charges for Service","2013","-451547.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-451547.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401440","POLICE BILLABLE SERVICES","612","Charges for Service","2014","-462836.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-462836.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401440","POLICE BILLABLE SERVICES","612","Charges for Service","2014","-462836.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-462836.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401440","POLICE BILLABLE SERVICES","612","Charges for Service","2016","-497239.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-497239.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401450","POLICE SERVICES/FEES","612","Charges for Service","2013","-6868.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6868.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401450","POLICE SERVICES/FEES","612","Charges for Service","2014","-7079.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7079.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401450","POLICE SERVICES/FEES","612","Charges for Service","2014","-7079.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7079.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401450","POLICE SERVICES/FEES","612","Charges for Service","2015","-7079.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7079.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401460","POLICE SERV-FINGERPRINTING","612","Charges for Service","2013","-73501.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-73501.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401460","POLICE SERV-FINGERPRINTING","612","Charges for Service","2014","-33501.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-33501.00"
"B1","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401460","POLICE SERV-FINGERPRINTING","612","Charges for Service","2014","-33501.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-33501.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401460","POLICE SERV-FINGERPRINTING","612","Charges for Service","2015","-34674.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-34674.00"
"BA","IS","00001","General Fund","300","POLICE","304","ADMINISTRATIVE SERVICES DIV","401460","POLICE SERV-FINGERPRINTING","612","Charges for Service","2016","-35991.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35991.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401470","DEVELOPMENT AGREEMENTS","612","Charges for Service","2013","-175000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-175000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401470","DEVELOPMENT AGREEMENTS","612","Charges for Service","2014","-125000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-125000.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401470","DEVELOPMENT AGREEMENTS","612","Charges for Service","2014","-125000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-125000.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401470","DEVELOPMENT AGREEMENTS","612","Charges for Service","2015","-75000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-75000.00"
"BA","IS","00001","General Fund","310","FIRE","312","FIRE - ADMINISTRATION","401480","BILLABLE SERVICES","612","Charges for Service","2015","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401490","RECYCLE LEASE RENTAL","650","Charges for Service","2013","-55500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-55500.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401490","RECYCLE LEASE RENTAL","650","Charges for Service","2014","-56600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-56600.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401490","RECYCLE LEASE RENTAL","650","Charges for Service","2014","-56600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-56600.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401490","RECYCLE LEASE RENTAL","650","Charges for Service","2015","-128200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-128200.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401490","RECYCLE LEASE RENTAL","650","Charges for Service","2016","-130100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-130100.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401500","GARB/REFUSE COLLECTION FEES","650","Charges for Service","2013","-22129574.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22129574.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401500","GARB/REFUSE COLLECTION FEES","650","Charges for Service","2014","-22977874.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22977874.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401500","GARB/REFUSE COLLECTION FEES","650","Charges for Service","2014","-22977874.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22977874.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401500","GARB/REFUSE COLLECTION FEES","650","Charges for Service","2015","-23832000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23832000.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401500","GARB/REFUSE COLLECTION FEES","650","Charges for Service","2016","-24715000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-24715000.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401520","SPECIAL PICK-UPS","650","Charges for Service","2013","-35894.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35894.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401520","SPECIAL PICK-UPS","650","Charges for Service","2014","-35894.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35894.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401520","SPECIAL PICK-UPS","650","Charges for Service","2014","-35894.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-35894.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401520","SPECIAL PICK-UPS","650","Charges for Service","2015","-5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5000.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401520","SPECIAL PICK-UPS","650","Charges for Service","2016","-5000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5000.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401540","STATE HIGHWAY CLEANING","650","Charges for Service","2013","-11600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11600.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401540","STATE HIGHWAY CLEANING","650","Charges for Service","2014","-11600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11600.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401540","STATE HIGHWAY CLEANING","650","Charges for Service","2014","-11600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11600.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401540","STATE HIGHWAY CLEANING","650","Charges for Service","2015","-10800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10800.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401540","STATE HIGHWAY CLEANING","650","Charges for Service","2016","-10800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10800.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401550","MAP/CODE/SPECIFICATIONS SALES","612","Charges for Service","2013","-1168.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1168.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401550","MAP/CODE/SPECIFICATIONS SALES","612","Charges for Service","2014","-1197.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1197.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401550","MAP/CODE/SPECIFICATIONS SALES","612","Charges for Service","2014","-1197.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1197.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401550","MAP/CODE/SPECIFICATIONS SALES","612","Charges for Service","2015","-1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1500.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401550","MAP/CODE/SPECIFICATIONS SALES","612","Charges for Service","2016","-1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1500.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401560","ZONING APPR/VARIANCE FEES","612","Charges for Service","2013","-903186.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-903186.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401560","ZONING APPR/VARIANCE FEES","612","Charges for Service","2014","-924566.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-924566.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401560","ZONING APPR/VARIANCE FEES","612","Charges for Service","2014","-924566.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-924566.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401560","ZONING APPR/VARIANCE FEES","612","Charges for Service","2015","-1551470.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1551470.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401580","RECYCLED MATERIALS","662","Other","2013","-396800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-396800.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401580","RECYCLED MATERIALS","662","Other","2014","-405400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-405400.00"
"B1","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401580","RECYCLED MATERIALS","662","Other","2014","-405400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-405400.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401580","RECYCLED MATERIALS","662","Other","2015","-445300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-445300.00"
"BA","IS","00027","Resource Recovery & Recyc Fund","500","PUBLIC WORKS","441","RESOURCE RECOVERY & RECYCLING","401580","RECYCLED MATERIALS","662","Other","2016","-463700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-463700.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401590","PLANNING PRESUBMITTAL REVIEW","612","Charges for Service","2013","-3050.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3050.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401590","PLANNING PRESUBMITTAL REVIEW","612","Charges for Service","2014","-3126.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3126.00"
"B1","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401590","PLANNING PRESUBMITTAL REVIEW","612","Charges for Service","2014","-3126.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3126.00"
"BA","IS","00001","General Fund","210","PLANNING & COMM. DEVELOPMENT","266","CITY PLANNING/DEVELOPMENT REV.","401590","PLANNING PRESUBMITTAL REVIEW","612","Charges for Service","2015","-9461.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9461.00"
