"case_number","parcel_id","location","location_description","title","complaintviolation","reported","statusclosedate","department","zone","ownername","complianceinspector","holdpermits","geom"
"20135","229656116","86 WEBSTER ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-18T00:00:00.000",,,"GARDEN HILL APARTMENTS, LLC",,"Rochelle","Little",
"20122","198208079","148 EDGEWOOD ST",,"Program Supervisor","Essential Services","2011-03-18T00:00:00.000","2011-04-18T00:00:00.000","DAVIS OPHNI G",,,"Tonja","Nelson",
"20175","204536204","873 BROAD ST",,"Program Supervisor","Essential Services","2011-03-21T00:00:00.000",,"MEIER TODD",,,"Tonja","Nelson",
"20173","253675200","105 PRESTON ST",,"Housing Code Inspector","Essential Services","2011-03-21T00:00:00.000","2011-03-21T00:00:00.000","MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"20154","229656116","86 WEBSTER ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-21T00:00:00.000",,,"GARDEN HILL APARTMENTS, LLC",,"Rochelle","Little",
"20170","253675200","105 PRESTON ST",,"Housing Code Inspector","Essential Services","2011-03-21T00:00:00.000","2011-03-21T00:00:00.000","MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"20177","204536204","873 BROAD ST",,"Program Supervisor","Essential Services","2011-03-21T00:00:00.000",,"MEIER TODD",,,"Tonja","Nelson",
"20181","276685098","605 WETHERSFIELD AV",,"Public Health Inspector","Housing Code Enforcement","2011-03-21T00:00:00.000",,,"S & A EQUTIES LLC",,"Dan","Lusa",
"20179","204536204","873 BROAD ST",,"Program Supervisor","Essential Services","2011-03-21T00:00:00.000",,"MEIER TODD",,,"Tonja","Nelson",
"20167","178258044","944 ASYLUM AV",,"Program Supervisor","Housing Code Enforcement","2011-03-21T00:00:00.000",,"ASYLUM GARDENS LLC",,,"Tonja","Nelson",
"20176","204536204","873 BROAD ST",,"Program Supervisor","Essential Services","2011-03-21T00:00:00.000",,"MEIER TODD",,,"Tonja","Nelson",
"20149","229665206","98 WHITMORE ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-21T00:00:00.000",,"MANNING RAMONE",,,"Rochelle","Little",
"20180","253675200","105 PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-21T00:00:00.000",,"MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"20211","124001002","130 NAHUM DR","A2","Program Supervisor","Certificate of Apartment Occupancy","2011-03-22T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20188","275688066","468 WETHERSFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-03-22T00:00:00.000",,"MCGRATH KEVIN L",,,"Rochelle","Little",
"20213","128137004","44 MARK TWAIN DR",,"Program Supervisor","Certificate of Apartment Occupancy","2011-03-22T00:00:00.000",,"HOUSING AUTHORITY OF THE",,,"Tonja","Nelson",
"20194","220221069","18 ENFIELD ST",,"Program Supervisor","Housing Code Enforcement","2011-03-22T00:00:00.000",,"BLACK JAMES",,,"Tonja","Nelson",
"20186","204536204","873 BROAD ST","1,2FL","Program Supervisor","Housing Code Enforcement","2011-03-22T00:00:00.000",,"MEIER TODD",,,"Tonja","Nelson",
"20212","124001002","120 NAHUM DR","A1","Program Supervisor","Certificate of Apartment Occupancy","2011-03-22T00:00:00.000",,"HARTFORD HOUSING AUTHORITY",,,"Tonja","Nelson",
"20208","251677176","25 ELLIOTT ST",,"Housing Code Inspector","Bed Bugs (HCE)","2011-03-22T00:00:00.000",,"KHAN HAFEEZ",,,"Rochelle","Little",
"20206","112373079","977 WEST BLVD",,"Housing Code Inspector","Housing Code Enforcement","2011-03-22T00:00:00.000",,"BOMPART LAURIE",,,"Elisha","Barrows",
"20187","220226117","151 BROOK ST",,"Public Health Inspector","Rodent (HCE)","2011-03-22T00:00:00.000",,"BROOK MATHER LLC",,,"Dan","Lusa",
"20214","128137004","65 DILLON RD",,"Program Supervisor","Certificate of Apartment Occupancy","2011-03-22T00:00:00.000",,"HOUSING AUTHORITY OF THE",,,"Tonja","Nelson",
"20219","240163065","131 CLARK ST",,"Public Health Inspector","Rodent (HCE)","2011-03-22T00:00:00.000",,"B & S EQUITIES LLC",,,"Dan","Lusa",
"20217","204422139","177 BABCOCK ST",,"Program Supervisor","Essential Services","2011-03-22T00:00:00.000","2011-03-22T00:00:00.000","HARTFORD PARK WOOD ASSOC LLC",,,"Tonja","Nelson",
"20207","251677176","25 ELLIOTT ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-22T00:00:00.000",,"KHAN HAFEEZ",,,"Rochelle","Little",
"20239","247457105","389 MAIN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-23T00:00:00.000",,"DOWNTOWN PROPERTIES LLC",,,"Rochelle","Little",
"20223","198202012","65 CABOT ST",,"Program Supervisor","Essential Services","2011-03-23T00:00:00.000","2011-03-24T00:00:00.000","WILLIE VERNON S",,,"Tonja","Nelson",
"20225","198203027","32 LENOX ST",,"Program Supervisor","Housing Code Enforcement","2011-03-23T00:00:00.000",,"DAVIS JANET",,,"Tonja","Nelson",
"20221","135390201","108 EVERGREEN AV",,"Public Health Inspector","Housing Code Enforcement","2011-03-23T00:00:00.000","2011-04-04T00:00:00.000","VALERIM JOEDNA R C",,,"Dan","Lusa",
"20242","219220112","146 ENFIELD ST",,"Program Supervisor","Bed Bugs (HCE)","2011-03-24T00:00:00.000",,"H & H LLC UNITED",,,"Tonja","Nelson",
"20284","176194042","24 MILFORD ST",,"Program Supervisor","Housing Code Enforcement","2011-03-24T00:00:00.000",,"FOSTER WILLIE E",,,"Tonja","Nelson",
"20245","198213178","157 MAGNOLIA ST",,"Public Health Inspector","Rodent (HCE)","2011-03-24T00:00:00.000","2011-03-23T00:00:00.000","HIGGINS STEPHEN",,,"Dan","Lusa",
"20268","176194042","24 MILFORD ST",,"Program Supervisor","Housing Code Enforcement","2011-03-24T00:00:00.000",,"FOSTER WILLIE E",,,"Tonja","Nelson",
"20266","240119103","132 CLARK ST",,"Public Health Inspector","Housing Code Enforcement","2011-03-24T00:00:00.000",,,"P B & D PROPERTIES LLC",,"Dan","Lusa",
"20246","221272126","69 WILLIAMS ST",,"Public Health Inspector","Rodent (HCE)","2011-03-24T00:00:00.000","2011-03-23T00:00:00.000","FULLER MARY V",,,"Dan","Lusa",
"20256","198216152","62 BURTON ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-03-24T00:00:00.000",,"WILLIAMS MICHAEL",,,"Tonja","Nelson",
"20254","208631154","17 HENRY ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-24T00:00:00.000",,"CRAWFORD ALOMA",,,"Rochelle","Little",
"20243","221272125","67 WILLIAMS ST",,"Public Health Inspector","Rodent (HCE)","2011-03-24T00:00:00.000",,"CAMBRIA PROPERTIES LLC",,,"Dan","Lusa",
"20244","198213176","151 MAGNOLIA ST",,"Public Health Inspector","Rodent (HCE)","2011-03-24T00:00:00.000","2011-03-23T00:00:00.000","TRIVEDI VIDYA N",,,"Dan","Lusa",
"20296","180407017","214 SOUTH MARSHALL ST",,"Program Supervisor","Essential Services","2011-03-25T00:00:00.000","2011-03-25T00:00:00.000","SOUTH MARSHALL ASSOC LLC",,,"Tonja","Nelson",
"20291","220221076","429 GARDEN ST","3 FL","Program Supervisor","Housing Code Enforcement","2011-03-25T00:00:00.000",,"KAFI AYOKUNLE O",,,"Tonja","Nelson",
"20290","252670072","109 ADELAIDE ST","C 1","Housing Code Inspector","Essential Services","2011-03-25T00:00:00.000",,,"109 ADELAIDE STREET, LLC",,"Rochelle","Little",
"20303","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-25T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20319","255795219","34 CHESTER ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-28T00:00:00.000",,"RIVERA RONALD H",,,"Rochelle","Little",
"20394","220221076","429 GARDEN ST","3 FL","Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"KAFI AYOKUNLE O",,,"Tonja","Nelson",
"20302","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20314","253675200","105 PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-28T00:00:00.000",,"MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"20333","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20370","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20318","176202201","66 STERLING ST",,"Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"ALRIDGE CLARA ANN",,,"Tonja","Nelson",
"20321","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20312","253786115","41 WINSHIP ST","1 SOU","Program Supervisor","Housing Code Enforcement","2011-03-28T00:00:00.000",,"41 WINSHIP, LLC",,,"Tonja","Nelson",
"20310","253675200","105 PRESTON ST",,"Housing Code Inspector","Essential Services","2011-03-28T00:00:00.000",,"MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"20334","218155092","30 VINELAND TER",,"Program Supervisor","Essential Services","2011-03-29T00:00:00.000","2011-03-29T00:00:00.000","MOORE ULITH",,,"Tonja","Nelson",
"20349","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20352","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20346","229576196","25 BARNARD ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-29T00:00:00.000",,"WELLS FARGO BANK",,,"Rochelle","Little",
"20341","229576196","23 BARNARD ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-29T00:00:00.000",,"WELLS FARGO BANK",,,"Rochelle","Little",
"20373","180407015","228 SOUTH MARSHALL ST",,"Public Health Inspector","Housing Code Enforcement","2011-03-29T00:00:00.000","2011-04-11T00:00:00.000","HARCON PROPERTIES LTD",,,"Dan","Lusa",
"20367","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20325","250579166","13 ANNAWAN ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-29T00:00:00.000",,"RANGASAMMY JOSEPH",,,"Rochelle","Little",
"20360","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20366","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20345","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20350","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20340","229576196","23 BARNARD ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-29T00:00:00.000",,"WELLS FARGO BANK",,,"Rochelle","Little",
"20365","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20351","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20402","220221076","429 GARDEN ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"KAFI AYOKUNLE O",,,"Tonja","Nelson",
"20356","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20354","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20343","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20348","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20361","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20362","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20328","271565043","12 GROTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-29T00:00:00.000",,"MARLIN INVESTMENTS LLC",,,"Rochelle","Little",
"20364","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20353","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20344","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20363","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20347","216102012","20 HARPER ST","3 FL","Program Supervisor","Certificate of Apartment Occupancy","2011-03-29T00:00:00.000",,"ROBINSON ALFONSO",,,"Tonja","Nelson",
"20342","198214149","8 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20357","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20335","217106128","25 LOVE LN",,"Program Supervisor","Essential Services","2011-03-29T00:00:00.000",,"LOPEZ WILLIAM",,,"Tonja","Nelson",
"20355","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20459","217106128","25 LOVE LN",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"LOPEZ WILLIAM",,,"Tonja","Nelson",
"20359","198214149","16 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-29T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20483","253786115","41 WINSHIP ST","1 SOU","Program Supervisor","Bed Bugs (HCE)","2011-03-29T00:00:00.000",,"41 WINSHIP, LLC",,,"Tonja","Nelson",
"20380","199251010","156 SARGEANT ST",,"Public Health Inspector","Rodent (HCE)","2011-03-30T00:00:00.000",,"SEDARIS XAVIER",,,"Dan","Lusa",
"20368","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-30T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20488","248461146","60 MAIN ST",,"Public Health Inspector","Housing Code Enforcement","2011-03-30T00:00:00.000",,"ATFH REAL PROPERTY, LLC",,,"Dan","Lusa",
"20377","199219181","41 IRVING ST",,"Public Health Inspector","Rodent (HCE)","2011-03-30T00:00:00.000",,"CAMBRIA PROPERTIES LLC",,,"Dan","Lusa",
"20372","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-30T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20375","231673233","78 DOUGLAS ST",,"Public Health Inspector","Rodent (HCE)","2011-03-30T00:00:00.000",,"HUME BJORN",,,"Dan","Lusa",
"20398","226540032","49 WARD ST",,"Inspector II","Rodent (HCE)","2011-03-30T00:00:00.000",,"LS WARD PROPERTIES LLC",,,"John","Stafford",
"20369","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-30T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20378","177255087","199 SARGEANT ST",,"Public Health Inspector","Rodent (HCE)","2011-03-30T00:00:00.000",,,"NINA PROPERTIES LLC",,"Dan","Lusa",
"20371","198214146","32 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-30T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20374","202423076","393 CAPITOL AV",,"Public Health Inspector","Rodent (HCE)","2011-03-30T00:00:00.000",,,"GORDON PROPERTIES LLC",,"Dan","Lusa",
"20397","205529112","333 JEFFERSON ST",,"Public Health Inspector","Rodent (HCE)","2011-03-30T00:00:00.000",,"LS JEFFERSON PROPERTIES LLC",,,"Dan","Lusa",
"20401","273564012","216 WETHERSFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-03-31T00:00:00.000",,"MATHEWS RUTHIE",,,"Rochelle","Little",
"20412","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20441","249561383","109 WETHERSFIELD AV",,"Housing Code Inspector","Housing Code Enforcement","2011-03-31T00:00:00.000",,,"ELITE APARTMENTS, LLC",,"Rochelle","Little",
"20416","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20415","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20440","229656116","86 WEBSTER ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-31T00:00:00.000",,,"GARDEN HILL APARTMENTS, LLC",,"Rochelle","Little",
"20410","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20446","229548069","44 NEW BRITAIN AV",,"Housing Code Inspector","Bed Bugs (HCE)","2011-03-31T00:00:00.000",,"BRITTANY APTS LLC",,,"Rochelle","Little",
"20409","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20443","253675200","105 PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-31T00:00:00.000",,"MARCONI ENTERPRISES LLC",,,"Rochelle","Little",
"20411","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20414","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20418","254789213","110 SOUTH ST",,"Housing Code Inspector","Housing Code Enforcement","2011-03-31T00:00:00.000",,"JO LIN REALTY LLC",,,"Rochelle","Little",
"20413","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20408","198214145","36 VINE ST",,"Program Supervisor","Housing Code Enforcement","2011-03-31T00:00:00.000",,"4-40 VINE STREET HOUSING LLC",,,"Tonja","Nelson",
"20472","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20456","161504119","190 BONNER ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000",,"194-196 BONNER ST ASSOC LLC",,,"Dan","Lusa",
"20454","274687045","15 EAST ELLIOTT ST","16","Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000",,"DNM ENTERPRISES LLC",,,"Dan","Lusa",
"20473","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20464","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20487","134379041","201 SOUTH WHITNEY ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000","2011-04-04T00:00:00.000","A & M EQUITIES LLC",,,"Dan","Lusa",
"20453","273564015","230 WETHERSFIELD AV",,"Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000",,"ABBATE JOSEPH M III",,,"Dan","Lusa",
"20469","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20450","209640185","350 WEST PRESTON ST",,"Public Health Inspector","Rodent (HCE)","2011-04-01T00:00:00.000",,"CABRERA JOSE L",,,"Dan","Lusa",
"20470","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20451","180404004","115 SOUTH MARSHALL ST",,"Public Health Inspector","Rodent (HCE)","2011-04-01T00:00:00.000","2011-03-25T00:00:00.000","ETERNAL ENTERPRISE INC",,,"Dan","Lusa",
"20465","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20467","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20455","161504112","200 BONNER ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000",,"CORTES JOSE A",,,"Dan","Lusa",
"20468","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20457","161504117","192 BONNER ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000",,"RIVERA ANGEL C",,,"Dan","Lusa",
"20463","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20471","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20452","180404004","115 SOUTH MARSHALL ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-01T00:00:00.000",,"ETERNAL ENTERPRISE INC",,,"Dan","Lusa",
"20466","134387194","481 FARMINGTON AV",,"Program Supervisor","Housing Code Enforcement","2011-04-01T00:00:00.000",,"COLONIAL ARMS LLC",,,"Tonja","Nelson",
"20510","178261403","165 SIGOURNEY ST",,"Program Supervisor","Housing Code Enforcement","2011-04-04T00:00:00.000",,"GARDEN HILL APARTMENTS LLC",,,"Tonja","Nelson",
"20489","135386157","69 CHADWICK AV",,"Public Health Inspector","Rodent (HCE)","2011-04-04T00:00:00.000",,"RIBEIRO JOAQUIM LEMOS",,,"Dan","Lusa",
"20491","209640186","346 WEST PRESTON ST",,"Public Health Inspector","Rodent (HCE)","2011-04-04T00:00:00.000","2011-03-31T00:00:00.000","RILEY CLIFFORD",,,"Dan","Lusa",
"20505","221223015","313 GARDEN ST",,"Program Supervisor","Housing Code Enforcement","2011-04-04T00:00:00.000",,,"SIMO EQUITIES INC",,"Tonja","Nelson",
"20509","199251018","153 HOMESTEAD AV",,"Program Supervisor","Housing Code Enforcement","2011-04-04T00:00:00.000",,"WATSON ROBERT AINSWORTH",,,"Tonja","Nelson",
"20508","253685246","416 FRANKLIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-04-04T00:00:00.000",,,"416 FRANKLIN AVE LLC",,"Rochelle","Little",
"20492","209640184","354 WEST PRESTON ST",,"Public Health Inspector","Rodent (HCE)","2011-04-04T00:00:00.000","2011-03-31T00:00:00.000","GARCIA ENRIQUE",,,"Dan","Lusa",
"20490","135392160","92 CHADWICK AV",,"Public Health Inspector","Rodent (HCE)","2011-04-04T00:00:00.000",,"TOUSIGNANT ERIC H",,,"Dan","Lusa",
"20525","196101002","395 EDGEWOOD ST",,"Program Supervisor","Certificate of Apartment Occupancy","2011-04-04T00:00:00.000",,"MICHAEL BYNDAS",,,"Tonja","Nelson",
"20533","209640185","350 WEST PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000",,"CABRERA JOSE L",,,"Rochelle","Little",
"20544","199251018","151 HOMESTEAD AV",,"Program Supervisor","Housing Code Enforcement","2011-04-05T00:00:00.000",,"WATSON ROBERT AINSWORTH",,,"Tonja","Nelson",
"20513","243284040","74 CHESTNUT ST",,"Inspector II","Housing Code Enforcement","2011-04-05T00:00:00.000",,"HOUSE OF BREAD INC",,,"Kieran","Kilkenny",
"20546","177204144","160 HOMESTEAD AV",,"Program Supervisor","Housing Code Enforcement","2011-04-05T00:00:00.000",,"WILSON DEVON AND",,,"Tonja","Nelson",
"20564","198218190","104 MAGNOLIA ST",,"Program Supervisor","Essential Services","2011-04-05T00:00:00.000","2011-04-05T00:00:00.000","CHESSARI CHRISTOPHER H",,,"Tonja","Nelson",
"20512","133310061","70 KENYON ST",,"Inspector II","Housing Code Enforcement","2011-04-05T00:00:00.000",,"KISHIMOTO CHRISTINA M",,,"Kieran","Kilkenny",
"20563","198218190","104 MAGNOLIA ST",,"Program Supervisor","Essential Services","2011-04-05T00:00:00.000","2011-04-06T00:00:00.000","CHESSARI CHRISTOPHER H",,,"Tonja","Nelson",
"20532","209640185","350 WEST PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000",,"CABRERA JOSE L",,,"Rochelle","Little",
"20566","249557346","24 MORRIS ST",,"Housing Code Inspector","Bed Bugs (HCE)","2011-04-05T00:00:00.000",,"REDBRICK II LP",,,"Rochelle","Little",
"20545","250579170","29 ANNAWAN ST",,"Public Health Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000",,,"RITZ GRANDE APARTMENTS LLC",,"Dan","Lusa",
"20519","208631008","249 NEW BRITAIN AV",,"Housing Code Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000",,"MY CT PROPERTY LLC",,,"Rochelle","Little",
"20538","209640185","350 WEST PRESTON ST",,"Housing Code Inspector","Housing Code Enforcement","2011-04-05T00:00:00.000",,"CABRERA JOSE L",,,"Rochelle","Little",
"20514","276685097","611 WETHERSFIELD AV",,"Public Health Inspector","Rodent (HCE)","2011-04-05T00:00:00.000",,"AMA3 PROPERTIES LLC",,,"Dan","Lusa",
"20569","204420076","878 PARK ST","3L","Program Supervisor","Essential Services","2011-04-05T00:00:00.000","2011-04-05T00:00:00.000","JACEN MANAGEMENT LLC",,,"Tonja","Nelson",
