"fiscal_year","fund_number","fund_name","adopted_budget","budget_amendments","total_budget","beginning_cash","collected_revenue","cash_expenses","other_cash_changes","ending_cash_balance","assets","liabilities","fund_balance","last_expense_recorded","fund_category","fund_group","fund_type","function","department_number","administering_department","fund_purpose","sources_of_funds","eligible_uses","date_fund_established","council_file_number","council_file_link","ordinance_number","code_section","replacement_of_general_funds","overhead_costs_reimbursement","interest_to_general_fund","general_fund_reversion","budget_schedule_number","budget_schedule_name","inactive_fund_close","council_district","grant_project","contact_name","contact_telephone","contact_email","years_since_last_expenditure","idle_fund_notes","idle_fund_recommendations","idle","capital_project"
"2018","70F","General Wastewater System Construction Project","0","0","0","101919.49","0","0","0","101919.49","101919.49","0","101919.49","6/20/2013","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","To track funds used to construct the City's wastewater system","Sale of Bonds","For bond issuance costs and project costs for the Wastewater System Construction Project","11/10/1987","89-2662-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=89-2662-S1","165924",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","70K","Wastewater System Revenue Bond 2010A Construction","0","0","0","272911.74","9405","261358.5","0","20958.24","20958.24","100646.14","-79687.9","9/7/2017","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","To track funds used to finance improvements to the City's wastewater collection and treatment","Sale of Bonds","Finances construction improvements to the City's wastewater collection and treatment system","10/8/2010","08-0951-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0951-S2","181354",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","70L","Restoration Funds","0","0","0","564149.91","4978.42","0","0","569128.33","569128.33","0","569128.33","11/2/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","For funds to be used to restore certain Harbor properties upon termination of lease contracts","Funds from tenants designated for restoration of property upon termination of certain leases","To restore Harbor properties upon termination of certain lease contracts","8/8/1990",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","70Q","Wastewater System Revenue Bond 2010B Construction","0","0","0","0","0","0","0","0","0","0","0","5/16/2013","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","To track funds used to finance improvements to the City's wastewater collection and treatment","Sale of Bonds","Finances construction improvements to the City's wastewater collection and treatment system","10/8/2010","08-0951-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0951-S2","181354",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","5",,"Fund closure in progress","true",
"2018","70W","Wastewater System Commercial Paper A Construction","0","0","0","141491.49","50000000","0","-141491.49","50000000","50000000","0","50000000","10/12/2018","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","To track funds used to finance improvements to the City's wastewater collection and treatment","Sewer service charges; industrial waste quality surcharge; sewerage facilities charge; Federal Emergency Management Agency/Office of Emergency Service reimbursements; interest proceeds from State Revolving Fund loan; Green Acres Farm revenue; revenue debt","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","4/2/1991","89-2662-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=89-2662-S2","166847",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","70X","Wastewater System Commercial Paper B Construction","0","0","0","21486.94","0","0","0","21486.94","21486.94","0","21486.94","10/12/2018","Special Purpose Fund","Proprietary","Enterprise","Sanitation & Environment","50","Sanitation","To track funds used to finance improvements to the City's wastewater collection and treatment","Sewer service charges; industrial waste quality surcharge; sewerage facilities charge; Federal Emergency Management Agency/Office of Emergency Service reimbursements; interest proceeds from State Revolving Fund loan; Green Acres Farm revenue; revenue debt","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","4/2/1991","89-2662-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=89-2662-S2","166847",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org",,,,,
"2018","70Y","Wastewater System Commercial Paper A Rebate","0","0","0","0","22287.21","0","141491.49","163778.7","163778.7","0","163778.7","10/12/2018","Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from investment of Wastewater commercial paper sale above federal arbitrage limits","Sewer service charges; industrial waste quality surcharge; sewerage facilities charge; Federal Emergency Management Agency/Office of Emergency Service reimbursements; interest proceeds from State Revolving Fund loan; Green Acres Farm revenue; revenue debt","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","4/2/1991","89-2662-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=89-2662-S2","166847",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+","Financial activity in 2018.","Department should identify eligible uses for these funds","true",
"2018","71R","Passenger Facility Charge - LAX","0","0","0","464828695.8","173378574.2","273795496.2","-36207642.82","328204130.9","328204130.9","0","328204130.9","11/8/2018","Proprietary Dept.","Proprietary","Enterprise","Other","4","Airports","To track Passenger Facility Charge revenues for airport infrastructure improvement projects at LAX","Passenger Facility Charge revenues and interest from the Fund","To pay the allowable costs of Passenger Facility Charge projects, in accordance with federal law","6/30/1992","95-1000-S4","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=95-1000-S4","170862",,"No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
"2018","71V","Harbor Hazardous Materials Enforcement","0","0","0","97337.42","1560.07","0","0","98897.49","98897.49","0","98897.49","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","To track hazardous material penalties from other municipalities for Hazardous Materials training for Port Police","Penalties from other municipalities related to enforcement of the State's hazardous material laws","For Hazardous Materials Training for Port Police","3/31/1993",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","72V","Restoration - Tri-Marine Canning","0","0","0","1654586.97","23960.95","0","0","1678547.92","1678547.92","0","1678547.92","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","For restoration and remediation of a Harbor property upon cancellation of a permit for land use","Deposits from Tri-Marine Canning, LLC","For the restoration and remediation of Harbor property permitted for use by Tri-Marine Canning, LLC upon cancellation of the permit","9/12/1996",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","72W","Batiquitos Lagoon Long Term Investment","0","0","0","6106430.02","171155.93","0","0","6277585.95","6277585.95","0","6277585.95","11/2/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","Thirty (30) year investment for future maintenance of the Batiquitos Lagoon.","Monies from the Port and the California Department of Fish and Game held as investment for thirty (30) years.","For future maintenance costs of the Batiquitos Lagoon in exchange of mitigation credits related to Port developments","6/23/1997",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","396","Project Heavy - San Fernando Valley","0","0","0","11128.65","0","0","0","11128.65","11128.65","0","11128.65",,"Special Purpose Fund","Governmental","Special Revenue","Social Services","46","Mayor's Office","To fund Project HEAVY to divert young offenders away from the Criminal Justice System","Various Grants","Provide job counseling, job training and educational services","6/30/1987",,,,,"No",,"Yes","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org","7+","No financial activity.","Department should identify eligible uses for these funds","true",
"2018","73B","Wastewater System Revenue Bonds 1998A and B Rebate","0","0","0","334516.98","0","0","0","334516.98","334516.98","0","334516.98",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","3/9/1998","97-0967-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=97-0967-S1","171931",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+","Department to close idle fund; Old wastewater debt service fund.","Close fund","true",
"2018","73Q","Wastewater System Revenue Bonds 2003A Rebate","0","0","0","15780.13","0","0","0","15780.13","15780.13","0","15780.13",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","1/27/2003","02-0453","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=02-0453","175065",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+","Department to close idle fund.","Close fund","true",
"2018","73S","China Shipping Mitigation","0","0","0","13465051.74","0","1050000","-290157.39","12124894.35","12124894.35","0","12124894.35",,"Proprietary Dept.","Proprietary","Enterprise","Sanitation & Environment","42","Harbor","Track funds for 3 projects to mitigate environmental impacts resulting from shipping construction","A $10 million annual deposit from the Harbor Revenue Fund, not to exceed an aggregate total of $50 million","To fund the Gateway Cities Program, the Air Quality Mitigation Program, and the Community Aesthetic Mitigation program, resulting from settlement agreement of VIII.B of the Case No: BS 070017","3/27/2003","03-0392","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-0392",,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","73Y","Community Aesthetic Mitigation","0","0","0","0","0","0","0","0",,,"0",,"Proprietary Dept.","Proprietary","Enterprise","Sanitation & Environment","42","Harbor","For the reduction of aesthetic impacts from Port facilities and operations","$20 million expenditure by the Harbor department over a 4-year period","For improvements to and mitigation of effects to community facilities, including creation of parks impacted by the China Shipping Terminal Project","8/10/2004","03-0392","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=03-0392",,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74A","Wastewater System Revenue Bonds 2005A Rebate","0","0","0","15462.76","0","0","0","15462.76","15462.76","0","15462.76",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","12/1/2005","16-May","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-2316","177165",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+","Department to close idle fund.","Close fund","true",
"2018","74D","Clean Trucks Grant","0","0","0","0","0","0","0","0",,,"0",,"Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","To track Proposition 1B and  Air Quality Management District (AQMD) grants for environmental retrofits or replacements of Port trucks","Grants from Proposition 1B and the Air Quality Management District (AQMD)","Exclusively for replacement or retrofit of drayage trucks serving the Ports of Los Angeles and Long Beach","8/7/2008","08-0264","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0264","179708",,"No","No","No","No","No",,"No","15","true","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74E","Clean Trucks - Truck Fees","0","0","0","4935.79","71.43","0","0","5007.22","5007.22","0","5007.22","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","To track Clean Truck fees paid by cargo owners, to be used to retrofit or replace polluting trucks","Clean truck fees paid by the beneficial cargo owner on every loaded container entering or leaving the Port by drayage trucks","To finance the replacement and retrofit of non-compliant polluting trucks over a five-year period and other administrative costs.","8/7/2008","08-0264","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0264","179708",,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74G","Community Mitigation - TraPac, Inc.","0","0","0","112234.39","1625.25","0","0","113859.64","113859.64","0","113859.64","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","To improve public health & mitigate off-port impacts of Port operations in Wilmington/San Pedro","An initial cash transfer from the Harbor Revenue Fund","For the mitigation of impacts of Port activities in the Wilmington/San Pedro areas, including but not limited to the TraPac (Berth 136-147) projects in those areas","1/15/2009",,,,,"No","No","No","No","No",,"Yes","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74H","Wastewater System Revenue Bonds 2009A Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","3/25/2009","08-0951-S1","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0951-S1","180578",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","74J","Strategic Operating","0","0","0","160000000","0","0","0","160000000","160000000","0","160000000",,"Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","For operating expenses and to provide a source of liquidity during economic downturns","An initial cash transfer from the Harbor Revenue Fund","For the operating expenses of the Department and as a source of liquidity and financial access as needed","5/26/2009",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74L","Drug Enforcement Agency Federal Forfeited Property - Los Angeles World Airports","0","0","0","1401317.06","196851.37","182140.8","0","1416027.63","1416027.63","0","1416027.63","10/11/2018","Proprietary Dept.","Proprietary","Enterprise","Public Safety","4","Airports","To track the City's share of Drug Enforcement Agency proceeds from forfeited property","Drug Enforcement Agency Asset Forfeiture Program","As delineated by the provisions of the federal program","10/8/2009",,,"170862",,"No","No","No","No","No",,"No","11","false","Wai (Rosalyn) Wong","(424) 646-7648","wwong@lawa.org",,,,,
"2018","74N","ARRA Energy Efficiency and Conservation Block Grant - Harbor","0","0","0","0","0","0","0","0","0","0","0","6/28/2013","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","Track American Recovery Reinvestment Act Energy Efficiency and Conservation Block Grant funds for Port energy efficiency upgrades","American Recovery and Reinvestment Act of 2009 Energy Efficiency and Conservation Block Grant Port Technology Advancement Program funds","For the Port Technology Advancement Program, including for the development of the Green Port Technology Center","6/11/2010","09-0648-S15","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=09-0648-S15",,,"No","No","No","No","No",,"No","15","true","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74P","Wastewater System Revenue Bonds 2010A Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","10/20/2010","08-0951-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0951-S2","181354",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","74Q","Wastewater System Revenue Bonds 2010B Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","10/20/2010","08-0951-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0951-S2","181354",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","74R","Wastewater System Revenue Bonds 2010A Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","10/20/2010","08-0951-S2","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=08-0951-S2","181354",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","74S","Proposition 65 Clean Truck Program","0","0","0","0","0","0","0","0","0","0","0","11/16/2011","Proprietary Dept.","Proprietary","Enterprise","Other","42","Harbor","Helps fund the Clean Truck Program, to assist carriers to replace trucks to meet Environment Protection Agency standards","Settlement payments from defendants in California Superior Court Case No. BC 464497 Health & Safety Code 25249.5 et seq., set by California Attorney General","For the ongoing operation of the Proposition 65 Clean Truck Program, focusing on the drayage trucks that haul cargo to and from the Port","9/12/2011",,,,,"No","No","No","No","No",,"No","15","false","Soheila Sajadian","(310) 732-3756","ssajadian@portla.org",,,,,
"2018","74T","Wastewater System Revenue Bonds 2012A Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","3/23/2012","12-0376","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=12-0376","182094",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","74X","Wastewater System Revenue Bonds 2012A Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","3/23/2012","12-0376","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=12-0376","182094",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","74Y","Wastewater System Revenue Bonds 2012B Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","3/23/2012","12-0376","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=12-0376","182094",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","75A","Wastewater System Revenue Bonds 2012C Rebate","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Proprietary","Enterprise","Debt Service","50","Sanitation","Holds earnings from the investment of Wastewater bond sale earnings above federal arbitrage limits","Sale of bonds","Expenditures shall be made from the fund as provided in the budget or by Council resolution unless provided otherwise by ordinance.","5/24/2012","12-0376","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=12-0376","182094",,"No","No","No","No","No",,"No","ALL","false","Eva Sung","(213) 485-3227","eva.sung@lacity.org","7+",,"Close fund","true",
"2018","812","Article XIII B Section 5 - Gann Initiative","0","0","0","0","0","0","0","0","0","0","0",,"Special Purpose Fund","Fiduciary","Agency","Other","62","City Administrative Officer","To appropriate unappropriated monies at fiscal year-end to assure their continued availability","Unappropriated revenues and special funds at fiscal year","For the purposes that the revenue sources are intended","7/1/1981","81-2997","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=81-2997",,,"Not Applicable","Not Applicable","Not Applicable","Not Applicable","No",,"No","ALL","false","Melissa Fleming","(213) 978-7684","melissa.fleming@lacity.org",,,,,
"2018","214","Vacated Fire Department Facilities","100000","0","100000","175851.3","0","100000","100000","175851.3","175851.3","100000","75851.3",,"Special Purpose Fund","Governmental","Capital Projects","Other","50","Engineering","For construction or replacement of capital improvements related to Fire Department facilities","Proceeds from the sale of vacated Fire Dept. facilities, rental receipts from identified properties","Appropriations from the fund only authorized by City Council by Ordinance or through the budget process","6/30/1987",,,"153956",,"No","Yes","Yes","No","No",,"No","ALL","false","Robert Kadomatsu","(213) 485-4944","robert.kadomatsu@lacity.org",,,,,
"2018","57E","Supplemental Nutrition Assistance Program - Education","0","0","0","1.43","0","0","0","1.43","1.43","0","1.43","5/2/2016","Special Purpose Fund","Governmental","Special Revenue","Social Services","2","Aging","To record receipts and disbursements for U.S. Department of Agriculture's East Smart Living program","Federal Grant: Department of Agriculture","Pilot program on senior nutrition education for 2014-15 and potentially 2015-16 period","2/9/2015","14-1619","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=14-1619",,,"No","Yes","Yes","No","No",,"No","ALL","true","James Don","(213) 202-5612","james.don@lacity.org",,,,,
"2018","46G","Illegal Dumping Reward Program","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Governmental","Special Revenue","Sanitation & Environment","14","City Clerk","Payment of rewards to persons who have provided information of persons committing illegal dumping","All monetary gifts, contributions or bequests accepted by the City","Reward payments for Illegal dumping","8/23/2002","02-1330","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=02-1330","174789","Administrative Code Section 19.129.6","No","No","Yes","No","No",,"No","ALL","false","Ruben Viramontes","(213) 978-1083","ruben.viramontes@lacity.org","7",,"Close fund","true",
"2018","55K","2012 Community-Based Violence Prevention Demonstration Program Grant","0","124870.9","124870.9","55127.21","386533.97","423997.35","2611.5","20275.33","437293.78","445211.19","-7917.41","10/22/2018","Special Purpose Fund","Governmental","Special Revenue","Public Safety","46","Mayor's Office","Record funds for Department Of Justice's Office of Juvenile Justice & Delinquency Prevention Proyecto Palabra grant","FY 2012 US Department of Justice, Office of Juvenile Justice and Delinquency Prevention Community-Based Violence Prevention Demonstration Program Grant for the Proyecto Palabra Project","To support the Proyecto Palabra, 'Word of Honor' Project in the Rampart Gang Reduction and Youth Development (GRYD) Zone","3/27/2013","13-0136","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=13-0136",,,"No","No","Yes","No","No",,"No","ALL","true","Alma Guerrero","(213) 473-2386","alma.guerrero@lacity.org",,,,,
"2018","44B","Department of Neighborhood Empowerment","3009222","70875.87","3080097.87","661338.26","2665712.65","2859290.11","0","467760.8","471260.8","8997.83","462262.97","10/22/2018","Special Purpose Fund","Governmental","Special Revenue","Economic Development","47","Neighborhood Empowerment","For the deposit and disbursement of funds for department's operations & for neighborhood councils","General Fund Appropriations","Neighborhood Council funding and all costs and expenses incurred in the operation of the Department.","4/14/2000","99-1800-S42","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=99-1800-S42","173184","Administrative Code Section 5.517","No","Not Applicable","Yes","No","18","Neighborhood Empowerment Fund","No","ALL","false","Armando Ruiz","(213) 978-1147","armando.ruiz@lacity.org",,,,,
"2018","300","Library","172686809","4627116","177313925","29813070.73","170057789.7","171214436.7","-2014064.86","26642358.84","26658058.84","539386.02","26118672.82","11/8/2018","Special Purpose Fund","Governmental","Special Revenue","Arts/Culture/Tourism","44","Library","Financial support of the Library","Charter-mandated appropriation from City General Fund (based on a percentage of assessed property values), Library fines, sales, gifts, or otherwise in connection with the operation of the Library. (Charter Sec 531(c))","For the financial support of the Library, its operations and its facilities, including all Library department direct and indirect costs.  (Charter Sec 531(d))","6/30/1987",,,,"Administrative Code Section 23.85","Yes","Yes","Yes","No","No",,"No","ALL","false","Peter Persic","(213) 228-7555","ppersic@lapl.org",,,,,
"2018","A53","GO Bonds Refunding Series 1998A Debt Service","0","0","0","0","0","0","0","0","0","0","0","8/13/2015","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","For payment of principal and interest on General Obligation Bonds issued by the City","All money from the collection of property taxes for Series 1998-A Bonds shall be deposited into the Debt Service Fund","For the purpose of paying the principal of, premium, if any, and interest on sale of bonds. When there are no longer outstanding bonds, money will be deposited into the General Fund, and  subject to non-arbitrage Certificate conditions","9/3/1998","98-1275","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=98-1275","172188",,"No","No","Yes","No","No",,"No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","16H","GO Bonds Series 2005B Excess Earnings","0","0","0","0","0","0","0","0",,,"0",,"Special Purpose Fund","Governmental","Special Revenue","Debt Service","39","Office of Finance","To hold money that the Treasurer finds to be earnings in excess of the yield on the Bonds","Series 2005-B Debt Service Fund","Money in the Excess Earnings Fund shall be used only for payments to the United States or for deposit into other funds in accordance with the City's Tax Certificate for the Bonds","8/4/2005","05-1408","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-1408","176839",,"No","No","Yes","No","No",,"Yes","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org","7+",,"Fund closure in progress","true",
"2018","A64","GO Bonds Series 2005A Debt Service","0","0","0","0","0","0","0","0","0","0","0","8/13/2015","Special Purpose Fund","Governmental","Debt Service","Debt Service","39","Office of Finance","To pay principal and interest on the Bonds for the repayment of transfers from the City Reserve Fund","Accrued interest from sales of Series 2005-A bonds and money from collections of property tax for Series 2005-A bonds.","Remaining funds to be deposited into the City General Fund","8/4/2005","05-1408","https://cityclerk.lacity.org/lacityclerkconnect/index.cfm?fa=ccfi.viewrecord&cfnumber=05-1408","176839",,"No","No","Yes","No","No",,"No","ALL","false","Tiffany Liaw","(213) 978-1742","tiffany.liaw@lacity.org",,,,,
"2018","304","Sidewalk and Tree Maintenance Assessment","0","0","0","2193556.03","142977.48","114677.64","-267420.26","1954435.61","1954435.61","31316.64","1923118.97","7/20/2018","Special Purpose Fund","Governmental","Special Revenue","Public Works","50","Street Services","To assess and perform sidewalk maintenance (cleaning) and landscaping maintenance","Special Assessment collected by the LA County Tax Assessor's Office.","Projects within the fund will be set up by ordinance and will be under the control of the Board of Public Works","5/25/1972","Van Nuys: 81-0878; Ventura: 88-2286; Westwood: 82-1195; Wilshire: 88-1420",,,,"No","Yes","Yes","No","No",,"No","ALL","false","Gina Mancha","(213) 847-2806","gina.mancha@lacity.org",,,,,
