"fiscal_year","fiscal_month_name","department_name","account_name","expenditures","fund_name","account_group_name","account_group","fiscal_month_number","fiscal_period","fund","department","account"
"2022","MARCH","FIRE","INFORMATION TECHNOLOGY AGENCY","-251816.3","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38T132"
"2022","MARCH","FIRE","COMMUNICATIONS EQUIPMENT REPLACEMENT","10014.32","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38T206"
"2022","MARCH","FIRE","INFORMATION TECHNOLOGY AGENCY","71845.51","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","38","38V132"
"2022","MARCH","FIRE","FEMA USR 2018","4150.68","FIRE DEPT GRANT",,,"9","202209","335","38","38018R"
"2022","MARCH","FIRE","FEMA USR 2019","6615.11","FIRE DEPT GRANT",,,"9","202209","335","38","38019R"
"2022","MARCH","FIRE","FEMA USR 2020","90186.78","FIRE DEPT GRANT",,,"9","202209","335","38","38020R"
"2022","MARCH","FIRE","FIRE","85694.16","FIRE DEPT GRANT",,,"9","202209","335","38","38138V"
"2022","MARCH","FIRE","STATE EDUCATIONAL ACCOUNT","314111.74","LAFD SPECIAL TRAINING FUND",,,"9","202209","40J","38","3840JB"
"2022","MARCH","FIRE","CA/F/F APPRENTIC TRAINING","52475.85","LAFD REVOLVING TRAINING FUND",,,"9","202209","40K","38","38M201"
"2022","MARCH","FIRE","CUPA AEO PENALTIES","4319.94","UNIFIED PROGRAM TRUST FUND",,,"9","202209","41L","38","38K201"
"2022","MARCH","FIRE","TARGET-DEST.AMBULANCE SVC.REV.","28972.53","TARGETED DESTIN AMBULANCE SERV",,,"9","202209","44R","38","3844RA"
"2022","MARCH","FIRE","FIRE","1615829","MEDI-CAL INTERGOVERNMENTAL TRANSFER PROGRAM TRUST FUND",,,"9","202209","59F","38","38V138"
"2022","MARCH","GENERAL SERVICES","SALARIES GENERAL","7732564.66","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001010"
"2022","MARCH","GENERAL SERVICES","SALARIES, CONSTRUCTION PROJECTS","364385.58","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001014"
"2022","MARCH","GENERAL SERVICES","SALARIES AS NEEDED","116252.54","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001070"
"2022","MARCH","GENERAL SERVICES","OVERTIME GENERAL","452468.29","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001090"
"2022","MARCH","GENERAL SERVICES","OVERTIME CONSTRUCTION","1442.43","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001097"
"2022","MARCH","GENERAL SERVICES","HIRING HALL SALARIES","567658.53","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001100"
"2022","MARCH","GENERAL SERVICES","HIRING HALL CONSTRUCTION","532757.57","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001101"
"2022","MARCH","GENERAL SERVICES","BENEFITS HIRING HALL","500000","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001120"
"2022","MARCH","GENERAL SERVICES","OVERTIME HIRING HALL","11096.32","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001190"
"2022","MARCH","GENERAL SERVICES","OVERTIME HIRING HALL CONSTRUCTION","979.1","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","40","001191"
"2022","MARCH","GENERAL SERVICES","TRAVEL","25630.72","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","002130"
"2022","MARCH","GENERAL SERVICES","CONTRACTUAL SERVICES","3202908.26","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003040"
"2022","MARCH","GENERAL SERVICES","FIELD EQUIPMENT EXPENSE","3969124.79","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003090"
"2022","MARCH","GENERAL SERVICES","MAINTENANCE MATERIALS, SUPPLIES & SERVICES","640750.77","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003160"
"2022","MARCH","GENERAL SERVICES","CUSTODIAL SUPPLIES","65076.78","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003170"
"2022","MARCH","GENERAL SERVICES","CONSTRUCTION MATERIALS","820268.24","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003180"
"2022","MARCH","GENERAL SERVICES","PETROLEUM PRODUCTS","4068658.92","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003230"
"2022","MARCH","GENERAL SERVICES","TRANSPORTATION","736","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003310"
"2022","MARCH","GENERAL SERVICES","UTILITIES EXPENSE PRIVATE COMPANY","1396057.3","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","003330"
"2022","MARCH","GENERAL SERVICES","MARKETING","1495","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","004050"
"2022","MARCH","GENERAL SERVICES","LABORATORY TESTING EXPENSE","36864.17","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","004500"
"2022","MARCH","GENERAL SERVICES","OFFICE AND ADMINISTRATIVE","71534.97","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","006010"
"2022","MARCH","GENERAL SERVICES","OPERATING SUPPLIES","8912.65","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","006020"
"2022","MARCH","GENERAL SERVICES","LEASING","136825.95","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","40","006030"
"2022","MARCH","GENERAL SERVICES","TRANSPORTATION EQUIPMENT","219021.44","GENERAL FUND (GENERAL BUDGET)","EQUIPMENT","EQPT","9","202209","100","40","007340"
"2022","MARCH","GENERAL SERVICES","MAIL SERVICES","334501.45","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","40","009130"
"2022","MARCH","GENERAL SERVICES","GSD REPLACEMENT FLEET EQUIPMENT & VEHICLES","34914569.59","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V20F"
"2022","MARCH","GENERAL SERVICES","BUILDING EQUIPMENT LIFE CYCLE REPL PROGRAM","3156591.03","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V21M"
"2022","MARCH","GENERAL SERVICES","CAPITAL PROGRAM - PUBLIC WORKS BUILDING","875000","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V22L"
"2022","MARCH","GENERAL SERVICES","BSS EQUIPMENT & VEHICLES","615057.12","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V24F"
"2022","MARCH","GENERAL SERVICES","MUNICIPAL BLDG ENERGY & WATER MGMT & CONSERVATION","1714292.8","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V24M"
"2022","MARCH","GENERAL SERVICES","ELECTRIC VEHICLE INFRASTRUCTIRE-CITYWIDE","1514613.3","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V25F"
"2022","MARCH","GENERAL SERVICES","PUBLIC SAFETY FACILITIES - POLICE ADMN BLDG","511859.11","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V25M"
"2022","MARCH","GENERAL SERVICES","GSD FLEET SHOP EQUIPMENT REPLACEMENT","457421.08","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V26F"
"2022","MARCH","GENERAL SERVICES","CAPITAL PROGRAM - FIGUEROA PLAZA BUILDINGS","1434204.04","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V26M"
"2022","MARCH","GENERAL SERVICES","FLEET YARDS AND SHOPS EQUIPMENT","154119","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V27F"
"2022","MARCH","GENERAL SERVICES","CAPITAL PROGRAM - VAN NUYS CIVIC CENTER","415872.94","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V28M"
"2022","MARCH","GENERAL SERVICES","RAP TREE MAINTENANCE VEHICLES","188403.08","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V31F"
"2022","MARCH","GENERAL SERVICES","YARDS AND SHOPS ACQUISITION","1621750","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V31L"
"2022","MARCH","GENERAL SERVICES","ZOO EQUIPMENT","84404.93","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V32F"
"2022","MARCH","GENERAL SERVICES","CITYWIDE INFRASTRUCTURE IMPROVEMENTS","1584322.08","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V32M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - ANIMAL SVCS FACILITIES","542378.85","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V33M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - FIRE DEPT FACILITIES","481694.18","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V34M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - POLICE DEPT FACILITIES","526841.4","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V35M"
"2022","MARCH","GENERAL SERVICES","CITY HALL HVAC","154620.98","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","40","40V40M"
"2022","MARCH","GENERAL SERVICES","GSD REPLACEMENT FLEET EQUIP & VEHICLES","-355723.04","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40L20F"
"2022","MARCH","GENERAL SERVICES","BUILDING EQUIPMENT LIFE CYCLE REPL PROGRAM","-12558.01","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40L21M"
"2022","MARCH","GENERAL SERVICES","GSD REPLACEMENT FLEET EQUIPMENT & VEHICLES","-4881801.51","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40M20F"
"2022","MARCH","GENERAL SERVICES","GSD REPLACEMENT FLEET EQUIPMENT & VEHICLES","-7727798.68","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40N20F"
"2022","MARCH","GENERAL SERVICES","BSS EQUIPMENT & VEHICLES","-615057.12","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40N24F"
"2022","MARCH","GENERAL SERVICES","MUNICIPAL BLDG ENERGY & WATER MGMT & CONSERVATION","-13894.27","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40N24M"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -FIGUEROA PLAZA","-145242.34","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40N26M"
"2022","MARCH","GENERAL SERVICES","GSD REPLACEMENT FLEET EQUIPMENT & VEHICLES","-17395263.11","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40P20F"
"2022","MARCH","GENERAL SERVICES","PWB-CAPITAL REPAIR PROGRAM","-500000","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40P22L"
"2022","MARCH","GENERAL SERVICES","MUNICIPAL BLDG ENERGY & WATER MGMT & CONSERVATION","-69497.75","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40P24M"
"2022","MARCH","GENERAL SERVICES","ELECTRIC VEHICLE INFRASTRUCTIRE-CITYWIDE","-708831.98","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40P25F"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -FIGUEROA PLAZA","-500000","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40P26M"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -MARVIN BRAUDE BLDG","-101008.45","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40P28M"
"2022","MARCH","GENERAL SERVICES","GSD REPLACEMENT FLEET EQUIPMENT & VEHICLES","-2054327.69","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R20F"
"2022","MARCH","GENERAL SERVICES","BUILDING EQUIPMENT LIFE CYCLE REPL PROGRAM","-116720.25","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R21M"
"2022","MARCH","GENERAL SERVICES","PWB-CAPITAL REPAIR PROGRAM","-375000","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R22L"
"2022","MARCH","GENERAL SERVICES","MUNICIPAL BLDG ENERGY & WATER MGMT & CONSERVATION","-514868.14","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R24M"
"2022","MARCH","GENERAL SERVICES","ELECTRIC VEHICLE INFRASTRUCTIRE-CITYWIDE","-802257.58","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R25F"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -POLICE ADMN BLDG","-160085.53","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R25M"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -FIGUEROA PLAZA","-500000","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R26M"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -MARVIN BRAUDE BLDG","-117689.66","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R28M"
"2022","MARCH","GENERAL SERVICES","YARDS AND SHOPS ACQUISITION","-1621750","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40R31L"
"2022","MARCH","GENERAL SERVICES","BUILDING EQUIPMENT LIFE CYCLE REPL PROGRAM","-2222383.78","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S21M"
"2022","MARCH","GENERAL SERVICES","MUNICIPAL BLDG ENERGY & WATER MGMT & CONSERVATION","-1116032.64","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S24M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - POLICE ADMN BLDG","-273299.31","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S25M"
"2022","MARCH","GENERAL SERVICES","GSD FLEET SHOP EQUIPMENT REPLACEMENT","-457421.08","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S26F"
"2022","MARCH","GENERAL SERVICES","CAPITAL IMPROVEMENTS - FIGUEROA PLAZA","-264159.7","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S26M"
"2022","MARCH","GENERAL SERVICES","FLEET YARDS AND SHOPS EQUIPMENT","-154119","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S27F"
"2022","MARCH","GENERAL SERVICES","CAPITAL IMPROVEMENTS - MARVIN BRAUDE BLDG","-197174.83","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S28M"
"2022","MARCH","GENERAL SERVICES","RAP TREE MAINTENANCE VEHICLES","-188403.08","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S31F"
"2022","MARCH","GENERAL SERVICES","ZOO EQUIPMENT","-84404.93","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S32F"
"2022","MARCH","GENERAL SERVICES","CITYWIDE INFRASTRUCTURE IMPROVEMENTS","-1240565.06","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S32M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - ANIMAL SVCS FACILITIES","-229156.63","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S33M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - FIRE DEPT FACILITIES","-377019.55","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S34M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - POLICE DEPT FACILITIES","-276583.42","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40S35M"
"2022","MARCH","GENERAL SERVICES","BUILDING EQUIPMENT LIFE CYCLE REPL PROGRAM","-744951.81","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T21M"
"2022","MARCH","GENERAL SERVICES","CAPITAL REPAIR -POLICE ADMN BLDG","-78474.27","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T25M"
"2022","MARCH","GENERAL SERVICES","CITYWIDE INFRASTRUCTURE IMPROVEMENTS","-343757.02","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T32M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - ANIMAL SVCS FACILITIES","-313222.22","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T33M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - FIRE DEPT FACILITIES","-104674.63","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T34M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - POLICE DEPT FACILITIES","-248657.98","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T35M"
"2022","MARCH","GENERAL SERVICES","CITY HALL HVAC","379154.22","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40T40M"
"2022","MARCH","GENERAL SERVICES","GENERAL SERVICES","131228.29","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40V140"
"2022","MARCH","GENERAL SERVICES","BUILDING EQUIPMENT LIFE CYCLE REPL PROGRAM","12371.43","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40V21M"
"2022","MARCH","GENERAL SERVICES","CITYWIDE INFRASTRUCTURE IMPROVEMENTS","100000","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40V32M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - FIRE DEPT FACILITIES","16094.41","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40V34M"
"2022","MARCH","GENERAL SERVICES","PUB SAFETY FACILITIES - POLICE DEPT FACILITIES","168729.78","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","40","40V35M"
"2022","MARCH","GENERAL SERVICES","LOGISTICS ACCT FOR PURCHASE OF MEDICAL EQUIP AND SUPPLIES","258716.39","VICTORY LA REVOLVING TRUST FUND",,,"9","202209","63E","40","409955"
"2022","MARCH","GENERAL SERVICES","AVAILABLE","225356.72","PRINTING REVOLVING",,,"9","202209","706","40","40000A"
"2022","MARCH","GENERAL SERVICES","SALARIES GENERAL","137345.38","PRINTING REVOLVING",,,"9","202209","706","40","401010"
"2022","MARCH","GENERAL SERVICES","SALARIES OVERTIME","3659.01","PRINTING REVOLVING",,,"9","202209","706","40","401090"
"2022","MARCH","GENERAL SERVICES","AVAILABLE","4563035.31","STORES REVOLVING",,,"9","202209","707","40","40000A"
"2022","MARCH","GENERAL SERVICES","GSD - PROJ RESTORE","4520","PROJECT RESTORE TRUST FUND",,,"9","202209","869","40","400392"
"2022","MARCH","GENERAL SERVICES","BARNSDALL PARK HOLLYHOCK HOUSE","18250","PROJECT RESTORE TRUST FUND",,,"9","202209","869","40","400396"
"2022","MARCH","HARBOR","OTHER EXPENDITURES","16690606.63","HARBOR REVENUE",,,"9","202209","702","42","421000"
"2022","MARCH","HARBOR","SALARIES GENERAL","8016593.05","HARBOR REVENUE",,,"9","202209","702","42","421010"
"2022","MARCH","HARBOR","SALARIES OVERTIME","518462.85","HARBOR REVENUE",,,"9","202209","702","42","421090"
"2022","MARCH","HARBOR","HIRING HALL SALARIES","342803.24","HARBOR REVENUE",,,"9","202209","702","42","421100"
"2022","MARCH","HARBOR","HIRING HALL FRINGE BENEFITS","600000","HARBOR REVENUE",,,"9","202209","702","42","421120"
"2022","MARCH","HARBOR","HIRING HALL OVERTIME","3321","HARBOR REVENUE",,,"9","202209","702","42","421190"
"2022","MARCH","HARBOR","TRANSPORTATION","14823.79","HARBOR REVENUE",,,"9","202209","702","42","423310"
"2022","MARCH","HARBOR","OFFICE & ADM EXP","14897","HARBOR REVENUE",,,"9","202209","702","42","426010"
"2022","MARCH","HARBOR","OTHER EXPENDITURES","1701.8","HARBOR DEPT FORFEITED ASSETS",,,"9","202209","769","42","421000"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","SALARIES GENERAL","2705963.64","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","32","001010"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","SALARIES AS NEEDED","27897.72","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","32","001070"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","OVERTIME GENERAL","74228.26","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","32","001090"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","HIRING HALL SALARIES","146797.38","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","32","001100"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","OVERTIME HIRING HALL","33903.3","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","32","001190"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","PRINTING AND BINDING","96.75","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","32","002120"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","TRAVEL","12","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","32","002130"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","CONTRACTUAL SERVICES","1217678.82","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","32","003040"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","32","003310"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","OFFICE AND ADMINISTRATIVE","202302.4","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","32","006010"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","OPERATING SUPPLIES","37161.94","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","32","006020"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","COMMUNICATION SERVICES","293965.24","GENERAL FUND (GENERAL BUDGET)","SPECIAL","SPCL","9","202209","100","32","009350"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","GENERAL SERVICES DEPT","312534.87","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"9","202209","27K","32","32V740"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","CD 8 CONSTITUENT CENTER INTERIOR","-312534.87","MICLA LEASE REV COM PAPER NTES",,,"9","202209","298","32","32S288"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","PEG ACCESS CAPITAL COSTS","12256","TELECOM LIQ DMGE &LOST FR FEES","SPECIAL","SPCL","9","202209","342","32","32008M"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","PEG ACCESS CAPITAL COSTS","9081.12","TELECOM LIQ DMGE &LOST FR FEES","SPECIAL","SPCL","9","202209","342","32","32008N"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","CABLE FRANCHISE OVERSIGHT","5100","TELECOM LIQ DMGE &LOST FR FEES","SPECIAL","SPCL","9","202209","342","32","32013R"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","L.A. CITYVIEW 35 OPERATIONS","350","TELECOM LIQ DMGE &LOST FR FEES","SPECIAL","SPCL","9","202209","342","32","32015S"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","L.A. CITYVIEW 35 OPERATIONS","31157.28","TELECOM LIQ DMGE &LOST FR FEES","SPECIAL","SPCL","9","202209","342","32","32015T"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","L.A. CITYVIEW 35 OPERATIONS","104375.33","TELECOM LIQ DMGE &LOST FR FEES","SPECIAL","SPCL","9","202209","342","32","32015V"
"2022","MARCH","INFORMATION TECHNOLOGY AGENCY","BUREAU OF ENGINEERING","25072.25","TELECOM LIQ DMGE &LOST FR FEES",,,"9","202209","342","32","32178V"
"2022","MARCH","LIBRARY","SALARIES GENERAL","5545137.58","LIBRARY","SALARIES AND BENEFITS","SAL","9","202209","300","44","001010"
"2022","MARCH","LIBRARY","SALARIES AS NEEDED","171148.05","LIBRARY","SALARIES AND BENEFITS","SAL","9","202209","300","44","001070"
"2022","MARCH","LIBRARY","OVERTIME GENERAL","73094.17","LIBRARY","SALARIES AND BENEFITS","SAL","9","202209","300","44","001090"
"2022","MARCH","LIBRARY","CONTRACTUAL SERVICES","989297.07","LIBRARY","EXPENSES","EXP","9","202209","300","44","003040"
"2022","MARCH","LIBRARY","TRANSPORTATION","2411.98","LIBRARY","EXPENSES","EXP","9","202209","300","44","003310"
"2022","MARCH","LIBRARY","OFFICE AND ADMINISTRATIVE","417078","LIBRARY","EXPENSES","EXP","9","202209","300","44","006010"
"2022","MARCH","LIBRARY","OPERATING SUPPLIES","5617.84","LIBRARY","EXPENSES","EXP","9","202209","300","44","006020"
"2022","MARCH","LIBRARY","LIBRARY MATERIALS","2391507.2","LIBRARY","SPECIAL","SPCL","9","202209","300","44","009010"
"2022","MARCH","LIBRARY","VARIOUS SPECIAL","6902804.8","LIBRARY","SPECIAL","SPCL","9","202209","300","44","009510"
"2022","MARCH","LIBRARY","OFFICE & ADM EXPENSE","1120.11","LIBRARY SERVICE TRUST",,,"9","202209","419","44","44010G"
"2022","MARCH","LIBRARY","OFFICE & ADM EXPENSE","15063.03","LIBRARY TRUST",,,"9","202209","831","44","44010G"
"2022","MARCH","LOS ANGELES CITY TOURISM DEPARTMENT","SALARIES GENERAL","154011.57","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","48","001010"
"2022","MARCH","LOS ANGELES CITY TOURISM DEPARTMENT","OVERTIME GENERAL","10326.03","GENERAL FUND (GENERAL BUDGET)","SALARIES AND BENEFITS","SAL","9","202209","100","48","001090"
"2022","MARCH","LOS ANGELES CITY TOURISM DEPARTMENT","PRINTING AND BINDING","51","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","48","002120"
"2022","MARCH","LOS ANGELES CITY TOURISM DEPARTMENT","TRANSPORTATION","500","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","48","003310"
"2022","MARCH","LOS ANGELES CITY TOURISM DEPARTMENT","UTILITIES EXPENSE PRIVATE COMPANY","50.67","GENERAL FUND (GENERAL BUDGET)","EXPENSES","EXP","9","202209","100","48","003330"
