BENCHMARK NUMBER,NORTHING,EASTING,ELEVATION,LOCATION DESCRIPTION,LOCATION DESCRIPTION 2,MARK DESCRIPTION,YEAR BENCHMARK ELEVATION FIXED,BOOK NUMBER,LATITUDE,LONGITUDE,ESTIMATED LOCATION,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards,Historical Wards 2003-2015
287,1886982.573,1158177.532,12.463,105.2' E. OF W. LINE OF S. CALIFORNIA AVE.,11.8' S. OF N. LINE OF W. 25TH PL. TO THE W.,ELEVATION PREVIOUS TO 1966 WAS 12.437,1966,65,41.8456258319,-87.694995371,"(41.8456258319, -87.694995371)",43,32,21569,262,14,29
558,1833307.653,1199918.286,4.547,10.0 FEET EAST OF THE EAST LINE OF S BUFFALO AVE,10.5 FEET SOUTH OF THE NORTH LINE OF E 109TH STREET,NE COR,1978,426,41.6973853256,-87.5436224558,"(41.6973853256, -87.5436224558)",25,49,21202,602,47,47
140,1816677.752,1200076.221,7.774,9 FEET E. OF W. LINE OF BUFFALO AVENUE,5 FEET S. OF S. LINE OF E. 134TH STREET,"ORDINANCE ESTABLISHING ELEVATION JULY 15, 1925",1979,438,41.6517471901,-87.5436022474,"(41.6517471901, -87.5436022474)",26,52,22250,787,47,47
543,1869559.518,1137224.973,15.572,29.0 FEET NORTH OF THE NORTH LINE OF W 52ND STREET,10.0 FEET EAST OF THE WEST LINE OF S AUSTIN AVENUE,,1979,436,41.798215773,-87.7723078535,"(41.798215773, -87.7723078535)",7,53,22268,587,8,35
96,1863013.933,1171742.3,15.84,12 FEET W. OF E. LINE OF S. GREEN STREET,28 FEET S. OF S. LINE OF W. 63RD STREET,,1969,318,41.7795660225,-87.6459177652,"(41.7795660225, -87.6459177652)",11,66,21559,436,4,53
489,1934154.805,1119582.851,53.779,10.5 FEET SOUTH OF THE NORTH LINE OF W BERWYN AVENUE,219.0 FEET EAST OF THE EAST LINE OF N (PUEBLO AVENUE) CUMBERLAND AVE,,1980,248,41.9757732607,-87.8356327321,"(41.9757732607, -87.8356327321)",31,36,4448,735,29,34
355,1870864.51,1158922.484,15.465,8.6' W. OF E. LINE OF S. FAIRFIELD AVE.,24.3' S. OF S. LINE OF 1ST ALLEY N. OF W. 51ST ST.,,1968,91,41.8013806904,-87.6927025144,"(41.8013806904, -87.6927025144)",56,61,22248,763,8,49
599,1923948.639,1156713.846,11.448,116.0 FEET NORTH OF THE NORTH LINE OF W ADDISON STREET,9.0 FEET EAST OF THE WEST LINEOF N MOZART STREET,,1983,477,41.947093771,-87.6993645383,"(41.947093771, -87.6993645383)",39,16,21538,372,20,2
389,1829677.493,1195669.552,6.395,8.5 FEET WEST OF THE EAST LINE OF TORRENCE AVENUE,267.6 S OF THE CENTER LINE OF 114TH STREET,MONUMENT IS 6.8' EAST OF POINT OF ARROW CHISELLED IN EAST CURB,1978,113,41.6875296344,-87.5592980687,"(41.6875296344, -87.5592980687)",25,48,21202,174,47,47
208,1867626.039,1140277.76,25.382,4.5' N. OF N. LINE OF W. 55TH ST.,13.4' E. OF W. LINE OF S. LUNA AVE.,,1967,289,41.792854759,-87.7611596881,"(41.792854759, -87.7611596881)",7,53,22268,607,6,35
302,1871455.281,1185112.712,12.226,20.1' S. OF N. LINE OF HYDE PARK BLVD. FROM THE W.,11.2' W. OF E. LINE OF WOODLAWN AVE.,STANDARD MONUMENT IS ABOUT 11.5' S. OF THE INSIDE GRADE OF THE N. WALK,1923,0,41.8024260122,-87.5966355195,"(41.8024260122, -87.5966355195)",10,5,21192,356,10,1
370,1841646.561,1171970.238,19.448,8.8 FEET E. OF THE W. LINE OF S. PEORIA STREET,131.8 FEET S. OF THE S. LINE OF W. 95TH STREET,,1971,104,41.7209261756,-87.6457081647,"(41.7209261756, -87.6457081647)",13,72,22212,592,13,18
331,1845303.276,1174827.981,16.706,13.3' S. OF N. LINE OF W. 90TH ST.,13.7' W. OF W. LINE OF EGGLESTON AVE.,,1971,80,41.7308975839,-87.6351322691,"(41.7308975839, -87.6351322691)",59,70,21554,608,13,18
92,1868427.099,1171219.82,12.748,12 FEET E. OF W. LINE OF PEORIA STREET,25.5 FEET N. OF N. LINE OF GARFIELD BLVD,,1969,316,41.7944318104,-87.647674975,"(41.7944318104, -87.647674975)",37,59,14924,768,4,53
28,1856367.956,1194705.084,7.957,9.5 FEET N. OF S. LINE OF E. 74TH ST.,5.8 FEET WESTERNLY AT RIGHT ANGLES FROM SOUTHWESTERLY LINE OF EXCHANGE AVENUE,MONUMENT BEDDED ON ROCK,1973,368,41.7607944369,-87.5619532513,"(41.7607944369, -87.5619532513)",24,39,22538,245,37,43
229,1929074.39,1156896.171,13.786,8' E. OF THE W. LINE OF N. CALIFORNIA AVE.,3.1' S. OF THE S. LINE OF MONTROSE AVE.,"COVER OF THIS MONUMENT SET TO PERMANENT GRADE
IN BOOKS 335 AND 336",1970,335,41.961155445,-87.6985548057,"(41.961155445, -87.6985548057)",39,16,21538,214,20,2
527,1828426.174,1165255.565,43.069,"10.2 FEET EASTERLY OF THE WESTERLY LINE OF SOUTH HOMEWOOD AVENUE
(MEASURED PERPENDICULAR TO WESTERLY LINE)","19.5 FEET NORTHERLY OF THE NORTH LINE OF W 115TH STREET
(MEASURED PARALLEL TO WESTERLY LINE)","THIS MONUMENT WAS FOUND SHEARED BELOW GRADE ON JANUARY 9, 1981 AND HAS SINCE BEEN RECONSTRUCTED",1983,468,41.684791772,-87.670675207,"(41.684791772, -87.670675207)",13,74,22212,378,22,33
310,1860602.521,1174745.562,20.953,14.4' E. OF W. LINE OF STEWART ST.,58.5' N. OF N. LINE OF MARQUETTE RD.,,1969,76,41.7728824307,-87.6349792781,"(41.7728824307, -87.6349792781)",11,66,21559,435,32,31
211,1866571.582,1129618.196,34.697,9.7' N. OF S. LINE OF W. 56TH ST.,9.8' E. OF W. LINE OF S. NEVA AVE.,,1968,295,41.7901491643,-87.8002719491,"(41.7901491643, -87.8002719491)",7,53,22268,589,6,35
457,1842369.36,1183027.374,9.11,11.5 FEET NE'LY OF THE SW'LY LINE OF S BURNSIDE AVE,9.0 FEET WEST OF THE WEST LINE OF THE ALLEY WEST OF S COTTAGE GROVE AVENUE,,1975,213,41.7226601328,-87.6051861965,"(41.7226601328, -87.6051861965)",61,45,21546,555,43,30
475,1931854.237,1154527.735,15.78,100.4 FEET NORTH OF THE NORTH LINE OF W LAWRENCE AVENUE,12.0 FEET WEST OF THE EAST LINE OF N TROY STREET,,1970,324,41.9688313299,-87.7071877832,"(41.9688313299, -87.7071877832)",20,14,21849,749,20,2
417,1912636.151,1157708.23,17.604,8.5 FEET EAST OF THE WEST LINE OF NORTH FAIRFIELD AVENUE,26.8 FEET SOUTH OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF WEST CORTLAND STREET,,1968,304,41.9160312604,-87.6960185388,"(41.9160312604, -87.6960185388)",1,23,22535,180,41,24
508,1886669.904,1167599.774,11.106,49.5 FEET WESTERLY OF THE WESTERLY LINE OF S LOOMIS STREET,10.0 FEET SOUTHERLY OF THE NORTHERLY LINE OF W ELEANOR STREET,,1969,310,41.8445704537,-87.6604256795,"(41.8445704537, -87.6604256795)",43,58,14920,723,48,26
593,1910578.285,1155078.8,19.738,60.0 FEET ORTH OF THE NORTH LINE OF W NORTH AVENUE,10.0 FEET EAST OF THE WEST LINE OF N TROY STREET,,1983,473,41.910437513,-87.7057342674,"(41.910437513, -87.7057342674)",1,24,22535,389,49,10
247,1929209.028,1160823.403,16.515,13' S. OF N. LINE OF MONTROSE AVE.,24.5' W'LY AT RIGHT ANGLES FROM W'LY LINE OF LINCOLN AVE.,IN BOOKS 334 AND 336,1970,334,41.9614441579,-87.6841124515,"(41.9614441579, -87.6841124515)",20,6,21849,667,18,13
425,1847164.342,1164836.292,35.198,ABOUT 8 FEET EAST OF THE WEST LINE OF S WINCHESTER AVE,ABOUT 9 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF W 87TH STREET,,1971,340,41.736221216,-87.6716829707,"(41.736221216, -87.6716829707)",59,70,21554,532,13,6
524,1832789.91,1154711.55,41.742,84.0 FEET EAST OF THE EAST LINE OF S DRAKE AVENUE,10.0 FEET SOUTH OF THE NORTH LINE OF W 108TH STREET,,1974,376,41.6969827859,-87.7091586317,"(41.6969827859, -87.7091586317)",33,73,4447,369,42,33
345,1902761.81,1141706.134,29.903,9.5' N. OF S. LINE OF FERDINAND ST.,61.3' E. OF E. LINE OF N. LARAMIE AVE.,E. OF S.E. COR.,1972,357,41.8892461923,-87.7550544483,"(41.8892461923, -87.7550544483)",32,26,22216,694,23,11
538,1875969.631,1164379.24,13.406,2.5 FEET EAST OF THE WEST LINE OF S WOLCOTT AVENUE,159.5 FEET SOUTH OF THE SOUTH LINE OF W 43RD STREET,,1977,419,41.815276396,-87.672546567,"(41.815276396, -87.672546567)",37,59,14924,706,1,29
554,1813922.33,1180624.382,21.76,12.0 FEET SOUTH OF THE NORTH LINE OF E 138TH STREET,48.0 FEET WEST OF THE NORTHWESTERLY CORNER OF E 138TH STREET & S LEYDEN AVENUE,NW'LY COR,1979,437,41.6446528381,-87.614856959,"(41.6446528381, -87.614856959)",47,51,4460,10,43,30
134,1836320.644,1164576.896,78.85,12.7 FEET N. OF S. LINE OF W. 103RD STREET,7.3 FEET W. OF E. LINE OF S. SEELY AVENUE TO THE SOUTH,,1971,345,41.706469851,-87.672938064,"(41.706469851, -87.672938064)",13,71,22212,630,42,33
366,1868021.964,1150989.641,22.863,9' W. OF E. LINE OF S. HARDING AVE.,10' N. OF N. LINE OF 1ST ALLEY N. OF W. 55TH ST.,N. OF N.E. COR.,1967,290,41.7937388824,-87.7218696189,"(41.7937388824, -87.7218696189)",56,60,22248,792,6,35
494,1888752.956,1161703.898,13.27,20.0 FEET NORTH OF THE NORTH LINE OF W 23RD ST,11.5' EAST OF THE WEST LINE OF S BELL AVENUE,,1966,263,41.8504112917,-87.6820046442,"(41.8504112917, -87.6820046442)",43,33,14920,204,26,8
339,1934123.202,1135556.214,42.227,8.7' W. OF E. LINE OF N. MASON AVE.,60' S. OF S. LINE OF FOSTER AVE.,S. OF S.E. COR.,1979,84,41.9754168513,-87.7768923227,"(41.9754168513, -87.7768923227)",48,11,21869,780,50,20
113,1847260.547,1172531.448,17.725,10.1 FEET S. OF N. LINE OF W. 87TH STREET,12.5 FEET W. OF E. LINE OF S. HALSTED STREET,,1970,333,41.7363194154,-87.6434877817,"(41.7363194154, -87.6434877817)",59,70,21554,529,13,18
197,1942160.678,1153896.335,15.253,64.4 FEET S. OF S. LINE OF DEVON AVE,5.7 FEET W. OF E. LINE OF N. KEDZIE AVE.,,1983,394,41.9971253937,-87.7092333023,"(41.9971253937, -87.7092333023)",50,20,4450,30,27,42
394,1934775.279,1156953.844,30.14,9.1 FEET SOUTH OF THE NORTH LINE OF FARRAGUT AVENUE,35.5 FEET EAST OF THE EAST LINE OF THE FIRST ALLEY EAST OF CALIFORNIA AVENUE,,1971,485,41.9767978214,-87.6981873866,"(41.9767978214, -87.6981873866)",20,6,21849,29,24,46
385,1820133.775,1173674.45,22.514,8.7 FEET WEST OF EAST LINE OF EMERALD AVENUE,5.8 FEET SOUTH OF THE SOUTHERLY LINE (PRODUCED WESTERLY) OF 1ST ALLEY SOUTH OF VERMONT STREET,,1975,395,41.661854237,-87.6401001582,"(41.661854237, -87.6401001582)",19,50,21861,7,22,45
82,1889137.185,1151091.165,14.84,6.8 FEET E. OF AVERS AVENUE,10 FEET S. OF THE N. LINE OF CERMAK ROAD.,ELEVATION PREVIOUS TO 1966 WAS 14.870,1966,270,41.8516799472,-87.7209454616,"(41.8516799472, -87.7209454616)",57,30,21569,752,14,36
509,1884283.105,1167495.535,12.323,"36.0 FEET NORTHERLY OF THE NORTH LINE OF W 31ST
(MEASURED PARALLEL TO S BROAD STREET)","10.0 FEET EASTERLY OF THE WESTERLY LINE OF S BROAD ST
(MEASURED NORMAL TO WESTERLY LINE)",,1969,309,41.838023091,-87.6608767987,"(41.838023091, -87.6608767987)",43,58,14920,723,48,26
544,1869968.474,1131543.751,13.13,7.5 FEET NORTH OF THE SOUTH LINE OF W 51ST STREET,5.0 FEET WEST OF THE WEST LINE OF S NEWCASTLE AVENUE,,1980,447,41.7994378835,-87.7931330201,"(41.7994378835, -87.7931330201)",7,53,22268,588,6,35
420,1903069.405,1163168.112,16.184,9.3 FEET N OF THE SOUTH LINE OF HUBBARD STREET,8.6 FEET EAST OF THE EAST LINE OF WINCHESTER AVENUE,,1968,304,41.8896663141,-87.676228493,"(41.8896663141, -87.676228493)",4,25,21560,519,46,41
567,1910233.577,1138451.459,39.308,12.0 FEET EAST OF THE WEST LINE OF N PARKSIDE AVENUE,11.5 FEET SOUTH OF THE SOUTH LINE OF ALLEY NORTH OF W NORTH AVENUE,,1977,412,41.9098092005,-87.7668259183,"(41.9098092005, -87.7668259183)",2,26,22615,597,7,52
291,1881947.859,1179890.74,17.667,10.5' N. OF N. LINE OF E. 35TH ST.,359.5' E. OF E. LINE OF S. DR. MATIN LUTHER KING JR DR. FROM THE S.,"ELEVATION PREVIOUS TO 1966 WAS 17.662
MONUMENT IN PARKING LOT",1966,68,41.8313397117,-87.6154650362,"(41.8313397117, -87.6154650362)",40,1,21194,581,10,1
467,1916063.887,1159645.318,15.656,11.0 FEET WEST OF THE EAST LINE OF N ARTESIAN AVENUE,7.0' FEET SOUTH OF THE SOUTH LINE OF THE 1ST ALLEY NORTH OF W FULLERTON AVE,,1978,222,41.9253974956,-87.6888071335,"(41.9253974956, -87.6888071335)",1,23,22535,240,41,24
470,1869729.801,1178906.651,19.061,10.5 FEET EAST OF THE WEST LINE OF S PRAIRIE AVENUE,184.0 FEET SOUTH OF THE SOUTH LINE OF E 53RD STREET,,1969,223,41.7978348479,-87.6194481177,"(41.7978348479, -87.6194481177)",10,7,21192,401,9,12
16,1868652.746,1182490.604,13.902,76.5 FEET W. OF THE E. LINE OF COTTAGE GROVE AVENUE,18 FEET S. OF THE S. LINE OF E. 55TH STREET TO THE EAST,,1898,0,41.7947968904,-87.6063387164,"(41.7947968904, -87.6063387164)",60,7,22260,401,4,53
532,1849101.271,1148507.28,40.692,10.2 FEET EAST OF THE WEST LINE OF S KOSTNER AVENUE,21.7 FEET SOUTH OF THE SOUTH LINE OF W 83RD STREET,,1971,337,41.7418654164,-87.7314578924,"(41.7418654164, -87.7314578924)",8,69,4300,197,30,6
317,1932023.091,1164340.046,20.858,44.8' N. OF N. LINE OF W. LAWRENCE AVE.,15.7' E. OF W. LINE OF N. PAULINA ST.,,1970,77,41.9690922222,-87.671103404,"(41.9690922222, -87.671103404)",15,31,22616,610,18,13
327,1850884.54,1185884.861,5.613,16' S. OF N. LINE OF E. 82ND ST.,53' W. OF W. LINE OF AVALON AVE.,W. OF N.W. COR.,1974,79,41.7459598983,-87.5944519223,"(41.7459598983, -87.5944519223)",61,41,21546,133,35,9
588,1900809.994,1165837.53,15.815,"5.0 FEET NORTH OF THE NORTHLINE OF W WASHINGTON BOULEVARD
(PRODUCED EAST)",50.0 FEET EAST OF THE EAST LINE OF N ASHLAND BOULEVARD,,1979,439,41.883409804,-87.6664897524,"(41.883409804, -87.6664897524)",44,29,14917,63,46,41
502,1921499.954,1159901.613,11.275,46.1 FEET EAST OF THE EAST LINE OF N WESTERN AVENUE,11.8 FEET NORTH OF THE SOUTH LINE OF W MELROSE STREET,,1968,300,41.940309132,-87.6877149653,"(41.940309132, -87.6877149653)",39,46,21538,615,40,24
243,1923694.285,1171621.805,10.811,15.6' S'LY FROM N'LY LINE OF CORNELIA AVE.,9' W'LY FROM W'LY LINE OF PINE GROVE AVE.,COVER OF THIS MONUMENT SET TO PERMANENT GRADE,1968,2019,41.9460801589,-87.6445747841,"(41.9460801589, -87.6445747841)",22,57,4449,692,39,37
399,1937507.247,1168255.402,6.624,10.0 FEET WEST OF THE EAST LINE OF KENMORE AVENUE,102.5 FEET NORTH OF THE NORTH LINE OF BRYN MAWR AVENUE,,1970,331,41.9840569503,-87.6565474388,"(41.9840569503, -87.6565474388)",14,76,4451,14,16,40
271,1918927.92,1172560.057,12.354,4.8' N. OF N. LINE OF DIVERSEY PKWY.,11.9' W. OF E. LINE OF PINE GROVE AVE.,,1968,1741,41.9329803381,-87.6412675515,"(41.9329803381, -87.6412675515)",22,57,21190,153,25,38
520,1833819.548,1164653.07,82.972,9.7 FEET WEST OF THE EAST LINE OF S SEELEY AVENUE,122.5 FEET NORTH OF THE NORTH LINE OF W 107TH STREET,,1971,349,41.6996048202,-87.6727293723,"(41.6996048202, -87.6727293723)",13,71,22212,630,42,33
577,1875669.066,1145433.712,15.821,9.5 FEET SOUTH OF THE SOUTH LINE OF W 43RD STREET,11.0 FEET WEST OF THE EAST LINE OF S KEATING AVENUE,,1979,432,41.814830357,-87.742050219,"(41.814830357, -87.742050219)",56,53,22248,566,28,35
322,1905620.753,1160355.642,21.645,11.2' S. OF N. LINE OF RICE ST.,36' W. OF W. LINE OF FIRST ALLEY E. OF N. WESTERN AVE.,"MONUMENT IS FOUNDED ON BEDROCK.
ELEVATION PRIOR TO 1965 WAS 21.669'",1965,77,41.8967260649,-87.6864864532,"(41.8967260649, -87.6864864532)",4,25,21560,541,41,16
169,1899715.18,1147079.064,25.299,3.3 FEET N. OF N. LINE OF MADISON STREET,10.8 FEET W. OF THE E. LINE OF N. KOSTNER AVE.,ELEVATION PRIOR TO 1965 ESD 25.303,1965,241,41.8807848359,-87.7354006166,"(41.8807848359, -87.7354006166)",30,27,21572,619,23,11
73,1909529.261,1144519.582,30.666,9 FEET N. OF THE S. LINE OF W. LEMOYNE AVENUE,36.5 FEET E. OF THE E. LINE OF N. KEATING,REPLACES OLD STANDARD NO. 73,1972,359,41.9077643408,-87.7445516409,"(41.9077643408, -87.7445516409)",5,26,4299,62,45,4
361,1860102.11,1164489.898,22.186,8.6' E. OF W. LINE OF S. WINCHESTER AVE.,27' N. OF N. LINE OF 1ST ALLEY S. OF MARQUETTE RD.,,1970,91,41.7717316092,-87.672588013,"(41.7717316092, -87.672588013)",23,65,22257,281,2,44
407,1926264.157,1154701.861,12.304,10 FEET WEST OF THE EAST LINE OF NORTH TROY STREET,15.2 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY SOUTH OF WEST IRVING PARK BLVD,,1968,302,41.9534883075,-87.7066978393,"(41.9534883075, -87.7066978393)",39,16,21538,372,20,2
222,1917362.395,1136572.611,40.444,9.8' E. OF W. LINE OF N. MARMORA AVE.,9.8' S. OF W. LINE OF SCHUBERT AVE.,,1974,382,41.9294053463,-87.7735571918,"(41.9294053463, -87.7735571918)",2,19,22615,58,21,27
216,1913448.464,1141066.614,34.798,12' W. OF E. LINE OF N. LATROBE AVE.,45' S. OF N. LINE OF DICKENS AVE.,,1973,373,41.918583407,-87.7571394483,"(41.918583407, -87.7571394483)",2,19,22615,307,44,4
378,1849801.632,1164770.515,27.688,9.2 FEET EAST OF THE WEST LINE OF S WINCHESTER AVENUE,10.4 FEET NORTH OF THE NORTH LINE OF THE FIRST ALLEY NORTH OF W 83RD STREET,,1970,332,41.7434597223,-87.6718496879,"(41.7434597223, -87.6718496879)",59,70,21554,532,31,6
513,1929106.544,1151285.303,17.866,74.4 FEET NORTH OF THE NORTH LINE OF W MONTROSE AVENUE,10.0 FEET WEST OF THE EAST LINE OF N MONTICELLO AVENUE,,1971,344,41.9613558824,-87.719182609,"(41.9613558824, -87.719182609)",20,14,21538,119,12,2
264,1907641.44,1151806.573,22.866,15' E. OF W. LINE OF MONTICELLO AVE.,69.5' S. OF S. LINE OF W. DIVISON ST.,,1921,0,41.9024436049,-87.7178326707,"(41.9024436049, -87.7178326707)",5,24,4299,456,46,41
297,1942591.602,1158836.53,14.809,12.5' W. OF E. LINE OF N. ARTESIAN AVE.,"146.7' N. OF N. LINE OF DEVON AVE.
5.7' N. OF N. LINE OF 1ST ALLEY N. OF DEVON AVE.",,1983,70,41.9982076233,-87.6910483622,"(41.9982076233, -87.6910483622)",12,20,22528,41,27,42
485,1870394.196,1147581.076,21.119,9.2 FEET WEST OF THE EAST LINE OF S KENNETH AVENUE,8.7 FEET WEST OF THE SOUTH LINE OF W 51ST STREET,,1967,250,41.8003145049,-87.7343081454,"(41.8003145049, -87.7343081454)",56,54,22248,637,8,35
442,1934713.909,1130321.82,62.09,13.0 FEET NORTH OF THE SOUTH LINE OF W BERWYN AVE,21.0 EAST OF THE EAST LINE OF N OAK PARK AVE,ELEVATION PREVIOUS TO 1965 WAS 62.005,1980,209,41.9771294954,-87.7961277812,"(41.9771294954, -87.7961277812)",31,36,4448,699,29,34
561,1839778.408,1194541.009,4.355,10.0 FEET NORTH OF THE SOUTH LINE OF E 99TH STREET,50.0 FEET EAST OF THE EAST LINE OF S BENSLEY AVENUE,SE COR,1977,410,41.7152753383,-87.5630987438,"(41.7152753383, -87.5630987438)",25,48,21202,527,37,43
584,1908176.542,1167638.754,12.284,200.0 FEET WEST OF THE NORTHWEST CORNER OF W DIVISION STREET AND N ELSTON AVENUE,8.0 FEET SOUTH OF THE NORTH LINE OF W DIVISION STREET,,1982,410,41.9035855253,-87.6596631713,"(41.9035855253, -87.6596631713)",49,25,22620,109,46,16
313,1847346.92,1167490.227,25.367,10' E. OF W. LINE OF JUSTINE ST.,264' N. OF N. LINE OF W. 87TH ST.,N. OF N.W.COR.,1971,327,41.7366658362,-87.6619546351,"(41.7366658362, -87.6619546351)",59,70,21554,531,13,18
615,1925547.036,1146554.228,25.097,11.8 FEET NORTH OF THE SOUTH LINE OF BYRON ST.,10.5 FEET WEST OF THE EAST LINE OF LOWELL AVE.,COPPER POINT IN CONCRETE SHAFT WITHOUT A COVER,1917,397,41.9516800385,-87.7366678862,"(41.9516800385, -87.7366678862)",21,16,22618,327,50,25
253,1836152.179,1183514.942,12.786,12.2' N. OF S. LINE OF E. 104TH ST.,59' E. OF THE E. LINE OF CORLISS AVE.,ORDINANCE ESTABLISHING ELEVATION: 7/15/1925,1975,385,41.7055880971,-87.6035933185,"(41.7055880971, -87.6035933185)",19,47,21861,254,43,30
548,1865528.104,1158405.461,0,99.5 FEET NORTH OF NORTH LINE OF W 59TH STREET,9.5 FEET WEST OF EAST LINE OF S MOZART STREET,NO ESTABLISHED ELEVATION. THIS MONUMENT IS SETTLING. CONSTRUCTED IN 1981,0,0,41.786747424,-87.6947440167,"(41.786747424, -87.6947440167)",58,61,21867,764,2,19
426,1910182.889,1128370.048,47.802,10.5 FEET WEST OF THE EAST LINE OF N NEVA AVENUE,296.5 FEET NORTH OF THE NORTH LINE OF W NORTH AVE,REPLACES OLD STA. B.M. #426,1973,366,41.9098468477,-87.8038627122,"(41.9098468477, -87.8038627122)",3,26,4454,598,7,39
436,1846766.792,1151940.819,41.601,131.0 FEET NORTH OF THE NORTH LINE OF 87TH STREET,9.0 FEET WEST OF THE EAST LINE OF S SPRINGFIELD AVE,,1967,281,41.735392608,-87.7189383915,"(41.735392608, -87.7189383915)",8,69,4300,198,30,6
454,1893700.987,1147404.853,23.218,9.0 FEET WEST OF THE WEST LINE OF ALLEY EAST OF S KOSTNER AVENUE,10.5 FEET SOUTH OF THE NORTH LINE OF W 13TH ST,ELEVATION PRIOR TO 1965 WAS 23.195,1965,212,41.8642749388,-87.734358437,"(41.8642749388, -87.734358437)",57,30,21569,761,14,36
277,1897507.461,1153712.194,18.421,11.1' S OF N. LINE OF W. CONGRESS PKWY.,53.4' W. OF W. LINE OF S. HOMAN AVE.,"ELEVATION PRIOR TO 1965 WAS 18.487
IN BOOKS 63 AND 262",1965,63,41.8745972255,-87.7111028999,"(41.8745972255, -87.7111028999)",30,28,21572,783,23,11
